# trajectory_format = 1
# source = plan_move (TrajectoryGeneration GPMP2, free-space SDF)
# start_deg = 117.837 88.5689 344.29 19.2775 160.907 312.106 17.802
# goal = displacement(m,base) 1.57655e-06 -1.44397e-05 -4.57607e-05 orientation held
# duration_s = 8
# timesteps = 10
# final_error = 1.676010831e-09
# dh_config = /home/christian/Desktop/HumanSL_MAIN/config/dh_params.yaml
# ee_displacement_base_m = 1.223520691e-06 -1.452274764e-05 -4.558442861e-05 (norm 4.785757342e-05)
t_s,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,qd1_degs,qd2_degs,qd3_degs,qd4_degs,qd5_degs,qd6_degs,qd7_degs
1.15,117.8371438,88.56830803,-15.71006666,19.27847459,160.9069796,-47.89364073,17.80210839,0.0002367789155,-0.0009749497605,-0.0001097925928,0.001605118214,-3.360650613e-05,0.0005917072001,0.0001785134441
1.151,117.837144,88.56830706,-15.71006677,19.2784762,160.9069796,-47.89364014,17.80210857,0.0002369502137,-0.00097565509,-0.0001098720225,0.00160627944,-3.36308188e-05,0.0005921352719,0.00017864259
1.152,117.8371442,88.56830608,-15.71006688,19.27847781,160.9069795,-47.89363954,17.80210875,0.0002371214518,-0.000976360172,-0.0001099514243,0.001607440259,-3.365512302e-05,0.0005925631935,0.0001787716906
1.153,117.8371445,88.5683051,-15.71006699,19.27847941,160.9069795,-47.89363895,17.80210893,0.0002372926298,-0.0009770650064,-0.0001100307982,0.00160860067,-3.367941859e-05,0.0005929909649,0.0001789007459
1.154,117.8371447,88.56830413,-15.7100671,19.27848102,160.9069795,-47.89363836,17.8021091,0.0002374637477,-0.0009777695933,-0.0001101101443,0.001609760674,-3.370370567e-05,0.0005934185861,0.0001790297559
1.155,117.837145,88.56830315,-15.71006721,19.27848263,160.9069794,-47.89363776,17.80210928,0.0002376348054,-0.0009784739327,-0.0001101894625,0.00161092027,-3.372798429e-05,0.000593846057,0.0001791587205
1.156,117.8371452,88.56830217,-15.71006732,19.27848424,160.9069794,-47.89363717,17.80210946,0.000237805803,-0.0009791780245,-0.0001102687528,0.001612079458,-3.375225436e-05,0.0005942733777,0.0001792876398
1.157,117.8371454,88.56830119,-15.71006743,19.27848586,160.9069794,-47.89363658,17.80210964,0.0002379767406,-0.0009798818689,-0.0001103480152,0.001613238239,-3.377651584e-05,0.0005947005482,0.0001794165138
1.158,117.8371457,88.56830021,-15.71006754,19.27848747,160.9069793,-47.89363598,17.80210982,0.0002381476179,-0.0009805854656,-0.0001104272498,0.001614396613,-3.380076882e-05,0.0005951275684,0.0001795453425
1.159,117.8371459,88.56829923,-15.71006766,19.27848909,160.9069793,-47.89363539,17.80211,0.0002383184353,-0.0009812888149,-0.0001105064564,0.001615554579,-3.382501324e-05,0.0005955544385,0.0001796741259
1.16,117.8371461,88.56829825,-15.71006777,19.2784907,160.9069793,-47.89363479,17.80211018,0.0002384891924,-0.0009819919166,-0.0001105856353,0.001616712138,-3.384924917e-05,0.0005959811583,0.0001798028639
1.161,117.8371464,88.56829726,-15.71006788,19.27849232,160.9069792,-47.89363419,17.80211036,0.0002386598895,-0.0009826947709,-0.0001106647862,0.001617869289,-3.387347655e-05,0.0005964077278,0.0001799315566
1.162,117.8371466,88.56829628,-15.71006799,19.27849394,160.9069792,-47.8936336,17.80211054,0.0002388305264,-0.0009833973775,-0.0001107439093,0.001619026032,-3.389769538e-05,0.0005968341472,0.000180060204
1.163,117.8371469,88.5682953,-15.7100681,19.27849556,160.9069792,-47.893633,17.80211072,0.0002390011032,-0.0009840997367,-0.0001108230045,0.001620182368,-3.392190566e-05,0.0005972604163,0.0001801888061
1.164,117.8371471,88.56829431,-15.71006821,19.27849718,160.9069791,-47.8936324,17.8021109,0.00023917162,-0.0009848018483,-0.0001109020718,0.001621338296,-3.394610749e-05,0.0005976865352,0.0001803173628
1.165,117.8371473,88.56829333,-15.71006832,19.2784988,160.9069791,-47.8936318,17.80211108,0.0002393420766,-0.0009855037124,-0.0001109811112,0.001622493817,-3.397030073e-05,0.0005981125038,0.0001804458742
1.166,117.8371476,88.56829234,-15.71006843,19.27850042,160.9069791,-47.89363121,17.80211126,0.0002395124731,-0.000986205329,-0.0001110601228,0.001623648931,-3.399448541e-05,0.0005985383222,0.0001805743403
1.167,117.8371478,88.56829136,-15.71006854,19.27850205,160.906979,-47.89363061,17.80211144,0.0002396828094,-0.0009869066981,-0.0001111391064,0.001624803637,-3.401866159e-05,0.0005989639904,0.0001807027611
1.168,117.8371481,88.56829037,-15.71006865,19.27850367,160.906979,-47.89363001,17.80211162,0.0002398530857,-0.0009876078196,-0.0001112180623,0.001625957935,-3.404282923e-05,0.0005993895084,0.0001808311365
1.169,117.8371483,88.56828938,-15.71006876,19.2785053,160.906979,-47.89362941,17.8021118,0.0002400233018,-0.0009883086936,-0.0001112969902,0.001627111826,-3.406698837e-05,0.0005998148762,0.0001809594667
1.17,117.8371485,88.56828839,-15.71006888,19.27850693,160.9069789,-47.89362881,17.80211199,0.0002401934578,-0.0009890093201,-0.0001113758903,0.001628265309,-3.409113895e-05,0.0006002400937,0.0001810877515
1.171,117.8371488,88.5682874,-15.71006899,19.27850856,160.9069789,-47.89362821,17.80211217,0.0002403635538,-0.000989709699,-0.0001114547624,0.001629418385,-3.411528099e-05,0.000600665161,0.000181215991
1.172,117.837149,88.56828641,-15.7100691,19.27851019,160.9069788,-47.89362761,17.80211235,0.0002405335896,-0.0009904098304,-0.0001115336068,0.001630571053,-3.413941453e-05,0.0006010900781,0.0001813441851
1.173,117.8371493,88.56828542,-15.71006921,19.27851182,160.9069788,-47.89362701,17.80211253,0.0002407035652,-0.0009911097143,-0.0001116124232,0.001631723314,-3.416353952e-05,0.0006015148449,0.000181472334
1.174,117.8371495,88.56828443,-15.71006932,19.27851345,160.9069788,-47.8936264,17.80211271,0.0002408734808,-0.0009918093506,-0.0001116912117,0.001632875167,-3.418765596e-05,0.0006019394616,0.0001816004375
1.175,117.8371497,88.56828344,-15.71006943,19.27851508,160.9069787,-47.8936258,17.80211289,0.0002410433362,-0.0009925087395,-0.0001117699724,0.001634026613,-3.421176391e-05,0.0006023639279,0.0001817284957
1.176,117.83715,88.56828245,-15.71006955,19.27851672,160.9069787,-47.8936252,17.80211307,0.0002412131316,-0.0009932078808,-0.0001118487052,0.001635177651,-3.42358633e-05,0.0006027882441,0.0001818565086
1.177,117.8371502,88.56828145,-15.71006966,19.27851835,160.9069787,-47.8936246,17.80211326,0.0002413828668,-0.0009939067745,-0.0001119274102,0.001636328282,-3.42599542e-05,0.00060321241,0.0001819844761
1.178,117.8371505,88.56828046,-15.71006977,19.27851999,160.9069786,-47.89362399,17.80211344,0.0002415525419,-0.0009946054208,-0.0001120060872,0.001637478505,-3.428403649e-05,0.0006036364257,0.0001821123983
1.179,117.8371507,88.56827946,-15.71006988,19.27852163,160.9069786,-47.89362339,17.80211362,0.0002417221569,-0.0009953038195,-0.0001120847364,0.001638628321,-3.430811024e-05,0.0006040602912,0.0001822402752
1.18,117.8371509,88.56827847,-15.71006999,19.27852327,160.9069786,-47.89362279,17.8021138,0.0002418917117,-0.0009960019707,-0.0001121633577,0.001639777729,-3.433217554e-05,0.0006044840065,0.0001823681068
1.181,117.8371512,88.56827747,-15.71007011,19.27852491,160.9069785,-47.89362218,17.80211399,0.0002420612065,-0.0009966998743,-0.0001122419512,0.00164092673,-3.435623223e-05,0.0006049075715,0.0001824958931
1.182,117.8371514,88.56827647,-15.71007022,19.27852655,160.9069785,-47.89362158,17.80211417,0.0002422306411,-0.0009973975305,-0.0001123205168,0.001642075323,-3.438028048e-05,0.0006053309863,0.000182623634
1.183,117.8371517,88.56827548,-15.71007033,19.27852819,160.9069785,-47.89362097,17.80211435,0.0002424000157,-0.0009980949391,-0.0001123990544,0.001643223508,-3.440432013e-05,0.0006057542509,0.0001827513297
1.184,117.8371519,88.56827448,-15.71007044,19.27852984,160.9069784,-47.89362036,17.80211453,0.0002425693301,-0.0009987921002,-0.0001124775642,0.001644371286,-3.442835123e-05,0.0006061773652,0.0001828789799
1.185,117.8371522,88.56827348,-15.71007055,19.27853148,160.9069784,-47.89361976,17.80211472,0.0002427385844,-0.0009994890137,-0.0001125560462,0.001645518657,-3.445237384e-05,0.0006066003293,0.0001830065849
1.186,117.8371524,88.56827248,-15.71007067,19.27853313,160.9069784,-47.89361915,17.8021149,0.0002429077786,-0.00100018568,-0.0001126345002,0.00164666562,-3.447638794e-05,0.0006070231432,0.0001831341446
1.187,117.8371526,88.56827148,-15.71007078,19.27853477,160.9069783,-47.89361854,17.80211508,0.0002430769126,-0.001000882098,-0.0001127129264,0.001647812176,-3.450039344e-05,0.0006074458069,0.0001832616589
1.188,117.8371529,88.56827048,-15.71007089,19.27853642,160.9069783,-47.89361794,17.80211527,0.0002432459866,-0.001001578269,-0.0001127913248,0.001648958323,-3.452439045e-05,0.0006078683203,0.0001833891279
1.189,117.8371531,88.56826947,-15.71007101,19.27853807,160.9069783,-47.89361733,17.80211545,0.0002434150004,-0.001002274193,-0.0001128696952,0.001650104064,-3.454837896e-05,0.0006082906835,0.0001835165516
1.19,117.8371534,88.56826847,-15.71007112,19.27853972,160.9069782,-47.89361672,17.80211563,0.0002435839541,-0.001002969869,-0.0001129480377,0.001651249397,-3.457235886e-05,0.0006087128965,0.00018364393
1.191,117.8371536,88.56826747,-15.71007123,19.27854137,160.9069782,-47.89361611,17.80211582,0.0002437528477,-0.001003665297,-0.0001130263524,0.001652394322,-3.459633032e-05,0.0006091349593,0.000183771263
1.192,117.8371539,88.56826646,-15.71007134,19.27854303,160.9069782,-47.8936155,17.802116,0.0002439216812,-0.001004360478,-0.0001131046392,0.00165353884,-3.462029318e-05,0.0006095568718,0.0001838985507
1.193,117.8371541,88.56826546,-15.71007146,19.27854468,160.9069781,-47.89361489,17.80211618,0.0002440904546,-0.001005055411,-0.0001131828982,0.001654682951,-3.464424749e-05,0.0006099786341,0.0001840257931
1.194,117.8371544,88.56826445,-15.71007157,19.27854634,160.9069781,-47.89361428,17.80211637,0.0002442591679,-0.001005750097,-0.0001132611292,0.001655826654,-3.46681933e-05,0.0006104002462,0.0001841529902
1.195,117.8371546,88.56826345,-15.71007168,19.27854799,160.9069781,-47.89361367,17.80211655,0.000244427821,-0.001006444535,-0.0001133393324,0.001656969949,-3.469213056e-05,0.000610821708,0.0001842801419
1.196,117.8371548,88.56826244,-15.7100718,19.27854965,160.906978,-47.89361306,17.80211674,0.000244596414,-0.001007138726,-0.0001134175077,0.001658112837,-3.471605938e-05,0.0006112430197,0.0001844072484
1.197,117.8371551,88.56826143,-15.71007191,19.27855131,160.906978,-47.89361245,17.80211692,0.000244764947,-0.001007832669,-0.0001134956552,0.001659255317,-3.473997959e-05,0.0006116641811,0.0001845343095
1.198,117.8371553,88.56826043,-15.71007202,19.27855297,160.906978,-47.89361184,17.80211711,0.0002449334197,-0.001008526365,-0.0001135737747,0.00166039739,-3.47638912e-05,0.0006120851922,0.0001846613252
1.199,117.8371556,88.56825942,-15.71007214,19.27855463,160.9069779,-47.89361122,17.80211729,0.0002451018324,-0.001009219813,-0.0001136518664,0.001661539055,-3.478779437e-05,0.0006125060532,0.0001847882957
1.2,117.8371558,88.56825841,-15.71007225,19.27855629,160.9069779,-47.89361061,17.80211748,0.000245270185,-0.001009913014,-0.0001137299302,0.001662680313,-3.481168899e-05,0.0006129267639,0.0001849152208
1.201,117.8371561,88.5682574,-15.71007237,19.27855796,160.9069778,-47.89361,17.80211766,0.0002454384775,-0.001010605967,-0.0001138079662,0.001663821163,-3.483557505e-05,0.0006133473244,0.0001850421006
1.202,117.8371563,88.56825639,-15.71007248,19.27855962,160.9069778,-47.89360938,17.80211785,0.0002456067098,-0.001011298672,-0.0001138859742,0.001664961606,-3.485945267e-05,0.0006137677346,0.0001851689351
1.203,117.8371566,88.56825537,-15.71007259,19.27856129,160.9069778,-47.89360877,17.80211803,0.000245774882,-0.001011991131,-0.0001139639544,0.001666101641,-3.488332164e-05,0.0006141879947,0.0001852957243
1.204,117.8371568,88.56825436,-15.71007271,19.27856295,160.9069777,-47.89360816,17.80211822,0.0002459429941,-0.001012683341,-0.0001140419067,0.001667241269,-3.490718216e-05,0.0006146081045,0.0001854224682
1.205,117.837157,88.56825335,-15.71007282,19.27856462,160.9069777,-47.89360754,17.8021184,0.0002461110461,-0.001013375304,-0.0001141198312,0.001668380489,-3.493103408e-05,0.000615028064,0.0001855491667
1.206,117.8371573,88.56825234,-15.71007294,19.27856629,160.9069777,-47.89360693,17.80211859,0.000246279038,-0.00101406702,-0.0001141977277,0.001669519301,-3.495487751e-05,0.0006154478734,0.0001856758199
1.207,117.8371575,88.56825132,-15.71007305,19.27856796,160.9069776,-47.89360631,17.80211877,0.0002464469697,-0.001014758487,-0.0001142755964,0.001670657707,-3.497871243e-05,0.0006158675325,0.0001858024278
1.208,117.8371578,88.56825031,-15.71007316,19.27856963,160.9069776,-47.89360569,17.80211896,0.0002466148414,-0.001015449708,-0.0001143534372,0.001671795704,-3.500253881e-05,0.0006162870414,0.0001859289903
1.209,117.837158,88.56824929,-15.71007328,19.2785713,160.9069776,-47.89360508,17.80211915,0.0002467826529,-0.001016140681,-0.0001144312502,0.001672933294,-3.502635663e-05,0.0006167064001,0.0001860555076
1.21,117.8371583,88.56824827,-15.71007339,19.27857298,160.9069775,-47.89360446,17.80211933,0.0002469504043,-0.001016831406,-0.0001145090353,0.001674070477,-3.505016586e-05,0.0006171256085,0.0001861819795
1.211,117.8371585,88.56824726,-15.71007351,19.27857465,160.9069775,-47.89360384,17.80211952,0.0002471180956,-0.001017521884,-0.0001145867924,0.001675207252,-3.507396669e-05,0.0006175446668,0.0001863084061
1.212,117.8371588,88.56824624,-15.71007362,19.27857633,160.9069775,-47.89360323,17.8021197,0.0002472857268,-0.001018212114,-0.0001146645217,0.001676343619,-3.509775886e-05,0.0006179635747,0.0001864347874
1.213,117.837159,88.56824522,-15.71007374,19.278578,160.9069774,-47.89360261,17.80211989,0.0002474532979,-0.001018902097,-0.0001147422232,0.001677479579,-3.512154259e-05,0.0006183823325,0.0001865611233
1.214,117.8371593,88.5682442,-15.71007385,19.27857968,160.9069774,-47.89360199,17.80212008,0.0002476208089,-0.001019591832,-0.0001148198968,0.001678615132,-3.514531777e-05,0.00061880094,0.0001866874139
1.215,117.8371595,88.56824318,-15.71007397,19.27858136,160.9069774,-47.89360137,17.80212026,0.0002477882597,-0.00102028132,-0.0001148975424,0.001679750277,-3.51690844e-05,0.0006192193974,0.0001868136592
1.216,117.8371598,88.56824216,-15.71007408,19.27858304,160.9069773,-47.89360075,17.80212045,0.0002479556504,-0.00102097056,-0.0001149751603,0.001680885014,-3.519284249e-05,0.0006196377044,0.0001869398592
1.217,117.83716,88.56824114,-15.7100742,19.27858472,160.9069773,-47.89360013,17.80212064,0.000248122981,-0.001021659553,-0.0001150527502,0.001682019344,-3.521659207e-05,0.0006200558613,0.0001870660139
1.218,117.8371603,88.56824012,-15.71007431,19.2785864,160.9069773,-47.89359951,17.80212082,0.0002482902515,-0.001022348298,-0.0001151303123,0.001683153267,-3.52403331e-05,0.0006204738679,0.0001871921232
1.219,117.8371605,88.56823909,-15.71007443,19.27858809,160.9069772,-47.89359889,17.80212101,0.0002484574619,-0.001023036796,-0.0001152078464,0.001684286782,-3.526406559e-05,0.0006208917243,0.0001873181872
1.22,117.8371608,88.56823807,-15.71007454,19.27858977,160.9069772,-47.89359827,17.8021212,0.0002486246122,-0.001023725046,-0.0001152853528,0.001685419889,-3.528778958e-05,0.0006213094305,0.0001874442059
1.221,117.837161,88.56823705,-15.71007466,19.27859146,160.9069771,-47.89359765,17.80212139,0.0002487917023,-0.001024413048,-0.0001153628312,0.001686552589,-3.531150501e-05,0.0006217269864,0.0001875701793
1.222,117.8371613,88.56823602,-15.71007477,19.27859315,160.9069771,-47.89359702,17.80212157,0.0002489587323,-0.001025100803,-0.0001154402818,0.001687684881,-3.533521195e-05,0.0006221443922,0.0001876961073
1.223,117.8371615,88.568235,-15.71007489,19.27859483,160.9069771,-47.8935964,17.80212176,0.0002491257023,-0.001025788311,-0.0001155177045,0.001688816766,-3.535891029e-05,0.0006225616476,0.0001878219901
1.224,117.8371618,88.56823397,-15.710075,19.27859652,160.906977,-47.89359578,17.80212195,0.0002492926121,-0.001026475571,-0.0001155950993,0.001689948243,-3.538260013e-05,0.0006229787529,0.0001879478275
1.225,117.837162,88.56823294,-15.71007512,19.27859821,160.906977,-47.89359516,17.80212214,0.0002494594618,-0.001027162583,-0.0001156724662,0.001691079313,-3.540628147e-05,0.000623395708,0.0001880736196
1.226,117.8371623,88.56823192,-15.71007524,19.27859991,160.906977,-47.89359453,17.80212233,0.0002496262513,-0.001027849348,-0.0001157498053,0.001692209975,-3.542995426e-05,0.0006238125128,0.0001881993663
1.227,117.8371625,88.56823089,-15.71007535,19.2786016,160.9069769,-47.89359391,17.80212251,0.0002497929808,-0.001028535866,-0.0001158271165,0.00169334023,-3.545361851e-05,0.0006242291673,0.0001883250677
1.228,117.8371628,88.56822986,-15.71007547,19.27860329,160.9069769,-47.89359328,17.8021227,0.0002499596501,-0.001029222136,-0.0001159043998,0.001694470077,-3.54772742e-05,0.0006246456717,0.0001884507239
1.229,117.837163,88.56822883,-15.71007558,19.27860499,160.9069769,-47.89359266,17.80212289,0.0002501262594,-0.001029908158,-0.0001159816552,0.001695599517,-3.550092134e-05,0.0006250620258,0.0001885763346
1.23,117.8371633,88.5682278,-15.7100757,19.27860668,160.9069768,-47.89359203,17.80212308,0.0002502928085,-0.001030593933,-0.0001160588828,0.001696728549,-3.552456009e-05,0.0006254782298,0.0001887019001
1.231,117.8371635,88.56822677,-15.71007582,19.27860838,160.9069768,-47.89359141,17.80212327,0.0002504592975,-0.00103127946,-0.0001161360825,0.001697857174,-3.554819014e-05,0.0006258942834,0.0001888274203
1.232,117.8371638,88.56822574,-15.71007593,19.27861008,160.9069768,-47.89359078,17.80212346,0.0002506257264,-0.00103196474,-0.0001162132543,0.001698985391,-3.557181168e-05,0.0006263101869,0.0001889528951
1.233,117.837164,88.5682247,-15.71007605,19.27861178,160.9069767,-47.89359016,17.80212365,0.0002507920952,-0.001032649772,-0.0001162903982,0.0017001132,-3.559542473e-05,0.0006267259401,0.0001890783246
1.234,117.8371643,88.56822367,-15.71007616,19.27861348,160.9069767,-47.89358953,17.80212384,0.0002509584038,-0.001033334557,-0.0001163675143,0.001701240603,-3.561902928e-05,0.0006271415431,0.0001892037088
1.235,117.8371645,88.56822264,-15.71007628,19.27861518,160.9069767,-47.8935889,17.80212403,0.0002511246523,-0.001034019094,-0.0001164446025,0.001702367597,-3.564262528e-05,0.0006275569959,0.0001893290476
1.236,117.8371648,88.5682216,-15.7100764,19.27861688,160.9069766,-47.89358827,17.80212421,0.0002512908408,-0.001034703384,-0.0001165216628,0.001703494184,-3.566621273e-05,0.0006279722984,0.0001894543412
1.237,117.837165,88.56822057,-15.71007651,19.27861859,160.9069766,-47.89358765,17.8021244,0.0002514569691,-0.001035387426,-0.0001165986952,0.001704620364,-3.568979169e-05,0.0006283874507,0.0001895795894
1.238,117.8371653,88.56821953,-15.71007663,19.27862029,160.9069765,-47.89358702,17.80212459,0.0002516230372,-0.00103607122,-0.0001166756998,0.001705746136,-3.571336209e-05,0.0006288024528,0.0001897047923
1.239,117.8371655,88.5682185,-15.71007675,19.278622,160.9069765,-47.89358639,17.80212478,0.0002517890453,-0.001036754767,-0.0001167526765,0.0017068715,-3.573692395e-05,0.0006292173047,0.0001898299498
1.24,117.8371658,88.56821746,-15.71007686,19.27862371,160.9069765,-47.89358576,17.80212497,0.0002519549933,-0.001037438067,-0.0001168296253,0.001707996457,-3.57604773e-05,0.0006296320063,0.0001899550621
1.241,117.837166,88.56821642,-15.71007698,19.27862542,160.9069764,-47.89358513,17.80212516,0.0002521208811,-0.001038121119,-0.0001169065462,0.001709121007,-3.578402201e-05,0.0006300465577,0.000190080129
1.242,117.8371663,88.56821538,-15.7100771,19.27862713,160.9069764,-47.8935845,17.80212535,0.0002522867089,-0.001038803923,-0.0001169834393,0.001710245149,-3.580755826e-05,0.0006304609589,0.0001902051506
1.243,117.8371665,88.56821434,-15.71007721,19.27862884,160.9069764,-47.89358387,17.80212554,0.0002524524765,-0.00103948648,-0.0001170603045,0.001711368883,-3.583108602e-05,0.0006308752098,0.0001903301269
1.244,117.8371668,88.5682133,-15.71007733,19.27863055,160.9069763,-47.89358324,17.80212573,0.000252618184,-0.00104016879,-0.0001171371418,0.00171249221,-3.585460523e-05,0.0006312893106,0.0001904550578
1.245,117.837167,88.56821226,-15.71007745,19.27863226,160.9069763,-47.89358261,17.80212592,0.0002527838313,-0.001040850852,-0.0001172139512,0.001713615129,-3.587811589e-05,0.0006317032611,0.0001905799435
1.246,117.8371673,88.56821122,-15.71007757,19.27863398,160.9069763,-47.89358197,17.80212612,0.0002529494186,-0.001041532666,-0.0001172907328,0.001714737641,-3.590161805e-05,0.0006321170613,0.0001907047838
1.247,117.8371675,88.56821018,-15.71007768,19.27863569,160.9069762,-47.89358134,17.80212631,0.0002531149458,-0.001042214233,-0.0001173674865,0.001715859746,-3.592511162e-05,0.0006325307114,0.0001908295788
1.248,117.8371678,88.56820914,-15.7100778,19.27863741,160.9069762,-47.89358071,17.8021265,0.0002532804128,-0.001042895552,-0.0001174442123,0.001716981442,-3.594859673e-05,0.0006329442112,0.0001909543284
1.249,117.837168,88.56820809,-15.71007792,19.27863913,160.9069762,-47.89358008,17.80212669,0.0002534458198,-0.001043576624,-0.0001175209103,0.001718102732,-3.597207324e-05,0.0006333575608,0.0001910790328
1.25,117.8371683,88.56820705,-15.71007804,19.27864084,160.9069761,-47.89357944,17.80212688,0.0002536111666,-0.001044257448,-0.0001175975803,0.001719223613,-3.599554126e-05,0.0006337707602,0.0001912036918
1.251,117.8371685,88.56820601,-15.71007815,19.27864256,160.9069761,-47.89357881,17.80212707,0.0002537764532,-0.001044938025,-0.0001176742225,0.001720344088,-3.601900073e-05,0.0006341838093,0.0001913283055
1.252,117.8371688,88.56820496,-15.71007827,19.27864428,160.906976,-47.89357817,17.80212726,0.0002539416798,-0.001045618354,-0.0001177508368,0.001721464155,-3.604245164e-05,0.0006345967082,0.0001914528739
1.253,117.8371691,88.56820391,-15.71007839,19.27864601,160.906976,-47.89357754,17.80212745,0.0002541068463,-0.001046298436,-0.0001178274233,0.001722583814,-3.606589406e-05,0.0006350094569,0.0001915773969
1.254,117.8371693,88.56820287,-15.71007851,19.27864773,160.906976,-47.8935769,17.80212764,0.0002542719527,-0.00104697827,-0.0001179039818,0.001723703065,-3.608932798e-05,0.0006354220553,0.0001917018747
1.255,117.8371696,88.56820182,-15.71007862,19.27864945,160.9069759,-47.89357627,17.80212784,0.0002544369989,-0.001047657857,-0.0001179805125,0.00172482191,-3.61127533e-05,0.0006358345036,0.0001918263071
1.256,117.8371698,88.56820077,-15.71007874,19.27865118,160.9069759,-47.89357563,17.80212803,0.000254601985,-0.001048337196,-0.0001180570153,0.001725940346,-3.613617007e-05,0.0006362468016,0.0001919506942
1.257,117.8371701,88.56819972,-15.71007886,19.27865291,160.9069759,-47.893575,17.80212822,0.000254766911,-0.001049016287,-0.0001181334903,0.001727058376,-3.615957839e-05,0.0006366589494,0.0001920750359
1.258,117.8371703,88.56819867,-15.71007898,19.27865463,160.9069758,-47.89357436,17.80212841,0.0002549317769,-0.001049695131,-0.0001182099373,0.001728175997,-3.618297811e-05,0.0006370709469,0.0001921993324
1.259,117.8371706,88.56819762,-15.7100791,19.27865636,160.9069758,-47.89357372,17.8021286,0.0002550965827,-0.001050373728,-0.0001182863565,0.001729293211,-3.620636934e-05,0.0006374827942,0.0001923235835
1.26,117.8371708,88.56819657,-15.71007922,19.27865809,160.9069758,-47.89357308,17.8021288,0.0002552613283,-0.001051052077,-0.0001183627478,0.001730410018,-3.622975196e-05,0.0006378944913,0.0001924477893
1.261,117.8371711,88.56819552,-15.71007933,19.27865982,160.9069757,-47.89357245,17.80212899,0.0002554260139,-0.001051730178,-0.0001184391113,0.001731526417,-3.625312619e-05,0.0006383060382,0.0001925719498
1.262,117.8371713,88.56819447,-15.71007945,19.27866156,160.9069757,-47.89357181,17.80212918,0.0002555906393,-0.001052408032,-0.0001185154469,0.001732642408,-3.627649177e-05,0.0006387174348,0.0001926960649
1.263,117.8371716,88.56819342,-15.71007957,19.27866329,160.9069756,-47.89357117,17.80212938,0.0002557552046,-0.001053085639,-0.0001185917545,0.001733757993,-3.629984884e-05,0.0006391286812,0.0001928201348
1.264,117.8371719,88.56819236,-15.71007969,19.27866502,160.9069756,-47.89357053,17.80212957,0.0002559197098,-0.001053762998,-0.0001186680344,0.001734873169,-3.632319742e-05,0.0006395397774,0.0001929441593
1.265,117.8371721,88.56819131,-15.71007981,19.27866676,160.9069756,-47.89356989,17.80212976,0.0002560841549,-0.001054440109,-0.0001187442863,0.001735987938,-3.63465374e-05,0.0006399507234,0.0001930681385
1.266,117.8371724,88.56819026,-15.71007993,19.27866849,160.9069755,-47.89356925,17.80212995,0.0002562485398,-0.001055116973,-0.0001188205104,0.0017371023,-3.636986888e-05,0.0006403615191,0.0001931920723
1.267,117.8371726,88.5681892,-15.71008005,19.27867023,160.9069755,-47.89356861,17.80213015,0.0002564128647,-0.001055793589,-0.0001188967066,0.001738216253,-3.639319186e-05,0.0006407721646,0.0001933159609
1.268,117.8371729,88.56818814,-15.71008016,19.27867197,160.9069755,-47.89356797,17.80213034,0.0002565771294,-0.001056469958,-0.0001189728749,0.0017393298,-3.64165063e-05,0.0006411826599,0.0001934398041
1.269,117.8371731,88.56818709,-15.71008028,19.27867371,160.9069754,-47.89356733,17.80213053,0.000256741334,-0.001057146079,-0.0001190490153,0.001740442939,-3.643981218e-05,0.0006415930049,0.000193563602
1.27,117.8371734,88.56818603,-15.7100804,19.27867545,160.9069754,-47.89356668,17.80213073,0.0002569054785,-0.001057821953,-0.0001191251279,0.00174155567,-3.646310956e-05,0.0006420031998,0.0001936873546
1.271,117.8371737,88.56818497,-15.71008052,19.27867719,160.9069754,-47.89356604,17.80213092,0.0002570695629,-0.001058497579,-0.0001192012126,0.001742667994,-3.648639835e-05,0.0006424132444,0.0001938110619
1.272,117.8371739,88.56818391,-15.71008064,19.27867894,160.9069753,-47.8935654,17.80213112,0.0002572335872,-0.001059172958,-0.0001192772694,0.001743779911,-3.650967869e-05,0.0006428231387,0.0001939347238
1.273,117.8371742,88.56818285,-15.71008076,19.27868068,160.9069753,-47.89356476,17.80213131,0.0002573975514,-0.001059848089,-0.0001193532983,0.001744891419,-3.653295042e-05,0.0006432328829,0.0001940583404
1.274,117.8371744,88.56818179,-15.71008088,19.27868243,160.9069752,-47.89356411,17.8021315,0.0002575614554,-0.001060522973,-0.0001194292994,0.001746002521,-3.655621366e-05,0.0006436424768,0.0001941819117
1.275,117.8371747,88.56818073,-15.710081,19.27868417,160.9069752,-47.89356347,17.8021317,0.0002577252994,-0.001061197609,-0.0001195052726,0.001747113215,-3.65794684e-05,0.0006440519205,0.0001943054376
1.276,117.8371749,88.56817967,-15.71008112,19.27868592,160.9069752,-47.89356282,17.80213189,0.0002578890832,-0.001061871997,-0.0001195812179,0.001748223501,-3.660271449e-05,0.0006444612139,0.0001944289183
1.277,117.8371752,88.56817861,-15.71008124,19.27868767,160.9069751,-47.89356218,17.80213209,0.0002580528069,-0.001062546138,-0.0001196571353,0.00174933338,-3.662595218e-05,0.0006448703572,0.0001945523536
1.278,117.8371755,88.56817755,-15.71008136,19.27868942,160.9069751,-47.89356153,17.80213228,0.0002582164705,-0.001063220032,-0.0001197330249,0.001750442851,-3.664918128e-05,0.0006452793502,0.0001946757436
