frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
1637215,-89.9953,90.0002,-14.9972,44.9952,5.00291,4.99691,-174.998,90.0219,89.9732,15.0531,45.0462,5.14295,5.01701,5.06602,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.89531,0.0688283,1.80754,-6.90077,-0.673741,-2.22336,-0.743508,-8.35885,3.91938,-2.46139,-5.84896,-1.50277,-1.51448,-0.554905,0.0778212,-0.645639,1.48575,1.851,0.251305,-1.91316,-0.00360497,-0.615043,1.49169,-1.97693,0.244672,-1.95743,0,0,0,0,0,0,-0.733062,-0.917355,1.20469,0.147839,-1.07882,0.809818,-0.214036,-0.734682,0.947816,0.150027,-0.846931,0.949696,-0.0946229,-0.981053,1.27826,-0.10169,-0.988846,1.21607,-0.24604,-1.01143,1.61477,-98.7389,-524.689,1557.78,-93.8226,-565.059,1596.3,-124.433,-532.31,1503.45,215.55,-639.913,1536.98,199.082,-655.731,1568.33,224.536,-655.632,1484.65,0,0,0,0,0,0,-119.105,-333.314,814.158,0,0,0,249.153,-510.605,787.389,306.1,-483.261,776.837,323.04,-532.553,736.501,337.249,-551.06,764.929,-714.741,-449.443,1296.06,-694.162,-449.913,1257.22,-739.385,-451.684,1256.56,-160.835,-285.878,799.313,-214.466,-333.186,797.47,-199.86,-329.39,767.933,-690.611,-811.213,1275.98,-739.626,-810.445,1281.97,0,0,0,0.374004,-1.35587,1.71065,0
1637216,-89.9953,90.0002,-14.9972,44.9952,5.00291,4.99691,-174.998,90.0219,89.9731,15.0531,45.0462,5.14295,5.01706,5.06602,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.92387,0.0961593,1.81756,-6.903,-0.683821,-2.20991,-0.768607,-8.38554,3.90242,-2.40902,-5.85228,-1.48207,-1.51498,-0.549136,0.0779048,-0.645702,1.48573,1.851,0.251297,-1.91284,-0.00357213,-0.614982,1.49171,-1.97716,0.24594,-1.95921,0,0,0,0,0,0,-0.73307,-0.917363,1.20468,0.147766,-1.07897,0.809768,-0.214019,-0.734776,0.947843,0.15015,-0.846916,0.949706,-0.0944823,-0.981045,1.27823,-0.101562,-0.988883,1.21607,-0.246114,-1.01162,1.61468,-98.6604,-524.774,1557.83,-93.8541,-565.116,1596.18,-124.393,-532.431,1503.49,215.633,-639.929,1536.96,199.166,-655.756,1568.32,224.626,-655.634,1484.64,0,0,0,0,0,0,-119.147,-333.297,814.188,0,0,0,249.127,-510.556,787.394,306.066,-483.15,776.863,322.972,-532.451,736.542,337.255,-550.968,764.947,-714.726,-449.426,1296.04,-694.163,-449.929,1257.23,-739.421,-451.601,1256.5,-160.892,-285.905,799.371,-214.518,-333.238,797.54,-199.933,-329.418,767.988,-690.583,-811.192,1275.97,-739.597,-810.449,1281.96,0,0,0,0.373999,-1.35589,1.71065,0
1637217,-89.995,90.0002,-14.9969,44.9949,5.00291,4.99685,-174.998,90.0209,89.9734,15.053,45.0451,5.14295,5.01657,5.06602,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.88494,0.126975,1.82884,-6.81066,-0.696203,-2.17721,-0.768364,-8.35437,3.82531,-2.40709,-5.86522,-1.50329,-1.48599,-0.538488,0.0779982,-0.645485,1.48575,1.85074,0.251947,-1.91403,-0.00348759,-0.61503,1.49173,-1.9773,0.24617,-1.95867,0,0,0,0,0,0,-0.733079,-0.91737,1.20468,0.147696,-1.07912,0.809715,-0.213962,-0.734828,0.947853,0.150231,-0.846892,0.949701,-0.094352,-0.981051,1.27821,-0.101447,-0.988887,1.21608,-0.246184,-1.01181,1.61459,-98.6161,-524.872,1557.88,-93.778,-565.197,1596.22,-124.352,-532.527,1503.52,215.727,-639.921,1536.98,199.24,-655.757,1568.33,224.697,-655.617,1484.64,0,0,0,0,0,0,-118.703,-332.977,814.574,0,0,0,248.98,-510.202,787.364,306.036,-483.088,776.847,322.936,-532.37,736.548,337.275,-550.911,764.97,-714.705,-449.434,1296.04,-694.148,-449.914,1257.24,-739.413,-451.598,1256.51,-161.231,-286.178,799.374,-214.592,-333.269,797.592,-200.008,-329.461,768.051,-690.573,-811.21,1276,-739.577,-810.441,1281.97,0,0,0,0.374002,-1.35588,1.71064,0
1637218,-89.9951,90.0002,-14.9969,44.9949,5.00297,4.9968,-174.998,90.0209,89.9734,15.053,45.0447,5.14295,5.01635,5.06596,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.91468,0.191269,1.77974,-6.81827,-0.679592,-2.20009,-0.754293,-8.35254,3.893,-2.4168,-5.93487,-1.4834,-1.53987,-0.559714,0.0780535,-0.645506,1.48579,1.8505,0.252023,-1.91378,-0.00326887,-0.614991,1.49175,-1.97746,0.245249,-1.95608,0,0,0,0,0,0,-0.733086,-0.917378,1.20467,0.14763,-1.07926,0.809661,-0.213891,-0.73489,0.947864,0.150299,-0.846852,0.949681,-0.0942161,-0.981066,1.27819,-0.101342,-0.988911,1.21604,-0.246248,-1.01201,1.6145,-98.5637,-524.936,1557.91,-93.6043,-565.371,1596.37,-124.29,-532.641,1503.57,215.783,-639.926,1536.98,199.305,-655.78,1568.33,224.743,-655.625,1484.64,0,0,0,0,0,0,-118.753,-332.973,814.609,0,0,0,248.959,-510.115,787.379,305.991,-483.012,776.854,322.919,-532.537,736.399,337.217,-550.5,765.165,-714.71,-449.421,1296.03,-694.11,-449.9,1257.21,-739.447,-451.598,1256.5,-161.304,-286.205,799.433,-214.653,-333.293,797.649,-200.064,-329.484,768.109,-690.554,-811.231,1276,-739.575,-810.432,1281.99,0,0,0,0.374089,-1.3559,1.71058,0
1637219,-89.9951,90.0002,-14.9969,44.9948,5.00297,4.9968,-174.997,90.0209,89.9734,15.053,45.0443,5.14295,5.01619,5.06591,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.90098,0.178811,1.78338,-6.83584,-0.694422,-2.19701,-0.774235,-8.36432,3.78349,-2.41796,-5.90026,-1.5253,-1.52527,-0.54447,0.0781132,-0.645545,1.48584,1.85013,0.251964,-1.91348,-0.0032925,-0.615138,1.49179,-1.97752,0.244442,-1.95651,0,0,0,0,0,0,-0.733095,-0.917385,1.20467,0.147568,-1.0794,0.809606,-0.2138,-0.734977,0.947832,0.151008,-0.847709,0.950136,-0.0941084,-0.981075,1.27816,-0.10122,-0.988914,1.21601,-0.246307,-1.01221,1.61441,-98.5289,-525.002,1557.91,-93.572,-565.402,1596.4,-124.28,-532.741,1503.58,215.859,-639.916,1536.98,199.404,-655.768,1568.33,224.806,-655.604,1484.64,0,0,0,0,0,0,-119.273,-333.306,814.374,0,0,0,248.931,-510.049,787.372,305.985,-482.927,776.869,322.906,-532.222,736.537,337.198,-550.408,765.193,-714.693,-449.435,1296.02,-694.14,-449.915,1257.18,-739.337,-451.663,1256.48,-161.349,-286.263,799.469,-214.725,-333.32,797.69,-200.126,-329.527,768.131,-690.552,-811.211,1276,-739.567,-810.432,1281.98,0,0,0,0.37391,-1.35596,1.71071,0
1637220,-89.9951,90.0002,-14.9969,44.9948,5.00297,4.9968,-174.997,90.0209,89.9734,15.053,45.0443,5.14295,5.01619,5.06591,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.90098,0.178811,1.78338,-6.83584,-0.694422,-2.19701,-0.774235,-8.36432,3.78349,-2.41796,-5.90026,-1.5253,-1.52527,-0.54447,0.0781771,-0.645529,1.48579,1.8503,0.252105,-1.91344,-0.0032468,-0.615131,1.49176,-1.97811,0.244601,-1.95644,0,0,0,0,0,0,-0.733103,-0.917393,1.20466,0.14751,-1.07953,0.809549,-0.213695,-0.73506,0.947823,0.150472,-0.846791,0.949662,-0.093992,-0.981072,1.27815,-0.101096,-0.98893,1.216,-0.24636,-1.01243,1.61431,-98.4815,-525.064,1557.95,-93.5044,-565.489,1596.41,-124.28,-532.829,1503.6,215.917,-639.89,1536.97,199.454,-655.748,1568.32,224.878,-655.568,1484.62,0,0,0,0,0,0,-118.551,-333.077,814.875,0,0,0,248.936,-509.983,787.351,306.012,-482.82,776.875,322.906,-532.127,736.518,337.208,-550.27,765.232,-714.705,-449.445,1296,-694.126,-449.932,1257.19,-739.386,-451.613,1256.46,-161.402,-286.29,799.494,-214.755,-333.349,797.716,-200.192,-329.543,768.179,-690.569,-811.232,1276,-739.577,-810.444,1281.98,0,0,0,0.374108,-1.35591,1.71058,0
1637221,-89.9951,90.0002,-14.9969,44.9948,5.00302,4.99674,-174.997,90.021,89.9734,15.053,45.0443,5.14295,5.01581,5.06585,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.88277,0.164906,1.79164,-6.76945,-0.676436,-2.16765,-0.758718,-8.31826,3.75274,-2.41378,-5.90354,-1.51542,-1.51656,-0.552299,0.0782487,-0.645361,1.48581,1.85005,0.252394,-1.91415,-0.0030995,-0.615029,1.49177,-1.97797,0.245066,-1.95554,0,0,0,0,0,0,-0.73311,-0.9174,1.20466,0.147456,-1.07966,0.80949,-0.213575,-0.735161,0.947815,0.150557,-0.846741,0.949633,-0.0938641,-0.981081,1.27814,-0.100962,-0.988962,1.21599,-0.246409,-1.01265,1.61421,-98.4488,-525.112,1557.96,-93.461,-565.588,1596.4,-124.226,-532.9,1503.61,215.987,-639.862,1536.96,199.515,-655.727,1568.31,224.924,-655.544,1484.61,0,0,0,0,0,0,-118.807,-333.012,814.747,0,0,0,249.033,-510.276,787.405,305.981,-482.724,776.862,322.932,-532.088,736.49,337.233,-550.276,765.179,-714.729,-449.45,1296,-694.13,-449.917,1257.19,-739.378,-451.603,1256.44,-161.473,-286.278,799.533,-214.804,-333.367,797.742,-200.228,-329.57,768.189,-690.576,-811.229,1276.01,-739.541,-810.448,1281.89,0,0,0,0.373923,-1.35595,1.71069,0
1637222,-89.9951,90.0002,-14.9969,44.9948,5.00302,4.99669,-174.997,90.021,89.9734,15.053,45.0443,5.14295,5.01564,5.0658,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.83475,0.122127,1.78922,-6.80522,-0.683683,-2.18673,-0.756877,-8.27106,3.75085,-2.39087,-5.93005,-1.49807,-1.50489,-0.585739,0.078286,-0.645614,1.4858,1.85011,0.252005,-1.91221,-0.00313085,-0.615121,1.49172,-1.97826,0.245056,-1.95578,0,0,0,0,0,0,-0.733118,-0.917408,1.20465,0.147407,-1.07979,0.80943,-0.213467,-0.735278,0.947789,0.150651,-0.846712,0.949645,-0.0937338,-0.981099,1.27812,-0.100832,-0.98899,1.21597,-0.246452,-1.01287,1.61412,-98.4274,-525.145,1557.95,-93.4229,-565.593,1596.4,-124.215,-532.894,1503.6,216.023,-639.817,1536.94,199.576,-655.709,1568.31,224.988,-655.496,1484.6,0,0,0,0,0,0,-118.863,-333.027,814.76,0,0,0,249.058,-510.224,787.375,305.992,-482.662,776.843,322.967,-532.01,736.443,337.214,-550.104,765.231,-714.753,-449.449,1296.01,-694.158,-449.924,1257.19,-739.456,-451.558,1256.43,-161.528,-286.31,799.523,-214.83,-333.398,797.745,-200.287,-329.575,768.203,-690.609,-811.221,1276,-739.617,-810.459,1281.96,0,0,0,0.373911,-1.35596,1.7107,0
1637223,-89.9951,90.0002,-14.9969,44.9947,5.00302,4.99658,-174.997,90.021,89.9734,15.053,45.0443,5.14295,5.01548,5.06574,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.80905,0.117632,1.74854,-6.83354,-0.685603,-2.20926,-0.77777,-8.20277,3.71764,-2.37196,-5.88734,-1.50027,-1.49808,-0.577282,0.0783706,-0.645306,1.4858,1.84996,0.252844,-1.91325,-0.00331743,-0.615325,1.49185,-1.9771,0.245969,-1.95947,0,0,0,0,0,0,-0.733125,-0.917416,1.20465,0.147364,-1.07992,0.80937,-0.213846,-0.735226,0.947871,0.150777,-0.846677,0.949634,-0.0936248,-0.981147,1.27811,-0.100711,-0.989011,1.21596,-0.24649,-1.01311,1.61402,-98.4222,-525.181,1557.94,-93.6436,-565.504,1596.24,-124.178,-532.902,1503.59,216.081,-639.758,1536.95,199.615,-655.667,1568.29,225.023,-655.448,1484.58,0,0,0,0,0,0,-118.856,-332.99,814.751,0,0,0,249.089,-510.199,787.354,306.014,-482.601,776.829,322.957,-532.139,736.322,337.2,-549.989,765.242,-714.77,-449.467,1296.02,-694.188,-449.93,1257.2,-739.446,-451.526,1256.45,-161.566,-286.316,799.522,-214.845,-333.428,797.735,-200.307,-329.605,768.184,-690.634,-811.23,1276,-739.649,-810.459,1281.95,0,0,0,0.373907,-1.35595,1.71071,0
1637224,-89.995,90.0002,-14.9969,44.9946,5.00308,4.99642,-174.997,90.021,89.9734,15.053,45.0443,5.14295,5.01537,5.06569,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.75753,0.0744707,1.72483,-6.8582,-0.67578,-2.20272,-0.786731,-8.14561,3.72848,-2.38098,-5.91133,-1.49657,-1.49915,-0.550176,0.0783966,-0.645263,1.48575,1.85012,0.252784,-1.91371,-0.00330798,-0.615369,1.49188,-1.97677,0.245746,-1.95994,0,0,0,0,0,0,-0.733132,-0.917425,1.20464,0.147325,-1.08005,0.809308,-0.213758,-0.735285,0.947848,0.150846,-0.846637,0.949609,-0.0934816,-0.981164,1.27809,-0.100611,-0.989083,1.21591,-0.246521,-1.01335,1.61391,-98.3891,-525.181,1557.92,-93.6496,-565.518,1596.23,-124.136,-532.916,1503.58,216.124,-639.721,1536.93,199.645,-655.613,1568.27,225.077,-655.39,1484.56,0,0,0,0,0,0,-118.89,-332.989,814.764,0,0,0,249.13,-510.128,787.341,306.006,-482.538,776.811,322.98,-532.081,736.297,337.207,-550.044,765.193,-714.775,-449.446,1296.01,-694.2,-449.94,1257.22,-739.476,-451.624,1256.49,-161.59,-286.34,799.498,-214.871,-333.458,797.715,-200.356,-329.644,768.164,-690.652,-811.232,1275.99,-739.609,-810.461,1281.88,0,0,0,0.373919,-1.35594,1.71071,0
