frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
2690285,-89.9908,90.0014,-14.9916,44.9881,4.9975,4.99012,-175.001,89.9922,90.0043,15.002,44.9967,4.99904,4.99116,4.99821,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.61084,-1.7149,1.58242,-6.67415,-0.495111,-2.06126,0.0755292,-6.8386,4.09503,-2.63527,-5.8482,-1.02418,-1.46136,-0.435938,0.0717865,-0.575103,1.39013,1.82773,0.272559,-1.52112,-0.0168669,-0.582426,1.39495,-1.98505,0.236817,-1.5671,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0361336,-0.892581,0.903411,0.148449,-1.03535,1.00342,0,0,0,0,0,0,0,0,0,0,0,0,0.0569397,-1.14307,1.29534,-138.801,-533.012,1462.05,-118.509,-567.071,1500.99,-160.1,-548.96,1408.25,197.761,-518.418,1439.29,189.508,-540.017,1470.19,210.855,-528.758,1386.57,-306.38,-381.61,673.862,-286.406,-329.361,706.599,-229.507,-356.036,721.961,-317.729,-393.246,704.073,161.273,-375.892,691.976,203.206,-329.032,681.217,236.571,-368.057,639.438,257.486,-379.929,667.209,-698.898,-827.176,1259.48,-738.821,-823.979,1247.75,-733.65,-826.266,1294.37,-686.396,758.146,1283.22,-734.203,757.023,1284.85,-720.011,757.129,1246.33,-704.803,-465.314,1289,-711.985,-465.935,1244.94,-748.494,-465.707,1273.31,0.374119,-1.35582,1.71114,0
2690286,-89.9908,90.0014,-14.9916,44.9881,4.9975,4.99006,-175.001,89.9921,90.0043,15.002,44.9967,4.99904,4.99111,4.99821,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.64377,-1.74471,1.62266,-6.68145,-0.51492,-2.02361,0.0920288,-6.78176,4.09591,-2.6204,-5.83669,-1.00855,-1.48226,-0.419551,0.0715998,-0.574807,1.39008,1.82754,0.27211,-1.52231,-0.0166018,-0.582217,1.3952,-1.98151,0.237281,-1.56307,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0371657,-0.892332,0.902731,0.148093,-1.03544,1.00309,0,0,0,0,0,0,0,0,0,0,0,0,0.0566397,-1.14327,1.29556,-138.925,-533.023,1461.96,-118.573,-567.217,1501.11,-160.084,-549.153,1407.81,197.648,-518.26,1439.2,189.375,-539.838,1470.1,210.712,-528.617,1386.52,-306.371,-382.068,673.674,-286.594,-330.047,706.333,-229.612,-356.498,721.898,-318.083,-393.849,703.81,161.109,-376.342,691.73,202.986,-329.502,680.973,236.383,-368.541,639.241,257.346,-380.367,667.002,-698.872,-827.202,1259.49,-738.825,-823.964,1247.77,-733.658,-826.24,1294.37,-686.405,758.162,1283.22,-734.2,757.03,1284.85,-720.031,757.15,1246.31,-704.801,-465.283,1288.99,-711.983,-465.89,1244.94,-748.598,-465.641,1273.37,0.374205,-1.35575,1.71108,0
2690287,-89.9908,90.0014,-14.9916,44.9881,4.9975,4.99006,-175.001,89.9921,90.0043,15.002,44.9967,4.99904,4.99111,4.99821,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.64377,-1.74471,1.62266,-6.68145,-0.51492,-2.02361,0.0920288,-6.78176,4.09591,-2.6204,-5.83669,-1.00855,-1.48226,-0.419551,0.0724067,-0.576381,1.38905,1.83472,0.271502,-1.50986,-0.0169558,-0.582404,1.39482,-1.98463,0.235168,-1.5637,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0382386,-0.892052,0.90204,0.14774,-1.03553,1.00276,0,0,0,0,0,0,0,0,0,0,0,0,0.0563331,-1.14347,1.29578,-139.082,-533.021,1461.85,-118.656,-566.928,1500.96,-160.347,-549.049,1408,197.483,-518.074,1439.14,189.211,-539.659,1470.05,211.047,-528.157,1386.46,-306.576,-382.733,673.49,-286.845,-330.605,706.12,-229.778,-357.435,721.341,-318.375,-394.568,703.627,160.612,-376.468,691.765,202.772,-329.923,680.759,236.2,-368.986,639.02,257.163,-380.807,666.805,-698.879,-827.193,1259.48,-738.824,-823.964,1247.77,-733.647,-826.261,1294.37,-686.422,758.13,1283.2,-734.191,757.019,1284.86,-720.027,757.132,1246.34,-704.795,-465.29,1289.01,-711.974,-465.895,1244.95,-748.481,-465.716,1273.33,0.374215,-1.35574,1.71109,0
2690288,-89.9908,90.0014,-14.9915,44.9879,4.9975,4.99001,-175.001,89.9913,90.0053,15.002,44.996,4.99909,4.99067,4.99821,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.7433,-1.76818,1.66975,-6.6853,-0.519984,-2.05071,0.0617902,-6.5909,4.00635,-2.55353,-5.92676,-1.0074,-1.45693,-0.429758,0.0721445,-0.575965,1.38911,1.83408,0.271148,-1.51147,-0.0171488,-0.582208,1.39487,-1.98315,0.237883,-1.56553,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0393497,-0.891739,0.901337,0.147393,-1.03561,1.00243,0,0,0,0,0,0,0,0,0,0,0,0,0.0560207,-1.14366,1.296,-139.261,-533.053,1461.79,-119.034,-567.051,1500.68,-160.452,-549.034,1407.9,197.341,-517.929,1439.08,189.062,-539.496,1469.98,210.856,-528.103,1386.4,-306.778,-383.324,673.307,-287.132,-331.114,705.968,-230.07,-358.008,721.031,-318.321,-395.088,703.539,160.734,-377.241,691.32,202.524,-330.343,680.517,236.008,-369.436,638.808,256.929,-381.266,666.648,-698.88,-827.215,1259.49,-738.825,-823.976,1247.76,-733.652,-826.27,1294.38,-686.419,758.128,1283.2,-734.204,757.028,1284.87,-720,757.122,1246.31,-704.814,-465.331,1288.99,-711.981,-465.914,1244.93,-748.469,-465.732,1273.32,0.374201,-1.35574,1.71109,0
2690289,-89.9908,90.0014,-14.9915,44.9878,4.9975,4.98979,-175.001,89.9913,90.0054,15.002,44.996,4.99915,4.99051,4.99821,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.89132,-1.71753,1.73853,-6.74855,-0.499575,-2.07795,0.082117,-6.4728,3.99146,-2.5448,-5.90598,-1.02132,-1.4705,-0.450331,0.0710544,-0.573988,1.38999,1.8276,0.271592,-1.52324,-0.0173528,-0.582418,1.3948,-1.98376,0.237145,-1.56687,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0404976,-0.891392,0.900624,0.147051,-1.0357,1.00209,0,0,0,0,0,0,0,0,0,0,0,0,0.055703,-1.14385,1.29622,-139.367,-533.105,1461.74,-119.183,-567.033,1500.6,-160.606,-549.124,1407.87,197.163,-517.76,1439.03,188.873,-539.351,1469.92,210.234,-528.327,1386.29,-307.024,-383.887,673.192,-287.32,-331.714,705.79,-230.291,-358.498,720.932,-318.528,-395.658,703.415,160.439,-377.689,691.151,202.254,-330.766,680.307,235.76,-369.846,638.633,256.667,-381.646,666.486,-698.879,-827.254,1259.48,-738.826,-824.026,1247.75,-733.659,-826.296,1294.36,-686.427,758.09,1283.22,-734.199,756.992,1284.87,-720.031,757.088,1246.34,-704.822,-465.349,1288.99,-711.945,-465.953,1244.92,-748.441,-465.772,1273.3,0.374185,-1.35573,1.71109,0
2690290,-89.9908,90.0014,-14.9915,44.9878,4.9975,4.98973,-175.001,89.9914,90.0054,15.002,44.996,4.99915,4.99029,4.99826,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.97485,-1.62065,1.71883,-6.71907,-0.513424,-2.05941,0.0569198,-6.40015,3.99661,-2.52525,-5.89803,-1.03003,-1.47703,-0.437921,0.0708468,-0.573833,1.39004,1.82694,0.271299,-1.52415,-0.0175181,-0.582419,1.3948,-1.98353,0.237196,-1.56663,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0416799,-0.891008,0.899899,0.146716,-1.03578,1.00176,0,0,0,0,0,0,0,0,0,0,0,0,0.0553798,-1.14404,1.29645,-139.556,-533.137,1461.72,-119.38,-567.049,1500.57,-160.778,-549.152,1407.85,197.026,-517.663,1438.99,188.744,-539.213,1469.88,210.055,-528.242,1386.25,-307.228,-384.471,673.089,-287.619,-332.252,705.655,-230.531,-358.933,720.88,-318.81,-396.267,703.335,159.893,-377.789,691.275,202.01,-331.157,680.15,235.456,-370.279,638.476,256.441,-382.012,666.381,-698.884,-827.309,1259.48,-738.83,-824.059,1247.74,-733.651,-826.362,1294.37,-686.449,758.043,1283.21,-734.209,756.958,1284.87,-720.055,757.064,1246.35,-704.826,-465.388,1288.99,-711.981,-466.017,1244.92,-748.41,-465.774,1273.03,0.374168,-1.35557,1.71115,0
2690291,-89.9908,90.0014,-14.9915,44.9878,4.9975,4.98963,-175.001,89.9914,90.0054,15.002,44.996,4.99915,4.99013,4.99826,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.01364,-1.51236,1.77174,-6.70347,-0.532482,-2.06352,0.0700304,-6.33133,3.99046,-2.51451,-5.85483,-1.02263,-1.45582,-0.42245,0.0707395,-0.574038,1.39007,1.82674,0.269895,-1.52307,-0.0177771,-0.582003,1.39475,-1.98377,0.240038,-1.56854,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0428946,-0.890587,0.899164,0.146387,-1.03587,1.00142,0,0,0,0,0,0,0,0,0,0,0,0,0.0550514,-1.14423,1.29667,-139.706,-533.197,1461.72,-119.691,-567.182,1500.24,-160.922,-549.28,1407.86,196.857,-517.582,1438.94,188.598,-539.102,1469.88,209.891,-528.178,1386.22,-307.489,-385.024,672.993,-287.924,-332.76,705.533,-230.833,-359.461,720.727,-319.031,-396.8,703.25,159.603,-378.169,691.164,201.688,-331.553,679.993,235.176,-370.727,638.346,256.135,-382.401,666.239,-698.892,-827.335,1259.48,-738.834,-824.101,1247.74,-733.659,-826.37,1294.37,-686.461,758.005,1283.22,-734.23,756.944,1284.89,-720.077,757.015,1246.4,-704.81,-465.434,1288.94,-711.992,-466.042,1244.92,-748.496,-465.758,1273.01,0.374189,-1.35573,1.71109,0
2690292,-89.9908,90.0014,-14.9915,44.9878,4.9975,4.98963,-175.001,89.9914,90.0054,15.002,44.996,4.99915,4.99013,4.99826,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.01364,-1.51236,1.77174,-6.70347,-0.532482,-2.06352,0.0700304,-6.33133,3.99046,-2.51451,-5.85483,-1.02263,-1.45582,-0.42245,0.0705683,-0.57413,1.39008,1.82646,0.269171,-1.52297,-0.0176346,-0.581703,1.39509,-1.98124,0.239361,-1.5649,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0441398,-0.890127,0.898419,0.146064,-1.03595,1.00109,0,0,0,0,0,0,0,0,0,0,0,0,0.0547181,-1.14442,1.29691,-139.876,-533.278,1461.71,-119.86,-567.178,1500.28,-160.959,-549.661,1407.64,196.684,-517.538,1438.9,188.433,-539.028,1469.87,209.705,-528.117,1386.21,-307.759,-385.559,672.937,-288.238,-333.25,705.467,-231.103,-360.08,720.603,-319.441,-397.199,703.161,159.329,-378.579,691.05,201.335,-331.949,679.866,234.871,-371.102,638.276,255.864,-382.729,666.103,-698.872,-827.379,1259.49,-738.848,-824.114,1247.72,-733.649,-826.395,1294.37,-686.465,757.992,1283.22,-734.231,756.929,1284.89,-720.082,757.009,1246.39,-704.815,-465.446,1288.94,-711.99,-466.07,1244.93,-748.468,-465.87,1273.24,0.374181,-1.35573,1.71109,0
2690293,-89.9908,90.0014,-14.9914,44.9878,4.9975,4.98957,-175.001,89.9914,90.0053,15.002,44.996,4.9992,4.98991,4.99826,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.12972,-1.3529,1.8301,-6.61273,-0.502761,-2.01358,0.0688716,-6.25532,3.99499,-2.49977,-5.83385,-0.98165,-1.45258,-0.436783,0.0703586,-0.573923,1.39011,1.82631,0.269719,-1.52366,-0.0182815,-0.582179,1.39501,-1.98341,0.238806,-1.57252,-0.711494,-0.0338955,1.25665,0.00646797,0.999975,0.00269029,-0.0454134,-0.889626,0.897665,0.145748,-1.03604,1.00075,0,0,0,0,0,0,0,0,0,0,0,0,0.0543805,-1.1446,1.29714,-140.036,-533.387,1461.73,-120.233,-567.546,1500.12,-161.234,-549.73,1407.97,196.521,-517.471,1438.93,188.267,-538.952,1469.87,209.534,-528.072,1386.19,-308.09,-386.046,672.904,-288.561,-333.756,705.434,-231.364,-360.464,720.606,-319.723,-397.705,703.137,159.005,-378.91,690.985,201.017,-332.312,679.758,234.565,-371.406,638.18,255.575,-383.061,666.013,-698.891,-827.338,1259.49,-738.845,-824.115,1247.73,-733.669,-826.374,1294.37,-686.475,757.993,1283.22,-734.239,756.927,1284.87,-720.089,757.021,1246.39,-704.829,-465.452,1288.93,-711.995,-466.046,1244.91,-748.557,-465.831,1273.27,0.374195,-1.35573,1.71109,0
2690294,-89.9908,90.0015,-14.9914,44.9878,4.9975,4.98952,-175.001,89.9914,90.0053,15.002,44.996,4.9992,4.98958,4.99826,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.25744,-1.18812,1.91321,-6.50226,-0.493889,-1.98912,0.096293,-6.06385,3.90026,-2.46655,-5.85135,-0.992886,-1.4342,-0.423196,0.0701923,-0.573641,1.3902,1.82605,0.270688,-1.52278,-0.0182735,-0.582469,1.39501,-1.98394,0.23548,-1.56799,-0.711495,-0.0338998,1.25665,0.00646682,0.999975,0.00269137,-0.0467144,-0.889083,0.896901,0.145438,-1.03612,1.00041,0,0,0,0,0,0,0,0,0,0,0,0,0.054039,-1.14479,1.29738,-140.221,-533.491,1461.76,-120.172,-567.348,1500.43,-161.431,-549.864,1407.98,196.327,-517.354,1438.97,188.107,-538.926,1469.87,209.335,-528.033,1386.2,-308.371,-386.545,672.876,-288.843,-334.214,705.387,-231.852,-360.932,720.535,-320.001,-398.202,703.115,158.689,-379.221,690.949,200.691,-332.583,679.685,234.27,-371.694,638.121,255.24,-383.327,665.917,-698.896,-827.325,1259.48,-738.853,-824.1,1247.74,-733.662,-826.369,1294.37,-686.478,758.005,1283.22,-734.234,756.945,1284.88,-720.062,757.053,1246.35,-704.851,-465.416,1288.97,-712.017,-466.028,1244.93,-748.484,-465.839,1273.24,0.374194,-1.35574,1.71108,0
