frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
1795643,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.002,90.0084,15.0009,44.9893,5.00357,4.99861,5.00309,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.2063,-0.0832929,-1.17248,-5.68271,-0.375553,-2.01887,-0.133393,4.21048,2.61647,0.12264,-4.95848,-0.708196,-1.10512,-0.179873,0.0148748,-0.18364,1.30711,1.83926,-0.114512,-1.48512,-0.0719374,-0.186371,1.31011,-1.95549,-0.125965,-1.55028,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.604,-120.06,1351.7,-177.366,-138.555,1401.03,-215.816,-155.476,1306.5,136.987,-106.837,1335.03,127.931,-115.514,1371.66,152.672,-135.506,1290.26,-342.071,-273.118,559.663,-323.191,-210.785,569.111,-267.51,-230.834,594.418,-354.656,-271.582,590.249,130.095,-244.804,586.722,171.359,-203.403,560.841,207.484,-252.508,537.258,227.088,-253.352,568.068,-702.806,-880.894,1291.53,-700.608,-877.69,1249.76,-744.601,-879.619,1265.61,-732.32,703.51,1251.8,-691.956,702.24,1255.6,-719.681,704.859,1296.97,-726.026,-521.76,1242.84,-690.953,-519.265,1272.28,-732.052,-518.547,1289.57,0.0159166,-0.484579,1.62388,0.382338,-1.41186,1.71057,0
1795644,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.002,90.0084,15.0009,44.9893,5.00357,4.99861,5.00309,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.2063,-0.0832929,-1.17248,-5.68271,-0.375553,-2.01887,-0.133393,4.21048,2.61647,0.12264,-4.95848,-0.708196,-1.10512,-0.179873,0.0148744,-0.183694,1.30714,1.83934,-0.114836,-1.48535,-0.0719436,-0.186367,1.3101,-1.95531,-0.125689,-1.55066,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.592,-120.049,1351.69,-177.376,-138.562,1401.01,-215.805,-155.444,1306.5,136.994,-106.844,1335.03,127.93,-115.496,1371.67,152.673,-135.481,1290.27,-342.03,-273.078,559.675,-323.183,-210.752,569.105,-267.521,-230.796,594.415,-354.662,-271.588,590.253,130.106,-244.83,586.714,171.378,-203.434,560.847,207.487,-252.556,537.247,227.119,-253.405,568.069,-702.797,-880.884,1291.54,-700.598,-877.682,1249.76,-744.606,-879.624,1265.61,-732.344,703.515,1251.8,-691.94,702.248,1255.6,-719.667,704.859,1296.97,-726.299,-521.718,1243.01,-690.946,-519.275,1272.28,-732.021,-518.562,1289.56,0.0159149,-0.484579,1.62388,0.382166,-1.41161,1.71075,0
1795645,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0021,90.0088,15.001,44.9886,5.00357,4.99856,5.00303,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.16533,-0.0553679,-1.1808,-5.6685,-0.361496,-1.99782,-0.128197,4.25172,2.61823,0.129389,-4.94456,-0.709236,-1.07908,-0.193806,0.014877,-0.183688,1.3071,1.83936,-0.114314,-1.48514,-0.0719116,-0.186391,1.31012,-1.95592,-0.126765,-1.54965,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.601,-120.016,1351.69,-177.319,-138.435,1401.06,-215.821,-155.43,1306.5,136.982,-106.833,1335.03,127.924,-115.499,1371.65,152.672,-135.471,1290.24,-342.026,-273.087,559.615,-323.18,-210.762,569.111,-267.506,-230.803,594.415,-354.64,-271.585,590.239,130.119,-244.835,586.719,171.379,-203.445,560.836,207.507,-252.578,537.253,227.124,-253.442,568.074,-702.801,-880.876,1291.54,-700.595,-877.684,1249.77,-744.598,-879.622,1265.61,-732.328,703.508,1251.8,-691.968,702.224,1255.58,-719.675,704.859,1296.98,-726.037,-521.775,1242.83,-690.932,-519.433,1272.37,-732.022,-518.563,1289.57,0.0159134,-0.484579,1.62388,0.382186,-1.41192,1.71065,0
1795646,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0021,90.0089,15.001,44.9886,5.00351,4.99839,5.00303,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.10149,-0.0939282,-1.13785,-5.68841,-0.359763,-2.00454,-0.14044,4.22827,2.6427,0.102094,-4.96358,-0.662912,-1.10153,-0.168468,0.0149131,-0.183751,1.30713,1.83931,-0.114908,-1.48464,-0.0718857,-0.186418,1.31012,-1.95595,-0.127188,-1.54928,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.599,-120.034,1351.67,-177.307,-138.412,1401.05,-215.81,-155.455,1306.49,136.981,-106.834,1335.02,127.924,-115.496,1371.66,152.678,-135.471,1290.27,-342.076,-273.108,559.613,-323.167,-210.747,569.093,-267.49,-230.816,594.39,-354.619,-271.588,590.227,130.121,-244.834,586.715,171.395,-203.46,560.84,207.499,-252.585,537.253,227.132,-253.434,568.07,-702.779,-880.878,1291.54,-700.552,-877.7,1249.77,-744.577,-879.621,1265.62,-732.334,703.508,1251.8,-691.963,702.226,1255.6,-719.676,704.86,1296.97,-726.022,-521.774,1242.86,-690.957,-519.279,1272.27,-732.016,-518.565,1289.57,0.0159119,-0.484579,1.62388,0.382311,-1.41186,1.71058,0
1795647,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0021,90.0089,15.001,44.9886,5.00351,4.99828,5.00303,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.10089,-0.0679429,-1.14743,-5.714,-0.360426,-2.0229,-0.144904,4.24714,2.62982,0.110963,-4.93364,-0.686854,-1.08674,-0.17816,0.0149167,-0.183752,1.30711,1.83939,-0.114612,-1.48462,-0.0719627,-0.186363,1.31007,-1.95556,-0.125861,-1.55083,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.588,-120.021,1351.68,-177.362,-138.536,1401,-215.82,-155.434,1306.5,136.98,-106.824,1335.03,127.923,-115.487,1371.66,152.682,-135.447,1290.26,-341.936,-272.92,559.749,-323.16,-210.734,569.088,-267.49,-230.783,594.43,-354.636,-271.561,590.236,130.12,-244.848,586.729,171.409,-203.485,560.828,207.514,-252.599,537.244,227.139,-253.453,568.078,-702.775,-880.881,1291.54,-700.558,-877.678,1249.77,-744.569,-879.616,1265.61,-732.348,703.508,1251.81,-691.978,702.225,1255.6,-719.668,704.851,1296.96,-725.914,-521.811,1242.8,-690.92,-519.273,1272.26,-732.02,-518.559,1289.6,0.0159106,-0.48458,1.62388,0.382148,-1.41191,1.71065,0
1795648,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0021,90.0089,15.001,44.9886,5.00351,4.99812,5.00303,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.08835,-0.0922735,-1.15008,-5.68395,-0.366343,-1.9856,-0.129957,4.27279,2.63584,0.130372,-4.95165,-0.691205,-1.07078,-0.161291,0.0149217,-0.183765,1.30713,1.83926,-0.114613,-1.48448,-0.0719517,-0.18656,1.31013,-1.95589,-0.127108,-1.55045,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.59,-120.031,1351.67,-177.328,-138.417,1401.04,-215.838,-155.412,1306.49,136.979,-106.818,1335.03,127.928,-115.478,1371.66,152.684,-135.456,1290.25,-342.029,-273.027,559.63,-323.147,-210.733,569.059,-267.513,-230.773,594.394,-354.607,-271.554,590.22,130.145,-244.852,586.721,171.433,-203.479,560.853,207.537,-252.615,537.253,227.138,-253.448,568.087,-702.774,-880.876,1291.55,-700.543,-877.686,1249.77,-744.581,-879.623,1265.62,-732.353,703.519,1251.82,-691.947,702.271,1255.61,-719.684,704.861,1296.98,-725.973,-521.742,1242.88,-690.919,-519.274,1272.28,-732.021,-518.565,1289.59,0.0159092,-0.48458,1.62388,0.382142,-1.41192,1.71065,0
1795649,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0021,90.0089,15.001,44.9886,5.00351,4.99812,5.00303,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.08835,-0.0922735,-1.15008,-5.68395,-0.366343,-1.9856,-0.129957,4.27279,2.63584,0.130372,-4.95165,-0.691205,-1.07078,-0.161291,0.0149198,-0.183847,1.30713,1.83947,-0.11506,-1.48477,-0.0719169,-0.186486,1.31012,-1.95599,-0.12723,-1.54978,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.596,-120.024,1351.67,-177.312,-138.398,1401.05,-215.824,-155.409,1306.49,136.984,-106.853,1335.02,127.92,-115.482,1371.65,152.691,-135.479,1290.25,-342.034,-273.05,559.678,-323.334,-210.802,569.285,-267.469,-230.786,594.382,-354.615,-271.538,590.208,130.144,-244.871,586.726,171.436,-203.488,560.842,207.54,-252.606,537.245,227.164,-253.48,568.072,-702.776,-880.879,1291.55,-700.559,-877.668,1249.76,-744.569,-879.616,1265.62,-732.341,703.517,1251.82,-691.967,702.241,1255.6,-719.682,704.873,1296.98,-725.988,-521.744,1242.83,-690.912,-519.305,1272.29,-732.021,-518.559,1289.57,0.0159081,-0.48458,1.62388,0.382054,-1.41169,1.71081,0
1795650,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0021,90.0089,15.001,44.9886,5.00351,4.99785,5.00298,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.12425,-0.126486,-1.15819,-5.71356,-0.378019,-2.02218,-0.159581,4.26653,2.61539,0.123783,-4.94786,-0.685659,-1.0699,-0.17652,0.0148815,-0.183633,1.30707,1.83969,-0.114742,-1.48527,-0.0719168,-0.186412,1.31007,-1.95626,-0.127147,-1.54945,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.603,-120.01,1351.66,-177.295,-138.411,1401.05,-215.831,-155.406,1306.49,136.987,-106.82,1335.02,127.914,-115.486,1371.65,152.689,-135.49,1290.27,-342.004,-273.033,559.635,-323.193,-210.76,569.134,-267.455,-230.797,594.387,-354.588,-271.545,590.201,130.155,-244.854,586.733,171.463,-203.492,560.849,207.556,-252.618,537.253,227.186,-253.461,568.089,-702.771,-880.875,1291.54,-700.554,-877.685,1249.78,-744.582,-879.609,1265.63,-732.325,703.518,1251.81,-691.932,702.339,1255.73,-719.677,704.874,1296.98,-725.94,-521.747,1242.82,-690.929,-519.241,1272.26,-732.014,-518.56,1289.59,0.0159074,-0.484581,1.62388,0.382172,-1.41192,1.71068,0
1795651,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0021,90.0089,15.001,44.9886,5.00351,4.99774,5.00298,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.0932,-0.128335,-1.15412,-5.75762,-0.341387,-2.02974,-0.137722,4.25829,2.62413,0.120411,-4.95466,-0.686481,-1.09557,-0.176356,0.0149211,-0.183779,1.30712,1.83954,-0.114919,-1.48484,-0.0718946,-0.186344,1.31007,-1.95609,-0.126602,-1.54934,-0.70815,-0.0870461,1.32517,0.000889164,0.999999,-0.000521303,0,0,0,0,0,0,0,0,0,0,0,0,-196.596,-119.998,1351.67,-177.303,-138.407,1401.03,-215.815,-155.403,1306.48,136.992,-106.838,1335.03,127.925,-115.487,1371.67,152.701,-135.48,1290.26,-342.03,-273.041,559.637,-323.353,-210.803,569.302,-267.462,-230.781,594.369,-354.601,-271.548,590.206,130.153,-244.838,586.743,171.451,-203.482,560.85,207.568,-252.622,537.25,227.174,-253.455,568.106,-702.792,-880.875,1291.54,-700.561,-877.689,1249.78,-744.573,-879.603,1265.61,-732.349,703.533,1251.81,-691.935,702.334,1255.75,-719.667,704.869,1296.97,-725.961,-521.764,1242.79,-690.925,-519.25,1272.26,-732.025,-518.567,1289.59,0.0159066,-0.484581,1.62388,0.382161,-1.41192,1.71066,0
1795652,-90.0039,90.002,-14.998,44.9929,4.99822,4.99317,-175.001,90.0022,90.0089,15.001,44.9885,5.00351,4.99763,5.00293,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.14644,-0.149168,-1.16448,-5.72235,-0.354966,-2.00908,-0.144,4.28084,2.63465,0.122764,-4.95751,-0.679661,-1.08357,-0.181884,0.0148969,-0.183735,1.30714,1.8393,-0.114694,-1.48503,-0.0720912,-0.186727,1.31033,-1.95342,-0.126235,-1.55462,-0.708151,-0.0870462,1.32517,0.000879449,0.999999,-0.00052309,0,0,0,0,0,0,0,0,0,0,0,0,-196.569,-120.018,1351.66,-177.506,-138.663,1401.05,-215.816,-155.392,1306.48,136.993,-106.839,1335.03,127.935,-115.49,1371.66,152.681,-135.471,1290.26,-342.014,-273.042,559.645,-323.323,-210.815,569.278,-267.452,-230.773,594.394,-354.588,-271.537,590.191,130.169,-244.822,586.737,171.455,-203.483,560.841,207.58,-252.613,537.24,227.199,-253.446,568.102,-702.787,-880.872,1291.54,-700.592,-877.687,1249.77,-744.595,-879.611,1265.6,-732.327,703.518,1251.81,-691.964,702.245,1255.62,-719.666,704.878,1296.98,-725.983,-521.841,1242.87,-690.952,-519.26,1272.27,-732.03,-518.558,1289.59,0.015906,-0.484581,1.62388,0.38218,-1.41192,1.71068,0
