frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
2945483,-89.9952,90.0023,-14.9944,44.9914,5.00167,4.99462,-175.001,89.9921,90.0071,14.9987,44.992,5.00139,4.9897,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.43607,-0.366569,2.18664,-6.89189,-0.37274,-2.59272,-0.114205,-4.99783,3.00089,-2.19571,-5.89775,-0.948403,-1.49679,-0.519403,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.276788,-0.725824,1.54921,0.0342245,-0.538435,1.57673,-0.303044,-0.933837,1.63512,-0.297766,-1.00197,1.64255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.85,-875.439,1241.47,-861.828,-876.6,1272.42,-823.473,-873.588,1288.63,-810.33,707.496,1260.53,-829.647,707.344,1297.04,-857.899,709.324,1256.26,-846.954,-515.304,1289.42,-808.043,-517.425,1265.42,-849.077,-514.331,1245.14,-0.29873,-0.949503,1.65522,0.379104,-1.35597,1.71124,0
2945484,-89.9952,90.0023,-14.9944,44.9914,5.00167,4.99462,-175.001,89.9921,90.0071,14.9987,44.992,5.00139,4.9897,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.43607,-0.366569,2.18664,-6.89189,-0.37274,-2.59272,-0.114205,-4.99783,3.00089,-2.19571,-5.89775,-0.948403,-1.49679,-0.519403,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.276997,-0.725761,1.5492,0.034365,-0.538466,1.57671,-0.303068,-0.934046,1.63469,-0.297842,-1.00222,1.64212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.935,-875.266,1241.42,-861.805,-876.56,1272.43,-823.47,-873.54,1288.63,-810.289,707.537,1260.54,-829.637,707.399,1297.03,-857.89,709.377,1256.25,-846.966,-515.256,1289.44,-808.067,-517.366,1265.46,-849.065,-514.275,1245.14,-0.298737,-0.949753,1.65506,0.379073,-1.35595,1.71128,0
2945485,-89.9952,90.0023,-14.9944,44.9914,5.00167,4.99462,-175.001,89.9921,90.0071,14.9987,44.9919,5.00139,4.9897,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.40576,-0.212547,2.21077,-6.8054,-0.341609,-2.54641,-0.110902,-4.98269,3.00338,-2.18752,-5.86499,-0.93846,-1.48863,-0.506328,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.277143,-0.725702,1.5492,0.0344875,-0.538507,1.57669,-0.303184,-0.93421,1.63436,-0.297842,-1.00251,1.64178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.903,-875.256,1241.49,-861.816,-876.493,1272.43,-823.428,-873.51,1288.64,-810.341,707.603,1260.54,-829.643,707.444,1297.05,-857.88,709.43,1256.23,-846.952,-515.178,1289.44,-808.125,-516.95,1265.31,-849.063,-514.209,1245.15,-0.298746,-0.950001,1.6549,0.379114,-1.35595,1.71124,0
2945486,-89.9952,90.0024,-14.9941,44.9912,5.00167,4.99456,-175.001,89.9916,90.0072,14.9987,44.9909,5.00139,4.98943,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.31786,-0.081304,2.21982,-6.71143,-0.347162,-2.53558,-0.121303,-4.78773,3.04449,-2.16147,-5.78439,-0.905248,-1.47473,-0.540518,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.277264,-0.725659,1.54922,0.034519,-0.538601,1.57673,-0.303132,-0.934459,1.63408,-0.298086,-1.00288,1.64183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.814,-875.353,1241.52,-861.808,-876.448,1272.43,-823.469,-873.418,1288.62,-810.347,707.63,1260.5,-829.644,707.499,1297.02,-857.9,709.471,1256.22,-846.954,-515.15,1289.44,-808.055,-517.299,1265.49,-849.048,-514.181,1245.15,-0.298758,-0.950248,1.65474,0.379174,-1.35587,1.71122,0
2945487,-89.9952,90.0024,-14.9941,44.9912,5.00167,4.99456,-175.001,89.9917,90.0072,14.9987,44.9909,5.00139,4.98921,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.18832,-0.0357201,2.17979,-6.66131,-0.336431,-2.50785,-0.123248,-4.60781,3.03518,-2.09558,-5.74258,-0.927102,-1.44378,-0.523174,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.2774,-0.725615,1.54927,0.0345826,-0.538615,1.57674,-0.302994,-0.934662,1.63383,-0.297733,-1.00294,1.64122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.942,-875.114,1241.43,-861.822,-876.419,1272.45,-823.436,-873.433,1288.65,-810.338,707.65,1260.53,-829.662,707.545,1297.01,-857.889,709.498,1256.22,-846.96,-515.101,1289.46,-808.128,-516.892,1265.34,-849.054,-514.137,1245.16,-0.29877,-0.950492,1.65457,0.379211,-1.35586,1.7112,0
2945488,-89.9952,90.0024,-14.9941,44.9912,5.00167,4.99451,-175.001,89.9917,90.0072,14.9987,44.9909,5.00139,4.98904,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.88482,-0.176405,2.05779,-6.62277,-0.343487,-2.47777,-0.128238,-4.45771,3.05814,-2.03582,-5.68362,-0.911035,-1.43413,-0.522605,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.277472,-0.72556,1.5493,0.0345862,-0.53866,1.57675,-0.302753,-0.934944,1.63366,-0.297627,-1.00316,1.64101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.898,-875.204,1241.52,-861.809,-876.407,1272.44,-823.441,-873.402,1288.64,-810.333,707.671,1260.52,-829.65,707.542,1297.03,-857.909,709.52,1256.21,-846.951,-515.096,1289.45,-808.049,-517.189,1265.44,-849.043,-514.148,1245.16,-0.298783,-0.950736,1.6544,0.37909,-1.35595,1.71125,0
2945489,-89.9953,90.0023,-14.9941,44.9911,5.00167,4.9944,-175.001,89.9918,90.0073,14.9987,44.9909,5.00139,4.98883,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.65569,-0.393833,1.92373,-6.66243,-0.326675,-2.51446,-0.138421,-4.30921,3.07034,-1.99643,-5.63264,-0.913666,-1.42342,-0.540359,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.27757,-0.725543,1.54935,0.0345574,-0.538749,1.5768,-0.30262,-0.935128,1.63346,-0.297367,-1.00335,1.64069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.882,-875.233,1241.48,-861.811,-876.446,1272.45,-823.441,-873.438,1288.65,-810.357,707.645,1260.5,-829.634,707.529,1296.98,-857.901,709.484,1256.21,-846.943,-515.137,1289.43,-808.032,-517.282,1265.48,-849.035,-514.187,1245.17,-0.298796,-0.950979,1.65423,0.379234,-1.35574,1.71133,0
2945490,-89.9953,90.0023,-14.9941,44.9911,5.00167,4.9944,-175.001,89.9918,90.0073,14.9987,44.9909,5.00139,4.98883,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.65569,-0.393833,1.92373,-6.66243,-0.326675,-2.51446,-0.138421,-4.30921,3.07034,-1.99643,-5.63264,-0.913666,-1.42342,-0.540359,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.277643,-0.725497,1.5494,0.0345727,-0.538814,1.57678,-0.302495,-0.935314,1.63328,-0.297271,-1.00355,1.64055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.896,-875.236,1241.48,-861.816,-876.476,1272.45,-823.46,-873.453,1288.67,-810.348,707.625,1260.54,-829.646,707.458,1297.03,-857.899,709.435,1256.23,-846.941,-515.177,1289.44,-808.053,-517.296,1265.49,-849.051,-514.212,1245.16,-0.298809,-0.95122,1.65405,0.379116,-1.35598,1.71124,0
2945491,-89.9953,90.0023,-14.9941,44.9911,5.00167,4.99434,-175.001,89.9918,90.0073,14.9988,44.9909,5.00139,4.98855,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.48776,-0.604953,1.82819,-6.69441,-0.350371,-2.54993,-0.125744,-4.144,3.10611,-1.926,-5.62772,-0.896722,-1.41814,-0.548124,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827409,-0.0826135,1.27929,0.00196211,0.999994,0.0029694,0.277669,-0.725459,1.54942,0.0345341,-0.538906,1.57678,-0.30236,-0.935542,1.63304,-0.297056,-1.0038,1.6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.919,-875.249,1241.45,-861.798,-876.547,1272.45,-823.459,-873.514,1288.64,-810.331,707.547,1260.52,-829.66,707.413,1297.04,-857.865,709.383,1256.22,-846.936,-515.224,1289.43,-808.039,-517.327,1265.48,-849.034,-514.239,1245.14,-0.298823,-0.951461,1.65387,0.379028,-1.35565,1.71146,0
2945492,-89.9953,90.0023,-14.9942,44.991,5.00167,4.99423,-175.001,89.9919,90.0073,14.9988,44.9909,5.00139,4.98828,4.99966,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.28919,-0.783235,1.72648,-6.73791,-0.348403,-2.55541,-0.0954554,-3.83116,3.03338,-1.82954,-5.59365,-0.899125,-1.39386,-0.544853,0,0,0,0,-0,0,0,0,0,0,-0,0,-0.827079,-0.082621,1.27864,0.00201175,0.999994,0.00282908,0.277714,-0.725412,1.54946,0.0344964,-0.53897,1.57676,-0.302223,-0.935805,1.63289,-0.296876,-1.00407,1.64004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-822.9,-875.329,1241.49,-861.815,-876.572,1272.46,-823.458,-873.543,1288.67,-810.319,707.531,1260.54,-829.628,707.382,1297,-857.889,709.344,1256.23,-846.948,-515.275,1289.44,-808.024,-517.465,1265.49,-849.024,-514.3,1245.15,-0.298837,-0.951701,1.6537,0.379077,-1.35585,1.71135,0
