frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
968030,-90.0018,90.0001,-14.9998,44.9925,4.99965,4.99551,-175,90.0032,90.0071,15.0042,44.9915,5.00082,4.99064,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.4803,0.563814,-0.380615,-5.53331,-0.314781,-1.93793,0.107317,3.64499,3.01514,0.228741,-5.8591,-1.42737,-1.19826,-0.601459,0.0343598,-0.299223,1.36244,1.857,-0.10614,-1.50888,-0.0530709,-0.29975,1.36411,-1.93107,-0.133684,-1.56948,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.80547e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229251,-0.700582,1.57907,-177.624,-230.017,1402.02,-159.854,-247.841,1451.95,-196.383,-264.901,1356.34,157.525,-223.899,1393,147.56,-232.58,1429.69,173.195,-251.229,1348.34,-306.703,-355.978,604.13,-290.443,-298.512,612.908,-233.499,-317.103,642.171,-306.406,-299.025,652.075,159.179,-345.339,642.104,193.712,-303.352,622.548,237.327,-354.476,593.933,256.588,-356.092,625.064,-807.007,-708.857,1253.84,-761.716,-708.044,1265.46,-786.944,-710.354,1298.51,-767.344,872.214,1244.84,-737.255,872.176,1272.61,-784.908,875.524,1289.82,-777.234,-351.96,1244.42,-761.257,-350.877,1287.46,-805.824,-349.116,1280.32,0.359823,-1.33309,1.70625,0
968031,-90.0018,90.0001,-14.9998,44.9925,4.99965,4.99551,-175,90.0033,90.0073,15.0043,44.9911,5.00082,4.99047,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.48442,0.558797,-0.391423,-5.54869,-0.296258,-1.9089,0.10865,3.64426,2.9927,0.228848,-5.83958,-1.42637,-1.18347,-0.586761,0.0343183,-0.299191,1.36244,1.85708,-0.106188,-1.50947,-0.0530786,-0.299762,1.36413,-1.93099,-0.133879,-1.5696,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.789e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229276,-0.700581,1.57907,-177.627,-230.025,1402.01,-159.866,-247.845,1451.95,-196.382,-264.907,1356.35,157.523,-223.907,1393,147.547,-232.577,1429.69,173.183,-251.242,1348.34,-306.718,-355.981,604.124,-290.42,-298.533,612.896,-233.507,-317.071,642.136,-306.399,-299.034,652.07,159.171,-345.342,642.079,193.696,-303.339,622.548,237.324,-354.475,593.934,256.571,-356.114,625.077,-807.043,-708.819,1253.84,-761.715,-708,1265.46,-786.929,-710.37,1298.51,-767.331,872.207,1244.83,-737.269,872.219,1272.62,-784.952,875.545,1289.85,-777.34,-351.841,1244.37,-761.254,-350.912,1287.49,-805.815,-349.107,1280.32,0.359943,-1.33291,1.70628,0
968032,-90.0018,90.0001,-14.9998,44.9925,4.99965,4.99551,-175,90.0033,90.0073,15.0043,44.9911,5.00082,4.99047,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.48442,0.558797,-0.391423,-5.54869,-0.296258,-1.9089,0.10865,3.64426,2.9927,0.228848,-5.83958,-1.42637,-1.18347,-0.586761,0.0343371,-0.2993,1.36248,1.85684,-0.106167,-1.50893,-0.0530725,-0.299795,1.36418,-1.93065,-0.13384,-1.56961,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.77254e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229303,-0.70058,1.57907,-177.636,-230.028,1402.02,-159.894,-247.814,1451.94,-196.381,-264.908,1356.34,157.507,-223.907,1393.01,147.545,-232.57,1429.69,173.17,-251.211,1348.33,-306.72,-355.982,604.121,-290.423,-298.513,612.912,-233.522,-317.105,642.123,-306.397,-299.031,652.079,159.178,-345.329,642.098,193.713,-303.358,622.557,237.33,-354.475,593.941,256.576,-356.112,625.068,-807.021,-708.854,1253.85,-761.732,-707.999,1265.49,-786.933,-710.359,1298.52,-767.314,872.21,1244.83,-737.288,872.183,1272.65,-784.888,875.504,1289.83,-777.348,-351.813,1244.45,-761.264,-350.88,1287.48,-805.816,-349.101,1280.32,0.359978,-1.33298,1.70624,0
968033,-90.0018,90.0001,-14.9998,44.9924,4.99965,4.99545,-175,90.0033,90.0076,15.0043,44.9905,5.00082,4.99015,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.4922,0.558382,-0.387748,-5.51203,-0.30831,-1.93155,0.116213,3.65734,3.00204,0.228201,-5.87825,-1.43731,-1.18007,-0.59209,0.0342215,-0.298794,1.36249,1.85702,-0.107279,-1.51023,-0.0530987,-0.299761,1.36412,-1.93092,-0.133649,-1.56973,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.75607e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229331,-0.700579,1.57907,-177.642,-230.022,1402.02,-159.885,-247.86,1451.95,-196.399,-264.905,1356.34,157.503,-223.897,1393.01,147.531,-232.58,1429.69,173.179,-251.57,1348.34,-306.722,-355.99,604.12,-290.44,-298.526,612.89,-233.494,-317.105,642.148,-306.402,-299.036,652.065,159.169,-345.324,642.092,193.707,-303.353,622.559,237.316,-354.479,593.931,256.58,-356.09,625.074,-806.997,-708.855,1253.84,-761.701,-708.023,1265.5,-786.944,-710.335,1298.51,-767.318,872.205,1244.83,-737.137,872.166,1272.6,-784.893,875.524,1289.82,-777.303,-351.856,1244.39,-761.242,-350.891,1287.5,-805.799,-349.098,1280.31,0.359961,-1.33293,1.70628,0
968034,-90.0018,90.0001,-14.9998,44.9923,4.99965,4.99545,-175,90.0033,90.0076,15.0043,44.9905,5.00087,4.98998,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.50025,0.576317,-0.4076,-5.54128,-0.282385,-1.92961,0.106367,3.66305,2.98313,0.225466,-5.82131,-1.42326,-1.18024,-0.595629,0.0342598,-0.299159,1.36251,1.85668,-0.106477,-1.50961,-0.0530773,-0.299704,1.36412,-1.93102,-0.133843,-1.56905,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.73959e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229361,-0.700578,1.57908,-177.663,-230.034,1402.01,-159.892,-247.84,1451.94,-196.4,-264.924,1356.35,157.491,-223.912,1393.01,147.528,-232.576,1429.71,173.128,-251.27,1348.35,-306.715,-355.992,604.114,-290.445,-298.514,612.897,-233.518,-317.114,642.137,-306.42,-299.031,652.076,159.171,-345.323,642.097,193.712,-303.349,622.562,237.324,-354.477,593.947,256.568,-356.094,625.071,-807.039,-708.804,1253.76,-761.714,-707.98,1265.46,-786.931,-710.356,1298.52,-767.316,872.208,1244.82,-737.201,872.169,1272.59,-784.91,875.532,1289.84,-777.882,-351.275,1244,-761.253,-350.878,1287.46,-805.815,-349.095,1280.31,0.360011,-1.33297,1.70631,0
968035,-90.0018,90.0001,-14.9998,44.9923,4.99965,4.9954,-175,90.0033,90.0076,15.0043,44.9904,5.00087,4.98977,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.49258,0.593268,-0.41689,-5.50946,-0.320841,-1.94595,0.111129,3.66732,3.01921,0.216779,-5.87321,-1.43323,-1.21085,-0.612361,0.0342894,-0.299217,1.36245,1.85702,-0.106182,-1.50921,-0.0531052,-0.299755,1.36413,-1.93074,-0.133513,-1.56962,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.72313e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229392,-0.700576,1.57908,-177.664,-230.045,1402.02,-159.913,-247.893,1451.95,-196.408,-264.924,1356.34,157.477,-223.902,1393.01,147.505,-232.577,1429.7,173.138,-251.224,1348.35,-306.723,-355.998,604.115,-290.427,-298.555,612.892,-233.487,-317.137,642.147,-306.416,-299.038,652.054,159.162,-345.349,642.096,193.712,-303.353,622.561,237.321,-354.476,593.948,256.561,-356.097,625.087,-807.012,-708.858,1253.84,-761.732,-708.047,1265.43,-786.925,-710.361,1298.52,-767.331,872.212,1244.83,-737.186,872.167,1272.59,-784.919,875.535,1289.84,-777.32,-351.817,1244.4,-761.25,-350.879,1287.47,-805.82,-349.101,1280.31,0.359976,-1.33294,1.70626,0
968036,-90.0018,90.0001,-14.9998,44.9923,4.99965,4.99535,-175,90.0033,90.0076,15.0043,44.9904,5.00087,4.98949,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.48609,0.594036,-0.415522,-5.5381,-0.316824,-1.92635,0.119768,3.65859,2.99435,0.22412,-5.83281,-1.404,-1.20355,-0.593591,0.0342554,-0.299161,1.36247,1.8568,-0.105872,-1.50949,-0.0530957,-0.29977,1.36411,-1.93123,-0.133948,-1.56895,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.70666e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229431,-0.700575,1.57908,-177.679,-230.047,1402.01,-159.892,-247.822,1451.94,-196.428,-264.921,1356.34,157.474,-223.905,1393.02,147.509,-232.588,1429.71,173.117,-251.225,1348.35,-306.73,-355.997,604.11,-290.459,-298.526,612.902,-233.519,-317.135,642.139,-306.43,-299.039,652.057,159.156,-345.342,642.091,193.687,-303.352,622.567,237.322,-354.472,593.951,256.568,-356.115,625.085,-806.985,-708.866,1253.84,-761.701,-708.008,1265.47,-786.926,-710.359,1298.53,-767.304,872.197,1244.82,-737.159,872.148,1272.58,-784.915,875.524,1289.84,-777.266,-351.888,1244.36,-761.26,-350.9,1287.49,-805.81,-349.104,1280.31,0.35996,-1.33293,1.70628,0
968037,-90.0018,90.0001,-14.9998,44.9922,4.99965,4.99529,-175,90.0033,90.0076,15.0043,44.9904,5.00087,4.98938,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.50182,0.571191,-0.392692,-5.53625,-0.276918,-1.93322,0.116937,3.63975,3.0231,0.240267,-5.81922,-1.43158,-1.19303,-0.594655,0.034229,-0.29917,1.36248,1.85681,-0.106196,-1.5095,-0.0531884,-0.299834,1.36413,-1.93059,-0.133418,-1.5706,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.6902e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229472,-0.700574,1.57908,-177.685,-230.061,1402.01,-159.966,-247.944,1451.93,-196.452,-264.944,1356.34,157.447,-223.911,1393.01,147.479,-232.589,1429.71,173.092,-251.249,1348.35,-306.747,-356.003,604.107,-290.447,-298.562,612.882,-233.508,-317.163,642.118,-306.422,-299.052,652.05,159.166,-345.342,642.089,193.688,-303.356,622.562,237.321,-354.479,593.961,256.56,-356.103,625.088,-806.979,-708.872,1253.84,-761.707,-708.02,1265.45,-786.936,-710.365,1298.52,-767.318,872.194,1244.83,-737.189,872.154,1272.58,-784.894,875.52,1289.84,-777.29,-351.888,1244.39,-761.267,-350.884,1287.48,-805.81,-349.11,1280.3,0.359951,-1.33293,1.70628,0
968038,-90.0018,90.0001,-14.9998,44.9922,4.99965,4.99529,-175,90.0033,90.0076,15.0043,44.9904,5.00087,4.98938,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.50182,0.571191,-0.392692,-5.53625,-0.276918,-1.93322,0.116937,3.63975,3.0231,0.240267,-5.81922,-1.43158,-1.19303,-0.594655,0.0340951,-0.298744,1.36248,1.85728,-0.107579,-1.51122,-0.0531607,-0.299856,1.36415,-1.93061,-0.133583,-1.56999,-0.766437,0.0812776,1.25813,0.0139548,0.9999,-0.00222576,6.39299e-310,6.39299e-310,0,4.93945e-310,2.67374e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229512,-0.700573,1.57908,-177.7,-230.074,1402.01,-159.968,-247.892,1451.93,-196.449,-264.928,1356.33,157.438,-223.913,1393.01,147.441,-232.581,1429.71,173.096,-251.584,1348.35,-306.741,-356.015,604.108,-290.467,-298.548,612.887,-233.52,-317.127,642.14,-306.428,-299.068,652.058,159.16,-345.346,642.091,193.681,-303.339,622.568,237.304,-354.487,593.961,256.551,-356.095,625.097,-806.998,-708.86,1253.85,-761.713,-708.023,1265.47,-786.949,-710.352,1298.52,-767.331,872.207,1244.83,-737.154,872.159,1272.57,-784.864,875.492,1289.83,-777.297,-351.858,1244.4,-761.264,-350.895,1287.49,-805.821,-349.11,1280.31,0.359834,-1.33309,1.70626,0
968039,-90.0018,90.0001,-14.9998,44.9922,4.99965,4.99524,-175,90.0033,90.0076,15.0043,44.9904,5.00087,4.98917,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.47555,0.553818,-0.391512,-5.52419,-0.319889,-1.93108,0.100674,3.64799,3.02013,0.202706,-5.82981,-1.41736,-1.18832,-0.606636,0.034139,-0.298843,1.36251,1.85709,-0.107552,-1.51014,-0.0532277,-0.299858,1.36416,-1.9303,-0.133133,-1.57065,-0.766437,0.0812785,1.25813,0.0139554,0.9999,-0.00222566,6.39299e-310,6.39299e-310,0,4.93945e-310,2.65728e-318,6.39299e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0229553,-0.700572,1.57908,-177.736,-230.082,1402.02,-160.037,-247.949,1451.92,-196.491,-264.95,1356.33,157.41,-223.916,1393.01,147.431,-232.599,1429.72,173.091,-251.591,1348.35,-306.746,-356.028,604.11,-290.482,-298.567,612.873,-233.521,-317.141,642.134,-306.437,-299.066,652.067,159.159,-345.342,642.09,193.673,-303.35,622.573,237.303,-354.482,593.964,256.546,-356.086,625.108,-807.035,-708.81,1253.81,-761.718,-708.038,1265.43,-786.93,-710.369,1298.5,-767.312,872.171,1244.83,-737.145,872.18,1272.58,-784.843,875.485,1289.84,-777.283,-351.885,1244.48,-761.257,-350.911,1287.49,-805.826,-349.121,1280.31,0.359981,-1.33295,1.70626,0
