frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
2054091,-89.9946,90.0011,-14.9948,44.9917,5.004,4.99348,-174.996,89.9926,90.005,15.0015,45,4.99773,4.99805,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.20548,-1.38747,1.30373,-6.99057,-0.774348,-2.28621,-0.740218,-7.3598,4.34165,-1.99981,-5.62295,-1.34687,-1.3482,-0.464329,0.0752508,-0.581071,1.48622,1.8268,0.211175,-1.69549,-0.0111867,-0.568788,1.49297,-1.97483,0.194199,-1.74062,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.120795,-1.09457,1.19755,0.00940734,-0.52041,0.569582,-0.199676,-0.75545,0.95094,0.186613,-0.77493,0.969459,0,0,0,-0.0141279,-0.940343,1.28349,-0.023012,-1.05684,1.36578,-123.039,-497.504,1556.35,-109.335,-533.257,1596.48,-146.81,-512.955,1502.95,209.673,-543.179,1532.31,198.032,-561.028,1564.65,220.4,-558.066,1480.6,-268.966,-354.994,762.574,-239.984,-306.232,792.504,-188.162,-342.792,808.629,-282.255,-363.512,793.26,192.254,-436.237,778.332,242.106,-397.589,765.503,268.263,-443.657,725.869,286.852,-457.589,754.184,0,0,0,-747.166,-794.942,1280.41,-699.9,-797.331,1281.65,-693.658,787.678,1247.89,-699.048,785.743,1296,-735.79,786.213,1276.53,-720.688,-438.936,1296.1,-742.936,-435.904,1256.69,-699.117,-436.567,1255.33,0.373973,-1.3558,1.71067,0
2054092,-89.9946,90.0011,-14.9948,44.9917,5.004,4.99348,-174.996,89.9926,90.005,15.0015,45,4.99773,4.99805,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.20548,-1.38747,1.30373,-6.99057,-0.774348,-2.28621,-0.740218,-7.3598,4.34165,-1.99981,-5.62295,-1.34687,-1.3482,-0.464329,0.0755794,-0.581003,1.486,1.82694,0.210522,-1.69482,-0.0106563,-0.567722,1.49301,-1.97438,0.192824,-1.73923,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.121223,-1.09499,1.20124,0.00940734,-0.52041,0.569582,-0.199715,-0.755434,0.950986,0.187148,-0.775463,0.968382,0,0,0,-0.014268,-0.94018,1.28371,-0.0232733,-1.05873,1.36795,-122.718,-497.099,1556.16,-109.092,-532.635,1596.03,-146.381,-512.841,1502.99,209.975,-542.991,1532.07,198.344,-560.825,1564.43,220.712,-557.881,1480.4,-268.725,-355.197,762.304,-239.71,-306.366,792.206,-187.899,-342.987,808.309,-282.036,-363.613,793.002,192.476,-436.53,778.08,242.345,-398.022,765.168,268.428,-444.19,725.506,287.005,-458.031,753.903,0,0,0,-747.173,-794.985,1280.41,-699.899,-797.368,1281.65,-693.676,787.611,1247.89,-699.046,785.702,1296.02,-735.778,786.17,1276.53,-720.562,-438.968,1296,-742.926,-435.941,1256.67,-699.148,-436.58,1255.34,0.37399,-1.35579,1.71067,0
2054093,-89.9947,90.0011,-14.9948,44.9917,5.004,4.99348,-174.996,89.9918,90.0062,15.0015,44.9997,4.99779,4.99794,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.01784,-1.41455,1.23897,-6.95237,-0.771776,-2.26094,-0.733541,-7.28372,4.3217,-1.97782,-5.61156,-1.33319,-1.35022,-0.465976,0.0758271,-0.58059,1.48585,1.8266,0.209188,-1.69653,-0.0104411,-0.567686,1.49329,-1.97326,0.190203,-1.74356,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.121654,-1.09541,1.20494,0.00940734,-0.52041,0.569582,-0.19978,-0.755441,0.951053,0.187096,-0.775855,0.968364,0,0,0,-0.0144511,-0.940057,1.28389,-0.0235661,-1.05868,1.3676,-122.227,-496.419,1556.16,-108.757,-532.34,1596.31,-146.026,-512.43,1502.84,210.3,-542.796,1531.79,198.649,-560.599,1564.19,220.981,-557.782,1480.15,-268.529,-355.38,762.018,-239.446,-306.495,791.901,-187.648,-343.19,808.01,-281.824,-363.693,792.771,192.609,-437.076,777.674,242.513,-398.502,764.755,268.57,-444.667,725.185,287.153,-458.519,753.552,0,0,0,-747.178,-795.015,1280.4,-699.888,-797.414,1281.67,-693.681,787.593,1247.89,-699.037,785.663,1296.02,-735.771,786.128,1276.54,-720.635,-438.982,1296.02,-742.934,-435.992,1256.65,-699.136,-436.641,1255.34,0.373986,-1.3558,1.71066,0
2054094,-89.9947,90.0011,-14.9948,44.9915,5.004,4.99342,-174.996,89.9918,90.0062,15.0015,44.9997,4.99779,4.99772,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.81552,-1.35507,1.16957,-6.9393,-0.770967,-2.26811,-0.735473,-7.24933,4.35796,-1.97259,-5.6619,-1.33552,-1.39306,-0.459772,0.0761452,-0.580327,1.48583,1.82621,0.206098,-1.69632,-0.0100956,-0.567453,1.49279,-1.97459,0.187828,-1.74053,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.122093,-1.09582,1.20864,0.00931416,-0.522885,0.572696,-0.199826,-0.755448,0.95109,0.186366,-0.775895,0.9694,0,0,0,-0.0145308,-0.939862,1.28417,-0.0238329,-1.06055,1.36985,-121.964,-496.161,1555.74,-108.285,-531.725,1595.95,-145.697,-511.998,1502.66,210.611,-542.607,1531.5,198.983,-560.373,1563.95,221.242,-557.961,1479.81,-268.306,-355.504,761.754,-239.231,-306.644,791.59,-187.411,-343.347,807.648,-281.661,-363.761,792.53,192.805,-437.495,777.352,242.678,-398.949,764.399,268.666,-445.177,724.821,287.231,-459.076,753.179,0,0,0,-747.179,-795.043,1280.39,-699.87,-797.44,1281.67,-693.686,787.529,1247.84,-699.039,785.634,1296.03,-735.778,786.102,1276.55,-720.7,-439.064,1296.07,-742.927,-436.024,1256.63,-699.14,-436.684,1255.32,0.373971,-1.35581,1.71068,0
2054095,-89.9947,90.0011,-14.9948,44.9914,5.004,4.99337,-174.996,89.9919,90.0065,15.0015,44.9997,4.99784,4.99761,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.70762,-1.37785,1.18796,-6.95699,-0.777147,-2.28896,-0.724635,-7.1674,4.33418,-1.94298,-5.63524,-1.32455,-1.36538,-0.457726,0.0764515,-0.580211,1.48557,1.82611,0.205761,-1.69635,-0.00988601,-0.567246,1.4926,-1.97502,0.18709,-1.7434,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.122537,-1.09623,1.21235,0.00922248,-0.525363,0.575814,-0.199866,-0.75548,0.951139,0.187063,-0.776514,0.968058,0,0,0,-0.0145809,-0.939763,1.28447,-0.0241005,-1.06242,1.3721,-121.533,-495.669,1555.55,-107.939,-531.288,1595.77,-145.355,-511.545,1502.47,210.933,-542.4,1531.23,199.321,-560.113,1563.67,221.567,-557.752,1479.51,-268.141,-355.592,761.483,-238.961,-306.769,791.266,-187.207,-343.513,807.358,-281.511,-363.871,792.287,192.897,-437.991,776.926,242.815,-399.521,763.944,268.726,-445.793,724.406,287.353,-459.663,752.731,0,0,0,-747.187,-795.061,1280.4,-699.865,-797.452,1281.7,-693.688,787.539,1247.93,-699.043,785.611,1296.02,-735.776,786.082,1276.55,-720.764,-439.068,1296.1,-742.927,-436.045,1256.63,-699.137,-436.665,1255.3,0.373972,-1.3558,1.71067,0
2054096,-89.9947,90.0011,-14.9948,44.9914,5.00406,4.99332,-174.996,89.992,90.0065,15.0015,44.9997,4.99784,4.99734,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.80118,-1.37211,1.22755,-6.96002,-0.770449,-2.28482,-0.736862,-7.10786,4.34049,-1.92668,-5.60241,-1.3265,-1.33226,-0.443868,0.076741,-0.5799,1.48532,1.82576,0.205432,-1.6975,-0.0102604,-0.567636,1.49202,-1.97871,0.188801,-1.75343,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.122989,-1.09664,1.21607,0.00913201,-0.527845,0.578935,-0.199945,-0.755526,0.951166,0.186832,-0.776938,0.96822,0,0,0,-0.0145813,-0.939666,1.2848,-0.0243691,-1.06429,1.37437,-120.995,-494.987,1555.55,-107.574,-530.809,1595.7,-145.314,-510.775,1502.15,211.288,-542.167,1530.93,199.671,-559.847,1563.38,221.892,-557.526,1479.2,-267.964,-355.735,761.176,-238.761,-306.946,790.9,-187.033,-343.587,807.067,-281.384,-363.977,792.065,192.979,-438.549,776.518,242.898,-400.146,763.459,268.805,-446.469,723.954,287.395,-460.271,752.308,0,0,0,-747.185,-795.071,1280.38,-699.862,-797.437,1281.71,-693.781,787.441,1247.94,-699.057,785.624,1296.02,-735.785,786.095,1276.53,-720.703,-439.079,1296.05,-742.945,-436.038,1256.63,-699.128,-436.701,1255.32,0.373987,-1.35581,1.71066,0
2054097,-89.9947,90.0011,-14.9948,44.9914,5.00406,4.99332,-174.996,89.992,90.0065,15.0015,44.9997,4.99784,4.99734,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.80118,-1.37211,1.22755,-6.96002,-0.770449,-2.28482,-0.736862,-7.10786,4.34049,-1.92668,-5.60241,-1.3265,-1.33226,-0.443868,0.0770203,-0.579645,1.48511,1.82521,0.20411,-1.69879,-0.0093832,-0.567071,1.49234,-1.97507,0.182878,-1.74591,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.123447,-1.09705,1.2198,0.00904351,-0.530331,0.582061,-0.200055,-0.755588,0.951217,0.186615,-0.776722,0.96863,0,0,0,-0.0145248,-0.939557,1.28512,-0.0246394,-1.06615,1.37664,-120.767,-494.758,1555.12,-107.192,-530.299,1595.58,-144.651,-510.645,1502.14,211.652,-541.95,1530.59,200.034,-559.57,1563.08,222.204,-557.322,1478.91,-267.818,-355.893,760.883,-238.581,-307.046,790.569,-186.9,-343.702,806.757,-281.248,-364.051,791.811,193.069,-439.042,776.091,243,-400.704,762.961,268.752,-447.18,723.486,287.435,-460.873,751.906,0,0,0,-747.185,-795.019,1280.39,-700.176,-797.326,1281.26,-693.741,787.536,1247.88,-699.082,785.659,1296.03,-735.786,786.119,1276.54,-720.736,-439.061,1296.1,-742.93,-435.995,1256.64,-699.135,-436.614,1255.32,0.373969,-1.35581,1.71068,0
2054098,-89.9947,90.0011,-14.9947,44.9914,5.00406,4.99326,-174.996,89.992,90.0065,15.0015,44.9997,4.9979,4.99706,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.86065,-1.28201,1.24046,-7.01618,-0.779802,-2.3012,-0.740085,-6.99001,4.37363,-1.88715,-5.61053,-1.34133,-1.35566,-0.452228,0.0772837,-0.57915,1.485,1.82447,0.20167,-1.70098,-0.00906473,-0.566654,1.49163,-1.97707,0.186542,-1.74544,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.12391,-1.09746,1.22354,0.00904351,-0.530331,0.582061,-0.200103,-0.755667,0.951296,0.187009,-0.777598,0.967891,0,0,0,-0.0145176,-0.939441,1.28535,-0.0249128,-1.06802,1.37892,-120.353,-494.264,1554.92,-106.642,-529.747,1595.3,-144.354,-509.855,1501.73,212.025,-541.731,1530.23,200.396,-559.289,1562.78,222.486,-557.343,1478.53,-267.691,-356.043,760.591,-238.457,-307.111,790.23,-186.782,-343.821,806.455,-281.259,-364.148,791.597,193.076,-439.682,775.622,243.086,-401.313,762.475,268.936,-447.818,723.102,287.476,-461.589,751.406,0,0,0,-747.182,-794.992,1280.39,-699.954,-797.383,1281.59,-693.7,787.608,1247.95,-699.084,785.701,1296.02,-735.784,786.156,1276.53,-720.7,-439.025,1296.08,-742.943,-435.966,1256.65,-699.146,-436.617,1255.35,0.373972,-1.35581,1.71067,0
2054099,-89.9947,90.0011,-14.9947,44.9913,5.00406,4.99315,-174.996,89.992,90.0063,15.0016,44.9996,4.9979,4.99636,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.0232,-1.18852,1.30921,-6.98375,-0.762446,-2.28517,-0.738002,-6.83112,4.22266,-1.75543,-5.66199,-1.34724,-1.34704,-0.466148,0.0776058,-0.578906,1.48477,1.82402,0.200657,-1.70163,-0.00866727,-0.565957,1.49202,-1.97619,0.182921,-1.75013,-0.709422,-0.00480671,1.26442,0.00926811,0.999951,0.0034259,-0.12438,-1.09787,1.22728,0.00904351,-0.530331,0.582061,-0.200142,-0.755741,0.951345,0.186525,-0.777237,0.968567,0,0,0,-0.014583,-0.939282,1.28561,-0.0251898,-1.06989,1.38122,-119.749,-493.527,1554.88,-106.32,-529.222,1595.23,-143.881,-509.744,1501.72,212.396,-541.502,1529.89,200.783,-559.005,1562.45,222.822,-557.172,1478.18,-267.544,-356.59,760.19,-238.326,-307.249,789.896,-186.631,-343.969,806.093,-281.173,-364.36,791.233,193.419,-439.648,775.502,243.114,-402.014,761.943,268.975,-448.621,722.541,287.472,-462.251,750.932,0,0,0,-747.186,-794.954,1280.38,-699.956,-797.344,1281.59,-693.699,787.631,1247.92,-699.082,785.728,1296.01,-736.236,786.307,1276.67,-720.684,-438.995,1296.09,-742.937,-435.942,1256.65,-699.118,-436.602,1255.35,0.373959,-1.35583,1.71069,0
2054100,-89.9946,90.0011,-14.9947,44.9913,5.00406,4.99299,-174.996,89.9921,90.0063,15.0016,44.9995,4.99795,4.99608,4.99933,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.35635,-0.992492,1.4267,-6.96446,-0.787417,-2.25902,-0.715552,-6.71277,4.12337,-1.74177,-5.71535,-1.30619,-1.38477,-0.465405,0.0779529,-0.578928,1.4845,1.82374,0.199286,-1.70075,-0.00913647,-0.56655,1.49109,-1.98165,0.181788,-1.75675,-0.709418,-0.00480562,1.26442,0.0092686,0.999951,0.00342397,-0.124853,-1.09828,1.23103,0.00904351,-0.530331,0.582061,-0.200242,-0.755799,0.951376,0,0,0,0,0,0,-0.0146846,-0.93905,1.2859,-0.0254708,-1.07176,1.38352,-119.373,-493.012,1554.63,-105.847,-528.69,1595.07,-143.939,-508.939,1501.45,212.737,-541.273,1529.52,201.156,-558.73,1562.12,223.161,-556.97,1477.83,-267.525,-356.404,760.027,-238.194,-307.389,789.549,-186.496,-344.166,805.693,-280.818,-364.435,790.901,193.452,-440.285,775.068,243.14,-402.674,761.426,268.955,-449.266,722.101,287.329,-462.994,750.412,0,0,0,-747.183,-794.958,1280.38,-699.95,-797.332,1281.58,-693.707,787.626,1247.88,-699.069,785.744,1296.02,-735.811,786.212,1276.53,-720.731,-438.943,1296.1,-742.939,-435.923,1256.66,-699.166,-436.549,1255.36,0.374172,-1.35566,1.71059,0
