frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
1991432,-90.0012,90.003,-14.9996,44.9948,4.99982,4.99617,-175,90.0019,90.0053,15.0029,44.994,5.00161,4.98978,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.45857,1.62525,-0.559299,-5.18765,-0.265395,-1.94621,0.388585,3.32159,2.27043,-0.216628,-5.67169,-0.716924,-1.32977,-0.553047,0.0428413,-0.184608,1.42247,1.90529,-0.0871229,-1.5956,-0.0448398,-0.178278,1.42441,-1.93173,-0.0953462,-1.67665,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.0402097,-0.576799,1.58657,0.0397519,-0.592863,1.58703,-161.404,-97.6427,1465.1,-145.837,-119.544,1514.38,-183.733,-129.149,1418.09,170.086,-121.007,1460.47,157.809,-129.428,1496.08,185.553,-148.907,1416.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.021,-931.009,1292.14,-829.388,-932.42,1247.52,-870.85,-928.808,1250.35,-806.66,653.101,1271.74,-851.339,652.188,1290.16,-850.943,652.1,1249.26,-824.281,-570.415,1278.44,-870.884,-571.1,1278.82,-846.386,-570.603,1240.18,-0.000240084,-0.584843,1.5868,0.307851,-1.36268,1.71274,0
1991433,-90.0012,90.003,-14.9996,44.9948,4.99982,4.99617,-175,90.0019,90.0053,15.0029,44.994,5.00161,4.98973,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.45857,1.62525,-0.559299,-5.18765,-0.265395,-1.94621,0.388585,3.32244,2.22662,-0.20076,-5.68687,-0.705975,-1.32148,-0.549249,0.042836,-0.184638,1.42249,1.90514,-0.0873126,-1.59545,-0.0448135,-0.178214,1.42443,-1.9314,-0.095524,-1.6765,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.0402154,-0.576804,1.58658,0.0397373,-0.592871,1.58704,-161.411,-97.6615,1465.08,-145.869,-119.548,1514.33,-183.708,-129.182,1418.1,170.078,-121.011,1460.46,157.806,-129.43,1496.08,185.54,-148.908,1416.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.028,-931,1292.15,-829.386,-932.424,1247.52,-870.849,-928.82,1250.35,-806.678,653.112,1271.75,-851.337,652.206,1290.15,-850.947,652.096,1249.25,-824.259,-570.388,1278.42,-870.864,-571.097,1278.8,-846.378,-570.582,1240.2,-0.000240252,-0.584843,1.5868,0.30785,-1.36267,1.71273,0
1991434,-90.0012,90.003,-14.9996,44.9947,4.99982,4.99617,-175,90.0019,90.0055,15.003,44.9931,5.00161,4.98956,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.4844,1.62938,-0.570424,-5.16252,-0.260447,-1.94777,0.403377,3.31584,2.2521,-0.194626,-5.62635,-0.692421,-1.31694,-0.522003,0.0428491,-0.184665,1.4225,1.90506,-0.0871607,-1.59526,-0.0448728,-0.178361,1.42448,-1.93121,-0.0958142,-1.67727,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.040203,-0.576802,1.58657,0.0397427,-0.592872,1.58703,-161.411,-97.6568,1465.07,-145.886,-119.53,1514.35,-183.725,-129.15,1418.09,170.083,-121.01,1460.47,157.819,-129.427,1496.07,185.551,-148.91,1416.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.035,-930.977,1292.14,-829.365,-932.424,1247.51,-870.842,-928.822,1250.34,-806.7,653.109,1271.76,-851.338,652.202,1290.15,-850.947,652.087,1249.25,-824.263,-570.402,1278.43,-870.887,-571.094,1278.81,-846.379,-570.591,1240.18,-0.000240315,-0.584843,1.5868,0.307788,-1.36266,1.71265,0
1991435,-90.0012,90.003,-14.9996,44.9947,4.99982,4.99611,-175,90.0019,90.0056,15.003,44.993,5.00161,4.98951,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.46982,1.64718,-0.553268,-5.18444,-0.277724,-1.94853,0.408982,3.31644,2.24119,-0.174545,-5.68352,-0.711462,-1.32746,-0.542851,0.042843,-0.184666,1.4225,1.9051,-0.0872723,-1.59546,-0.0448695,-0.178332,1.42446,-1.93144,-0.0957721,-1.67724,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.0401958,-0.576801,1.58656,0.03975,-0.592874,1.58704,-161.403,-97.6607,1465.09,-145.868,-119.555,1514.37,-183.729,-129.173,1418.11,170.088,-121.026,1460.47,157.818,-129.441,1496.08,185.549,-148.915,1416.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.06,-930.967,1292.14,-829.373,-932.449,1247.52,-870.852,-928.814,1250.34,-806.699,653.085,1271.75,-851.347,652.193,1290.16,-850.952,652.083,1249.27,-824.26,-570.398,1278.43,-870.887,-571.097,1278.82,-846.386,-570.561,1240.18,-0.000240323,-0.584843,1.5868,0.307849,-1.36267,1.71272,0
1991436,-90.0012,90.003,-14.9996,44.9947,4.99982,4.99611,-175,90.0019,90.0056,15.003,44.993,5.00161,4.9894,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.47982,1.6461,-0.563687,-5.1809,-0.291231,-1.96299,0.42791,3.32503,2.23875,-0.189314,-5.64276,-0.70973,-1.33374,-0.529625,0.0428767,-0.184719,1.42252,1.905,-0.0873726,-1.59467,-0.0448864,-0.17843,1.42445,-1.93146,-0.0954118,-1.67759,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.0402002,-0.576792,1.58655,0.0397568,-0.592867,1.58703,-161.386,-97.6781,1465.1,-145.861,-119.536,1514.35,-183.728,-129.151,1418.09,170.075,-121.01,1460.47,157.815,-129.439,1496.08,185.555,-148.918,1416.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.063,-930.97,1292.14,-829.392,-932.442,1247.53,-870.862,-928.828,1250.35,-806.646,653.092,1271.77,-851.335,652.183,1290.16,-850.945,652.088,1249.26,-824.27,-570.413,1278.44,-870.93,-571.104,1278.83,-846.368,-570.581,1240.16,-0.00024029,-0.584843,1.5868,0.307848,-1.36268,1.71272,0
1991437,-90.0012,90.003,-14.9996,44.9947,4.99982,4.99611,-175,90.0019,90.0056,15.003,44.993,5.00161,4.9894,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.47982,1.6461,-0.563687,-5.1809,-0.291231,-1.96299,0.42791,3.32503,2.23875,-0.189314,-5.64276,-0.70973,-1.33374,-0.529625,0.0428571,-0.184722,1.42251,1.90517,-0.0874191,-1.59527,-0.0448487,-0.178327,1.42443,-1.93162,-0.0959002,-1.67689,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.0401968,-0.576812,1.58657,0.0397529,-0.592874,1.58704,-161.399,-97.6697,1465.08,-145.845,-119.55,1514.36,-183.72,-129.174,1418.1,170.088,-121.022,1460.47,157.815,-129.43,1496.09,185.561,-148.91,1416.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.001,-931.136,1292.2,-829.411,-932.465,1247.52,-870.871,-928.838,1250.36,-806.684,653.1,1271.76,-851.331,652.176,1290.16,-850.952,652.073,1249.26,-824.282,-570.414,1278.43,-870.912,-571.126,1278.8,-846.366,-570.661,1240.16,-0.000240263,-0.584843,1.5868,0.307794,-1.36267,1.71266,0
1991438,-90.0012,90.003,-14.9996,44.9947,4.99982,4.99611,-175,90.0019,90.0056,15.003,44.993,5.00161,4.98918,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.47394,1.62877,-0.566431,-5.13553,-0.275002,-1.95564,0.389505,3.36069,2.21325,-0.206812,-5.67259,-0.709891,-1.34407,-0.542521,0.0428609,-0.184704,1.4225,1.90513,-0.087199,-1.59522,-0.0448648,-0.178361,1.42444,-1.93155,-0.0957463,-1.67724,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.0402028,-0.576803,1.58658,0.0397447,-0.592868,1.58703,-161.39,-97.6688,1465.09,-145.851,-119.54,1514.35,-183.72,-129.162,1418.11,170.09,-121.021,1460.47,157.82,-129.439,1496.08,185.56,-148.898,1416.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.102,-931.037,1292.16,-829.448,-932.457,1247.53,-870.907,-928.845,1250.34,-806.681,653.069,1271.77,-851.319,652.169,1290.16,-850.944,652.068,1249.26,-824.317,-570.448,1278.43,-870.931,-571.121,1278.82,-846.433,-570.58,1240.18,-0.000240227,-0.584843,1.5868,0.307803,-1.36268,1.71266,0
1991439,-90.0012,90.003,-14.9996,44.9947,4.99982,4.99606,-175,90.0019,90.0056,15.003,44.993,5.00161,4.98902,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.48376,1.64753,-0.54118,-5.17897,-0.278717,-1.96437,0.413182,3.31949,2.2366,-0.22602,-5.68044,-0.688711,-1.31983,-0.523866,0.0428653,-0.18472,1.42251,1.90505,-0.0871957,-1.59518,-0.0448463,-0.178282,1.42441,-1.93152,-0.0953015,-1.67703,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.040204,-0.576805,1.58658,0.0397522,-0.592886,1.58703,-161.395,-97.6557,1465.08,-145.855,-119.566,1514.34,-183.719,-129.163,1418.09,170.095,-121.031,1460.47,157.832,-129.444,1496.08,185.566,-148.92,1416.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.076,-931.142,1292.2,-829.491,-932.461,1247.52,-870.932,-928.859,1250.34,-806.694,653.069,1271.75,-851.321,652.159,1290.15,-850.945,652.07,1249.26,-824.325,-570.431,1278.42,-870.978,-571.111,1278.96,-846.422,-570.636,1240.15,-0.000240193,-0.584843,1.5868,0.307847,-1.36269,1.71272,0
1991440,-90.0012,90.003,-14.9996,44.9946,4.99982,4.996,-175,90.0019,90.0056,15.003,44.9929,5.00166,4.98885,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.46113,1.6688,-0.552502,-5.15629,-0.271601,-1.95165,0.381409,3.3243,2.21716,-0.186592,-5.65855,-0.721498,-1.32238,-0.552681,0.0428697,-0.184685,1.42249,1.90518,-0.0872166,-1.59519,-0.0448647,-0.178389,1.42447,-1.93139,-0.0958766,-1.67748,-0.834807,-0.137776,1.2542,0.00875224,0.999952,0.00445279,0,0,0,0,0,0,-0.0401975,-0.576805,1.58656,0.039759,-0.592884,1.58704,-161.379,-97.6757,1465.09,-145.853,-119.552,1514.36,-183.71,-129.18,1418.11,170.094,-121.016,1460.47,157.824,-129.437,1496.08,185.568,-148.91,1416.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.151,-931.054,1292.16,-829.502,-932.482,1247.52,-870.939,-928.849,1250.33,-806.642,653.07,1271.77,-851.311,652.157,1290.16,-850.934,652.059,1249.26,-824.361,-570.418,1278.43,-871.01,-571.113,1278.98,-846.457,-570.63,1240.17,-0.000240035,-0.584843,1.5868,0.307852,-1.36267,1.71271,0
1991441,-90.0012,90.003,-14.9996,44.9946,4.99982,4.99595,-175,90.0019,90.0056,15.003,44.9929,5.00166,4.98864,4.9996,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.44759,1.63893,-0.566019,-5.18542,-0.273476,-1.96459,0.406301,3.33071,2.2363,-0.204952,-5.61152,-0.721477,-1.32214,-0.5606,0.0428538,-0.184717,1.42252,1.90491,-0.0872132,-1.59521,-0.0448678,-0.178437,1.4245,-1.93118,-0.0958572,-1.67755,-0.834802,-0.137775,1.2542,0.0087455,0.999952,0.00445308,0,0,0,0,0,0,-0.0402043,-0.576803,1.58656,0.0397604,-0.592884,1.58703,-161.383,-97.682,1465.09,-145.863,-119.546,1514.37,-183.71,-129.177,1418.1,170.092,-121.032,1460.46,157.829,-129.451,1496.08,185.552,-148.907,1416.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850.129,-931.13,1292.19,-829.544,-932.46,1247.52,-870.974,-928.856,1250.32,-806.693,653.069,1271.76,-851.317,652.161,1290.15,-850.942,652.066,1249.26,-824.371,-570.418,1278.42,-871.028,-571.107,1278.97,-846.463,-570.678,1240.14,-0.000239942,-0.584843,1.5868,0.307841,-1.36269,1.71272,0
