frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
2940880,-89.9941,89.9983,-14.9943,44.9913,5.00178,4.99382,-175.001,89.9908,90.0082,14.9997,44.9934,5.00051,4.99043,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.00212366,-0.000303839,-0.000606301,0.000303839,0,0,0,-0.00697247,-0.000911517,0,-0.000303839,0,0,0,3.13147,-1.80174,1.48704,-6.77643,-0.756064,-2.51102,0.287107,-6.25393,4.31274,-2.59346,-5.58661,-1.16868,-1.39077,-0.619657,0.0541335,-0.526142,1.56431,1.76617,0.23882,-1.74435,-0.0313128,-0.512635,1.57575,-2.00851,0.218482,-1.77066,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.278496,-0.813914,0.89751,0.180905,-0.336887,0.848224,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726401,-1.09043,1.63943,-22.7598,-18.047,-405.424,29.109,7.5816,-437.582,-139.528,-440.103,1644.51,-125.45,-477.296,1683.4,-165.193,-453.152,1591.15,192.116,-494.641,1604.24,181.52,-513.442,1636.68,199.504,-507.968,1551.54,182.216,-819.777,854.6,147.45,-880.019,858.654,0,0,0,173.143,-849.582,848.072,-221.374,-257.41,904.616,-290.092,-230.986,924.938,-274.957,-220.442,887.204,-302.571,-267.472,861.06,-762.843,-713.214,1245.95,-753.108,-715.716,1287.13,-801.101,-714.624,1273.98,-755.102,868.006,1251.5,0,0,0,-771.645,869.567,1298.03,-747.503,-356.465,1265.19,-792.617,-355.764,1251.34,-781.785,-354.958,1293.61,0.363837,-1.3292,1.70659,0,0
2940881,-89.9941,89.9983,-14.9943,44.9913,5.00178,4.99382,-175.001,89.9906,90.0083,14.9997,44.9934,5.00051,4.99043,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.00212526,-0.000303609,-0.000606766,0,0,0,0,-0.00819125,-0.000759597,0,-0.000303839,0,0,0,3.10312,-1.75543,1.43699,-6.78328,-0.746194,-2.52833,0.296337,-6.27231,4.43041,-2.61586,-5.55035,-1.15912,-1.38212,-0.604423,0.0544159,-0.526509,1.56425,1.76499,0.237764,-1.74464,-0.0309539,-0.512605,1.57568,-2.00898,0.21927,-1.77247,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.278684,-0.813733,0.897565,0.181018,-0.337009,0.848199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732701,-1.09031,1.63942,-23.2294,-19.4375,-406.015,27.2838,8.02338,-438,-139.052,-440.077,1644.51,-125.043,-477.41,1683.34,-164.758,-453.113,1591.16,192.468,-494.876,1604,181.924,-513.613,1636.46,199.799,-508.262,1551.23,182.066,-820.401,854.36,147.204,-880.564,858.437,0,0,0,172.916,-850.13,847.841,-221.307,-257.428,904.658,-290.019,-230.933,925.013,-274.881,-220.413,887.272,-302.552,-267.38,861.159,-762.873,-713.177,1245.99,-753.142,-715.739,1287.12,-801.117,-714.639,1273.97,-755.062,867.954,1251.55,0,0,0,-771.607,869.522,1298.05,-747.546,-356.446,1265.18,-792.614,-355.789,1251.33,-781.805,-354.958,1293.62,0.36402,-1.32896,1.70659,0,0
2940882,-89.994,89.9983,-14.9941,44.9912,5.00178,4.99377,-175.001,89.9884,90.0086,14.9997,44.9928,5.00051,4.99032,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.00182303,-0.000303839,0.000910139,-0.00121352,0,-0.00060676,0,-0.137948,0.00303839,-0.00030338,-0.00652267,0,-0.00106183,0,3.05001,-1.72685,1.45234,-6.8583,-0.76911,-2.54668,0.277645,-6.28151,4.47958,-2.63326,-5.54471,-1.18394,-1.35695,-0.611537,0.0544159,-0.526509,1.56425,1.76499,0.237764,-1.74464,-0.0309539,-0.512605,1.57568,-2.00898,0.21927,-1.77247,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.278684,-0.813733,0.897565,0.181018,-0.337009,0.848199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732701,-1.09031,1.63942,-23.2294,-19.4375,-406.015,27.2838,8.02338,-438,-138.535,-440.027,1644.51,-124.566,-477.395,1683.35,-164.372,-453.075,1591.18,192.829,-495.102,1603.75,182.324,-513.798,1636.25,200.145,-508.477,1550.97,181.958,-821.04,854.146,146.955,-881.153,858.225,0,0,0,172.648,-850.681,847.649,-221.239,-257.4,904.714,-289.909,-230.843,925.101,-274.789,-220.357,887.346,-302.521,-267.29,861.273,-762.871,-713.219,1245.94,-753.139,-715.745,1287.11,-801.133,-714.664,1273.96,-755.046,867.938,1251.59,0,0,0,-771.669,869.537,1298.03,-747.574,-356.456,1265.19,-792.619,-355.812,1251.34,-781.817,-354.992,1293.62,0.36402,-1.32896,1.70659,0,0
2940883,-89.994,89.9983,-14.9941,44.9912,5.00183,4.99377,-175.001,89.9867,90.0087,14.9997,44.9927,5.00051,4.99016,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.00151919,0,0.000911517,-0.0015169,0.000607684,-0.00060676,0,-0.02657,0.00394991,-0.000303609,-0.00758449,0,-0.00273042,0,3.09913,-1.69313,1.45358,-6.85913,-0.745461,-2.53491,0.277028,-6.30834,4.54968,-2.6465,-5.60827,-1.14087,-1.3966,-0.619146,0.0551204,-0.527084,1.56399,1.76343,0.236818,-1.74471,-0.0303586,-0.512797,1.57543,-2.01156,0.21894,-1.77642,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.279086,-0.813373,0.897691,0.181238,-0.337253,0.848144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745519,-1.09005,1.63943,-22.6745,-20.2596,-408.271,29.786,8.67336,-440.144,-138.044,-439.959,1644.53,-124.072,-477.328,1683.3,-163.97,-452.99,1591.17,193.238,-495.33,1603.5,182.755,-514.037,1635.99,200.491,-508.72,1550.72,181.82,-821.728,853.884,146.706,-881.771,858,0,0,0,172.809,-851.673,847.368,-221.106,-257.35,904.762,-289.763,-230.732,925.182,-274.658,-220.259,887.403,-302.467,-267.159,861.378,-762.892,-713.219,1245.98,-753.167,-715.776,1287.11,-801.139,-714.69,1273.94,-754.985,867.909,1251.65,0,0,0,-771.547,869.45,1298.04,-747.562,-356.462,1265.17,-792.631,-355.824,1251.34,-781.823,-355.009,1293.62,0.363858,-1.32929,1.70656,0,0
2940884,-89.994,89.9983,-14.9941,44.9911,5.00183,4.99366,-175.001,89.9866,90.0087,14.9997,44.9926,5.00051,4.98999,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.00152034,0.000303839,0.000911517,-0.00212366,0.000607218,-0.00166735,0,-0.00432567,0.00440566,-0.000303383,-0.00788795,0,-0.00439901,0,3.13177,-1.71548,1.4764,-6.88297,-0.758777,-2.53419,0.27873,-6.35061,4.52513,-2.64459,-5.62,-1.15769,-1.39058,-0.604427,0.0555482,-0.527294,1.56377,1.76325,0.236676,-1.745,-0.0301438,-0.513727,1.57525,-2.01228,0.214374,-1.77699,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.279301,-0.813191,0.897763,0.181345,-0.337377,0.848113,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752019,-1.0899,1.63944,-22.6668,-21.2292,-410.237,29.7704,9.17649,-438.955,-137.591,-440.09,1644.31,-123.495,-477.229,1683.37,-163.491,-452.891,1591.2,193.681,-495.578,1603.25,183.205,-514.265,1635.73,200.919,-508.986,1550.46,181.686,-822.443,853.641,146.46,-882.404,857.771,0,0,0,172.442,-852.082,847.271,-221.006,-257.288,904.795,-289.634,-230.582,925.266,-274.573,-220.123,887.503,-302.43,-266.964,861.511,-762.893,-713.263,1245.92,-753.178,-715.8,1287.09,-801.151,-714.711,1273.94,-755.12,867.908,1251.54,0,0,0,-771.59,869.45,1298.05,-747.567,-356.497,1265.17,-792.639,-355.846,1251.33,-781.831,-355.042,1293.61,0.363855,-1.32929,1.70654,0,0
2940885,-89.994,89.9983,-14.9941,44.9911,5.00183,4.99366,-175.001,89.9866,90.0087,14.9997,44.9926,5.00051,4.98999,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.00152034,0.000303839,0.000911517,-0.00212366,0.000607218,-0.00166735,0,-0.00432567,0.00440566,-0.000303383,-0.00788795,0,-0.00439901,0,3.13177,-1.71548,1.4764,-6.88297,-0.758777,-2.53419,0.27873,-6.35061,4.52513,-2.64459,-5.62,-1.15769,-1.39058,-0.604427,0.0555482,-0.527294,1.56377,1.76325,0.236676,-1.745,-0.0301438,-0.513727,1.57525,-2.01228,0.214374,-1.77699,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.279301,-0.813191,0.897763,0.181345,-0.337377,0.848113,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752019,-1.0899,1.63944,-22.6668,-21.2292,-410.237,29.7704,9.17649,-438.955,-137.056,-439.827,1644.5,-123.061,-477.156,1683.19,-162.973,-452.766,1591.22,194.169,-495.852,1602.98,183.692,-514.481,1635.5,201.295,-509.294,1550.19,181.568,-823.091,853.412,146.195,-883.019,857.595,0,0,0,172.053,-852.715,847.001,-220.862,-257.287,904.819,-289.468,-230.411,925.347,-274.427,-219.984,887.583,-302.345,-266.761,861.627,-762.916,-713.244,1245.97,-753.171,-715.823,1287.09,-801.158,-714.725,1273.94,-755.056,867.88,1251.58,0,0,0,-771.593,869.436,1298.04,-747.55,-356.54,1265.19,-792.638,-355.848,1251.37,-781.841,-355.027,1293.62,0.363855,-1.32929,1.70654,0,0
2940886,-89.994,89.9983,-14.9941,44.9911,5.00183,4.99361,-175.001,89.987,90.0087,14.9996,44.9925,5.00051,4.98928,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000911517,0.000303839,0.00121444,-0.00242704,0.000607678,-0.00212366,0,0.0192328,0.00516526,-0.000757884,-0.00910148,0,-0.0113855,0,3.20167,-1.72037,1.51966,-6.8738,-0.752048,-2.5327,0.293003,-6.4127,4.42743,-2.64658,-5.66618,-1.15165,-1.41466,-0.588496,0.0558811,-0.527247,1.56372,1.76182,0.235869,-1.74814,-0.0293835,-0.512538,1.57528,-2.01235,0.219756,-1.77629,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.279525,-0.81301,0.897841,0.181451,-0.337503,0.84808,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758575,-1.08976,1.63946,-23.8825,-21.8254,-409.358,28.9885,9.11047,-442.387,-136.468,-439.714,1644.5,-122.482,-476.964,1683.29,-162.45,-452.62,1591.25,194.635,-496.143,1602.7,184.193,-514.652,1635.37,201.699,-509.628,1549.91,181.263,-823.736,853.167,145.885,-883.662,857.407,0,0,0,171.65,-853.263,846.723,-220.703,-257.182,904.856,-289.264,-230.221,925.459,-274.254,-219.797,887.685,-302.256,-266.559,861.753,-762.907,-713.244,1245.98,-753.143,-715.806,1287.09,-801.145,-714.721,1273.94,-755.032,867.864,1251.57,0,0,0,-771.605,869.49,1298.08,-747.544,-356.514,1265.19,-792.603,-355.856,1251.35,-781.822,-355.028,1293.62,0.363863,-1.32929,1.70655,0,0
2940887,-89.994,89.9983,-14.9941,44.9911,5.00183,4.99344,-175.001,89.987,90.0087,14.9997,44.9924,5.00051,4.98901,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000608138,0.000304066,0.00121534,-0.00242704,0.000606301,-0.00379228,0,-0.00688822,0.00486142,-0.00030338,-0.0100115,0,-0.0141072,0,3.2802,-1.78715,1.51418,-6.92583,-0.754235,-2.54773,0.30241,-6.41746,4.39608,-2.61652,-5.71109,-1.15192,-1.40344,-0.633,0.0562075,-0.527919,1.5637,1.76068,0.232317,-1.74888,-0.0290258,-0.512914,1.57528,-2.01285,0.217588,-1.77826,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.279758,-0.812826,0.897926,0.181555,-0.33763,0.848044,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765185,-1.0896,1.63949,-24.0357,-21.3586,-409.047,29.8722,10.1859,-443.437,-135.879,-439.582,1644.54,-121.958,-476.978,1683.16,-161.985,-452.445,1591.3,195.093,-496.44,1602.44,184.565,-515.236,1635.08,202.092,-509.925,1549.64,180.975,-824.396,852.977,145.54,-884.305,857.221,0,0,0,171.321,-853.896,846.512,-220.557,-257.038,904.946,-289.067,-229.998,925.59,-274.056,-219.586,887.801,-302.129,-266.313,861.907,-762.891,-713.225,1245.98,-753.138,-715.797,1287.1,-801.111,-714.701,1273.95,-755.073,867.88,1251.56,0,0,0,-771.536,869.46,1298.04,-747.566,-356.529,1265.18,-792.621,-355.847,1251.35,-781.807,-355.025,1293.64,0.363744,-1.32914,1.70673,0,0
2940888,-89.994,89.9983,-14.9941,44.9909,5.00183,4.99301,-175.001,89.987,90.0087,14.9996,44.9923,5.00051,4.98879,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000303839,0,0.00182303,-0.00394394,0.000606301,-0.00820365,0,0.00563408,0.00485408,-0.000606301,-0.0162719,0,-0.0162308,0,3.4333,-1.96659,1.55055,-7.06146,-0.743321,-2.57452,0.293904,-6.39523,4.3371,-2.65573,-5.72263,-1.18322,-1.42112,-0.597278,0.0571276,-0.527569,1.56327,1.75937,0.236414,-1.75148,-0.0282596,-0.512923,1.57508,-2.01548,0.217267,-1.78257,-0.760211,0.0763442,1.25924,-0.00437754,0.999987,0.00256627,-0.280251,-0.812455,0.898117,0.181759,-0.33789,0.847968,0,0,0,0,0,0,0,0,0,0,0,0,-0.0778524,-1.08928,1.63956,-23.0655,-21.0803,-411.106,29.3312,8.49705,-440.574,-135.265,-439.414,1644.57,-121.324,-476.835,1683.33,-161.454,-452.29,1591.36,195.561,-496.752,1602.21,185.049,-515.547,1634.83,202.514,-510.223,1549.41,180.482,-825.054,852.768,145.155,-884.947,857.062,0,0,0,170.956,-854.57,846.338,-220.393,-256.93,904.983,-288.83,-229.738,925.735,-273.832,-219.353,887.933,-301.864,-266.534,861.839,-762.861,-713.197,1245.98,-753.115,-715.758,1287.11,-801.111,-714.662,1273.96,-754.981,867.948,1251.6,0,0,0,-771.586,869.482,1298.04,-747.515,-356.487,1265.19,-792.615,-355.811,1251.36,-781.8,-354.983,1293.62,0.363856,-1.32928,1.70656,0,0
2940889,-89.994,89.9982,-14.9941,44.9909,5.00183,4.99284,-175.001,89.987,90.0087,14.9996,44.9922,5.00051,4.98858,4.99943,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000912207,-0.000607218,0.00212687,-0.00439901,0.000606307,-0.00971549,0,-0.00195757,0.00485403,-0.00060676,-0.00688681,0,-0.0183684,0,3.56111,-1.98838,1.60455,-7.11516,-0.775333,-2.59706,0.291317,-6.36436,4.2653,-2.69711,-5.74592,-1.17258,-1.41234,-0.62608,0.0575621,-0.527573,1.56317,1.75852,0.236363,-1.75346,-0.0277812,-0.512972,1.57502,-2.01632,0.217194,-1.78341,-0.76021,0.0763392,1.25924,-0.00437676,0.999987,0.00256855,-0.28051,-0.812264,0.898224,0.181859,-0.338022,0.847928,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785251,-1.08911,1.63961,-24.1263,-19.447,-413.384,28.0358,10.0418,-437.886,-134.657,-439.289,1644.63,-120.69,-476.699,1683.42,-160.892,-452.071,1591.44,196.067,-497.089,1601.99,185.556,-515.86,1634.59,202.942,-510.624,1549.16,180.084,-825.706,852.597,144.745,-885.602,856.925,0,0,0,170.637,-855.33,846.167,-220.159,-256.794,905.118,-288.549,-229.473,925.89,-273.562,-219.124,888.058,-301.684,-266.235,861.999,-762.837,-713.241,1245.93,-753.123,-715.731,1287.1,-801.105,-714.627,1273.97,-755.007,867.998,1251.6,0,0,0,-771.594,869.558,1298.03,-747.554,-356.459,1265.17,-792.609,-355.785,1251.35,-781.791,-354.958,1293.63,0.363854,-1.32928,1.70657,0,0
