frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
1517201,-89.9889,90.0015,-14.9924,44.9848,5.00467,4.99442,-174.995,89.9869,90.0062,14.9916,44.9916,4.99691,4.98993,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,0.000757884,0.000606301,0.00106103,0,0,0,-0.0030338,-0.00030338,-0.00106344,-0.00060676,0,-0.000606766,0,4.81355,0.552293,2.06623,-6.50553,-0.710231,-2.00212,-0.493726,-8.48346,1.92371,-2.24098,-6.57822,-1.30845,-1.54889,-0.654212,0.00470591,-0.630185,1.50803,1.86004,0.256982,-1.52705,-0.0837803,-0.633979,1.50999,-1.93371,0.223292,-1.58272,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.1158,-1.12078,1.12738,0.108105,-1.11598,1.13354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176295,-1.16236,1.64008,-31.6205,-11.3406,-573.979,27.1585,1.03999,-460.669,-207.496,-581.145,1570.07,-190.229,-615.207,1610.1,-226.482,-597.756,1515.51,129.845,-574.033,1560.56,120.236,-595.161,1591.68,144.441,-584.954,1508.52,-336.499,-432.844,775.536,-320.167,-381.87,803.596,-262.269,-408.427,825.101,-336.1,-395.363,840.046,119.103,-432.112,813.166,154.553,-386.567,807.989,196.764,-426.075,762.47,216.567,-437.964,790.929,-789.094,-704.677,1291.34,0,0,0,-744.184,-705.352,1270.27,-799.806,878.393,1277.81,-771.765,877.908,1246.05,-753.868,879.371,1292,-797.334,-347.726,1267.1,-755.777,-346.095,1250.19,-762.263,-344.891,1294.24,0.368695,-1.32804,1.70738,0,0
1517202,-89.9884,90.0015,-14.9923,44.9845,5.00467,4.99437,-174.995,89.9862,90.0063,14.9916,44.9912,4.99691,4.98977,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00484675,0.000303151,0.00121353,-0.00212368,0,-0.000606766,0,-0.0100191,0.000910139,-0.00106103,-0.00425379,0,-0.00166859,0,4.73725,0.433979,2.01335,-6.51043,-0.723937,-1.99884,-0.494044,-8.46949,1.92343,-2.25369,-6.57119,-1.32324,-1.55425,-0.677336,0.00443724,-0.629891,1.50805,1.86041,0.257085,-1.52769,-0.0839657,-0.633752,1.50994,-1.93297,0.222976,-1.58261,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.11583,-1.12091,1.12717,0.108109,-1.11606,1.13351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177049,-1.16256,1.64003,-30.1136,-10.4315,-574.86,26.547,0.510631,-463.027,-207.722,-580.939,1569.91,-190.504,-614.942,1609.93,-226.674,-597.616,1515.32,129.603,-573.931,1560.6,119.97,-595.073,1591.71,144.212,-584.917,1508.55,-336.076,-432.887,775.304,-319.91,-381.743,803.33,-262.088,-408.351,824.888,-335.854,-395.263,839.789,119.327,-432.076,813.213,154.854,-386.591,808.016,197.04,-426.098,762.529,216.864,-437.971,791,-789.11,-704.702,1291.34,0,0,0,-744.219,-705.356,1270.26,-799.828,878.385,1277.81,-771.728,877.895,1246.05,-753.929,879.387,1291.96,-797.779,-346.441,1266.65,-755.793,-346.118,1250.17,-762.276,-344.9,1294.23,0.368722,-1.3279,1.70742,0,0
1517203,-89.9883,90.0015,-14.9923,44.9844,5.00467,4.99431,-174.995,89.9858,90.0063,14.9916,44.9904,4.99691,4.98949,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00545671,0,0.000910139,-0.00318549,0,-0.00106183,0,0.00759049,0.00151575,-0.00136419,-0.0370999,0,-0.00439901,0,4.67242,0.347326,1.96593,-6.56105,-0.729529,-2.04851,-0.481683,-8.48786,2.00741,-2.2777,-6.52852,-1.31041,-1.5553,-0.674729,0.00430831,-0.629885,1.50803,1.86133,0.256152,-1.52628,-0.0841498,-0.633528,1.50986,-1.93241,0.222773,-1.58203,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.115863,-1.12104,1.12696,0.108115,-1.11615,1.13349,0,0,0,0,0,0,0,0,0,0,0,0,-0.017784,-1.16275,1.63999,-30.8588,-11.1822,-573.815,28.9679,1.52861,-460.695,-207.964,-580.762,1569.75,-190.764,-614.698,1609.76,-226.878,-597.463,1515.15,129.364,-573.822,1560.62,119.726,-594.973,1591.74,144.034,-584.888,1508.59,-335.794,-432.795,775.058,-319.59,-381.657,803.041,-261.813,-408.283,824.661,-335.618,-395.14,839.489,119.701,-432.153,813.112,155.142,-386.566,808.046,197.366,-426.101,762.587,217.154,-437.984,791.087,-789.175,-704.633,1291.31,0,0,0,-744.25,-705.35,1270.26,-799.784,878.35,1277.8,-771.714,877.882,1246.06,-753.85,879.362,1291.99,-797.387,-347.712,1267.1,-755.812,-346.117,1250.19,-762.291,-344.905,1294.23,0.368588,-1.32831,1.70744,0,0
1517204,-89.9884,90.0015,-14.9923,44.9844,5.00467,4.99426,-174.995,89.9855,90.0063,14.9916,44.9904,4.99691,4.98906,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00424732,-0.000303151,0.000909452,-0.00333721,0,-0.00166859,0,0.00948812,0.0015169,-0.00136418,-0.00543598,0,-0.0086398,0,4.59057,0.292489,1.9433,-6.5785,-0.715344,-2.03942,-0.470985,-8.43601,2.03179,-2.22707,-6.57714,-1.31996,-1.54995,-0.669156,0.00409186,-0.629803,1.50801,1.8616,0.255865,-1.52705,-0.0842872,-0.633252,1.50977,-1.9318,0.223431,-1.582,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.1159,-1.12116,1.12676,0.108121,-1.11623,1.13349,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178662,-1.16293,1.63995,-28.7875,-12.0652,-571.851,29.7371,0.307227,-460.262,-208.132,-580.546,1569.6,-190.959,-614.534,1609.6,-227.028,-597.282,1514.94,129.176,-573.752,1560.65,119.514,-594.859,1591.77,143.854,-584.81,1508.62,-335.517,-432.679,774.779,-319.326,-381.494,802.804,-261.499,-408.224,824.471,-335.322,-394.997,839.224,119.895,-432.061,813.198,155.468,-386.571,808.047,197.69,-426.137,762.617,217.448,-437.988,791.144,-789.185,-704.683,1291.37,0,0,0,-744.247,-705.357,1270.29,-799.799,878.376,1277.81,-771.728,877.879,1246.08,-753.933,879.295,1291.97,-797.396,-347.708,1267.08,-755.793,-346.134,1250.18,-762.315,-344.907,1294.23,0.368715,-1.32803,1.70737,0,0
1517205,-89.9884,90.0015,-14.9923,44.9844,5.00467,4.99426,-174.995,89.9855,90.0063,14.9916,44.9904,4.99691,4.98906,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00424732,-0.000303151,0.000909452,-0.00333721,0,-0.00166859,0,0.00948812,0.0015169,-0.00136418,-0.00543598,0,-0.0086398,0,4.59057,0.292489,1.9433,-6.5785,-0.715344,-2.03942,-0.470985,-8.43601,2.03179,-2.22707,-6.57714,-1.31996,-1.54995,-0.669156,0.00409186,-0.629803,1.50801,1.8616,0.255865,-1.52705,-0.0842872,-0.633252,1.50977,-1.9318,0.223431,-1.582,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.1159,-1.12116,1.12676,0.108121,-1.11623,1.13349,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178662,-1.16293,1.63995,-28.7875,-12.0652,-571.851,29.7371,0.307227,-460.262,-208.319,-580.341,1569.43,-191.195,-614.319,1609.45,-227.084,-597.204,1514.67,128.997,-573.66,1560.68,119.303,-594.765,1591.77,143.678,-584.741,1508.64,-335.35,-432.434,774.481,-319.008,-381.381,802.557,-261.182,-408.108,824.224,-335.085,-394.838,838.983,120.375,-432.264,813.039,155.744,-386.569,808.049,197.991,-426.165,762.645,217.733,-438.026,791.193,-789.199,-704.677,1291.39,0,0,0,-744.26,-705.358,1270.25,-799.758,878.346,1277.81,-771.714,877.881,1246.07,-753.861,879.35,1292.01,-797.39,-347.757,1267.08,-755.818,-346.157,1250.16,-762.31,-344.903,1294.22,0.368715,-1.32803,1.70737,0,0
1517206,-89.9884,90.0014,-14.9923,44.9844,5.00467,4.9942,-174.995,89.9857,90.0064,14.9916,44.9904,4.99691,4.98846,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00425053,-0.000757877,0.00060676,-0.00333718,0,-0.00212206,0,0.00674223,0.00212687,-0.00106103,0,0,-0.0145512,0,4.46855,0.22748,1.91789,-6.52752,-0.744409,-2.01748,-0.502112,-8.29812,2.23706,-2.23491,-6.45451,-1.29699,-1.52649,-0.680285,0.00385869,-0.629487,1.50799,1.86195,0.256267,-1.52819,-0.0842702,-0.63282,1.50989,-1.92952,0.223364,-1.58014,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.115939,-1.12128,1.12656,0.108127,-1.1163,1.13349,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179521,-1.1631,1.63992,-30.4393,-11.4526,-572.437,27.6169,0.723513,-460.965,-208.518,-580.119,1569.25,-191.369,-613.969,1609.22,-227.22,-597.023,1514.46,128.858,-573.595,1560.66,119.111,-594.674,1591.78,143.526,-584.616,1508.66,-335.046,-432.244,774.25,-318.707,-381.246,802.292,-260.889,-407.98,824.019,-334.812,-394.687,838.712,120.745,-432.369,812.955,156.038,-386.587,808.054,198.311,-426.192,762.659,218.006,-438.064,791.232,-789.118,-704.782,1291.37,0,0,0,-744.288,-705.353,1270.25,-799.788,878.346,1277.82,-771.71,877.871,1246.06,-753.844,879.343,1291.98,-797.403,-347.716,1267.07,-755.814,-346.122,1250.15,-762.302,-344.925,1294.22,0.368686,-1.32795,1.70744,0,0
1517207,-89.9884,90.0014,-14.9923,44.9843,5.00467,4.9941,-174.995,89.9856,90.0065,14.9916,44.9904,4.99691,4.98824,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00394987,-0.000759023,0.00060676,-0.00425374,0,-0.0031879,0,0.00303225,0.00288647,-0.00106103,0,0,-0.0168376,0,4.35418,0.245295,1.83987,-6.55479,-0.706533,-2.04361,-0.495462,-8.21667,2.32899,-2.20287,-6.42681,-1.28608,-1.4986,-0.665278,0.00345559,-0.629077,1.50787,1.86259,0.256096,-1.53085,-0.0844244,-0.632006,1.50964,-1.92855,0.223804,-1.5774,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.116023,-1.12151,1.12618,0.108134,-1.11644,1.13354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181335,-1.16342,1.63987,-31.0549,-12.6769,-572.3,27.8856,0.895179,-461.573,-208.662,-579.905,1569.08,-191.521,-613.752,1609.04,-227.332,-596.82,1514.29,128.714,-573.498,1560.65,118.934,-594.571,1591.76,143.391,-584.555,1508.65,-334.752,-432.069,773.976,-318.431,-381.05,802.072,-260.645,-407.824,823.8,-334.522,-394.496,838.483,120.999,-432.389,812.905,156.297,-386.606,808.04,198.575,-426.229,762.674,218.263,-438.102,791.25,-789.148,-704.733,1291.4,0,0,0,-744.234,-705.396,1270.29,-799.775,878.358,1277.82,-771.705,877.857,1246.07,-753.917,879.339,1291.96,-797.393,-347.724,1267.1,-755.832,-346.111,1250.14,-762.295,-344.92,1294.22,0.3687,-1.32805,1.70739,0,0
1517208,-89.9884,90.0014,-14.9923,44.9843,5.00467,4.99404,-174.995,89.9856,90.0065,14.9916,44.9904,4.99691,4.98808,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00394991,-0.000759023,0.00060676,-0.00425374,0,-0.00379799,0,0.00625763,0.00319272,-0.000757884,0.000595977,0,-0.0183406,0,4.31359,0.259851,1.80443,-6.49677,-0.727543,-2.01305,-0.500067,-8.08186,2.47473,-2.14291,-6.32054,-1.31892,-1.48667,-0.665029,0.00338838,-0.629063,1.50771,1.8637,0.256042,-1.53011,-0.084551,-0.6319,1.50959,-1.92789,0.222951,-1.57715,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.116069,-1.12161,1.126,0.108134,-1.11651,1.13358,0,0,0,0,0,0,0,0,0,0,0,0,-0.018229,-1.16357,1.63984,-29.6914,-11.4296,-571.101,28.0081,-0.348952,-463.077,-208.831,-579.674,1568.92,-191.689,-613.53,1608.97,-227.471,-596.59,1514.12,128.562,-573.374,1560.64,118.762,-594.425,1591.74,143.298,-584.39,1508.67,-334.468,-431.859,773.735,-318.133,-380.865,801.823,-260.358,-407.675,823.56,-334.228,-394.311,838.232,121.234,-432.408,812.862,156.555,-386.639,808.01,198.835,-426.254,762.689,218.503,-438.173,791.25,-789.087,-704.785,1291.41,0,0,0,-744.212,-705.353,1270.25,-799.778,878.348,1277.81,-771.712,877.859,1246.06,-753.875,879.364,1291.97,-797.367,-347.746,1267.08,-755.786,-346.163,1250.16,-762.288,-344.906,1294.22,0.368566,-1.32831,1.70744,0,0
1517209,-89.9884,90.0014,-14.9923,44.9843,5.00467,4.99399,-174.995,89.9857,90.0065,14.9916,44.9904,4.99691,4.98797,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00394991,-0.000759597,0.00060676,-0.0042537,0,-0.00440566,0,0,0.00394987,-0.000757877,0,0,-0.019568,0,4.30752,0.277364,1.80139,-6.51424,-0.726222,-2.02353,-0.497978,-7.90316,2.55439,-2.11085,-6.30637,-1.29201,-1.47395,-0.685962,0.0032312,-0.628854,1.50758,1.86428,0.256508,-1.53129,-0.0846036,-0.631563,1.50965,-1.92641,0.223294,-1.57757,-0.763549,0.0859438,1.26243,-0.00269142,0.999995,0.00140367,-0.116116,-1.12172,1.12581,0.108132,-1.11656,1.13363,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183276,-1.16371,1.63983,-28.5037,-12.4621,-569.293,28.7588,-2.0595,-463.963,-208.932,-579.44,1568.78,-191.902,-613.303,1608.76,-227.503,-596.462,1513.93,128.447,-573.282,1560.62,118.604,-594.308,1591.7,143.192,-584.237,1508.68,-334.052,-431.782,773.583,-317.819,-380.682,801.608,-260.111,-407.537,823.381,-333.999,-394.115,838.009,121.474,-432.474,812.807,156.791,-386.716,807.93,199.093,-426.365,762.646,218.733,-438.277,791.237,-789.053,-704.791,1291.41,0,0,0,-744.178,-705.359,1270.25,-799.804,878.357,1277.82,-771.74,877.882,1246.06,-753.863,879.377,1291.95,-797.331,-347.763,1267.1,-755.791,-346.121,1250.15,-762.309,-344.852,1294.25,0.36857,-1.32828,1.70744,0,0
1517210,-89.9884,90.0014,-14.9923,44.9843,5.00467,4.99393,-174.995,89.9857,90.0066,14.9916,44.9904,4.99691,4.98786,4.99833,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00425374,-0.000607218,0.00060676,-0.00455758,0,-0.00485775,0,0.00297256,0.004409,-0.000757877,0,0,-0.0248684,0,4.25607,0.333662,1.78886,-6.50608,-0.712182,-2.04538,-0.49496,-7.7861,2.61013,-2.07313,-6.26606,-1.28741,-1.46485,-0.672104,0.00320488,-0.628968,1.5075,1.86489,0.255614,-1.53024,-0.0849857,-0.631967,1.5094,-1.92758,0.221715,-1.58174,-0.763359,0.0859142,1.26303,-0.00267648,0.999996,0.00131912,-0.116165,-1.12182,1.12564,0.108128,-1.11661,1.13369,0,0,0,0,0,0,0,0,0,0,0,0,-0.018429,-1.16385,1.63982,-30.1532,-12.3416,-570.8,28.2712,-1.00383,-466.055,-209.039,-579.158,1568.61,-192.056,-613.128,1608.72,-227.719,-596.03,1513.9,128.335,-573.168,1560.59,118.487,-594.171,1591.7,143.116,-584.099,1508.69,-333.793,-431.628,773.376,-317.563,-380.456,801.417,-260.265,-407.612,823.175,-333.736,-393.913,837.795,121.68,-432.531,812.743,157.037,-386.821,807.861,199.347,-426.488,762.611,218.968,-438.394,791.216,-789.067,-704.682,1291.21,0,0,0,-744.179,-705.326,1270.25,-799.801,878.357,1277.81,-771.729,877.864,1246.05,-753.858,879.341,1291.95,-797.337,-347.764,1267.09,-755.775,-346.121,1250.19,-762.268,-344.901,1294.25,0.368574,-1.32829,1.70744,0,0
