frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
1643568,-89.9911,90.0001,-14.995,44.9916,5.0034,4.99424,-174.997,89.9856,90.008,14.9994,44.9907,4.99949,4.98828,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.2174,-0.027615,1.6327,-6.81015,-0.684396,-2.21735,-0.728389,-7.43861,3.82947,-2.09925,-5.75113,-1.31788,-1.44021,-0.440613,0.0556602,-0.587021,1.47972,1.85422,0.219898,-1.70845,-0.0304232,-0.57232,1.48512,-1.97273,0.225241,-1.75968,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.163284,-1.07492,0.985647,0.060512,-1.09841,0.989408,-0.212639,-0.742493,0.943329,0.170681,-0.787666,0.955808,-0.0477327,-0.947789,1.27729,-0.0525286,-0.960072,1.21621,-0.093043,-1.12024,1.49657,-141.386,-500.894,1549.8,-128.672,-538.65,1589.1,-165.064,-514.378,1495.73,189.399,-552.188,1529.65,176.504,-570.084,1561.59,201.258,-567.27,1478.06,-280.498,-352.13,755.099,-250.57,-301.631,784.82,-199.662,-339.07,800.951,-293.89,-358.107,784.892,195.959,-439.787,776.602,246.169,-402.802,764.912,272.486,-449.111,725.768,290.158,-463.475,754.617,-697.934,-798.574,1266.1,-740.664,-799.929,1247.35,-728.122,-801.349,1294.71,-732.775,784.71,1288.01,-709.942,782.628,1245.89,-683.867,782.507,1277.95,-709.6,-442.828,1243.38,-704.459,-439.631,1289.09,-745.783,-438.952,1273.03,0.373998,-1.35588,1.7107,0
1643569,-89.9911,90.0001,-14.995,44.9916,5.0034,4.99424,-174.997,89.9856,90.008,14.9994,44.9907,4.99949,4.98828,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.2174,-0.027615,1.6327,-6.81015,-0.684396,-2.21735,-0.728389,-7.43403,3.81506,-2.08401,-5.78946,-1.31941,-1.44105,-0.437763,0.055697,-0.587054,1.47972,1.8541,0.220234,-1.70832,-0.0305512,-0.572373,1.48526,-1.9719,0.226606,-1.76393,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.163314,-1.0749,0.985742,0.0603618,-1.0983,0.989365,-0.212757,-0.742517,0.943326,0.17064,-0.78777,0.955789,-0.0478056,-0.947836,1.27731,-0.0525994,-0.960139,1.21623,-0.0930192,-1.12019,1.49659,-141.332,-500.876,1549.83,-128.884,-538.772,1588.97,-165.015,-514.389,1495.76,189.429,-552.252,1529.64,176.543,-570.157,1561.56,201.284,-567.332,1478.05,-280.482,-352.082,755.128,-250.535,-301.611,784.835,-199.634,-339.077,800.969,-293.866,-358.08,784.912,195.937,-439.874,776.551,246.162,-402.887,764.91,272.511,-449.214,725.746,290.155,-463.547,754.597,-697.935,-798.603,1266.11,-740.661,-799.933,1247.36,-728.131,-801.32,1294.7,-732.793,784.717,1288.02,-709.905,782.609,1245.88,-683.871,782.515,1277.95,-709.575,-442.771,1243.35,-704.447,-439.635,1289.08,-745.79,-438.933,1273.01,0.374013,-1.35588,1.7107,0
1643570,-89.9911,90.0001,-14.995,44.9916,5.0034,4.99424,-174.997,89.9844,90.0083,14.9994,44.9898,4.99949,4.98812,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.24052,-0.00201337,1.60068,-6.81549,-0.686929,-2.22795,-0.720806,-7.40869,3.79895,-2.10384,-5.74969,-1.31438,-1.43308,-0.446983,0.0557035,-0.587012,1.4797,1.85398,0.22021,-1.70917,-0.0304863,-0.572387,1.48529,-1.97182,0.226297,-1.76367,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.163351,-1.07488,0.985832,0.0602148,-1.0982,0.989321,-0.213016,-0.742514,0.943388,0.170559,-0.787849,0.95577,-0.0478758,-0.947894,1.27732,-0.0526788,-0.960204,1.21623,-0.0929971,-1.12014,1.49661,-141.28,-500.869,1549.84,-128.816,-538.794,1589.02,-164.957,-514.384,1495.77,189.47,-552.318,1529.6,176.565,-570.229,1561.54,201.307,-567.406,1478.01,-280.453,-352.06,755.156,-250.504,-301.554,784.855,-199.636,-339.043,800.985,-293.855,-358.034,784.933,195.934,-439.925,776.592,246.168,-402.969,764.883,272.51,-449.277,725.723,290.168,-463.686,754.562,-697.927,-798.623,1266.1,-740.651,-799.944,1247.34,-728.108,-801.346,1294.69,-732.781,784.709,1288.02,-709.906,782.607,1245.88,-683.853,782.513,1277.96,-709.58,-442.793,1243.31,-704.452,-439.64,1289.09,-745.78,-438.959,1273.01,0.374069,-1.35587,1.71065,0
1643571,-89.9908,90.0001,-14.9948,44.9914,5.0034,4.99418,-174.997,89.9845,90.0083,14.9994,44.9898,4.99949,4.98784,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.22865,-0.00474515,1.63349,-6.81992,-0.678934,-2.21063,-0.706443,-7.41275,3.81608,-2.08561,-5.83779,-1.31194,-1.47911,-0.435185,0.0557605,-0.58724,1.4797,1.85397,0.220194,-1.70793,-0.0304159,-0.572209,1.48515,-1.97287,0.227015,-1.76314,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.163393,-1.07485,0.985918,0.0600713,-1.0981,0.989279,-0.213056,-0.742498,0.943395,0.170515,-0.787915,0.955773,-0.047937,-0.947968,1.27734,-0.0527455,-0.960276,1.21624,-0.0929765,-1.1201,1.49663,-141.215,-500.868,1549.85,-128.698,-538.755,1588.95,-164.935,-514.385,1495.78,189.484,-552.384,1529.6,176.603,-570.308,1561.54,201.339,-567.472,1478,-280.449,-352.011,755.172,-250.475,-301.523,784.87,-199.616,-339.047,801,-293.843,-358.003,784.964,195.918,-439.971,776.585,246.153,-403.05,764.874,272.513,-449.357,725.715,290.145,-463.762,754.541,-697.917,-798.652,1266.11,-740.635,-799.942,1247.34,-728.096,-801.339,1294.7,-732.786,784.708,1288.02,-709.901,782.597,1245.89,-683.863,782.497,1277.95,-709.616,-442.879,1243.41,-704.433,-439.645,1289.1,-745.788,-438.954,1273.02,0.373899,-1.35591,1.71077,0
1643572,-89.9908,90.0001,-14.9948,44.9914,5.0034,4.99418,-174.997,89.9844,90.0083,14.9994,44.9898,4.99949,4.98763,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.20588,0.0297828,1.64146,-6.78994,-0.699761,-2.22402,-0.712073,-7.42471,3.81009,-2.0876,-5.8006,-1.32234,-1.45694,-0.451389,0.0557624,-0.587228,1.47968,1.85397,0.220013,-1.70905,-0.0302914,-0.572072,1.48518,-1.97276,0.22696,-1.76194,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.163443,-1.07482,0.985998,0.0599332,-1.09801,0.989235,-0.213028,-0.742456,0.943386,0.17045,-0.788005,0.955746,-0.0479917,-0.948024,1.27734,-0.0527919,-0.960348,1.21625,-0.0929574,-1.12005,1.49666,-141.182,-500.867,1549.86,-128.624,-538.762,1588.97,-164.88,-514.418,1495.8,189.53,-552.485,1529.57,176.627,-570.39,1561.52,201.369,-567.573,1477.98,-280.417,-351.982,755.189,-250.46,-301.487,784.899,-199.573,-339.023,801.035,-293.81,-357.958,784.997,195.951,-440.01,776.571,246.167,-403.113,764.843,272.498,-449.423,725.69,290.134,-463.856,754.501,-697.902,-798.637,1266.1,-740.628,-799.936,1247.34,-728.095,-801.345,1294.7,-732.787,784.707,1288.03,-709.923,782.611,1245.88,-683.842,782.501,1277.97,-709.612,-442.854,1243.38,-704.436,-439.642,1289.09,-745.743,-438.964,1273.01,0.374007,-1.35588,1.7107,0
1643573,-89.9908,90.0001,-14.9948,44.9914,5.0034,4.99418,-174.997,89.9844,90.0083,14.9994,44.9898,4.99949,4.98763,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.20588,0.0297828,1.64146,-6.78994,-0.699761,-2.22402,-0.712073,-7.42471,3.81009,-2.0876,-5.8006,-1.32234,-1.45694,-0.451389,0.0558013,-0.587411,1.4797,1.85369,0.219672,-1.7085,-0.0303355,-0.572163,1.48513,-1.97338,0.227054,-1.76289,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.1635,-1.07479,0.986072,0.0598022,-1.09793,0.989189,-0.213082,-0.742456,0.943408,0.17039,-0.788084,0.955731,-0.0480478,-0.948085,1.27735,-0.0528565,-0.960438,1.21628,-0.0929401,-1.12,1.49668,-141.13,-500.873,1549.89,-128.578,-538.807,1588.99,-164.88,-514.409,1495.81,189.564,-552.571,1529.54,176.682,-570.475,1561.5,201.394,-567.651,1477.97,-280.419,-351.945,755.235,-250.426,-301.485,784.935,-199.571,-338.991,801.049,-293.793,-357.915,785.013,195.923,-440.048,776.551,246.18,-403.209,764.835,272.471,-449.523,725.658,290.127,-463.917,754.491,-697.903,-798.61,1266.12,-740.619,-799.949,1247.35,-728.084,-801.338,1294.7,-732.781,784.699,1288.02,-709.927,782.603,1245.89,-683.874,782.471,1277.94,-709.611,-442.888,1243.4,-704.43,-439.657,1289.1,-745.769,-438.959,1273.02,0.373907,-1.3559,1.71076,0
1643574,-89.9908,90.0001,-14.9947,44.9914,5.0034,4.99413,-174.997,89.9845,90.0084,14.9994,44.9898,4.99949,4.9873,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.20275,0.0665208,1.58458,-6.81231,-0.678786,-2.21568,-0.702762,-7.38639,3.79246,-2.07297,-5.76119,-1.31861,-1.42954,-0.441433,0.0557732,-0.587231,1.47968,1.85356,0.220174,-1.71038,-0.0304306,-0.572509,1.48527,-1.97272,0.22649,-1.7655,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.163566,-1.07476,0.98614,0.0596789,-1.09785,0.989141,-0.213115,-0.742432,0.943406,0.170332,-0.788145,0.955711,-0.0480952,-0.948159,1.27739,-0.0529203,-0.960519,1.21631,-0.0929246,-1.11996,1.4967,-141.067,-500.897,1549.92,-128.643,-538.862,1589.05,-164.826,-514.419,1495.84,189.603,-552.658,1529.53,176.691,-570.551,1561.48,201.403,-567.73,1477.95,-280.418,-351.917,755.27,-250.4,-301.458,784.956,-199.589,-338.97,801.094,-293.646,-357.882,785.105,195.908,-440.061,776.552,246.159,-403.253,764.799,272.461,-449.603,725.609,290.148,-463.973,754.46,-697.875,-798.65,1266.11,-740.615,-799.953,1247.36,-728.084,-801.352,1294.69,-732.785,784.692,1288.03,-709.896,782.588,1245.89,-683.813,782.519,1277.99,-709.593,-442.824,1243.35,-704.422,-439.654,1289.07,-745.751,-438.966,1273.01,0.374004,-1.35589,1.7107,0
1643575,-89.9908,90.0001,-14.9947,44.9913,5.0034,4.99413,-174.997,89.9845,90.0084,14.9994,44.9898,4.99949,4.98637,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.16555,0.0560195,1.58232,-6.83201,-0.680847,-2.23693,-0.721046,-7.39889,3.8136,-2.07925,-5.77588,-1.31651,-1.43565,-0.424589,0.0558191,-0.587317,1.47967,1.85346,0.220583,-1.71021,-0.0302997,-0.572333,1.48517,-1.97327,0.2272,-1.76382,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.16364,-1.07472,0.986202,0.0595629,-1.09777,0.989092,-0.213222,-0.742429,0.943432,0.170267,-0.788205,0.955701,-0.0481489,-0.948241,1.27742,-0.0529584,-0.960605,1.21634,-0.0929109,-1.11991,1.49673,-141.03,-500.922,1549.93,-128.518,-538.821,1589.02,-164.791,-514.427,1495.84,189.643,-552.749,1529.54,176.74,-570.65,1561.47,201.444,-567.813,1477.94,-280.405,-351.877,755.297,-250.397,-301.441,784.981,-199.557,-338.947,801.11,-293.661,-357.828,785.139,195.906,-440.134,776.559,246.172,-403.313,764.795,272.458,-449.661,725.62,290.122,-464.024,754.467,-697.888,-798.675,1266.12,-740.597,-799.948,1247.34,-728.076,-801.353,1294.69,-732.795,784.696,1288.03,-709.935,782.595,1245.89,-683.803,782.479,1277.95,-709.565,-442.789,1243.36,-704.418,-439.675,1289.1,-745.745,-438.969,1273.02,0.37392,-1.35591,1.71077,0
1643576,-89.9908,90.0001,-14.9947,44.9913,5.0034,4.99402,-174.997,89.9845,90.0084,14.9994,44.9898,4.99949,4.98599,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.15357,0.0647929,1.56566,-6.80113,-0.666093,-2.20142,-0.715849,-7.37895,3.81274,-2.06795,-5.77442,-1.32355,-1.41716,-0.442318,0.0558326,-0.587361,1.47968,1.85327,0.220545,-1.71075,-0.0302543,-0.572334,1.4852,-1.97326,0.227321,-1.76377,-0.708383,-0.00827561,1.2573,0.0084339,0.999964,0.000774815,-0.163723,-1.07468,0.986257,0.0594541,-1.09771,0.989042,-0.213266,-0.742417,0.943465,0.170204,-0.788275,0.955667,-0.0481886,-0.948338,1.27744,-0.053014,-0.960705,1.21638,-0.0928988,-1.11986,1.49675,-140.992,-500.948,1549.96,-128.48,-538.892,1589.06,-164.744,-514.44,1495.88,189.686,-552.84,1529.52,176.774,-570.743,1561.47,201.471,-567.894,1477.92,-280.404,-351.838,755.347,-250.372,-301.395,785.03,-199.529,-338.928,801.15,-293.663,-357.793,785.202,195.901,-440.187,776.564,246.168,-403.374,764.8,272.444,-449.724,725.599,290.102,-464.105,754.448,-697.89,-798.637,1266.09,-740.601,-799.97,1247.35,-728.066,-801.366,1294.71,-732.776,784.683,1288.01,-709.925,782.592,1245.89,-683.825,782.484,1277.98,-709.618,-442.919,1243.4,-704.408,-439.671,1289.1,-745.735,-438.966,1273,0.374015,-1.35589,1.71069,0
1643577,-89.9908,90.0001,-14.9947,44.9912,5.0034,4.99402,-174.997,89.9845,90.0084,14.9994,44.9897,4.99949,4.9855,4.99908,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.1522,0.0504814,1.5559,-6.77727,-0.662223,-2.20178,-0.730675,-7.38314,3.81341,-2.05432,-5.77294,-1.31521,-1.44283,-0.42096,0.0558484,-0.587401,1.4797,1.85311,0.220374,-1.71115,-0.0302829,-0.572531,1.48519,-1.97351,0.227198,-1.76457,-0.708381,-0.00827461,1.2573,0.00843252,0.999964,0.000773592,-0.163815,-1.07464,0.986306,0.059351,-1.09765,0.988991,-0.213301,-0.742393,0.943461,0.170153,-0.788324,0.95565,-0.0482531,-0.948421,1.27745,-0.0530651,-0.96078,1.21641,-0.0928884,-1.11981,1.49677,-140.94,-501.002,1549.99,-128.438,-538.917,1589.09,-164.725,-514.466,1495.89,189.722,-552.928,1529.51,176.809,-570.826,1561.46,201.491,-567.986,1477.92,-280.397,-351.792,755.375,-250.365,-301.343,785.096,-199.511,-338.904,801.209,-293.645,-357.741,785.241,195.905,-440.26,776.561,246.169,-403.424,764.807,272.428,-449.768,725.594,290.087,-464.168,754.429,-697.882,-798.651,1266.1,-740.61,-799.96,1247.35,-728.064,-801.386,1294.71,-732.753,784.675,1288.01,-709.953,782.603,1245.89,-683.846,782.474,1277.96,-709.548,-442.793,1243.3,-704.417,-439.674,1289.1,-745.74,-438.967,1273.01,0.37392,-1.35592,1.71075,0
