frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
2518589,-89.9944,90.0007,-14.9948,44.9902,5.00379,4.99331,-175,89.988,90.0054,15.0013,44.995,5.0027,4.98701,4.99941,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000303609,0,0,-0.000303839,0,0,0,-0.00030338,0.00030338,0,0,0,0,0,3.33093,-1.48082,1.89554,-6.79652,-0.610769,-2.12503,0.092769,-4.58024,2.48985,-1.90631,-6.0197,-0.807913,-1.48094,-0.653081,0.0789774,-0.615543,1.50183,1.81018,0.208392,-1.71739,-0.00730288,-0.601921,1.50889,-1.95794,0.183252,-1.7519,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298274,-0.916507,0.877724,0.350629,-1.24392,1.17335,0,0,0,0,0,0,0,0,0,0,0,0,0.0104168,-1.14135,1.59457,-24.9977,-8.1026,-442.264,29.899,-1.71671,-582.796,-118.984,-528.066,1569.69,-106.351,-563.579,1610.59,-142.161,-543.753,1516.24,214.805,-580.192,1545.66,203.298,-597.999,1578.36,224.396,-595.345,1493.78,-249.953,-389.126,773.714,-224.118,-340.457,799.076,-171,-376.325,820.032,-240.728,-349.593,836.568,187.45,-465.967,793.782,230.157,-427.412,784.756,262.514,-475.563,739.275,281.411,-489.747,767.253,-774.824,-678.262,1299.31,-796.854,-676.68,1258.27,-755.678,-679.869,1254.61,0,0,0,-781.264,905.307,1293.28,-737.965,905.951,1273.87,-794.284,-319.652,1288.07,-773.513,-320.156,1245.4,-749.478,-318.765,1283.74,0.358042,-1.33035,1.70892,0,0
2518590,-89.9944,90.0007,-14.9948,44.9902,5.00379,4.99331,-175,89.9879,90.0056,15.0013,44.9947,5.00264,4.9869,4.99941,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000303609,0,0,-0.000303839,0,0,0,-0.00182028,0.00242704,-0.000303151,-0.00288214,0,-0.00106343,0,3.33093,-1.48082,1.89554,-6.79652,-0.610769,-2.12503,0.092769,-4.62497,2.49009,-1.926,-6.0069,-0.819617,-1.47762,-0.673475,0.0789774,-0.615543,1.50183,1.81018,0.208392,-1.71739,-0.00730288,-0.601921,1.50889,-1.95794,0.183252,-1.7519,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298274,-0.916507,0.877724,0.350629,-1.24392,1.17335,0,0,0,0,0,0,0,0,0,0,0,0,0.0104168,-1.14135,1.59457,-24.9977,-8.1026,-442.264,29.899,-1.71671,-582.796,-118.92,-528.18,1569.74,-106.306,-563.693,1610.63,-142.102,-543.872,1516.28,214.866,-580.364,1545.65,203.358,-598.149,1578.35,224.453,-595.496,1493.76,-249.963,-389.171,773.781,-224.117,-340.522,799.138,-171.042,-376.37,820.101,-240.745,-349.637,836.629,187.44,-465.999,793.811,230.149,-427.452,784.778,262.494,-475.611,739.264,281.111,-489.607,767.226,-774.84,-678.247,1299.33,-796.88,-676.658,1258.27,-755.697,-679.912,1254.59,0,0,0,-781.219,905.295,1293.28,-737.869,905.933,1273.8,-794.281,-319.621,1288.06,-773.508,-320.168,1245.4,-749.471,-318.777,1283.68,0.358042,-1.33035,1.70892,0,0
2518591,-89.9944,90.0007,-14.9947,44.9901,5.00379,4.99325,-175,89.9874,90.0057,15.0013,44.9943,5.00264,4.98684,4.99941,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,-0.000303836,0.000909452,-0.00136726,0,-0.000606301,0,-0.00682089,0.00364056,-0.00030338,-0.00682089,0,-0.00167111,0,3.30342,-1.51028,1.87319,-6.81798,-0.600881,-2.12834,0.0896742,-4.6746,2.53255,-1.96491,-6.04681,-0.833409,-1.51795,-0.646441,0.0790514,-0.615756,1.50185,1.80969,0.208773,-1.71841,-0.00722043,-0.602175,1.50897,-1.95799,0.18341,-1.7527,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298274,-0.916665,0.877713,0.350616,-1.24363,1.17392,0,0,0,0,0,0,0,0,0,0,0,0,0.0103942,-1.14147,1.5945,-24.0814,-7.32325,-441.351,31.2367,-2.36829,-585.808,-118.851,-528.291,1569.78,-106.253,-563.822,1610.65,-142.044,-543.982,1516.32,214.935,-580.512,1545.64,203.426,-598.315,1578.34,224.494,-595.633,1493.76,-249.993,-389.207,773.841,-224.135,-340.591,799.194,-171.07,-376.44,820.155,-240.75,-349.688,836.704,187.439,-466.059,793.806,230.125,-427.498,784.79,262.468,-475.658,739.274,281.105,-489.67,767.237,-774.848,-678.223,1299.32,-796.878,-676.639,1258.27,-755.688,-679.867,1254.63,0,0,0,-781.283,905.344,1293.27,-737.905,905.91,1273.88,-794.301,-319.622,1288.05,-773.573,-320.064,1245.42,-749.473,-318.756,1283.67,0.358281,-1.33026,1.70881,0,0
2518592,-89.9944,90.0007,-14.9947,44.9901,5.00379,4.9932,-175,89.9873,90.0057,15.0013,44.9943,5.00264,4.98679,4.99941,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,-0.000303839,0.000909452,-0.00182303,0,-0.00106104,0,-0.00727562,0.00364056,-0.000303151,-0.00682611,-0.000607672,-0.00212687,0,3.306,-1.50348,1.86263,-6.80946,-0.627655,-2.15447,0.0994257,-4.72371,2.51794,-1.94116,-6.01769,-0.839649,-1.49492,-0.666289,0.0791274,-0.616002,1.50184,1.80979,0.208883,-1.7177,-0.00713,-0.602191,1.50896,-1.95826,0.183896,-1.75204,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298274,-0.916744,0.877708,0.35061,-1.24348,1.1742,0,0,0,0,0,0,0,0,0,0,0,0,0.0103821,-1.14153,1.59447,-25.1548,-7.48124,-441.659,28.9686,-2.52825,-585.182,-118.802,-528.417,1569.83,-106.172,-563.954,1610.68,-141.992,-544.093,1516.37,214.981,-580.676,1545.65,203.487,-598.475,1578.33,224.556,-595.794,1493.76,-250.009,-389.252,773.916,-224.142,-340.608,799.267,-171.069,-376.502,820.214,-240.751,-349.733,836.785,186.96,-465.905,794.267,230.13,-427.55,784.795,262.454,-475.705,739.276,281.369,-489.922,767.275,-774.851,-678.222,1299.32,-796.89,-676.646,1258.26,-755.703,-679.848,1254.6,0,0,0,-781.178,905.189,1293.16,-737.929,905.954,1273.86,-794.294,-319.597,1288.05,-773.55,-320.09,1245.37,-749.502,-318.753,1283.7,0.358496,-1.33023,1.70862,0,0
2518593,-89.9944,90.0007,-14.9947,44.9901,5.00379,4.9932,-175,89.9873,90.0057,15.0013,44.9943,5.00264,4.98679,4.99941,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,-0.000303839,0.000909452,-0.00182303,0,-0.00106104,0,-0.00727562,0.00364056,-0.000303151,-0.00682611,-0.000607672,-0.00212687,0,3.306,-1.50348,1.86263,-6.80946,-0.627655,-2.15447,0.0994257,-4.72371,2.51794,-1.94116,-6.01769,-0.839649,-1.49492,-0.666289,0.0791274,-0.616002,1.50184,1.80979,0.208883,-1.7177,-0.00713,-0.602191,1.50896,-1.95826,0.183896,-1.75204,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298274,-0.916744,0.877708,0.35061,-1.24348,1.1742,0,0,0,0,0,0,0,0,0,0,0,0,0.0103821,-1.14153,1.59447,-25.1548,-7.48124,-441.659,28.9686,-2.52825,-585.182,-118.735,-528.546,1569.87,-106.087,-564.127,1610.74,-141.949,-544.219,1516.41,215.025,-580.814,1545.64,203.549,-598.66,1578.33,224.6,-595.932,1493.76,-250.011,-389.272,773.996,-224.143,-340.638,799.336,-171.079,-376.534,820.279,-240.746,-349.764,836.862,186.945,-465.965,794.286,230.117,-427.606,784.816,262.432,-475.779,739.264,281.332,-489.973,767.258,-774.869,-678.219,1299.32,-796.905,-676.629,1258.27,-755.722,-679.871,1254.62,0,0,0,-781.192,905.209,1293.15,-737.963,905.989,1273.86,-794.309,-319.604,1288.06,-773.544,-320.114,1245.4,-749.527,-318.765,1283.69,0.358496,-1.33023,1.70862,0,0
2518594,-89.9944,90.0007,-14.9947,44.99,5.00379,4.99314,-175,89.9873,90.0057,15.0012,44.9943,5.00264,4.98668,4.99941,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,-0.000304066,0.000909461,-0.00212685,0,-0.00166733,0,-0.00818515,0.00364607,-0.000454726,-0.00682089,0,-0.00319031,0,3.33149,-1.5219,1.88716,-6.7582,-0.592981,-2.11575,0.0921568,-4.76439,2.51959,-1.95589,-6.00666,-0.836076,-1.49209,-0.66617,0.0792149,-0.61623,1.50187,1.80961,0.208915,-1.71656,-0.00708869,-0.602329,1.50895,-1.95863,0.183954,-1.75214,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298276,-0.916822,0.877703,0.350604,-1.24333,1.17448,0,0,0,0,0,0,0,0,0,0,0,0,0.0103692,-1.14159,1.59443,-25.2944,-7.64369,-442.255,31.5247,-2.18467,-585.84,-118.692,-528.659,1569.92,-106.059,-564.226,1610.76,-141.9,-544.34,1516.45,215.077,-580.966,1545.64,203.592,-598.827,1578.32,224.666,-595.933,1493.81,-250.031,-389.286,774.085,-224.153,-340.664,799.418,-171.106,-376.572,820.354,-240.755,-349.759,836.965,186.917,-466.02,794.309,230.09,-427.65,784.841,262.396,-475.835,739.263,281.041,-490.046,767.079,-774.865,-678.216,1299.32,-796.867,-676.656,1258.27,-755.694,-679.931,1254.58,0,0,0,-781.178,905.207,1293.18,-737.885,905.987,1273.79,-794.31,-319.596,1288.05,-773.539,-320.108,1245.38,-749.554,-318.807,1283.66,0.358513,-1.33019,1.70863,0,0
2518595,-89.9944,90.0007,-14.9947,44.99,5.00379,4.99309,-175,89.9872,90.0058,15.0012,44.9943,5.00264,4.98619,4.99941,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,-0.000303839,0.0012126,-0.00212687,0,-0.00212208,0,-0.00909452,0.00425053,-0.000454726,-0.00697247,-0.00060676,-0.00819745,0,3.39215,-1.51024,1.9014,-6.77361,-0.627822,-2.11816,0.116165,-4.76497,2.58735,-1.98208,-5.99589,-0.825843,-1.47176,-0.662527,0.0792563,-0.616388,1.50178,1.80968,0.210094,-1.71679,-0.00703522,-0.602405,1.50901,-1.95852,0.184174,-1.75218,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298277,-0.9169,0.877699,0.350597,-1.24319,1.17476,0,0,0,0,0,0,0,0,0,0,0,0,0.0103559,-1.14165,1.5944,-24.5268,-6.73226,-442.1,30.7683,-1.87131,-585.073,-118.632,-528.788,1569.98,-105.995,-564.379,1610.82,-141.832,-544.426,1516.49,215.118,-581.127,1545.64,203.646,-598.995,1578.33,224.707,-596.083,1493.82,-250.042,-389.273,774.157,-224.149,-340.658,799.492,-171.075,-376.562,820.426,-240.761,-349.776,837.052,186.9,-466.094,794.33,230.084,-427.704,784.856,262.363,-475.907,739.294,281.301,-490.094,767.273,-774.864,-678.22,1299.31,-796.89,-676.643,1258.27,-755.697,-679.894,1254.62,0,0,0,-781.228,905.281,1293.27,-737.908,905.978,1273.84,-794.301,-319.606,1288.05,-773.535,-320.125,1245.4,-749.554,-318.866,1283.7,0.358661,-1.32995,1.70856,0,0
2518596,-89.9944,90.0007,-14.9946,44.99,5.00379,4.99293,-175,89.9872,90.0058,15.0012,44.9943,5.00264,4.98597,4.99947,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,-0.000303839,0.00181892,-0.0025826,0,-0.00378938,0,-0.0086398,0.0047095,-0.00045507,-0.00697247,-0.000606307,-0.0103305,0.000606301,3.45402,-1.52325,1.89305,-6.7942,-0.620269,-2.12228,0.100523,-4.77134,2.61529,-1.95991,-5.9573,-0.830059,-1.45587,-0.666236,0.079343,-0.616754,1.50181,1.80946,0.210117,-1.71637,-0.00690992,-0.60269,1.50906,-1.95861,0.184579,-1.75212,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298283,-0.917053,0.877689,0.350579,-1.24289,1.17533,0,0,0,0,0,0,0,0,0,0,0,0,0.0103283,-1.14178,1.59433,-24.6815,-7.03175,-442.243,30.7862,-2.32766,-584.317,-118.56,-528.915,1570.02,-105.912,-564.513,1610.87,-141.773,-544.552,1516.53,215.156,-581.28,1545.65,203.687,-599.145,1578.32,224.738,-596.218,1493.84,-250.046,-389.26,774.243,-224.155,-340.64,799.581,-171.112,-376.573,820.503,-240.742,-349.749,837.132,186.854,-466.15,794.367,230.054,-427.765,784.875,262.331,-475.979,739.297,281.002,-490.203,767.057,-774.861,-678.237,1299.31,-796.885,-676.664,1258.26,-755.704,-679.923,1254.6,0,0,0,-781.287,905.315,1293.24,-737.89,905.975,1273.79,-794.318,-319.616,1288.07,-773.538,-320.117,1245.42,-749.578,-318.85,1283.69,0.35818,-1.33001,1.70876,0,0
2518597,-89.9944,90.0007,-14.9946,44.9899,5.00385,4.99287,-175,89.9872,90.0059,15.0012,44.9942,5.00264,4.9857,4.99947,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,-0.000303839,0.00182028,-0.00288211,0.000606301,-0.00440566,0,-0.00879137,0.00516521,-0.000454731,-0.00759597,0,-0.0130356,0.00060676,3.49444,-1.51681,1.94465,-6.83229,-0.604748,-2.13946,0.115349,-4.76456,2.63424,-1.96778,-5.91513,-0.805176,-1.46246,-0.650523,0.0793589,-0.616782,1.50185,1.80904,0.210553,-1.71736,-0.00683852,-0.602714,1.50906,-1.95893,0.184802,-1.75144,-0.760019,0.112539,1.26436,0.00926287,0.999947,0.00457527,-0.298287,-0.917128,0.877684,0.350569,-1.24274,1.17561,0,0,0,0,0,0,0,0,0,0,0,0,0.0103133,-1.14185,1.59429,-24.9935,-6.86337,-441.654,30.7797,-2.03075,-585.069,-118.525,-529.034,1570.07,-105.839,-564.645,1610.92,-141.735,-544.657,1516.59,215.221,-581.437,1545.66,203.746,-599.307,1578.33,224.773,-596.35,1493.84,-250.056,-389.227,774.331,-224.163,-340.6,799.69,-171.091,-376.551,820.585,-240.766,-349.722,837.247,186.832,-466.221,794.396,230.043,-427.816,784.894,262.304,-476.058,739.301,281.259,-490.226,767.279,-774.857,-678.249,1299.33,-796.886,-676.674,1258.27,-755.684,-679.956,1254.6,0,0,0,-781.252,905.281,1293.25,-737.94,905.945,1273.91,-794.301,-319.63,1288.06,-773.536,-320.122,1245.42,-749.571,-318.896,1283.69,0.358149,-1.33005,1.70867,0,0
2518598,-89.9944,90.0007,-14.9946,44.9899,5.00385,4.99282,-175,89.9872,90.0059,15.0012,44.9942,5.00259,4.98548,4.99947,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00030338,-0.000303151,0.00212368,-0.00318552,0.000606301,-0.00486142,0,-0.00880466,0.0054691,-0.000454726,-0.00759597,-0.00106103,-0.015169,0.000606301,3.54445,-1.5285,1.94782,-6.85532,-0.616838,-2.13268,0.0983998,-4.71756,2.61043,-1.9486,-5.93243,-0.836509,-1.47949,-0.668188,0.0794225,-0.617067,1.50184,1.8092,0.210235,-1.71658,-0.00676546,-0.602731,1.5091,-1.95888,0.185119,-1.75081,-0.760019,0.11254,1.26436,0.00927453,0.999947,0.00457717,-0.298293,-0.917203,0.877679,0.350559,-1.24259,1.1759,0,0,0,0,0,0,0,0,0,0,0,0,0.0102981,-1.14191,1.59426,-25.595,-7.63848,-441.815,32.7244,-2.29941,-585.255,-118.507,-529.154,1570.12,-105.804,-564.783,1610.96,-141.697,-544.774,1516.64,215.256,-581.584,1545.66,203.791,-599.449,1578.34,224.829,-596.512,1493.83,-250.047,-389.187,774.408,-224.141,-340.6,799.759,-171.122,-376.548,820.64,-240.746,-349.697,837.337,186.815,-466.29,794.421,230.023,-427.885,784.939,262.276,-476.128,739.306,281.224,-490.294,767.276,-774.881,-678.226,1299.32,-796.893,-676.664,1258.29,-755.722,-679.847,1254.63,0,0,0,-781.25,905.221,1293.2,-737.867,905.955,1273.81,-794.316,-319.623,1288.07,-773.563,-320.109,1245.4,-749.581,-318.904,1283.68,0.357891,-1.33001,1.70878,0,0
