frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
847262,-90.0002,96.9479,-21.2747,44.9953,5.0019,4.99639,-168.887,93.392,89.9552,14.8569,45.0474,5.04276,5.04105,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.64746,-1.49302,-0.175685,-6.22027,-0.717874,-2.23507,0.00796141,-0.0700776,4.5165,-0.127691,-5.37373,-0.733826,-1.43613,-0.0594899,0.000981319,-0.23301,1.33569,1.89258,-0.0969954,-1.49106,-0.0872081,-0.232234,1.33628,-1.99564,-0.101046,-1.57751,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.922,-162.828,1384.43,-187.262,-183.219,1432.69,-229.971,-195.948,1339.31,121.323,-154.986,1371.31,110.323,-164.101,1407.35,139.125,-181.27,1326.83,-386.464,-237.227,590.338,-365.116,-179.092,605.389,-305.558,-208.562,626.682,-379.604,-182.833,641.782,63.4465,-234.278,635.302,107.999,-192.132,612.285,136.958,-241.548,579.639,128.704,-197.915,643.185,-878.319,-653.074,1235.95,-856.478,-651.985,1278.17,-898.166,-654.496,1282.12,-843.496,928.713,1286.98,-846,929.947,1245.56,0,0,0,-873.875,-293.53,1289.45,-896.267,-291.938,1251.77,-849.504,-294.112,1249.25,0,0,0,0.238034,-1.41418,1.71012,0
847263,-90.0002,96.9478,-21.281,44.9951,5.0019,4.99633,-168.887,93.392,89.9555,14.8569,45.0472,5.04276,5.04099,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.65886,-1.5763,-0.202486,-6.21636,-0.719859,-2.23727,0.00184137,-0.0646084,4.48599,-0.128263,-5.39555,-0.750797,-1.43106,-0.050089,0.0010603,-0.233018,1.33569,1.89245,-0.0968607,-1.49105,-0.0870808,-0.231876,1.33617,-1.9959,-0.0999076,-1.57628,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.865,-162.747,1384.44,-187.173,-183.206,1432.66,-229.879,-195.876,1339.3,121.406,-154.993,1371.31,110.412,-164.112,1407.34,139.202,-181.269,1326.82,-386.424,-237.206,590.376,-365.062,-179.058,605.423,-305.543,-208.585,626.677,-379.561,-182.8,641.788,64.0849,-234.562,636.046,108.083,-192.064,612.298,137.071,-241.478,579.696,128.747,-197.826,643.263,-878.435,-652.405,1236.89,-856.472,-651.96,1278.13,-898.176,-654.499,1282.12,-843.547,928.755,1286.98,-845.998,929.929,1245.57,0,0,0,-873.882,-293.522,1289.43,-896.236,-291.924,1251.72,-849.53,-294.007,1249.31,0,0,0,0.238025,-1.41416,1.71011,0
847264,-90.0002,96.9478,-21.281,44.9951,5.0019,4.99633,-168.887,93.392,89.9555,14.8569,45.0472,5.04276,5.04099,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.65886,-1.5763,-0.202486,-6.21636,-0.719859,-2.23727,0.00184137,-0.0646084,4.48599,-0.128263,-5.39555,-0.750797,-1.43106,-0.050089,0.00115045,-0.233096,1.33568,1.89265,-0.0969773,-1.49119,-0.0870448,-0.231799,1.33614,-1.99619,-0.0996689,-1.57671,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.785,-162.706,1384.46,-187.097,-183.211,1432.66,-229.822,-195.861,1339.34,121.494,-155.027,1371.31,110.492,-164.123,1407.33,139.295,-181.285,1326.81,-386.378,-237.174,590.424,-364.992,-179.016,605.433,-305.507,-208.547,626.686,-379.251,-183.103,641.77,63.5527,-234.175,635.215,108.154,-192.048,612.27,137.093,-241.492,579.636,128.837,-197.809,643.24,-878.597,-652.794,1236.27,-856.466,-651.998,1278.18,-898.176,-654.477,1282.13,-844.147,928.528,1286.91,-844.831,928.533,1245.9,0,0,0,-873.876,-293.547,1289.5,-896.294,-291.953,1251.81,-849.52,-294.11,1249.25,0,0,0,0.238013,-1.41418,1.71012,0
847265,-90.0016,96.9478,-21.2868,44.9951,5.0019,4.99633,-168.887,93.392,89.9556,14.8569,45.0466,5.04276,5.04088,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.58276,-1.60038,-0.226506,-6.19396,-0.71224,-2.23843,-0.0160267,-0.0733804,4.53112,-0.0754718,-5.36556,-0.725912,-1.42669,-0.0675902,0.00128784,-0.232954,1.33568,1.89168,-0.0958144,-1.48989,-0.086998,-0.231916,1.33617,-1.99622,-0.100069,-1.57729,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.696,-162.687,1384.46,-187.014,-183.167,1432.67,-229.751,-195.798,1339.36,121.596,-155.049,1371.3,110.682,-164.179,1407.2,139.378,-181.34,1326.81,-386.307,-237.12,590.462,-364.928,-178.985,605.435,-305.447,-208.481,626.684,-379.15,-183.062,641.798,63.6338,-234.162,635.153,108.2,-192.047,612.249,137.177,-241.495,579.628,128.774,-198.328,642.978,-878.381,-652.953,1236.01,-856.455,-652.035,1278.2,-898.163,-654.483,1282.13,-844.126,928.58,1286.92,-845.997,929.944,1245.57,0,0,0,-873.883,-293.505,1289.43,-896.308,-291.935,1251.8,-849.496,-294.098,1249.32,0,0,0,0.238028,-1.41417,1.71012,0
847266,-90.0096,96.9478,-21.2901,44.9951,5.0019,4.99622,-168.887,93.392,89.9556,14.8569,45.0466,5.04276,5.04088,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.43637,-1.57844,-0.227103,-6.22884,-0.710581,-2.23532,0.00305844,-0.0939894,4.54458,-0.0694016,-5.30546,-0.737207,-1.39839,-0.0458406,0.00136546,-0.23298,1.33568,1.8917,-0.0958956,-1.49018,-0.0869247,-0.231988,1.33614,-1.99623,-0.099607,-1.57772,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.592,-162.695,1384.46,-186.933,-183.144,1432.63,-229.656,-195.727,1339.35,121.693,-155.074,1371.29,110.773,-164.194,1407.2,139.466,-181.355,1326.8,-386.246,-237.066,590.467,-364.852,-178.924,605.44,-305.367,-208.439,626.669,-379.331,-182.693,641.858,64.3266,-234.503,635.979,108.3,-192.014,612.253,137.314,-241.404,579.715,128.843,-198.315,642.956,-878.357,-653.003,1235.97,-856.466,-651.997,1278.19,-898.17,-654.474,1282.13,-843.479,928.766,1286.94,-844.837,928.544,1245.93,0,0,0,-873.882,-293.507,1289.43,-896.292,-291.938,1251.81,-849.533,-294.037,1249.27,0,0,0,0.237941,-1.41406,1.71003,0
847267,-90.0428,96.9466,-21.2943,44.995,5.0019,4.996,-168.887,93.392,89.9556,14.8569,45.0466,5.04276,5.04078,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.9364,-1.66241,-0.0468978,-6.29182,-0.728032,-2.2626,-0.00358077,-0.0539686,4.63389,-0.0441109,-5.32705,-0.747361,-1.41892,-0.0611059,0.00149831,-0.23307,1.33566,1.89162,-0.0957202,-1.48948,-0.0868183,-0.231812,1.33612,-1.99632,-0.0993977,-1.57699,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.532,-162.65,1384.47,-186.848,-183.132,1432.64,-229.573,-195.707,1339.36,121.775,-155.085,1371.27,110.864,-164.218,1407.18,139.562,-181.343,1326.78,-386.182,-237.026,590.514,-364.772,-178.897,605.544,-305.287,-208.415,626.678,-379.176,-182.746,641.807,63.8055,-234.141,635.158,108.346,-192.001,612.232,137.316,-241.461,579.586,128.894,-198.324,642.928,-878.611,-652.759,1236.25,-856.447,-652,1278.17,-898.165,-654.466,1282.13,-843.544,928.745,1286.96,-844.869,928.574,1245.87,0,0,0,-873.874,-293.536,1289.49,-896.267,-291.899,1251.75,-849.459,-294.196,1249.29,0,0,0,0.238078,-1.41413,1.71002,0
847268,-90.0616,96.9459,-21.2959,44.9949,5.00195,4.99573,-168.887,93.392,89.9556,14.8569,45.0466,5.04276,5.04072,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.76117,-1.62644,0.0639893,-6.38351,-0.705739,-2.26586,-0.00267048,-0.01235,4.55545,-0.0630049,-5.28768,-0.73501,-1.42316,-0.0447599,0.00161926,-0.23314,1.33569,1.89133,-0.0959582,-1.48901,-0.0867314,-0.231803,1.33611,-1.99629,-0.09893,-1.57718,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.434,-162.635,1384.49,-186.767,-183.102,1432.62,-229.479,-195.659,1339.36,121.873,-155.115,1371.25,110.973,-164.255,1407.17,139.657,-181.38,1326.76,-386.102,-236.989,590.555,-364.695,-178.836,605.558,-305.202,-208.397,626.668,-379.091,-182.687,641.749,63.8782,-234.126,635.098,108.418,-191.964,612.219,137.347,-241.44,579.56,128.943,-198.286,642.891,-878.413,-652.993,1235.96,-856.461,-652.005,1278.18,-898.165,-654.472,1282.14,-844.119,928.6,1286.94,-844.842,928.565,1245.88,0,0,0,-873.878,-293.511,1289.45,-896.249,-291.906,1251.74,-849.543,-294.059,1249.27,0,0,0,0.238022,-1.41414,1.71008,0
847269,-90.0616,96.9459,-21.2959,44.9949,5.00195,4.99573,-168.887,93.392,89.9556,14.8569,45.0466,5.04276,5.04072,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.76117,-1.62644,0.0639893,-6.38351,-0.705739,-2.26586,-0.00267048,-0.01235,4.55545,-0.0630049,-5.28768,-0.73501,-1.42316,-0.0447599,0.00178208,-0.233324,1.33567,1.89166,-0.0965099,-1.48841,-0.0866877,-0.231842,1.33615,-1.99609,-0.0994992,-1.5781,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.337,-162.581,1384.47,-186.695,-183.08,1432.63,-229.394,-195.61,1339.38,121.968,-155.148,1371.22,111.054,-164.279,1407.17,139.795,-181.429,1326.73,-386.036,-236.958,590.556,-364.534,-178.823,605.568,-305.137,-208.358,626.641,-379.038,-182.574,641.822,63.9296,-234.026,635.147,108.473,-191.899,612.2,137.397,-241.345,579.489,129.008,-198.206,642.895,-878.602,-652.766,1236.25,-856.458,-651.974,1278.15,-898.171,-654.47,1282.13,-843.525,928.769,1287,-846.014,929.965,1245.56,0,0,0,-873.888,-293.501,1289.47,-896.466,-292.162,1252.26,-849.505,-294.155,1249.27,0,0,0,0.23809,-1.41415,1.71003,0
847270,-90.0841,96.9446,-21.2966,44.9949,5.00195,4.99551,-168.887,93.392,89.9567,14.8569,45.0466,5.04276,5.04067,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.5449,-1.55595,0.0865111,-6.35078,-0.712372,-2.25549,0.0209465,-0.00626492,4.59969,-0.0927895,-5.2997,-0.732751,-1.40485,-0.0668169,0.00186849,-0.233386,1.33573,1.89106,-0.0967188,-1.4884,-0.0865448,-0.23172,1.3361,-1.99651,-0.099842,-1.57702,-0.852375,0.136388,1.25337,0.0119482,0.999911,-0.00591873,0,0,0,0,0,0,0,0,0,0,0,0,-207.245,-162.53,1384.45,-186.556,-182.982,1432.62,-229.296,-195.6,1339.36,122.078,-155.193,1371.19,111.187,-164.302,1407.13,139.867,-181.448,1326.72,-385.951,-236.93,590.506,-364.446,-178.768,605.557,-305.067,-208.341,626.629,-378.893,-182.564,641.797,63.9323,-233.944,635.16,108.544,-191.769,612.19,137.499,-241.243,579.485,129.068,-198.111,642.848,-878.996,-652.768,1236.72,-856.461,-651.981,1278.16,-898.168,-654.48,1282.13,-843.51,928.76,1286.99,-846.05,930,1245.58,0,0,0,-873.869,-293.543,1289.48,-896.291,-291.99,1251.87,-849.508,-294.153,1249.28,0,0,0,0.238022,-1.41416,1.71009,0
847271,-90.1085,96.9431,-21.2969,44.9948,5.00195,4.99551,-168.887,93.392,89.9824,14.8569,45.0455,5.04276,5.04039,4.91702,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.40719,-1.56948,0.142796,-6.3355,-0.709696,-2.20092,0.0112979,0.0528828,3.56015,0.0186672,-5.81083,-0.738023,-1.52221,-0.0523933,0.00183586,-0.233049,1.33557,1.89181,-0.0958058,-1.49082,-0.0864488,-0.231677,1.33606,-1.9967,-0.0992298,-1.57703,-0.852376,0.136389,1.25337,0.0119647,0.999911,-0.00590018,0,0,0,0,0,0,0,0,0,0,0,0,-207.138,-162.505,1384.46,-186.452,-182.946,1432.59,-229.194,-195.526,1339.37,122.208,-155.219,1371.19,111.276,-164.34,1407.11,139.973,-181.516,1326.69,-385.836,-236.865,590.497,-364.326,-178.724,605.548,-304.938,-208.307,626.58,-378.728,-182.602,641.809,64.2174,-233.852,635.265,108.625,-191.604,612.162,137.681,-241.23,579.203,129.102,-197.968,642.762,-878.363,-653.044,1235.89,-856.466,-652.02,1278.19,-898.181,-654.488,1282.13,-844.155,928.572,1286.95,-844.862,928.531,1245.91,0,0,0,-873.862,-293.503,1289.46,-896.453,-292.171,1252.28,-849.507,-294.134,1249.28,0,0,0,0.238084,-1.41413,1.71004,0
