frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
833416,-95.1006,95.3255,-14.9964,44.9949,5.00277,4.99726,-161.694,93.4337,89.9615,14.8319,45.0449,5.04167,5.04072,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.681685,-1.1499,-0.321315,-6.6085,-0.697694,-2.1772,-0.0179844,-0.0841053,4.6189,-0.0163413,-5.33917,-0.714003,-1.40685,-0.0330778,0.0026014,-0.232451,1.33541,1.8913,-0.0944082,-1.49218,-0.0858539,-0.231982,1.33658,-1.99305,-0.102793,-1.58513,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-206.178,-161.754,1384.31,-185.789,-182.322,1432.67,-228.339,-194.85,1339.23,123.148,-155.371,1371.12,112.253,-164.598,1406.96,140.819,-181.776,1326.71,-384.765,-235.782,590.281,-363.235,-177.744,605.442,-303.814,-207.558,626.506,-377.715,-181.378,641.621,73.7866,-221.383,631.338,107.032,-167.786,615.972,146.473,-205.493,577.729,127.842,-174.158,645.603,-878.664,-652.826,1236.13,-856.485,-652.013,1278.19,-898.191,-654.529,1282.16,-843.414,928.567,1287.82,-844.943,928.542,1245.97,0,0,0,-873.901,-293.549,1289.47,-896.308,-291.961,1251.81,-849.551,-294.169,1249.33,0,0,0,0.238064,-1.41415,1.71004,0
833417,-95.1006,95.3255,-14.9964,44.9949,5.00277,4.99726,-161.694,93.4337,89.9618,14.8319,45.0445,5.04167,5.04072,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.66612,-1.15606,-0.320632,-6.60236,-0.685911,-2.18557,-0.00994415,-0.0198193,4.57315,-0.0287248,-5.29958,-0.731237,-1.4202,-0.0551062,0.0026265,-0.232299,1.33535,1.89156,-0.0940302,-1.49305,-0.0857781,-0.231987,1.3366,-1.99315,-0.103042,-1.58512,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-206.097,-161.724,1384.32,-185.7,-182.274,1432.69,-228.265,-194.82,1339.25,123.233,-155.38,1371.12,112.331,-164.605,1406.93,140.891,-181.797,1326.71,-384.714,-235.491,589.788,-363.35,-177.74,605.659,-303.732,-207.472,626.476,-377.437,-181.711,641.523,73.8622,-221.387,631.318,107.099,-167.696,616.048,146.524,-205.513,577.708,127.879,-174.186,645.581,-878.389,-653.196,1236.08,-856.491,-652.038,1278.21,-898.189,-654.526,1282.17,-843.525,928.748,1286.94,-846.08,929.959,1245.72,0,0,0,-873.911,-293.524,1289.45,-896.511,-292.162,1252.27,-849.524,-294.094,1249.31,0,0,0,0.238068,-1.41414,1.71005,0
833418,-95.1006,95.3254,-14.9962,44.9946,5.00277,4.99715,-161.694,93.4337,89.9619,14.8319,45.0442,5.04167,5.04061,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.620106,-1.18369,-0.325559,-6.58127,-0.686831,-2.1837,0.00497945,-0.0491211,4.62946,-0.0444222,-5.32117,-0.714489,-1.42265,-0.0568577,0.00268372,-0.232295,1.33529,1.89187,-0.0935858,-1.49362,-0.0857008,-0.231858,1.33657,-1.99323,-0.102369,-1.58501,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-206.024,-161.689,1384.35,-185.635,-182.263,1432.68,-228.193,-194.8,1339.26,123.317,-155.392,1371.12,112.401,-164.609,1406.92,140.982,-181.797,1326.68,-384.656,-235.687,590.275,-363.321,-177.672,605.674,-303.661,-207.434,626.496,-377.555,-181.367,641.653,73.8103,-221.333,631.233,107.145,-167.803,615.962,146.555,-205.547,577.74,127.957,-174.214,645.594,-875.913,-655.995,1237.48,-856.482,-651.98,1278.19,-898.198,-654.499,1282.16,-844.111,928.547,1286.95,-844.928,928.558,1245.96,0,0,0,-873.907,-293.532,1289.48,-896.307,-291.976,1251.87,-849.497,-294.195,1249.31,0,0,0,0.238057,-1.41413,1.71006,0
833419,-95.1006,95.3254,-14.9962,44.9946,5.00277,4.99715,-161.694,93.4337,89.9619,14.8319,45.0442,5.04167,5.04061,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.620106,-1.18369,-0.325559,-6.58127,-0.686831,-2.1837,0.00497945,-0.0491211,4.62946,-0.0444222,-5.32117,-0.714489,-1.42265,-0.0568577,0.00276462,-0.23234,1.3353,1.89171,-0.0938758,-1.49344,-0.0856965,-0.232067,1.3366,-1.99329,-0.103122,-1.58638,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-205.92,-161.675,1384.34,-185.555,-182.228,1432.69,-228.139,-194.781,1339.27,123.39,-155.405,1371.1,112.473,-164.628,1406.93,141.048,-181.803,1326.67,-384.612,-235.647,590.291,-363.249,-177.63,605.652,-303.58,-207.393,626.544,-377.493,-181.338,641.66,73.8284,-221.324,631.187,107.157,-167.838,615.937,146.606,-205.574,577.722,128.025,-174.239,645.588,-878.641,-652.745,1236.4,-856.484,-651.973,1278.2,-898.203,-654.487,1282.16,-844.143,928.571,1286.98,-844.916,928.545,1245.96,0,0,0,-873.899,-293.539,1289.5,-896.326,-291.963,1251.87,-849.55,-294.049,1249.34,0,0,0,0.238022,-1.41416,1.71009,0
833420,-95.1007,95.3254,-14.9962,44.9945,5.00277,4.99709,-161.694,93.4338,89.962,14.8319,45.0442,5.04167,5.04056,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.636851,-1.15675,-0.320591,-6.58268,-0.688997,-2.17412,0.0179685,-0.0517899,4.67537,-0.0401367,-5.31314,-0.754371,-1.39393,-0.0426962,0.00288262,-0.232426,1.33536,1.89138,-0.0943772,-1.49274,-0.0856414,-0.232008,1.33656,-1.99326,-0.102595,-1.58692,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-205.829,-161.631,1384.33,-185.492,-182.209,1432.63,-228.06,-194.726,1339.26,123.468,-155.408,1371.08,112.568,-164.621,1406.91,141.132,-181.829,1326.66,-384.581,-235.596,590.3,-363.233,-177.542,605.658,-303.53,-207.407,626.58,-377.414,-181.338,641.657,73.7477,-221.279,631.329,107.199,-167.855,615.927,146.642,-205.579,577.726,128.056,-174.272,645.585,-875.904,-655.992,1237.47,-856.481,-652.004,1278.21,-898.197,-654.473,1282.17,-843.52,928.771,1286.94,-846.084,929.979,1245.68,0,0,0,-873.892,-293.552,1289.54,-896.333,-291.961,1251.89,-849.516,-294.076,1249.3,0,0,0,0.238078,-1.41413,1.71004,0
833421,-95.1008,95.3253,-14.9962,44.9944,5.00282,4.99709,-161.694,93.4337,89.9621,14.8319,45.0442,5.04167,5.0405,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.605714,-1.16464,-0.351175,-6.53513,-0.706908,-2.15279,0.00958222,-0.0654509,4.69212,-0.0178781,-5.2665,-0.723146,-1.38423,-0.0634596,0.00291544,-0.23242,1.33531,1.89179,-0.0943749,-1.49375,-0.0855537,-0.231777,1.33649,-1.99349,-0.102019,-1.58651,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-205.759,-161.533,1384.33,-185.398,-182.191,1432.64,-227.989,-194.663,1339.25,123.553,-155.421,1371.07,112.622,-164.62,1406.92,141.209,-181.814,1326.64,-384.511,-235.549,590.302,-363.043,-177.476,605.445,-303.465,-207.356,626.592,-377.313,-181.342,641.658,73.7974,-221.321,631.328,107.242,-167.878,615.905,146.716,-205.61,577.717,128.14,-174.29,645.565,-878.668,-652.726,1236.41,-856.475,-652.002,1278.2,-898.21,-654.483,1282.16,-843.523,928.737,1287,-844.903,928.554,1245.96,0,0,0,-873.91,-293.523,1289.51,-896.493,-292.151,1252.28,-849.496,-294.094,1249.32,0,0,0,0.238017,-1.41417,1.71009,0
833422,-95.1009,95.3243,-14.9962,44.9943,5.00282,4.99704,-161.694,93.4337,89.9623,14.8319,45.0442,5.04167,5.04039,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.578193,-1.09536,-0.322463,-6.53471,-0.689876,-2.17592,0.0015342,-0.0900755,4.76349,-0.0670644,-5.29836,-0.737981,-1.39652,-0.0440582,0.00305317,-0.232649,1.33538,1.89147,-0.0951759,-1.49285,-0.08556,-0.230779,1.33581,-1.99517,-0.0960498,-1.58671,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-205.675,-161.488,1384.33,-185.378,-182.516,1432.2,-227.924,-194.666,1339.27,123.627,-155.434,1371.04,112.701,-164.619,1406.94,141.296,-181.817,1326.62,-384.46,-235.519,590.329,-362.955,-177.468,605.522,-303.395,-207.31,626.618,-377.225,-181.339,641.566,72.5493,-222.193,632.124,107.282,-167.893,615.885,146.757,-205.667,577.697,128.183,-174.317,645.53,-878.655,-652.743,1236.4,-856.499,-651.947,1278.14,-898.202,-654.486,1282.14,-843.508,928.729,1286.97,-846.075,929.993,1245.68,0,0,0,-873.896,-293.547,1289.52,-896.355,-291.965,1251.91,-849.521,-294.092,1249.33,0,0,0,0.238075,-1.41413,1.71004,0
833423,-95.101,95.323,-14.9961,44.9943,5.00288,4.99698,-161.694,93.4337,89.9672,14.8319,45.0442,5.04167,5.04034,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.606286,-1.11365,-0.303799,-6.53356,-0.692183,-2.15769,0.0078904,-0.0368765,4.53882,-0.0607716,-5.25715,-0.7636,-1.38256,-0.0476444,0.00318933,-0.232777,1.33545,1.89102,-0.095593,-1.49187,-0.085527,-0.230921,1.33586,-1.99532,-0.0969917,-1.58722,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-205.597,-161.455,1384.33,-185.291,-182.439,1432.24,-227.877,-194.635,1339.29,123.706,-155.436,1371.03,112.803,-164.617,1406.94,141.383,-181.829,1326.61,-384.442,-235.458,590.361,-362.867,-177.44,605.527,-303.355,-207.283,626.609,-377.239,-181.145,641.424,73.8963,-221.631,631.422,107.347,-167.859,615.891,146.83,-205.664,577.697,128.22,-174.343,645.527,-879.03,-652.722,1236.88,-856.498,-651.986,1278.16,-898.14,-654.6,1282.29,-844.157,928.558,1286.92,-846.077,929.959,1245.68,0,0,0,-873.909,-293.51,1289.46,-896.331,-291.965,1251.88,-849.539,-294.09,1249.33,0,0,0,0.238064,-1.41415,1.71005,0
833424,-95.1011,95.3224,-14.9961,44.9942,5.00288,4.99693,-161.694,93.4337,89.9809,14.8319,45.0436,5.04167,5.04007,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.555163,-1.11872,-0.305429,-6.50772,-0.687192,-2.15373,-0.00584306,-0.0804236,3.93116,-0.0314675,-5.64713,-0.732244,-1.51518,-0.0514412,0.00327412,-0.232819,1.33546,1.89101,-0.0960165,-1.4916,-0.0854016,-0.230752,1.33585,-1.9953,-0.0966531,-1.58632,-0.852438,0.136382,1.25339,0.0122289,0.999909,-0.00568653,0,0,0,0,0,0,0,0,0,0,0,0,-205.535,-161.416,1384.34,-185.211,-182.405,1432.24,-227.778,-194.58,1339.3,123.769,-155.434,1371.01,112.862,-164.617,1406.95,141.454,-181.841,1326.6,-384.361,-235.432,590.365,-362.836,-177.369,605.522,-303.303,-207.255,626.607,-377.132,-181.253,641.555,73.9133,-221.656,631.454,107.401,-167.894,615.846,146.877,-205.672,577.687,128.278,-174.359,645.526,-878.626,-652.786,1236.35,-856.475,-652.028,1278.22,-898.19,-654.517,1282.16,-843.507,928.719,1287.01,-844.898,928.5,1245.99,0,0,0,-873.9,-293.538,1289.47,-896.332,-291.981,1251.88,-849.544,-294.2,1249.3,0,0,0,0.23808,-1.41413,1.71005,0
833425,-95.1012,95.3212,-14.9961,44.9941,5.00293,4.99688,-161.694,93.4337,89.9989,14.8319,45.0422,5.04161,5.03985,4.9144,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.528102,-1.33653,-0.351387,-6.58565,-0.696971,-2.15581,-0.0204809,-0.109332,3.34879,0.0636484,-5.9726,-0.740525,-1.60344,-0.0503419,0.00339838,-0.232915,1.33547,1.89082,-0.096105,-1.49057,-0.0853316,-0.230663,1.33579,-1.99582,-0.0964063,-1.58577,-0.852439,0.136393,1.25339,0.0121776,0.99991,-0.00569285,0,0,0,0,0,0,0,0,0,0,0,0,-205.474,-161.378,1384.36,-185.108,-182.375,1432.26,-227.726,-194.531,1339.31,123.823,-155.427,1370.99,112.932,-164.624,1406.93,141.528,-181.833,1326.58,-384.297,-235.372,590.407,-362.737,-177.307,605.521,-303.218,-207.196,626.621,-377.04,-181.201,641.599,73.9027,-221.695,631.498,107.479,-167.854,615.873,146.99,-205.711,577.656,128.346,-174.4,645.496,-878.629,-652.791,1236.32,-856.462,-652.041,1278.19,-898.183,-654.513,1282.16,-843.369,928.545,1287.87,-844.897,928.518,1246.01,0,0,0,-873.899,-293.535,1289.46,-896.315,-291.993,1251.86,-849.528,-294.156,1249.31,0,0,0,0.238025,-1.41415,1.71009,0
