frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
2493719,-89.9834,90.0023,-14.992,44.9899,5.00399,4.99115,-174.996,89.9949,90.0067,14.9903,44.9884,5.00247,4.99618,5.00175,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.27457,-1.06413,2.16316,-6.34839,-0.703596,-1.77389,-0.660007,-11.4754,2.25448,-2.94935,-5.53486,-1.05859,-1.1404,-0.0887158,0.0899889,-0.670741,1.41049,1.88582,0.366262,-1.57263,0.00308211,-0.667338,1.41353,-1.91231,0.340353,-1.5941,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.200475,-1.00825,1.23532,0.270251,-0.967444,1.1763,0,0,0,0,0,0,0,0,0,0,0,0,0.0412638,-1.04566,1.22852,-121.18,-620.524,1476.34,-105.405,-660.031,1512.3,-139.241,-631.436,1419.2,216.523,-627.452,1471.32,205.066,-651.207,1499.71,231.831,-633.349,1418.72,-234.05,-380.575,700.382,-212.897,-333.598,739.139,-158.557,-365.882,754.222,-247.889,-394.397,728.747,231.525,-411.71,741.68,277.641,-367.107,737.323,310.584,-404.724,693.291,329.184,-420.449,720.861,-732.69,-833.322,1242.22,-745.117,-830.206,1282.66,-698.187,-832.607,1278.69,-697.149,752.05,1246.6,-697.385,750.544,1294.27,-735.839,750.853,1278.8,-716.963,-473.249,1296.12,-743.938,-471.624,1259,-700.622,-471.67,1253.06,0.374228,-1.35429,1.70993,0
2493720,-89.9834,90.0023,-14.992,44.9899,5.00399,4.99115,-174.996,89.9949,90.0067,14.9903,44.9884,5.00247,4.99618,5.00175,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.27457,-1.06413,2.16316,-6.34839,-0.703596,-1.77389,-0.660007,-11.4754,2.25448,-2.94935,-5.53486,-1.05859,-1.1404,-0.0887158,0.0899418,-0.670791,1.41052,1.88736,0.367321,-1.57165,0.00316943,-0.667323,1.41354,-1.91098,0.341233,-1.59005,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.200083,-1.00796,1.23573,0.270181,-0.966898,1.17613,0,0,0,0,0,0,0,0,0,0,0,0,0.0411994,-1.04653,1.22684,-121.337,-620.837,1476.29,-105.439,-660.334,1512.31,-139.301,-631.67,1419.09,216.371,-627.521,1471.58,204.88,-651.32,1499.93,231.752,-633.349,1419.01,-233.631,-380.051,700.44,-212.576,-333.141,739.276,-158.17,-365.357,754.435,-247.497,-393.941,728.811,232.047,-411.292,741.761,277.953,-366.287,737.901,311.032,-403.679,693.975,329.536,-419.519,721.51,-732.697,-833.335,1242.27,-745.111,-830.21,1282.67,-698.188,-832.571,1278.68,-697.135,752.078,1246.58,-697.383,750.541,1294.28,-735.84,750.848,1278.79,-716.942,-473.257,1296.07,-743.945,-471.598,1258.99,-700.624,-471.664,1253.06,0.374285,-1.35435,1.70985,0
2493721,-89.983,90.0024,-14.9919,44.9899,5.00399,4.99115,-174.996,89.9906,90.0068,14.9901,44.9875,5.00247,4.99601,5.00175,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.0993,-0.583969,2.16643,-6.01861,-0.680597,-1.69613,-0.657616,-11.4965,1.94637,-2.92075,-5.6828,-1.0662,-1.19939,-0.0727914,0.0898927,-0.671026,1.41064,1.88839,0.367813,-1.56952,0.00275676,-0.667514,1.41362,-1.90978,0.346002,-1.59616,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.19968,-1.00769,1.2361,0.270118,-0.966354,1.17598,0,0,0,0,0,0,0,0,0,0,0,0,0.0411351,-1.04738,1.22516,-121.538,-621.109,1476.22,-106.04,-660.794,1511.8,-139.449,-631.882,1419.02,216.186,-627.587,1471.83,204.707,-651.436,1500.17,231.623,-633.364,1419.29,-233.253,-379.543,700.569,-212.299,-332.609,739.448,-157.891,-364.89,754.588,-247.173,-393.456,728.883,232.241,-410.006,742.792,278.244,-365.497,738.535,311.551,-403.08,694.611,329.926,-418.581,722.169,-732.695,-833.309,1242.29,-745.12,-830.169,1282.67,-698.181,-832.567,1278.72,-697.401,752.287,1246.31,-697.369,750.584,1294.28,-735.848,750.872,1278.78,-716.941,-473.23,1296.07,-743.935,-471.615,1259.01,-700.645,-471.645,1253.05,0.374286,-1.35437,1.70985,0
2493722,-89.983,90.0024,-14.9919,44.9898,5.00399,4.99115,-174.996,89.9901,90.0068,14.9901,44.9875,5.00247,4.99585,5.00175,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.14031,-0.41039,2.21505,-5.96394,-0.689812,-1.67793,-0.644626,-11.5309,1.94905,-2.92214,-5.78532,-1.08892,-1.26224,-0.0831867,0.0894396,-0.670155,1.4105,1.89032,0.369891,-1.57726,0.00280741,-0.667778,1.41365,-1.90862,0.344895,-1.59211,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.199267,-1.00744,1.23644,0.270063,-0.965814,1.17583,0,0,0,0,0,0,0,0,0,0,0,0,0.0410693,-1.04821,1.2235,-121.715,-621.391,1476.2,-106.069,-660.931,1511.98,-139.577,-632.153,1418.88,215.985,-627.665,1472.1,204.223,-651.514,1500.45,231.487,-633.354,1419.56,-232.916,-379.034,700.689,-211.98,-332.143,739.653,-157.614,-364.348,754.784,-246.823,-393.029,728.964,232.493,-409.134,743.229,278.525,-364.684,739.145,311.716,-401.93,695.228,330.333,-418.021,722.583,-732.68,-833.274,1242.27,-745.111,-830.133,1282.68,-698.177,-832.537,1278.73,-697.057,752.166,1246.58,-697.372,750.616,1294.27,-735.836,750.907,1278.78,-716.959,-473.171,1296.06,-743.942,-471.556,1258.98,-700.635,-471.594,1253.05,0.374289,-1.35434,1.70985,0
2493723,-89.9829,90.0024,-14.9919,44.9898,5.00399,4.9911,-174.996,89.9906,90.0068,14.9901,44.9875,5.00247,4.99574,5.00175,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.18088,-0.352463,2.25528,-5.94951,-0.706096,-1.67321,-0.649605,-11.5157,1.97204,-2.89265,-5.75439,-1.05211,-1.24851,-0.0898551,0.0896861,-0.671742,1.41084,1.89021,0.367677,-1.56665,0.00263736,-0.668382,1.41391,-1.90609,0.344389,-1.59304,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.198846,-1.00721,1.23675,0.270017,-0.965276,1.17569,0,0,0,0,0,0,0,0,0,0,0,0,0.0410037,-1.04901,1.22185,-121.949,-621.693,1476.15,-106.393,-661.553,1512.1,-139.701,-632.442,1418.78,215.777,-627.722,1472.35,204.275,-651.613,1500.76,231.337,-633.341,1419.83,-232.591,-378.521,700.838,-211.703,-331.683,739.88,-157.327,-363.861,755.04,-246.513,-392.529,729.044,232.957,-408.99,743.339,278.772,-363.873,739.76,312.038,-401.09,695.826,330.458,-416.883,723.438,-732.678,-833.234,1242.23,-745.131,-830.083,1282.69,-698.166,-832.496,1278.73,-697.36,752.397,1246.33,-697.358,750.666,1294.27,-735.799,750.932,1278.77,-717.088,-472.994,1296.12,-743.898,-471.515,1258.96,-700.628,-471.546,1253.02,0.374285,-1.35435,1.70985,0
2493724,-89.9828,90.0024,-14.9919,44.9898,5.00399,4.9911,-174.996,89.9904,90.0069,14.9901,44.9875,5.00247,4.99563,5.00175,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.31349,-0.494107,2.29794,-6.01461,-0.69823,-1.69935,-0.673922,-11.5066,2.11419,-2.93826,-5.61981,-1.07678,-1.19201,-0.0777072,0.0895707,-0.671441,1.41081,1.89215,0.371824,-1.56535,0.00254122,-0.66797,1.4137,-1.9066,0.347567,-1.58917,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.19842,-1.007,1.23702,0.269971,-0.96474,1.17556,0,0,0,0,0,0,0,0,0,0,0,0,0.0408519,-1.0477,1.21795,-122.206,-622.001,1476.13,-106.529,-661.641,1511.87,-139.933,-632.63,1418.75,215.527,-627.827,1472.64,204.018,-651.802,1500.84,231.174,-633.334,1420.1,-232.27,-377.966,701.018,-211.477,-331.158,740.122,-157.049,-363.388,755.298,-246.218,-392.032,729.18,233.273,-408.279,743.957,278.967,-363.188,740.317,312.327,-400.38,696.357,330.767,-416.151,723.978,-732.701,-833.226,1242.29,-745.136,-830.038,1282.69,-698.184,-832.441,1278.74,-697.362,752.418,1246.32,-697.348,750.706,1294.27,-735.803,750.973,1278.77,-716.937,-473.134,1296.01,-743.907,-471.481,1258.94,-700.642,-471.493,1252.99,0.374212,-1.35432,1.70994,0
2493725,-89.9828,90.0024,-14.9919,44.9898,5.00399,4.9911,-174.996,89.9904,90.007,14.9901,44.9876,5.00247,4.99558,5.00169,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.31349,-0.494107,2.29794,-6.01461,-0.69823,-1.69935,-0.673922,-11.4874,2.27974,-2.93942,-5.47712,-1.04765,-1.14154,-0.0782777,0.0893851,-0.671514,1.41093,1.89294,0.373098,-1.56464,0.00238087,-0.668622,1.41387,-1.90509,0.344955,-1.58767,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.197991,-1.00681,1.23727,0.269932,-0.964204,1.17545,0,0,0,0,0,0,0,0,0,0,0,0,0.0407007,-1.04635,1.21407,-122.493,-622.294,1476.12,-106.759,-661.941,1512.15,-140.147,-632.88,1418.76,215.278,-627.924,1472.91,203.759,-651.934,1501.08,230.964,-633.352,1420.39,-231.957,-377.422,701.249,-211.257,-330.708,740.353,-156.92,-362.802,755.559,-245.993,-391.492,729.396,233.438,-407.553,744.382,279.176,-362.424,740.887,312.703,-399.609,696.96,331.042,-415.578,724.368,-732.714,-833.21,1242.29,-745.141,-830.037,1282.7,-698.204,-832.422,1278.72,-697.349,752.447,1246.34,-697.353,750.716,1294.26,-735.799,750.984,1278.76,-717.132,-472.914,1296.13,-743.902,-471.455,1258.93,-700.626,-471.507,1253.02,0.374274,-1.35434,1.70985,0
2493726,-89.9828,90.0024,-14.9918,44.9898,5.00399,4.99099,-174.996,89.9904,90.007,14.9901,44.9876,5.00247,4.99547,5.00169,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.44674,-0.61433,2.32453,-6.14923,-0.704149,-1.73759,-0.65736,-11.4827,2.33068,-2.95607,-5.40972,-1.06361,-1.11135,-0.0809068,0.0892703,-0.671809,1.411,1.89437,0.374205,-1.5621,0.0021234,-0.668332,1.41376,-1.90539,0.349606,-1.58773,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.197563,-1.00663,1.23748,0.269895,-0.963667,1.17534,0,0,0,0,0,0,0,0,0,0,0,0,0.0405492,-1.04498,1.21021,-122.745,-622.633,1476.14,-107.073,-662.316,1511.8,-140.375,-633.116,1418.78,214.993,-628.027,1473.2,203.49,-652.077,1501.31,230.765,-633.377,1420.66,-231.754,-376.868,701.451,-211.06,-330.221,740.635,-156.751,-362.305,755.852,-245.793,-391.019,729.585,233.471,-406.21,745.333,279.353,-361.685,741.471,312.924,-398.767,697.523,331.339,-414.7,725.028,-732.701,-833.218,1242.28,-745.153,-830.043,1282.68,-698.203,-832.458,1278.73,-696.968,752.232,1246.6,-697.354,750.689,1294.27,-735.805,750.986,1278.78,-716.97,-473.115,1296.04,-743.921,-471.473,1258.96,-700.681,-471.506,1253.01,0.374189,-1.3543,1.70995,0
2493727,-89.9826,90.0024,-14.9918,44.9897,5.00399,4.99082,-174.996,89.9904,90.007,14.9901,44.9876,5.00247,4.99536,5.00169,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.77231,-0.622844,2.43513,-6.16528,-0.701418,-1.7174,-0.648109,-11.4834,2.19902,-2.94231,-5.43556,-1.04097,-1.12194,-0.0650043,0.0888096,-0.670746,1.41135,1.89412,0.378255,-1.56674,0.00182276,-0.668649,1.41369,-1.90547,0.351137,-1.58829,-0.710558,-0.0399531,1.25783,0.00962364,0.999948,0.00335461,-0.197138,-1.00647,1.23767,0.269863,-0.96313,1.17524,0,0,0,0,0,0,0,0,0,0,0,0,0.0403982,-1.04359,1.20636,-123.018,-622.948,1476.16,-107.366,-662.667,1511.76,-140.658,-633.313,1418.79,214.746,-628.066,1473.58,203.145,-652.232,1501.56,230.481,-633.451,1420.95,-231.577,-376.305,701.669,-210.915,-329.621,740.958,-156.587,-361.725,756.148,-245.639,-390.532,729.772,233.677,-405.483,745.922,279.475,-361.019,742.083,313.244,-398.125,698.22,331.585,-413.794,725.722,-732.721,-833.258,1242.29,-745.175,-830.075,1282.68,-698.218,-832.483,1278.71,-697.382,752.388,1246.31,-697.35,750.666,1294.27,-735.814,750.942,1278.78,-717.148,-472.965,1296.15,-743.907,-471.523,1258.98,-700.662,-471.54,1253.02,0.374282,-1.35434,1.70985,0
2493728,-89.9825,90.0024,-14.9918,44.9897,5.00399,4.99077,-174.996,89.9904,90.0069,14.9901,44.9875,5.00247,4.9952,5.00169,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.8891,-0.422561,2.49372,-6.05872,-0.689998,-1.70232,-0.638717,-11.4465,1.89607,-2.90875,-5.57889,-1.06496,-1.18534,-0.0931028,0.0886233,-0.671643,1.41139,1.89482,0.375839,-1.56461,0.00153615,-0.668992,1.41385,-1.90418,0.351528,-1.58852,-0.710558,-0.0399522,1.25783,0.00962163,0.999948,0.00335301,-0.196717,-1.00633,1.23783,0.269834,-0.962593,1.17515,0,0,0,0,0,0,0,0,0,0,0,0,0.0402477,-1.04217,1.20254,-123.35,-623.232,1476.18,-107.745,-663.097,1511.82,-140.928,-633.571,1418.78,214.436,-628.255,1473.73,202.842,-652.36,1501.83,230.205,-633.504,1421.25,-231.437,-375.71,701.887,-210.84,-329.046,741.271,-156.499,-361.13,756.463,-245.505,-389.961,729.946,233.736,-405.438,745.544,279.557,-360.318,742.709,313.265,-397.055,698.832,331.612,-413.013,726.383,-732.732,-833.252,1242.22,-745.171,-830.121,1282.67,-698.231,-832.526,1278.7,-697.361,752.314,1246.33,-697.363,750.625,1294.27,-735.822,750.912,1278.77,-717.127,-473.025,1296.17,-743.924,-471.56,1258.98,-700.666,-471.583,1253.05,0.374262,-1.35434,1.70986,0
