frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
3112551,-89.9945,89.9993,-14.9951,44.9915,5.00258,4.99351,-174.998,89.9566,90.042,15.0479,45.0389,5.04025,5.08685,5.05569,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.79936,-2.38219,1.65015,-6.88641,-0.714612,-2.61726,-0.680803,-5.72505,4.77215,-2.68967,-5.06285,-0.841883,-1.42018,-0.613542,0.173145,-0.665792,1.47426,1.77344,0.269358,-2.16002,0.102749,-0.612652,1.48697,-2.06473,0.263066,-2.22292,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252267,-1.03014,1.03368,-0.133267,-1.13284,1.04214,-0.245419,-1.07493,1.51555,-0.204636,-1.12975,1.51984,36.7897,-506.076,1564.3,34.3044,-548.412,1600.45,7.25676,-503.288,1511.67,312.03,-692.449,1517.22,294.248,-705.662,1549.02,314.972,-706.082,1463.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.315,-889.451,1291.19,-822.119,-891.092,1242.59,-859.947,-887.667,1259.72,-858.023,693.508,1257.99,-808.598,694.933,1263.18,-843.017,693.471,1296.01,-809.569,-528.951,1270.56,-851.615,-531.754,1287.33,-845.396,-528.646,1242.39,-0.236084,-1.05179,1.54634,0.380421,-1.35651,1.71114,0
3112552,-89.9945,89.9993,-14.9951,44.9915,5.00258,4.99351,-174.998,89.9566,90.042,15.0479,45.0389,5.04025,5.08685,5.05569,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.79936,-2.38219,1.65015,-6.88641,-0.714612,-2.61726,-0.680803,-5.65135,4.73997,-2.67186,-5.07051,-0.874147,-1.44409,-0.620337,0.1733,-0.665881,1.47421,1.77346,0.269711,-2.16136,0.10272,-0.613004,1.48701,-2.06487,0.26315,-2.22454,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252425,-1.03028,1.03374,-0.133351,-1.13294,1.04218,-0.245445,-1.07507,1.51555,-0.204662,-1.12992,1.51981,36.9238,-506.347,1564.36,34.3728,-548.678,1600.49,7.3905,-503.511,1511.73,312.122,-692.763,1517.18,294.325,-705.956,1548.96,315.042,-706.414,1463.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.307,-889.412,1291.18,-822.084,-891.117,1242.63,-859.945,-887.625,1259.7,-858.018,693.564,1257.97,-808.636,694.959,1263.12,-843.023,693.513,1296,-809.568,-528.916,1270.54,-851.612,-531.712,1287.33,-845.413,-528.637,1242.39,-0.235961,-1.05248,1.54591,0.380416,-1.3565,1.71112,0
3112553,-89.9945,89.9993,-14.9951,44.9915,5.00258,4.99351,-174.998,89.9561,90.0429,15.0479,45.038,5.04025,5.08679,5.05569,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.74927,-2.38581,1.66201,-6.89864,-0.728209,-2.6131,-0.670738,-5.58586,4.65471,-2.65671,-5.03132,-0.856635,-1.41637,-0.617404,0.173707,-0.665418,1.4741,1.77359,0.272289,-2.16463,0.102807,-0.613215,1.4871,-2.06461,0.263246,-2.22562,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252515,-1.03041,1.03381,-0.133471,-1.133,1.04222,-0.245454,-1.0752,1.51556,-0.204709,-1.13008,1.5198,37.0401,-506.572,1564.39,34.3478,-549.058,1600.54,7.51699,-503.753,1511.79,312.224,-693.068,1517.15,294.36,-706.26,1548.79,315.115,-706.695,1463.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.307,-889.372,1291.19,-822.181,-890.779,1242.27,-859.954,-887.591,1259.73,-858.026,693.598,1257.98,-808.622,695.031,1263.12,-843.035,693.557,1296.01,-809.577,-528.916,1270.59,-851.611,-531.693,1287.36,-845.556,-528.573,1242.49,-0.235836,-1.05319,1.54548,0.380411,-1.35651,1.71112,0
3112554,-89.9944,89.9993,-14.9948,44.9911,5.00258,4.99335,-174.998,89.9561,90.0428,15.0479,45.0381,5.04025,5.08674,5.05563,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.71618,-2.39715,1.59267,-6.89832,-0.730569,-2.60732,-0.663847,-5.58585,4.71212,-2.60583,-5.14831,-0.870832,-1.43922,-0.621353,0.173537,-0.666193,1.47418,1.77283,0.27037,-2.16307,0.103011,-0.613414,1.48715,-2.06434,0.263915,-2.22504,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252606,-1.03055,1.03386,-0.133575,-1.13301,1.04216,-0.245476,-1.07534,1.51555,-0.204725,-1.13023,1.51978,37.1498,-506.825,1564.44,34.4663,-549.308,1600.57,7.68552,-503.979,1511.85,312.304,-693.357,1517.1,294.5,-706.543,1548.85,315.181,-706.99,1463.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.302,-889.338,1291.2,-822.1,-890.996,1242.6,-859.957,-887.56,1259.72,-858.05,693.641,1257.98,-808.64,695.052,1263.12,-843.035,693.595,1296.01,-809.581,-528.797,1270.52,-851.59,-531.659,1287.33,-844.677,-528.518,1242.12,-0.235709,-1.0539,1.54505,0.380395,-1.3565,1.71111,0
3112555,-89.9944,89.9993,-14.9948,44.9911,5.00258,4.99329,-174.998,89.9561,90.0428,15.0479,45.0382,5.04025,5.08668,5.05563,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.66312,-2.37254,1.59499,-6.87689,-0.728624,-2.60281,-0.669143,-5.57339,4.70666,-2.6246,-5.09722,-0.844528,-1.43282,-0.598568,0.173637,-0.666333,1.47424,1.77213,0.270577,-2.16374,0.103029,-0.613734,1.48712,-2.06494,0.263338,-2.22518,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252665,-1.03067,1.03383,-0.133666,-1.13304,1.04197,-0.245503,-1.07551,1.51555,-0.20475,-1.13036,1.51972,37.2833,-507.065,1564.48,34.6335,-549.585,1600.67,7.79183,-504.185,1511.9,312.373,-693.64,1517.06,294.582,-706.835,1548.8,315.178,-707.332,1463.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.304,-889.345,1291.19,-822.034,-891.07,1242.68,-859.971,-887.547,1259.74,-858.062,693.642,1257.98,-808.598,695.029,1263.13,-843.041,693.595,1296,-809.587,-528.813,1270.56,-851.631,-531.65,1287.35,-845.353,-528.49,1242.42,-0.235581,-1.05462,1.54461,0.380397,-1.35651,1.71111,0
3112556,-89.9944,89.9993,-14.9948,44.9911,5.00258,4.99329,-174.998,89.9561,90.0428,15.0479,45.0382,5.04025,5.08668,5.05563,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.66312,-2.37254,1.59499,-6.87689,-0.728624,-2.60281,-0.669143,-5.57339,4.70666,-2.6246,-5.09722,-0.844528,-1.43282,-0.598568,0.173647,-0.666984,1.47418,1.77197,0.271126,-2.161,0.103082,-0.614009,1.48712,-2.06533,0.263456,-2.22632,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252669,-1.03076,1.03378,-0.13377,-1.13309,1.04174,-0.245548,-1.07568,1.51555,-0.20477,-1.13053,1.51968,37.4485,-507.319,1564.52,34.7702,-549.812,1600.67,7.93747,-504.407,1511.95,312.469,-693.902,1517.02,294.701,-707.169,1548.76,315.339,-707.521,1463.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.31,-889.337,1291.19,-822.194,-890.736,1242.26,-859.96,-887.57,1259.73,-858.046,693.623,1257.97,-808.653,695.055,1263.13,-843.045,693.598,1296.01,-809.585,-528.809,1270.56,-851.621,-531.663,1287.35,-845.323,-528.526,1242.4,-0.235451,-1.05534,1.54417,0.380396,-1.3565,1.71114,0
3112557,-89.9944,89.9993,-14.9948,44.9911,5.00263,4.99318,-174.998,89.9561,90.0429,15.0479,45.0382,5.04025,5.08668,5.05558,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.70611,-2.40004,1.611,-6.88583,-0.728361,-2.60399,-0.691113,-5.56751,4.80052,-2.63796,-5.00056,-0.85896,-1.40579,-0.631922,0.173716,-0.667062,1.47426,1.77084,0.271216,-2.16278,0.10357,-0.613939,1.48702,-2.0658,0.265024,-2.22307,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252684,-1.0308,1.03369,-0.133881,-1.13315,1.04155,-0.24557,-1.07585,1.51552,-0.204867,-1.13096,1.51966,37.5669,-507.541,1564.56,35.0364,-550.062,1600.65,8.09888,-504.614,1511.98,312.544,-694.199,1516.97,294.785,-707.46,1548.72,315.323,-707.857,1463.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.315,-889.381,1291.19,-822.094,-891.053,1242.61,-859.958,-887.58,1259.73,-858.014,693.598,1257.98,-808.633,695.02,1263.13,-843.025,693.566,1296.01,-809.563,-529.031,1270.66,-851.617,-531.675,1287.35,-845.271,-528.548,1242.36,-0.23532,-1.05608,1.54374,0.380427,-1.35647,1.71113,0
3112558,-89.9944,89.9993,-14.9948,44.991,5.00263,4.99302,-174.998,89.9561,90.0429,15.0479,45.0381,5.04025,5.08658,5.05552,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.73941,-2.39539,1.62302,-6.90757,-0.714833,-2.60838,-0.663975,-5.6457,4.90231,-2.70372,-4.99442,-0.867031,-1.39773,-0.62157,0.174142,-0.666485,1.47422,1.77097,0.273089,-2.16655,0.103439,-0.614298,1.48702,-2.06653,0.264613,-2.22542,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252717,-1.0309,1.03355,-0.133982,-1.13325,1.0413,-0.245593,-1.07605,1.51548,-0.204882,-1.13118,1.51959,37.7086,-507.793,1564.61,35.1278,-550.256,1600.67,8.16419,-504.834,1512.02,312.631,-694.488,1516.95,294.787,-707.747,1548.59,315.329,-708.191,1463.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.324,-889.424,1291.17,-822.051,-891.137,1242.64,-859.972,-887.635,1259.71,-858.059,693.566,1258,-808.624,694.966,1263.14,-843.043,693.517,1296.01,-809.589,-528.944,1270.59,-851.62,-531.727,1287.33,-844.677,-528.578,1242.11,-0.235187,-1.05682,1.5433,0.380424,-1.35647,1.71113,0
3112559,-89.9944,89.9993,-14.9948,44.991,5.00269,4.99275,-174.997,89.9561,90.0429,15.0479,45.0381,5.04025,5.08658,5.05547,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.82985,-2.35198,1.65206,-6.88902,-0.723863,-2.62628,-0.696569,-5.70407,4.95335,-2.7465,-4.9911,-0.825035,-1.4089,-0.603593,0.174242,-0.666568,1.47426,1.77045,0.272818,-2.16794,0.104906,-0.614132,1.48767,-2.05908,0.269337,-2.21726,-0.827924,-0.0966832,1.25591,-0.000488523,0.999988,0.00496159,-0.252736,-1.03096,1.0334,-0.134036,-1.13333,1.04107,-0.24556,-1.07627,1.51545,-0.204883,-1.13137,1.51953,37.8345,-508.018,1564.62,35.2034,-550.469,1600.67,9.03231,-505.089,1512.13,312.715,-694.754,1516.91,294.861,-708.004,1548.57,315.354,-708.482,1463.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.324,-889.446,1291.19,-822.093,-891.151,1242.65,-859.992,-887.671,1259.72,-858.019,693.517,1258,-808.6,694.957,1263.15,-843.021,693.476,1296.02,-809.594,-528.915,1270.56,-851.611,-531.75,1287.34,-845.247,-528.66,1242.36,-0.235052,-1.05756,1.54286,0.380407,-1.35648,1.71111,0
3112560,-89.9944,89.9993,-14.9948,44.9909,5.00274,4.99253,-174.997,89.9561,90.0429,15.0479,45.0381,5.04025,5.08652,5.05547,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.87874,-2.31333,1.68236,-6.898,-0.707594,-2.62567,-0.671545,-5.78488,4.99412,-2.75108,-4.98749,-0.873067,-1.43878,-0.602948,0.174787,-0.666502,1.47444,1.77057,0.273661,-2.16241,0.104831,-0.614507,1.48771,-2.05921,0.268698,-2.21875,-0.827923,-0.0966817,1.25591,-0.000489975,0.999988,0.0049622,-0.252745,-1.03102,1.03323,-0.13409,-1.13346,1.04083,-0.245553,-1.07652,1.51539,-0.204998,-1.13168,1.51979,37.9484,-508.266,1564.65,35.2869,-550.656,1600.7,9.1152,-505.325,1512.16,312.884,-694.704,1516.9,294.922,-708.291,1548.53,315.344,-708.783,1463.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825.323,-889.483,1291.16,-822.116,-891.178,1242.61,-859.977,-887.706,1259.7,-858.035,693.486,1258.01,-808.624,694.918,1263.15,-843.022,693.439,1296.02,-809.587,-529.005,1270.55,-851.612,-531.794,1287.32,-845.298,-528.647,1242.35,-0.234917,-1.05831,1.54241,0.380392,-1.35649,1.71113,0
