frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
624981,-90.0029,90.0016,-14.9966,44.99,5.00026,4.99628,-174.998,90.0037,90.0065,15.0013,44.9932,5.00117,4.99385,5.14327,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.41812,0.777332,-1.00292,-5.51236,-0.668774,-1.9424,-0.353984,3.39712,4.41077,-0.032625,-5.00558,-0.641027,-1.19443,-0.673966,0.0188285,-0.22313,1.33068,1.88755,-0.101131,-1.60223,-0.0699391,-0.21659,1.33377,-1.99215,-0.118139,-1.70798,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.622,-130.859,1380.27,-162.763,-152.81,1429.05,-206.77,-161.483,1335.5,147.261,-159.963,1365.51,135.566,-167.765,1401.43,161.747,-188.751,1321.2,-377.207,-236.733,590.584,-350.764,-179.603,601.315,-293.369,-212.463,623.915,-364.858,-180.006,637.634,226.167,-253.879,624.959,208.701,-249.304,592.203,235.772,-303.21,567.247,159.179,-286.065,614.546,-878.7,-652.789,1236.29,-856.496,-651.934,1278.15,-898.197,-654.459,1282.13,-843.797,928.714,1287.15,-844.958,928.627,1245.76,0,0,0,-873.812,-293.552,1289.37,-896.504,-292.113,1252.25,-849.594,-294.04,1249.27,0,0,0,0.237959,-1.41403,1.70992,0
624982,-90.0029,90.0016,-14.9966,44.99,5.00026,4.99628,-174.998,90.0037,90.0065,15.0013,44.9932,5.00117,4.99385,5.14327,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.41618,0.771265,-1.01533,-5.52964,-0.674701,-1.91938,-0.33689,3.38493,4.42032,-0.0238309,-5.04334,-0.659697,-1.20436,-0.66846,0.018838,-0.22319,1.33071,1.88739,-0.101331,-1.60192,-0.0699191,-0.216569,1.33379,-1.99201,-0.118101,-1.70793,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.615,-130.853,1380.27,-162.764,-152.801,1429.05,-206.757,-161.489,1335.5,147.258,-159.972,1365.5,135.57,-167.771,1401.43,161.743,-188.748,1321.21,-377.177,-236.729,590.582,-350.757,-179.595,601.336,-293.381,-212.454,623.921,-364.745,-180.323,637.663,226.166,-253.881,624.971,208.745,-249.307,592.207,235.799,-303.206,567.244,159.163,-286.064,614.582,-875.865,-656.066,1237.49,-856.502,-651.93,1278.15,-898.191,-654.46,1282.13,-843.827,928.751,1287.13,-844.934,928.576,1245.77,0,0,0,-873.82,-293.534,1289.34,-896.505,-292.104,1252.27,-849.587,-294.009,1249.23,0,0,0,0.238053,-1.41413,1.70999,0
624983,-90.0029,90.0016,-14.9966,44.99,5.00026,4.99622,-174.998,90.0038,90.0067,15.0013,44.9928,5.00117,4.99385,5.14333,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.42902,0.780304,-1.00962,-5.52197,-0.685581,-1.95092,-0.339441,3.4072,4.40209,-0.02328,-5.00618,-0.674138,-1.18977,-0.655473,0.0187942,-0.223099,1.33068,1.88764,-0.100995,-1.60285,-0.0699192,-0.216539,1.33374,-1.99232,-0.117993,-1.70765,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.623,-130.856,1380.27,-162.752,-152.807,1429.04,-206.766,-161.481,1335.51,147.263,-159.974,1365.52,135.564,-167.757,1401.42,161.74,-188.755,1321.2,-377.197,-236.739,590.618,-350.757,-179.611,601.329,-293.365,-212.491,623.93,-364.849,-180.022,637.623,226.175,-253.878,624.972,208.71,-249.319,592.201,235.774,-303.199,567.275,159.225,-286.03,614.58,-878.46,-653.039,1236.3,-856.503,-651.938,1278.16,-898.189,-654.464,1282.14,-843.862,928.728,1287.16,-846.143,930.114,1245.5,0,0,0,-873.832,-293.534,1289.36,-896.345,-291.933,1251.88,-849.589,-294.047,1249.25,0,0,0,0.238004,-1.41413,1.71004,0
624984,-90.0029,90.0016,-14.9966,44.99,5.00026,4.99622,-174.998,90.0038,90.0067,15.0013,44.9928,5.00117,4.99385,5.14333,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.42902,0.780304,-1.00962,-5.52197,-0.685581,-1.95092,-0.339441,3.4072,4.40209,-0.02328,-5.00618,-0.674138,-1.18977,-0.655473,0.0187933,-0.223094,1.33067,1.88765,-0.101141,-1.60301,-0.069936,-0.216576,1.33377,-1.99214,-0.117933,-1.70797,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.623,-130.857,1380.27,-162.768,-152.805,1429.04,-206.769,-161.476,1335.5,147.272,-159.971,1365.5,135.564,-167.758,1401.43,161.744,-188.747,1321.2,-377.184,-236.732,590.594,-350.754,-179.599,601.341,-293.362,-212.495,623.928,-364.726,-180.308,637.687,226.172,-253.88,624.953,208.735,-249.297,592.205,235.765,-303.206,567.274,159.168,-286.049,614.568,-878.227,-653.248,1236.01,-856.514,-651.94,1278.18,-898.198,-654.454,1282.13,-843.823,928.732,1287.14,-844.931,928.6,1245.78,0,0,0,-873.814,-293.551,1289.4,-896.342,-291.926,1251.89,-849.572,-294.019,1249.2,0,0,0,0.237958,-1.41404,1.70993,0
624985,-90.0029,90.0016,-14.9966,44.99,5.00026,4.99617,-174.998,90.0039,90.0068,15.0014,44.9927,5.00117,4.99385,5.14333,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.41861,0.772876,-1.02504,-5.51735,-0.692754,-1.90529,-0.331432,3.41877,4.43099,-0.0364968,-5.01489,-0.653474,-1.21697,-0.665364,0.0188446,-0.223259,1.33075,1.88718,-0.101386,-1.60173,-0.0698938,-0.216536,1.33375,-1.99216,-0.117672,-1.70754,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.615,-130.865,1380.28,-162.753,-152.802,1429.03,-206.751,-161.484,1335.49,147.263,-159.973,1365.51,135.587,-167.756,1401.43,161.75,-188.751,1321.19,-377.197,-236.737,590.582,-350.733,-179.645,601.34,-293.353,-212.49,623.934,-364.862,-180.035,637.596,226.16,-253.881,624.957,208.736,-249.318,592.2,235.77,-303.196,567.273,159.205,-286.065,614.571,-877.383,-654.241,1237.51,-856.493,-651.965,1278.16,-898.192,-654.462,1282.14,-844.155,928.67,1287.08,-844.968,928.617,1245.75,0,0,0,-873.811,-293.554,1289.4,-896.502,-292.107,1252.26,-849.554,-294.052,1249.24,0,0,0,0.238014,-1.41415,1.71004,0
624986,-90.0044,90.0016,-14.9966,44.99,5.00026,4.99617,-174.998,90.0067,90.0068,15.0014,44.9927,5.00117,4.99379,5.14333,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.35823,0.772837,-0.99769,-5.5494,-0.697888,-1.93098,-0.34904,3.32456,4.39477,-0.0218625,-5.00105,-0.665085,-1.20718,-0.676148,0.018861,-0.223307,1.33074,1.88727,-0.101414,-1.60138,-0.0699106,-0.216535,1.33373,-1.99238,-0.117872,-1.70738,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.631,-130.859,1380.27,-162.75,-152.791,1429.03,-206.773,-161.482,1335.49,147.253,-159.976,1365.5,135.575,-167.766,1401.43,161.753,-188.742,1321.2,-377.162,-236.743,590.643,-350.748,-179.616,601.336,-293.357,-212.493,623.907,-364.757,-180.306,637.663,226.134,-253.901,624.918,208.724,-249.321,592.2,235.786,-303.199,567.265,159.17,-286.073,614.567,-878.487,-653.064,1236.3,-856.506,-651.906,1278.13,-898.189,-654.47,1282.14,-843.846,928.738,1287.14,-846.135,930.09,1245.48,0,0,0,-873.831,-293.529,1289.37,-896.503,-292.098,1252.27,-849.591,-294.059,1249.22,0,0,0,0.237913,-1.41403,1.70997,0
624987,-90.0242,90.0017,-14.9966,44.99,5.00026,4.99611,-174.998,90.0195,90.0069,15.0014,44.9927,5.00117,4.99379,5.14338,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.9893,0.701403,-0.873714,-5.52766,-0.699744,-1.92612,-0.335884,3.1011,4.3876,-0.0988085,-5.01243,-0.637916,-1.21785,-0.67961,0.0188607,-0.223205,1.33073,1.88712,-0.101292,-1.60152,-0.0699141,-0.216579,1.33377,-1.99216,-0.118151,-1.7076,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.624,-130.853,1380.26,-162.754,-152.77,1429.03,-206.766,-161.483,1335.48,147.265,-159.966,1365.49,135.591,-167.775,1401.42,161.752,-188.762,1321.19,-377.166,-236.732,590.633,-350.759,-179.617,601.321,-293.366,-212.487,623.92,-364.715,-180.286,637.707,226.168,-253.909,624.957,208.716,-249.308,592.177,235.783,-303.206,567.277,159.191,-286.05,614.582,-878.225,-653.232,1235.96,-856.505,-651.952,1278.18,-898.204,-654.467,1282.13,-843.807,928.772,1287.17,-846.126,930.07,1245.51,0,0,0,-873.829,-293.53,1289.35,-896.33,-291.935,1251.88,-849.55,-294.117,1249.17,0,0,0,0.238057,-1.41411,1.70998,0
624988,-90.043,90.0019,-14.9965,44.99,5.00026,4.99606,-174.998,90.0351,90.0097,15.0013,44.9927,5.00117,4.99379,5.14338,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.66328,0.699761,-0.787593,-5.599,-0.694176,-1.94317,-0.333729,2.94646,4.17919,-0.124914,-5.02799,-0.650584,-1.21824,-0.689089,0.0188417,-0.223253,1.33076,1.88713,-0.101675,-1.60185,-0.0699119,-0.216488,1.33372,-1.99224,-0.117889,-1.7076,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.629,-130.842,1380.24,-162.764,-152.811,1429.01,-206.773,-161.496,1335.47,147.269,-159.98,1365.49,135.588,-167.765,1401.43,161.748,-188.767,1321.19,-377.2,-236.741,590.55,-350.752,-179.607,601.313,-293.347,-212.482,623.912,-364.724,-180.317,637.636,226.139,-253.863,624.88,208.714,-249.264,592.202,235.757,-303.182,567.252,159.162,-286.046,614.563,-878.464,-653.075,1236.27,-856.513,-651.951,1278.14,-898.185,-654.45,1282.14,-843.825,928.726,1287.13,-846.124,930.067,1245.55,0,0,0,-873.81,-293.551,1289.34,-896.322,-291.934,1251.89,-849.607,-294.056,1249.28,0,0,0,0.238,-1.41414,1.71004,0
624989,-90.043,90.0019,-14.9965,44.99,5.00026,4.99606,-174.998,90.0351,90.0097,15.0013,44.9927,5.00117,4.99379,5.14338,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.66328,0.699761,-0.787593,-5.599,-0.694176,-1.94317,-0.333729,2.94646,4.17919,-0.124914,-5.02799,-0.650584,-1.21824,-0.689089,0.0187992,-0.223169,1.33072,1.8873,-0.101612,-1.60266,-0.0698897,-0.216501,1.33376,-1.992,-0.118224,-1.70728,-0.852534,0.136497,1.25332,0.0122546,0.999909,-0.00560216,0,0,0,0,0,0,0,0,0,0,0,0,-180.641,-130.847,1380.23,-162.777,-152.764,1429.01,-206.769,-161.516,1335.46,147.271,-159.987,1365.47,135.579,-167.759,1401.41,161.737,-188.783,1321.17,-377.234,-236.7,590.535,-350.733,-179.588,601.288,-293.35,-212.464,623.908,-364.865,-179.956,637.574,226.139,-253.831,624.915,208.711,-249.248,592.182,235.769,-303.151,567.241,159.156,-286.017,614.509,-878.408,-652.993,1236.03,-856.496,-651.989,1278.2,-898.189,-654.467,1282.14,-844.211,928.629,1287.11,-844.976,928.603,1245.79,0,0,0,-873.834,-293.54,1289.37,-896.328,-291.943,1251.9,-849.56,-294.062,1249.26,0,0,0,0.238066,-1.41413,1.70997,0
624990,-90.0585,90.002,-14.9965,44.99,5.00026,4.996,-174.998,90.0526,90.0284,15.0014,44.9921,5.00117,4.99368,5.14338,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-2.47341,0.59263,-0.735459,-5.56333,-0.703272,-1.90982,-0.331093,2.70304,3.25364,-0.194631,-5.5917,-0.685925,-1.33802,-0.688873,0.0188314,-0.223145,1.33065,1.88747,-0.101559,-1.6022,-0.0699397,-0.216575,1.3337,-1.99255,-0.118771,-1.70734,-0.852521,0.136479,1.25333,0.0122196,0.999909,-0.00562909,0,0,0,0,0,0,0,0,0,0,0,0,-180.649,-130.862,1380.19,-162.751,-152.765,1428.98,-206.796,-161.508,1335.46,147.265,-159.985,1365.44,135.572,-167.779,1401.36,161.746,-188.797,1321.15,-377.15,-236.66,590.539,-350.677,-179.527,601.268,-293.284,-212.429,623.868,-364.638,-180.227,637.68,226.133,-253.746,624.884,208.677,-249.149,592.134,235.758,-303.059,567.209,159.132,-285.93,614.483,-878.653,-652.746,1236.32,-856.511,-651.914,1278.15,-898.189,-654.458,1282.14,-844.195,928.638,1287.09,-846.145,930.085,1245.51,0,0,0,-873.827,-293.53,1289.35,-896.329,-291.935,1251.89,-849.551,-294.208,1249.22,0,0,0,0.238018,-1.41415,1.71003,0
