frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
763307,-90.0012,90.0029,-18.7672,44.9979,-1.15857,-57.5068,-175.174,94.2861,89.9502,14.8562,45.0496,5.04352,5.04187,5.0426,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.61179,3.82029,-0.230587,-2.67124,-0.0328243,-0.165362,-0.0320307,-0.0875571,4.96708,-0.112615,-5.18259,-0.769006,-1.40935,-0.637934,0.0230201,-0.221916,1.33031,1.88305,-0.106169,-1.5837,-0.0655009,-0.216,1.33321,-1.99921,-0.122769,-1.68209,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.89,-132.382,1380.16,-159.082,-153.391,1428.87,-203.558,-163.441,1335.66,150.448,-156.172,1364.21,139.06,-163.981,1400.22,165.229,-184.75,1320.05,-368.923,-186.595,587.951,-341.044,-131.615,603.188,-284.57,-166.759,624.135,-355.444,-134.11,639.465,333.802,-325.26,567.635,386.172,-291.497,590.337,408.621,-347.679,615.733,367.05,-282.1,621.406,-878.501,-653.057,1236.2,-856.471,-651.991,1278.2,-898.185,-654.453,1282.12,-843.818,928.756,1287.17,-844.918,928.626,1245.86,0,0,0,-873.826,-293.515,1289.33,-896.35,-291.929,1251.87,-849.567,-294.108,1249.31,0,0,0,0.238029,-1.41415,1.71004,0
763308,-90.0012,90.0029,-18.7672,44.9979,-1.15857,-57.5068,-175.174,94.2861,89.9502,14.8562,45.0496,5.04352,5.04187,5.0426,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.61179,3.82029,-0.230587,-2.67124,-0.0328243,-0.165362,-0.0320307,-0.0662165,4.95567,-0.102144,-5.21149,-0.739924,-1.38011,-0.644338,0.0230905,-0.222036,1.33038,1.88258,-0.106415,-1.58289,-0.0654351,-0.21588,1.33315,-1.99951,-0.122421,-1.68155,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.859,-132.387,1380.18,-159.038,-153.41,1428.85,-203.521,-163.463,1335.68,150.484,-156.187,1364.21,139.119,-163.997,1400.22,165.264,-184.756,1320.05,-368.903,-186.546,587.955,-340.992,-131.568,603.206,-284.553,-166.706,624.156,-355.409,-134.074,639.464,333.806,-325.276,567.62,386.157,-291.512,590.323,408.64,-347.69,615.708,367.056,-282.076,621.366,-878.218,-653.268,1235.9,-856.468,-652.026,1278.23,-898.181,-654.461,1282.12,-843.839,928.741,1287.2,-846.106,930.069,1245.59,0,0,0,-873.797,-293.536,1289.34,-896.302,-291.944,1251.87,-849.537,-294.124,1249.27,0,0,0,0.237958,-1.41402,1.70994,0
763309,-90.0012,90.0029,-18.7673,44.9979,-1.15857,-57.5068,-175.174,94.2861,89.9504,14.8562,45.0487,5.04352,5.04187,5.0426,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.62223,3.81021,-0.233812,-2.66112,-0.0198788,-0.175505,-0.0169764,-0.022812,4.93915,-0.0653367,-5.16119,-0.74653,-1.37177,-0.633702,0.0230663,-0.221862,1.33031,1.88293,-0.106011,-1.58437,-0.0654515,-0.216066,1.33316,-1.99986,-0.122859,-1.68218,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.793,-132.411,1380.18,-158.963,-153.388,1428.85,-203.49,-163.441,1335.7,150.543,-156.207,1364.21,139.152,-164.018,1400.23,165.3,-184.791,1320.04,-368.653,-186.562,588.145,-340.986,-131.489,603.205,-284.529,-166.648,624.156,-355.382,-134.014,639.495,333.696,-325.418,567.676,386.147,-291.492,590.271,408.654,-347.721,615.695,367.053,-282.089,621.342,-875.899,-655.953,1237.42,-856.503,-651.924,1278.16,-898.178,-654.462,1282.12,-843.815,928.702,1287.23,-844.901,928.601,1245.86,0,0,0,-873.827,-293.525,1289.33,-896.295,-291.954,1251.87,-849.57,-294.076,1249.28,0,0,0,0.238068,-1.41415,1.71,0
763310,-90.0013,90.003,-18.7679,44.9979,-1.15857,-57.5067,-175.174,94.2861,89.9504,14.8562,45.0486,5.04352,5.04181,5.0426,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.62809,3.80096,-0.244009,-2.71141,-0.00380634,-0.158511,-0.0275726,0.00530485,4.95405,-0.0694281,-5.18399,-0.750328,-1.38177,-0.628785,0.0231465,-0.221916,1.33028,1.88306,-0.105729,-1.58383,-0.0654725,-0.216086,1.33337,-1.99805,-0.122697,-1.6843,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.758,-132.376,1380.22,-159.052,-153.545,1428.98,-203.439,-163.462,1335.71,150.582,-156.216,1364.22,139.197,-164.034,1400.21,165.36,-184.782,1320.04,-368.882,-186.445,587.991,-340.991,-131.443,603.223,-284.527,-166.614,624.166,-355.396,-133.941,639.519,333.692,-325.449,567.663,386.169,-291.525,590.28,408.657,-347.74,615.695,367.071,-282.136,621.318,-878.159,-653.48,1236.88,-856.505,-651.967,1278.2,-898.181,-654.463,1282.13,-843.832,928.712,1287.22,-844.941,928.603,1245.86,0,0,0,-873.819,-293.534,1289.32,-896.307,-291.951,1251.86,-849.585,-294.068,1249.26,0,0,0,0.238017,-1.41417,1.71004,0
763311,-90.0013,90.003,-18.7679,44.9979,-1.15857,-57.5067,-175.174,94.2861,89.9504,14.8562,45.0486,5.04352,5.04181,5.0426,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.62809,3.80096,-0.244009,-2.71141,-0.00380634,-0.158511,-0.0275726,0.00530485,4.95405,-0.0694281,-5.18399,-0.750328,-1.38177,-0.628785,0.0231168,-0.221832,1.33026,1.88308,-0.105603,-1.58508,-0.0654743,-0.216133,1.33332,-1.99826,-0.122242,-1.68494,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.697,-132.371,1380.22,-158.998,-153.575,1428.97,-203.406,-163.418,1335.7,150.634,-156.239,1364.2,139.235,-164.043,1400.2,165.382,-184.806,1320.01,-368.628,-186.493,588.203,-340.988,-131.394,603.227,-284.511,-166.599,624.177,-355.582,-133.64,639.436,333.735,-325.509,567.624,386.193,-291.503,590.224,408.669,-347.764,615.669,367.064,-282.157,621.297,-878.209,-653.228,1236,-856.483,-651.984,1278.2,-898.178,-654.467,1282.12,-843.833,928.729,1287.21,-844.923,928.625,1245.82,0,0,0,-873.815,-293.553,1289.37,-896.467,-292.132,1252.23,-849.51,-294.074,1249.28,0,0,0,0.238051,-1.41414,1.71,0
763312,-90.0118,90.003,-18.7681,44.9979,-1.15857,-57.5067,-175.174,94.2861,89.9505,14.8562,45.0486,5.04352,5.04176,5.04255,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.39169,3.87812,-0.185728,-2.69216,-0.00357084,-0.191344,-0.0433437,0.0161854,4.8151,-0.0563477,-5.15298,-0.74826,-1.37699,-0.646968,0.0231873,-0.221842,1.33031,1.88259,-0.105654,-1.58455,-0.0654455,-0.216123,1.33332,-1.99827,-0.122171,-1.68516,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.653,-132.364,1380.23,-158.968,-153.557,1428.95,-203.366,-163.411,1335.72,150.688,-156.248,1364.19,139.315,-164.061,1400.19,165.426,-184.838,1320,-368.644,-186.455,588.189,-340.974,-131.379,603.238,-284.492,-166.565,624.157,-355.393,-133.863,639.568,333.753,-325.481,567.638,386.205,-291.553,590.219,408.667,-347.797,615.651,367.087,-282.189,621.269,-878.625,-652.728,1236.37,-856.511,-651.947,1278.19,-898.182,-654.471,1282.12,-843.882,928.721,1287.16,-844.931,928.603,1245.85,0,0,0,-873.825,-293.515,1289.3,-896.286,-291.946,1251.86,-849.581,-293.981,1249.34,0,0,0,0.237973,-1.41403,1.70995,0
763313,-90.0331,90.0031,-18.7681,44.9979,-1.15857,-57.5066,-175.174,94.2861,89.9505,14.8562,45.0486,5.04352,5.04165,5.04255,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.99809,3.81659,-0.0576555,-2.7708,-0.0760443,-0.163083,-0.0312444,0.0208388,4.8045,-0.0300425,-5.20994,-0.730828,-1.37537,-0.637656,0.0232418,-0.221861,1.3303,1.88246,-0.105622,-1.58438,-0.0654198,-0.216181,1.33333,-1.99805,-0.122113,-1.68558,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.602,-132.361,1380.22,-158.935,-153.552,1428.94,-203.316,-163.382,1335.69,150.737,-156.273,1364.17,139.37,-164.093,1400.16,165.474,-184.879,1319.97,-368.607,-186.428,588.201,-340.932,-131.377,603.222,-284.409,-166.561,623.921,-355.38,-133.854,639.528,333.704,-325.512,567.613,386.201,-291.563,590.169,408.658,-347.801,615.618,367.09,-282.208,621.263,-878.466,-653.045,1236.25,-856.485,-651.951,1278.17,-898.179,-654.458,1282.12,-843.818,928.712,1287.24,-844.913,928.591,1245.83,0,0,0,-873.796,-293.53,1289.35,-896.287,-291.951,1251.86,-849.529,-294.081,1249.29,0,0,0,0.238053,-1.41414,1.71,0
763314,-90.0605,90.0087,-18.768,44.9979,-1.15857,-57.5066,-175.174,94.2861,89.9512,14.8563,45.0486,5.04352,5.04165,5.04255,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-4.52581,3.46593,0.000535185,-2.89478,-0.159898,-0.229357,-0.0189698,-0.0205512,4.64238,0.0761859,-5.1442,-0.745824,-1.35012,-0.634768,0.0233139,-0.221906,1.33032,1.88221,-0.106036,-1.58416,-0.0653818,-0.216156,1.33334,-1.99795,-0.121996,-1.68576,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.554,-132.309,1380.21,-158.888,-153.53,1428.97,-203.278,-163.34,1335.67,150.805,-156.303,1364.14,139.448,-164.115,1400.14,165.533,-184.922,1319.96,-368.574,-186.446,588.203,-340.909,-131.36,603.221,-284.453,-166.55,624.147,-355.266,-133.937,639.384,333.696,-325.47,567.597,386.187,-291.554,590.154,408.645,-347.769,615.578,367.111,-282.18,621.218,-878.443,-653.053,1236.22,-856.499,-651.984,1278.2,-898.193,-654.453,1282.13,-843.834,928.762,1287.14,-844.898,928.591,1245.83,0,0,0,-873.823,-293.537,1289.34,-896.301,-291.95,1251.85,-849.542,-294.162,1249.26,0,0,0,0.238045,-1.41415,1.70999,0
763315,-90.1236,90.0313,-18.7679,44.9975,-1.15857,-57.5065,-175.174,94.2862,89.965,14.8563,45.0484,5.04352,5.04159,5.04255,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.80604,2.55176,0.0717832,-3.3633,-0.163366,-0.348459,-0.0256241,0.0468022,3.61696,0.0587615,-5.3707,-0.75285,-1.35522,-0.614685,0.0233477,-0.221884,1.33034,1.88209,-0.106382,-1.58474,-0.0653506,-0.216121,1.33334,-1.9977,-0.122086,-1.68629,-0.852479,0.13644,1.25337,0.012124,0.99991,-0.00572532,0,0,0,0,0,0,0,0,0,0,0,0,-177.498,-132.267,1380.19,-158.863,-153.508,1428.94,-203.218,-163.297,1335.67,150.881,-156.353,1364.12,139.516,-164.164,1400.15,165.586,-184.997,1319.95,-368.54,-186.453,588.168,-340.87,-131.363,603.179,-284.411,-166.566,624.124,-355.301,-133.866,639.478,333.666,-325.408,567.571,386.146,-291.417,590.123,408.612,-347.693,615.503,367.098,-282.107,621.193,-878.414,-653.029,1235.93,-856.498,-651.95,1278.17,-898.187,-654.461,1282.12,-843.857,928.699,1287.23,-844.905,928.575,1245.85,0,0,0,-873.831,-293.507,1289.32,-896.297,-291.945,1251.84,-849.555,-294.09,1249.26,0,0,0,0.237961,-1.41406,1.70993,0
763316,-90.1621,90.0459,-18.7679,44.9974,-1.15857,-57.5065,-175.174,94.2861,89.981,14.8564,45.0468,5.04352,5.04094,5.04255,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-3.45984,2.35352,0.0585819,-3.35573,-0.193129,-0.376683,-0.0401236,-0.178381,2.81621,0.109372,-6.14438,-0.734818,-1.64255,-0.636561,0.0233853,-0.221828,1.33029,1.88235,-0.106471,-1.58563,-0.0653189,-0.216156,1.33336,-1.99729,-0.122032,-1.68743,-0.852475,0.136433,1.25337,0.0121545,0.99991,-0.0057159,0,0,0,0,0,0,0,0,0,0,0,0,-177.398,-132.217,1380.16,-158.816,-153.469,1428.89,-203.137,-163.246,1335.63,150.967,-156.404,1364.1,139.585,-164.204,1400.13,165.66,-185.073,1319.93,-368.114,-187.286,588.683,-340.805,-131.41,603.107,-284.341,-166.615,624.051,-355.141,-133.95,639.433,333.612,-325.262,567.62,386.066,-291.228,590.075,408.508,-347.515,615.449,366.987,-281.962,621.205,-878.494,-653.05,1236.17,-856.498,-651.945,1278.16,-898.195,-654.45,1282.12,-843.831,928.71,1287.18,-844.871,928.56,1245.85,0,0,0,-873.835,-293.505,1289.33,-896.312,-291.912,1251.8,-849.476,-294.152,1249.24,0,0,0,0.237906,-1.41404,1.70999,0
