frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
2327455,-89.994,90.0007,-14.9966,44.9957,4.99895,4.99497,-175.001,90.0208,89.9756,14.9643,45.0351,5.01278,4.94122,4.88148,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.82947,1.18344,2.49935,-6.67788,-0.299955,-2.13608,-0.0226171,-9.35008,1.40853,-2.03508,-6.9669,-1.84504,-1.15265,0.250889,-0.00925277,-0.651889,1.39726,1.893,0.281512,-1.45651,-0.0971134,-0.657729,1.40072,-1.9191,0.257314,-1.50761,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254538,-1.01111,0.74908,0.23165,-1.06649,0.750595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544792,-1.22362,1.35937,-224.964,-616.834,1460.52,-205.72,-651.586,1499.52,-242.015,-633.63,1404.92,110.607,-589.818,1454.98,101.474,-612.216,1485.1,127.295,-598.325,1403.32,-359.404,-451.506,669.085,-342.859,-399.768,703.748,-286.088,-425.505,720.738,-372.104,-464.413,698.363,109.173,-436.815,708.899,149.799,-388.08,701.315,186.785,-425.249,660.699,206.675,-436.806,689.338,-714.753,-824.98,1243.15,-749.659,-821.891,1266.34,-710.535,-824.241,1292.29,-684.491,760.124,1259.72,-713.492,758.858,1297.23,-734.763,759.318,1262.04,-735.226,-465.787,1291.89,-733.808,-462.947,1246.33,-695.633,-463.646,1268.72,0.374047,-1.35579,1.71074,0
2327456,-89.993,90.0007,-14.9962,44.9954,4.99895,4.99491,-175.001,90.0196,89.9757,14.9642,45.0338,5.01272,4.94105,4.88148,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.12474,1.30624,2.59315,-6.75166,-0.301519,-2.12985,-0.0123526,-9.41519,1.34482,-2.07974,-6.9908,-1.85961,-1.19042,0.229062,-0.00927896,-0.652612,1.39744,1.89113,0.278017,-1.45711,-0.0969226,-0.658175,1.40065,-1.91924,0.254966,-1.5044,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254501,-1.01124,0.749031,0.231998,-1.06668,0.75057,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536151,-1.22386,1.35865,-224.93,-617.204,1460.44,-205.521,-651.806,1499.67,-241.965,-633.985,1404.85,110.647,-590.18,1454.81,101.543,-612.466,1485.06,127.208,-598.682,1403.31,-359.422,-451.897,668.984,-342.817,-400.234,703.664,-286.069,-425.967,720.621,-372.039,-464.953,698.215,109.161,-437.071,708.839,149.771,-388.309,701.259,186.786,-425.448,660.66,206.663,-436.992,689.294,-714.729,-824.962,1243.16,-749.689,-821.893,1266.35,-710.56,-824.22,1292.28,-684.487,760.137,1259.73,-713.5,758.877,1297.23,-734.747,759.327,1262.04,-735.239,-465.768,1291.9,-733.788,-462.911,1246.37,-695.648,-463.603,1268.71,0.374048,-1.35579,1.71074,0
2327457,-89.9926,90.0007,-14.9961,44.9955,4.99895,4.99486,-175.001,90.019,89.9757,14.9642,45.034,5.01272,4.94094,4.88148,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.3011,1.46084,2.64199,-6.71521,-0.315531,-2.10185,-0.0246337,-9.56011,1.42712,-2.11292,-7.15695,-1.85468,-1.25416,0.260113,-0.00928868,-0.652745,1.39739,1.891,0.278341,-1.45838,-0.0967714,-0.658449,1.40063,-1.919,0.253681,-1.50222,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254469,-1.01137,0.74898,0.232338,-1.06686,0.750543,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527511,-1.22409,1.35793,-224.893,-617.556,1460.36,-205.401,-652.081,1499.7,-241.882,-634.346,1404.81,110.717,-590.415,1454.78,101.588,-612.682,1485.03,127.258,-598.889,1403.27,-359.433,-452.382,668.823,-342.727,-400.708,703.541,-286.014,-426.339,720.538,-372.011,-465.35,698.102,109.162,-437.274,708.842,149.777,-388.468,701.24,186.791,-425.603,660.638,206.69,-437.159,689.28,-714.747,-824.944,1243.12,-749.656,-821.877,1266.34,-710.554,-824.207,1292.28,-684.495,760.173,1259.74,-713.495,758.892,1297.23,-734.749,759.342,1262.03,-735.227,-465.745,1291.89,-733.819,-462.908,1246.38,-695.628,-463.59,1268.72,0.374144,-1.35566,1.7107,0
2327458,-89.9923,90.0008,-14.996,44.9954,4.99895,4.99486,-175.001,90.0185,89.9757,14.9642,45.0335,5.01267,4.94094,4.88143,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.40313,1.61907,2.7305,-6.68329,-0.320838,-2.11776,-0.0288772,-9.69099,1.40041,-2.17847,-7.12555,-1.86037,-1.20521,0.271193,-0.00949378,-0.652504,1.39763,1.88933,0.278412,-1.46126,-0.0972311,-0.659927,1.39985,-1.92341,0.255484,-1.50928,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254443,-1.01149,0.748926,0.232666,-1.06703,0.75051,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518866,-1.22433,1.35722,-224.872,-617.916,1460.32,-205.399,-652.439,1499.63,-242.262,-634.311,1404.74,110.772,-590.627,1454.78,101.643,-612.906,1485.03,127.226,-599.261,1403.2,-359.311,-452.84,668.723,-342.688,-401.082,703.505,-285.899,-426.728,720.481,-371.936,-465.697,698.016,109.19,-437.307,708.924,149.797,-388.646,701.234,186.841,-425.76,660.646,206.741,-437.293,689.3,-714.722,-824.964,1243.18,-749.668,-821.877,1266.33,-710.553,-824.202,1292.29,-684.49,760.158,1259.73,-713.483,758.899,1297.23,-734.726,759.345,1262.03,-735.221,-465.754,1291.89,-733.785,-462.923,1246.38,-695.619,-463.594,1268.73,0.374155,-1.35566,1.7107,0
2327459,-89.9923,90.0008,-14.996,44.9954,4.99895,4.99486,-175.001,90.0185,89.9757,14.9642,45.0335,5.01267,4.94094,4.88143,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.40313,1.61907,2.7305,-6.68329,-0.320838,-2.11776,-0.0288772,-9.69099,1.40041,-2.17847,-7.12555,-1.86037,-1.20521,0.271193,-0.00955198,-0.652497,1.39766,1.88912,0.278835,-1.46293,-0.0966691,-0.659049,1.40058,-1.91843,0.254494,-1.50201,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254422,-1.01161,0.74887,0.232986,-1.06719,0.750475,0,0,0,0,0,0,0,0,0,0,0,0,-0.051022,-1.22457,1.35652,-224.82,-618.255,1460.27,-205.353,-652.806,1499.57,-241.778,-635.032,1404.69,110.829,-590.847,1454.8,101.673,-613.123,1485.05,127.256,-599.494,1403.22,-359.155,-453.175,668.675,-342.556,-401.431,703.439,-285.787,-427.024,720.438,-371.806,-466.043,697.946,109.3,-437.559,708.891,149.898,-388.781,701.303,186.937,-425.881,660.698,206.836,-437.403,689.343,-714.726,-824.977,1243.17,-749.662,-821.88,1266.34,-710.538,-824.216,1292.28,-684.482,760.154,1259.74,-713.483,758.892,1297.23,-734.751,759.345,1262.04,-735.213,-465.746,1291.89,-733.796,-462.909,1246.37,-695.616,-463.6,1268.72,0.374147,-1.35565,1.71069,0
2327460,-89.9922,90.0008,-14.996,44.9954,4.99895,4.99486,-175.001,90.0187,89.9757,14.9642,45.0334,5.01267,4.94089,4.88143,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.57465,1.6656,2.76296,-6.63925,-0.308451,-2.09319,-0.00863797,-9.84076,1.5318,-2.23127,-7.09673,-1.86353,-1.19909,0.265653,-0.00938297,-0.652952,1.39765,1.88964,0.278554,-1.46106,-0.0972717,-0.660457,1.39979,-1.92299,0.258115,-1.51241,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254405,-1.01173,0.748812,0.233294,-1.06734,0.750434,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501575,-1.22481,1.35582,-224.767,-618.606,1460.23,-205.483,-653.277,1499.28,-242.15,-635.019,1404.65,110.858,-591.059,1454.84,101.725,-613.335,1485.08,127.325,-599.67,1403.28,-358.905,-453.573,668.601,-342.423,-401.7,703.384,-285.596,-427.338,720.352,-371.702,-466.23,697.83,109.482,-437.686,708.886,150.013,-388.895,701.378,187.076,-425.948,660.793,206.989,-437.47,689.424,-714.701,-824.996,1243.17,-749.664,-821.889,1266.34,-710.536,-824.222,1292.28,-684.478,760.142,1259.73,-713.483,758.881,1297.23,-734.745,759.329,1262.05,-735.209,-465.768,1291.89,-733.799,-462.926,1246.39,-695.635,-463.642,1268.7,0.374154,-1.35564,1.71068,0
2327461,-89.9921,90.0008,-14.996,44.9954,4.99895,4.99475,-175.001,90.0185,89.976,14.9641,45.0335,5.01262,4.94078,4.88143,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.68784,1.65222,2.81349,-6.68454,-0.30381,-2.09864,-0.0289423,-10.0954,1.97068,-2.3395,-6.95431,-1.88019,-1.1664,0.278348,-0.00862345,-0.654308,1.39692,1.8948,0.279377,-1.45365,-0.0972187,-0.660756,1.39973,-1.9231,0.258394,-1.5123,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254394,-1.01185,0.748752,0.233593,-1.06748,0.750392,0,0,0,0,0,0,0,0,0,0,0,0,-0.049293,-1.22505,1.35512,-224.711,-618.964,1460.2,-205.425,-653.631,1499.22,-242.093,-635.37,1404.62,110.906,-591.253,1454.92,101.734,-613.556,1485.17,127.679,-599.464,1403.39,-358.789,-453.777,668.494,-342.256,-402.011,703.369,-285.364,-427.649,720.317,-371.418,-466.604,697.768,109.648,-437.761,709.022,150.171,-388.957,701.477,187.275,-425.978,660.904,207.166,-437.511,689.565,-714.702,-825.01,1243.19,-749.668,-821.914,1266.33,-710.509,-824.26,1292.28,-684.487,760.128,1259.74,-713.48,758.878,1297.24,-734.735,759.318,1262.04,-735.206,-465.787,1291.89,-733.784,-462.966,1246.36,-695.61,-463.633,1268.72,0.374159,-1.35565,1.7107,0
2327462,-89.9916,90.0008,-14.9959,44.9954,4.99895,4.99453,-175.001,90.0184,89.9761,14.9641,45.0335,5.01262,4.94078,4.88143,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.83979,1.2933,2.88663,-6.82862,-0.309176,-2.14812,-0.0184309,-10.1864,2.19337,-2.36898,-6.8382,-1.87901,-1.13121,0.25685,-0.00852021,-0.654621,1.39696,1.8952,0.279567,-1.45236,-0.0966838,-0.66009,1.40051,-1.91821,0.256471,-1.50505,-0.710753,-0.0317734,1.2574,0.00888169,0.999954,0.0036477,-0.254389,-1.01197,0.748689,0.23388,-1.06761,0.750345,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484288,-1.22529,1.35443,-224.692,-619.329,1460.19,-205.42,-653.887,1499.24,-241.657,-636.091,1404.62,110.914,-591.443,1455.03,101.757,-613.771,1485.27,127.715,-599.623,1403.5,-358.522,-454.034,668.446,-342.051,-402.313,703.342,-285.104,-427.904,720.349,-371.149,-466.944,697.706,109.87,-437.799,709.17,150.365,-388.946,701.626,187.502,-425.942,661.052,207.364,-437.515,689.759,-714.705,-825.005,1243.17,-749.642,-821.929,1266.32,-710.528,-824.249,1292.27,-684.485,760.109,1259.76,-713.486,758.835,1297.23,-734.762,759.305,1262.05,-735.194,-465.811,1291.89,-733.785,-462.987,1246.38,-695.622,-463.652,1268.69,0.374055,-1.35577,1.71074,0
2327463,-89.9914,90.0008,-14.9959,44.9953,4.99895,4.99442,-175.001,90.0184,89.9762,14.9641,45.0335,5.01262,4.94073,4.88143,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.82075,1.10003,2.85086,-6.90587,-0.304618,-2.15134,-0.00854002,-10.2053,2.33665,-2.37714,-6.79402,-1.8676,-1.14096,0.268488,-0.00865512,-0.654604,1.39721,1.89434,0.279775,-1.45364,-0.0971338,-0.661553,1.39978,-1.92294,0.25712,-1.5118,-0.710753,-0.0317759,1.25741,0.00888144,0.999954,0.00364452,-0.254388,-1.01209,0.748625,0.234159,-1.06773,0.750296,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475642,-1.22553,1.35375,-224.665,-619.644,1460.19,-205.358,-654.25,1499.3,-242.038,-636.07,1404.63,110.902,-591.624,1455.16,101.749,-613.959,1485.4,127.655,-599.856,1403.61,-358.289,-454.2,668.471,-341.823,-402.542,703.343,-284.882,-428.122,720.429,-370.917,-467.183,697.689,110.124,-437.768,709.324,150.589,-388.88,701.83,187.791,-425.851,661.27,207.634,-437.446,689.964,-714.697,-825.035,1243.18,-749.636,-821.94,1266.31,-710.53,-824.275,1292.28,-684.485,760.084,1259.71,-713.489,758.825,1297.24,-734.738,759.287,1262.05,-735.215,-465.906,1291.97,-733.804,-462.985,1246.37,-695.621,-463.68,1268.72,0.374142,-1.35566,1.7107,0
2327464,-89.9914,90.0008,-14.9959,44.9953,4.99895,4.99442,-175.001,90.0184,89.9762,14.9641,45.0335,5.01262,4.94073,4.88143,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.82075,1.10003,2.85086,-6.90587,-0.304618,-2.15134,-0.00854002,-10.2053,2.33665,-2.37714,-6.79402,-1.8676,-1.14096,0.268488,-0.0089148,-0.654341,1.39766,1.89268,0.279314,-1.45638,-0.0965994,-0.660743,1.40052,-1.91827,0.255842,-1.504,-0.710753,-0.0317759,1.25741,0.00888144,0.999954,0.00364452,-0.254391,-1.01221,0.748559,0.234429,-1.06784,0.750246,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466989,-1.22577,1.35307,-224.656,-619.987,1460.2,-205.314,-654.564,1499.34,-241.615,-636.755,1404.64,110.899,-591.814,1455.32,101.753,-614.135,1485.56,127.533,-600.172,1403.82,-358.044,-454.371,668.465,-341.584,-402.729,703.358,-284.682,-428.302,720.465,-370.516,-467.437,697.753,110.406,-437.688,709.519,150.85,-388.749,702.095,188.082,-425.728,661.521,207.886,-437.301,690.23,-714.672,-825.065,1243.19,-749.616,-821.95,1266.32,-710.533,-824.27,1292.29,-684.49,760.081,1259.74,-713.501,758.822,1297.25,-734.735,759.274,1262.05,-735.194,-465.855,1291.88,-733.795,-462.988,1246.36,-695.584,-463.681,1268.71,0.374157,-1.35566,1.71071,0
