frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
2224718,-89.9913,90.0014,-14.9925,44.9876,5.00198,4.98695,-175.001,89.9958,90.0131,14.9945,44.9902,5.00046,4.9957,5.00248,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00667436,0,0.00151577,-0.00030338,0,-0.000607218,0,0.00637098,0.0018189,0.00151575,0.00181892,0,0.000606307,0.000607218,8.52721,-1.55647,2.68321,-7.22617,-0.59991,-2.13344,0.125758,-6.01666,3.91278,-2.45255,-5.40113,-0.855701,-1.15923,-0.347154,0.0374759,-0.522041,1.51674,1.81056,0.305041,-1.68048,-0.0499285,-0.5116,1.5243,-1.96682,0.273904,-1.72328,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.311734,-0.77654,0.882501,0.135696,-0.908553,0.898258,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864692,-1.07421,1.48334,-45.9161,-3.76442,-534.841,48.7154,-4.23251,-490.536,-164.141,-446.96,1590.67,-150.623,-485.653,1628.3,-186.537,-458.383,1535.86,171.388,-486.302,1565.65,160.227,-507.503,1596.26,182.054,-495.851,1513.08,-292.921,-241.298,808.845,-268.623,-194.264,838.751,-214.775,-230.513,856.912,-285.312,-207.375,875.009,146.976,-305.96,826.93,188.836,-265.624,821.387,223.042,-308.53,772.134,242.213,-324.587,798.985,-787.809,-726.41,1247.3,-751.121,-725.726,1277.06,-787.871,-727.965,1296.61,-740.506,856.096,1285.13,-790.009,857.667,1281.87,-758.806,856.535,1246.77,-760.938,-368.547,1247.95,-763.462,-368.355,1295.67,-799.276,-367.105,1270.45,0.358731,-1.33035,1.70886,0,0
2224719,-89.9913,90.0014,-14.9925,44.9876,5.00198,4.98695,-175.001,89.9958,90.0132,14.9945,44.9903,5.00046,4.99576,5.00243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00667436,0,0.00151577,-0.00030338,0,-0.000607218,0,0.00727562,0.0028799,0.00182028,0.00243071,0,0.00106103,0,8.52721,-1.55647,2.68321,-7.22617,-0.59991,-2.13344,0.125758,-5.88673,4.02082,-2.43768,-5.33335,-0.882157,-1.14298,-0.357087,0.0374759,-0.522041,1.51674,1.81056,0.305041,-1.68048,-0.0499285,-0.5116,1.5243,-1.96682,0.273904,-1.72328,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.311734,-0.77654,0.882501,0.135696,-0.908553,0.898258,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864692,-1.07421,1.48334,-45.9161,-3.76442,-534.841,48.7154,-4.23251,-490.536,-164.192,-447.032,1590.83,-150.694,-485.728,1628.41,-186.576,-458.374,1535.99,171.344,-486.366,1565.83,160.143,-507.589,1596.43,182.025,-495.857,1513.22,-292.74,-240.763,809.077,-268.435,-193.783,839.036,-214.594,-230.029,857.219,-285.121,-206.864,875.319,146.981,-305.797,827.28,189.038,-265.129,821.763,223.257,-307.964,772.525,242.44,-324.085,799.269,-787.795,-726.399,1247.32,-751.112,-725.731,1277.07,-787.862,-727.95,1296.6,-740.519,856.089,1285.12,-790.034,857.695,1281.87,-759.437,857.014,1246.57,-760.936,-368.527,1248.06,-763.458,-368.348,1295.66,-799.271,-367.105,1270.46,0.358731,-1.33035,1.70886,0,0
2224720,-89.9913,90.0013,-14.9925,44.9876,5.00198,4.98695,-175.001,89.9955,90.0138,14.9944,44.9898,5.00046,4.99565,5.00243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00575992,-0.000910827,0.000909452,-0.00030338,0,-0.000607678,0,0.00424732,0.00980425,0.000454726,-0.00212689,0,0,0,8.44896,-1.80428,2.62908,-7.26346,-0.617051,-2.16754,0.100685,-5.75803,4.09849,-2.45662,-5.27917,-0.878596,-1.07573,-0.355531,0.0373965,-0.521963,1.51681,1.81076,0.306216,-1.6816,-0.0499757,-0.511643,1.52441,-1.96668,0.275142,-1.72346,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.311723,-0.778317,0.882916,0.13533,-0.910765,0.899648,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861539,-1.07429,1.48334,-43.2079,-4.15929,-532.832,48.1077,-6.55239,-490.202,-164.262,-447.062,1590.94,-150.795,-485.787,1628.52,-186.604,-458.362,1536.1,171.28,-486.382,1566.01,160.078,-507.608,1596.6,181.999,-495.836,1513.39,-292.629,-240.37,809.349,-268.338,-193.28,839.325,-214.447,-229.508,857.542,-284.937,-206.403,875.611,147.162,-305.165,827.516,189.242,-264.605,822.1,223.464,-307.334,772.904,242.626,-323.519,799.603,-787.771,-726.388,1247.32,-751.093,-725.737,1277.06,-787.84,-727.951,1296.6,-740.545,856.085,1285.14,-790.026,857.674,1281.86,-758.906,856.592,1246.7,-760.892,-368.486,1248.03,-763.453,-368.334,1295.69,-799.268,-367.094,1270.46,0.358675,-1.33027,1.70898,0,0
2224721,-89.9906,90.0013,-14.9924,44.987,5.00198,4.98679,-175.001,89.9955,90.0138,14.9944,44.9898,5.00046,4.99565,5.00243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00987423,-0.00106263,0.00121444,-0.00576422,0,-0.00212366,0,0.00363781,0.0108552,0,-0.00243071,0,0,0,8.30661,-2.21631,2.4378,-7.32556,-0.619204,-2.2023,0.0797139,-5.66268,4.1847,-2.44087,-5.27511,-0.885807,-1.13149,-0.363589,0.0372462,-0.522077,1.51714,1.81029,0.307564,-1.68079,-0.0502626,-0.51228,1.52458,-1.96654,0.273878,-1.72631,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.31176,-0.781817,0.883744,0.134572,-0.915178,0.902409,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855422,-1.07442,1.48334,-44.3895,-4.82442,-527.902,47.926,-5.95398,-492.784,-164.272,-447.154,1590.95,-150.867,-485.836,1628.61,-186.644,-458.345,1536.23,171.184,-486.327,1566.2,160.011,-507.593,1596.78,181.894,-495.873,1513.31,-292.515,-239.879,809.563,-268.233,-192.776,839.641,-214.331,-229.02,857.775,-284.904,-205.931,875.864,147.363,-304.654,827.881,189.396,-264.069,822.41,223.617,-306.795,773.175,242.751,-322.926,799.925,-787.766,-726.396,1247.31,-751.072,-725.755,1277.07,-787.825,-727.959,1296.61,-740.539,856.1,1285.1,-790.028,857.673,1281.86,-758.914,856.595,1246.7,-760.977,-368.467,1247.98,-763.45,-368.343,1295.68,-799.265,-367.099,1270.47,0.358828,-1.33032,1.70881,0,0
2224722,-89.9906,90.0013,-14.9924,44.9869,5.00198,4.98674,-175.001,89.9955,90.0138,14.9943,44.9898,5.00046,4.9956,5.00243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.009183,-0.00121534,0.000910827,-0.00652267,0,-0.00273045,0,0.00303383,0.0104319,-0.000455074,-0.00182165,0,-0.000606301,0,8.26639,-2.32026,2.39159,-7.34032,-0.617326,-2.18585,0.0967342,-5.57158,4.22855,-2.43282,-5.21038,-0.867318,-1.0827,-0.382677,0.0372628,-0.522053,1.51716,1.81144,0.307727,-1.67962,-0.0511137,-0.513602,1.52395,-1.96962,0.276205,-1.73414,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.311804,-0.783534,0.884156,0.134171,-0.917379,0.903778,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852456,-1.07448,1.48334,-44.4457,-5.33537,-523.252,50.3194,-5.31355,-493.543,-164.408,-447.335,1590.95,-151.122,-485.891,1628.57,-187.022,-457.97,1536.16,171.113,-486.233,1566.36,159.927,-507.505,1596.92,181.864,-495.639,1513.69,-292.458,-239.398,809.775,-268.175,-192.339,839.879,-214.316,-228.584,857.969,-284.875,-205.521,876.089,147.353,-304.034,828.185,189.513,-263.475,822.742,223.776,-306.221,773.419,242.828,-322.323,800.174,-787.755,-726.396,1247.33,-751.069,-725.758,1277.06,-787.819,-727.974,1296.61,-740.538,856.043,1285.13,-789.979,857.628,1281.85,-758.867,856.562,1246.71,-760.828,-368.453,1248.01,-763.438,-368.354,1295.69,-799.257,-367.106,1270.48,0.358828,-1.33033,1.70879,0,0
2224723,-89.9906,90.0013,-14.9924,44.9869,5.00198,4.98674,-175.001,89.9955,90.0138,14.9943,44.9898,5.00046,4.9956,5.00243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.009183,-0.00121534,0.000910827,-0.00652267,0,-0.00273045,0,0.00303383,0.0104319,-0.000455074,-0.00182165,0,-0.000606301,0,8.26639,-2.32026,2.39159,-7.34032,-0.617326,-2.18585,0.0967342,-5.57158,4.22855,-2.43282,-5.21038,-0.867318,-1.0827,-0.382677,0.0372628,-0.522053,1.51716,1.81144,0.307727,-1.67962,-0.0511137,-0.513602,1.52395,-1.96962,0.276205,-1.73414,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.311804,-0.783534,0.884156,0.134171,-0.917379,0.903778,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852456,-1.07448,1.48334,-44.4457,-5.33537,-523.252,50.3194,-5.31355,-493.543,-164.526,-447.345,1591.04,-151.17,-485.964,1628.47,-186.79,-457.711,1536.29,171.011,-486.073,1566.51,159.832,-507.36,1597.06,181.782,-495.456,1513.83,-292.452,-239.008,809.963,-268.174,-191.912,840.112,-214.347,-228.166,858.212,-284.914,-205.146,876.303,147.584,-303.59,828.255,189.536,-262.881,823.015,223.831,-305.604,773.668,242.865,-321.715,800.408,-787.743,-726.424,1247.33,-751.058,-725.736,1277.05,-787.807,-727.982,1296.6,-740.548,856.051,1285.14,-790.041,857.662,1281.86,-758.877,856.551,1246.7,-760.856,-368.506,1248.15,-763.437,-368.364,1295.68,-799.238,-367.125,1270.47,0.358828,-1.33033,1.70879,0,0
2224724,-89.9906,90.0013,-14.9924,44.9869,5.00198,4.98663,-175.001,89.9955,90.0138,14.9943,44.9898,5.00046,4.99554,5.00243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00900637,-0.00151919,0.000910827,-0.00682604,0,-0.00379225,0,0.00272836,0.010536,-0.000759023,-0.00212685,0,-0.00106104,0,8.28883,-2.36769,2.35355,-7.37472,-0.607578,-2.22007,0.0802516,-5.44507,4.25511,-2.43178,-5.20801,-0.88475,-1.09536,-0.364979,0.0371922,-0.521967,1.51727,1.81163,0.308094,-1.67897,-0.0505735,-0.512524,1.52415,-1.96654,0.281965,-1.72734,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.311861,-0.785227,0.884564,0.133749,-0.919575,0.905141,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849535,-1.07452,1.48333,-42.9102,-4.28045,-523.565,50.8849,-4.8823,-495.933,-164.663,-447.374,1591.12,-151.202,-486.015,1628.72,-186.953,-458.333,1536.4,170.921,-485.84,1566.68,159.729,-507.16,1597.19,181.67,-495.115,1514.02,-292.418,-238.548,810.074,-268.253,-191.55,840.283,-214.427,-227.741,858.4,-285.006,-204.81,876.49,147.582,-303.01,828.488,189.466,-262.239,823.29,223.794,-304.824,774.01,242.764,-321.043,800.644,-787.743,-726.457,1247.32,-751.069,-725.756,1277.04,-787.807,-727.997,1296.6,-740.534,856.063,1285.12,-790.004,857.635,1281.86,-758.884,856.542,1246.73,-760.925,-368.592,1248,-763.425,-368.371,1295.68,-799.236,-367.144,1270.47,0.358824,-1.33033,1.7088,0,0
2224725,-89.9905,90.0013,-14.9924,44.9868,5.00198,4.98663,-175.001,89.9955,90.0138,14.9943,44.9898,5.00046,4.99538,5.00237,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.0083142,-0.00152034,0.000607218,-0.00729213,0,-0.00379225,0,0.000759597,0.00897221,-0.00136624,-0.00258263,0,-0.00318308,-0.00106103,8.31741,-2.33296,2.39034,-7.41658,-0.576556,-2.20827,0.0972357,-5.19754,4.15734,-2.31691,-5.20327,-0.872902,-1.09479,-0.356317,0.0370567,-0.521508,1.5174,1.81125,0.309898,-1.68011,-0.0505111,-0.512276,1.52462,-1.9662,0.276495,-1.72439,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.311929,-0.786893,0.884968,0.133303,-0.921764,0.906497,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846662,-1.07456,1.48332,-43.6251,-5.98009,-524.599,48.1311,-6.65924,-499.946,-164.832,-447.383,1591.17,-151.312,-486.06,1628.65,-187.117,-458.32,1536.52,170.811,-485.545,1566.82,159.653,-506.915,1597.28,181.557,-494.804,1514.18,-292.322,-238.167,810.205,-268.393,-191.228,840.457,-214.489,-227.494,858.505,-285.168,-204.5,876.654,147.488,-302.021,829.219,189.388,-261.633,823.547,223.775,-304.149,774.256,243.034,-320.3,801.056,-787.762,-726.444,1247.31,-751.074,-725.76,1277.05,-787.836,-728.005,1296.6,-740.513,856.034,1285.11,-789.991,857.617,1281.86,-758.83,856.503,1246.74,-760.898,-368.537,1248.08,-763.431,-368.389,1295.67,-799.241,-367.138,1270.46,0.35882,-1.33034,1.7088,0,0
2224726,-89.9904,90.0013,-14.9924,44.9868,5.00198,4.98657,-175.001,89.9956,90.0138,14.9944,44.9898,5.00046,4.99532,5.00237,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00880466,-0.00106183,0.000303609,-0.00789981,0,-0.00439569,0,0.000607218,0.00821631,-0.00136728,-0.00319031,0,-0.00378938,-0.00106183,8.51938,-1.88434,2.45071,-7.22429,-0.58896,-2.13312,0.0799138,-5.0812,4.09046,-2.2195,-5.23266,-0.867408,-1.08213,-0.358877,0.0368549,-0.520573,1.5177,1.81105,0.311126,-1.68022,-0.0508258,-0.512066,1.52424,-1.96709,0.282548,-1.72331,-0.761635,0.0643415,1.25974,0.00787292,0.999968,-0.00151463,-0.312093,-0.790137,0.885753,0.132314,-0.926123,0.909192,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841041,-1.07462,1.48328,-44.2526,-5.30691,-520.73,48.0709,-7.61822,-503.391,-165.016,-447.376,1591.22,-151.462,-486.107,1628.68,-187.254,-457.768,1536.49,170.704,-485.15,1566.96,159.507,-506.552,1597.43,181.428,-494.404,1514.34,-292.589,-237.908,810.35,-268.609,-190.92,840.597,-214.653,-227.053,858.687,-285.361,-204.243,876.802,147.96,-301.676,828.597,189.204,-260.974,823.783,223.621,-303.523,774.411,242.979,-319.59,801.285,-787.766,-726.453,1247.34,-751.093,-725.774,1277.04,-787.848,-728.012,1296.6,-740.48,856.044,1285.11,-789.917,857.578,1281.85,-758.797,856.496,1246.74,-760.922,-368.59,1247.94,-763.436,-368.395,1295.66,-799.255,-367.157,1270.46,0.358838,-1.33033,1.70881,0,0
2224727,-89.9903,90.0014,-14.9924,44.9868,5.00198,4.98652,-175.001,89.9957,90.0137,14.9944,44.9898,5.00046,4.99521,5.00237,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00972284,-0.00030338,0.000607678,-0.00789973,0,-0.00439901,0,-0.000607678,0.00705758,-0.00106344,-0.0045507,0,-0.00485041,-0.00106104,8.59648,-1.63363,2.50611,-7.1249,-0.609458,-2.14293,0.106911,-4.91309,3.9085,-2.10201,-5.24415,-0.869829,-1.09304,-0.357089,0.0367654,-0.520282,1.51787,1.81138,0.310559,-1.67851,-0.0507886,-0.512305,1.52487,-1.96521,0.274258,-1.7191,-0.761634,0.0643459,1.25974,0.00787301,0.999968,-0.00151621,-0.312185,-0.791713,0.886134,0.131759,-0.92829,0.910532,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838288,-1.07464,1.48326,-44.3046,-6.57608,-515.924,49.9883,-7.62442,-505.482,-165.237,-447.36,1591.27,-151.542,-485.739,1629.12,-187.433,-458.288,1536.55,170.538,-484.673,1567.13,159.379,-506.052,1597.58,181.288,-493.987,1514.49,-292.732,-237.662,810.437,-268.842,-190.683,840.72,-214.829,-226.789,858.808,-285.612,-204.043,876.891,147.47,-301.426,829.049,189.004,-260.288,824.007,223.495,-302.78,774.654,242.818,-318.889,801.463,-787.79,-726.459,1247.33,-751.097,-725.779,1277.06,-787.848,-728.018,1296.6,-740.481,856.006,1285.13,-789.963,857.613,1281.87,-758.761,856.484,1246.75,-760.982,-368.6,1248.05,-763.445,-368.402,1295.67,-799.247,-367.162,1270.45,0.35884,-1.33034,1.7088,0,0
