frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
2332675,-89.9935,90.0012,-14.9952,44.9932,4.99922,4.99413,-174.997,89.9908,89.9959,15.0016,44.9935,5.00057,4.99164,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.00030338,0.000303839,0,0,0,0,0,0,-0.00060676,-0.000303839,-0.000303839,0,0,0,4.53564,-0.364869,1.89813,-6.27553,-0.266864,-2.0629,-0.571414,-5.61603,2.75914,-2.07825,-6.14115,-1.05368,-1.58482,-0.604929,0.0491153,-0.650798,1.50634,1.83605,0.234987,-1.83203,-0.0350107,-0.626351,1.51086,-1.93218,0.214076,-1.86407,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.724287,-0.865068,1.19231,0.168773,-1.07401,0.836511,0,0,0,0,0,0,0,0,0,0,0,0,-0.14822,-1.17132,1.55592,-53.1486,-7.11861,-616.101,50.3698,-3.64531,-402.052,-139.366,-541.565,1570.07,-162.569,-553.599,1515.39,-132.396,-579.671,1610.47,186.61,-633.448,1554.7,171.999,-650.499,1586.62,195.84,-649.134,1502.56,-148.862,-370.615,822.757,-227.191,-373.184,773.648,-196.592,-328.361,800.972,-215.351,-336.222,837.659,198.073,-502.223,805.604,245.885,-469.184,798.357,273.985,-520.264,752.709,289.824,-536.994,780.998,-794.593,-731.583,1289.72,-777.449,-730.083,1245.82,-747.512,-733.054,1275.42,-765.18,851.772,1247.12,-795.864,851.824,1275.14,-752.788,853.03,1295.06,-799.021,-372.183,1266.44,-753.864,-373.174,1255.58,-767.146,-371.944,1297.2,0.357246,-1.33063,1.70862,1,0
2332676,-89.9935,90.0012,-14.9952,44.9932,4.99922,4.99413,-174.997,89.9907,89.9959,15.0016,44.9935,5.00057,4.99164,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000303151,0.000303839,0,0,0,0,0,-0.00030338,-0.00060676,0.000303839,-0.000303839,0,0,0,4.56688,-0.270329,1.92307,-6.26466,-0.26634,-2.03437,-0.559398,-5.66635,2.72342,-2.1233,-6.21233,-1.03062,-1.58974,-0.614703,0.0490966,-0.650472,1.5063,1.83579,0.235359,-1.83313,-0.0350872,-0.626359,1.51086,-1.93242,0.212915,-1.86427,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.724248,-0.865017,1.1923,0.168791,-1.07399,0.836577,0,0,0,0,0,0,0,0,0,0,0,0,-0.148274,-1.17117,1.55605,-52.9973,-8.57187,-619.545,50.8384,-3.14187,-399.968,-139.387,-541.466,1570.05,-162.61,-553.518,1515.4,-132.396,-579.543,1610.5,186.617,-633.282,1554.66,171.985,-650.344,1586.58,195.823,-648.955,1502.51,-149.042,-370.617,822.714,-227.362,-373.216,773.622,-196.771,-328.394,800.925,-215.539,-336.234,837.656,198.211,-503.077,804.524,245.709,-469.073,798.282,273.805,-520.169,752.63,289.686,-536.879,780.941,-794.724,-731.439,1289.82,-777.622,-730.032,1245.85,-747.643,-732.908,1275.46,-765.161,851.887,1247.11,-795.777,851.933,1275.15,-752.405,853.2,1295.27,-799.098,-372.02,1266.36,-753.875,-373.04,1255.41,-767.162,-371.811,1297.04,0.357144,-1.33049,1.70874,1,0
2332677,-89.9935,90.0012,-14.9952,44.9932,4.99922,4.99413,-174.997,89.99,89.9959,15.0015,44.9928,5.00057,4.99148,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000303151,0.000303839,0,0,0,0,0,-0.00758449,-0.00030338,-0.000759597,-0.00683121,0,-0.00167111,0,4.56688,-0.270329,1.92307,-6.26466,-0.26634,-2.03437,-0.559398,-5.72181,2.69871,-2.12688,-6.18646,-1.03549,-1.58863,-0.620283,0.0490966,-0.650472,1.5063,1.83579,0.235359,-1.83313,-0.0350872,-0.626359,1.51086,-1.93242,0.212915,-1.86427,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.724248,-0.865017,1.1923,0.168791,-1.07399,0.836577,0,0,0,0,0,0,0,0,0,0,0,0,-0.148274,-1.17117,1.55605,-52.9973,-8.57187,-619.545,50.8384,-3.14187,-399.968,-139.464,-541.709,1570.05,-162.661,-553.444,1515.4,-132.382,-579.474,1610.34,186.585,-633.153,1554.62,171.992,-650.202,1586.54,195.796,-648.817,1502.46,-149.198,-370.594,822.695,-227.554,-373.246,773.616,-196.97,-328.392,800.9,-215.734,-336.237,837.646,198.001,-502.796,804.554,245.567,-468.982,798.203,273.666,-520.064,752.563,289.499,-536.756,780.883,-794.869,-731.294,1289.99,-777.864,-729.894,1245.97,-748.003,-732.967,1275.31,-765.089,852.015,1247.08,-795.876,852.18,1275.26,-752.361,853.307,1295.17,-798.718,-372.771,1266.93,-753.878,-373.03,1255.14,-767.132,-371.652,1296.81,0.357144,-1.33049,1.70874,1,0
2332678,-89.9934,90.0012,-14.9951,44.9932,4.99922,4.99413,-174.997,89.9897,89.9959,15.0015,44.9929,5.00057,4.99142,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,0.000607678,0.00121352,-0.000303839,0,0,0,-0.016641,0.000303383,-0.000455758,-0.00577288,0,-0.00212206,0,4.58101,-0.261913,1.93125,-6.24096,-0.264122,-2.07452,-0.539011,-5.73837,2.70876,-2.13233,-6.2225,-1.02684,-1.63076,-0.598805,0.0490575,-0.650541,1.5063,1.83552,0.235005,-1.8321,-0.0352473,-0.626686,1.51055,-1.93357,0.215142,-1.86429,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.724199,-0.864964,1.1923,0.168809,-1.07397,0.836644,0,0,0,0,0,0,0,0,0,0,0,0,-0.148329,-1.17103,1.55618,-52.082,-7.86818,-623.118,50.6824,-2.57367,-401.744,-139.453,-541.378,1570.03,-162.712,-553.416,1515.42,-132.396,-579.41,1610.32,186.585,-633.03,1554.58,171.984,-650.088,1586.5,195.777,-648.686,1502.41,-149.354,-370.568,822.669,-227.709,-373.235,773.597,-197.127,-328.396,800.892,-215.894,-336.218,837.632,197.794,-502.614,804.529,245.407,-468.853,798.148,273.48,-519.976,752.499,289.388,-536.644,780.811,-795.046,-731.15,1290.18,-778.105,-729.927,1246.02,-748.009,-732.745,1275.45,-765.031,852.112,1247.02,-795.728,852.241,1275.32,-752.119,853.334,1295.1,-798.769,-372.706,1266.71,-753.906,-372.911,1254.86,-767.04,-371.568,1296.64,0.357148,-1.33049,1.70875,1,0
2332679,-89.9934,90.0012,-14.9951,44.9932,4.99922,4.99407,-174.997,89.9897,89.9959,15.0015,44.9929,5.00063,4.9912,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000303151,0.000303609,0.0015169,-0.000758449,0,-0.000606301,0.000454726,-0.03496,0.00030338,-0.000759023,-0.00575986,0.00060676,-0.00439573,0,4.69644,-0.208106,1.95746,-6.25196,-0.282506,-2.06538,-0.569999,-5.80367,2.672,-2.12997,-6.20659,-1.04611,-1.60538,-0.614822,0.0491539,-0.651242,1.50576,1.83804,0.236531,-1.82682,-0.0352289,-0.626186,1.51076,-1.93301,0.21343,-1.86431,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.724068,-0.864853,1.19228,0.168845,-1.07392,0.836778,0,0,0,0,0,0,0,0,0,0,0,0,-0.148445,-1.17073,1.55644,-52.8095,-9.08976,-629.301,51.3353,-2.37171,-398.932,-139.517,-541.359,1570.04,-162.756,-553.378,1515.41,-132.505,-579.37,1610.41,186.555,-632.904,1554.55,171.961,-649.991,1586.47,196.042,-648.227,1502.5,-149.501,-370.537,822.668,-227.875,-373.244,773.596,-197.317,-328.39,800.894,-216.058,-336.218,837.63,197.578,-502.4,804.541,245.273,-468.739,798.12,273.328,-519.816,752.465,289.242,-536.494,780.786,-795.201,-731.048,1290.31,-778.406,-729.812,1246.13,-748.236,-732.653,1275.45,-764.985,852.187,1246.98,-795.53,852.258,1275.37,-751.896,853.384,1295.01,-798.805,-372.643,1266.68,-754.006,-372.816,1254.68,-766.997,-371.489,1296.47,0.357248,-1.33064,1.70862,1,0
2332680,-89.9934,90.0012,-14.9951,44.9931,4.99922,4.99396,-174.997,89.9896,89.9959,15.0015,44.9929,5.00063,4.99093,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000303151,0.000303609,0.00182028,-0.00106183,0,-0.00166733,0.00045507,-0.00233208,0.00030338,-0.000455758,-0.00637098,0.000606301,-0.00697247,0,4.75429,-0.206388,1.98126,-6.27679,-0.274489,-2.05788,-0.547781,-5.8438,2.69678,-2.18227,-6.22147,-1.05513,-1.60181,-0.614988,0.0490496,-0.650433,1.50616,1.8358,0.235435,-1.8301,-0.0351349,-0.625883,1.51067,-1.93341,0.214371,-1.86281,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.723984,-0.864796,1.19226,0.168864,-1.0739,0.836845,0,0,0,0,0,0,0,0,0,0,0,0,-0.148505,-1.17059,1.55657,-53.4284,-9.40298,-630.185,51.2223,-3.2682,-395.918,-139.566,-541.331,1570.04,-162.795,-553.359,1515.4,-132.494,-579.323,1610.33,186.522,-632.809,1554.52,171.946,-649.905,1586.43,195.781,-648.437,1502.37,-149.679,-370.512,822.686,-228.042,-373.21,773.61,-197.487,-328.36,800.919,-216.236,-336.164,837.653,197.677,-501.738,804.985,245.167,-468.603,798.076,273.178,-519.663,752.446,289.254,-536.367,780.82,-795.396,-730.986,1290.4,-778.918,-729.823,1245.95,-748.438,-732.651,1275.47,-764.893,852.219,1246.93,-795.352,852.283,1275.42,-751.588,853.376,1294.91,-799.42,-371.833,1266.24,-754.241,-372.782,1254.46,-767.057,-371.448,1296.36,0.357256,-1.33063,1.70862,1,0
2332681,-89.9934,90.0012,-14.9951,44.9931,4.99922,4.99385,-174.997,89.9897,89.9959,15.0015,44.9928,5.00063,4.99049,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000909461,0.000303839,0.00212526,-0.00106104,0,-0.00272838,0.000455763,-0.00189756,0.000303839,-0.000757884,-0.00652267,0.000607678,-0.0113683,0,4.74336,-0.263913,1.95135,-6.2896,-0.269715,-2.09092,-0.55467,-5.89121,2.69646,-2.17625,-6.24412,-1.058,-1.61275,-0.609265,0.0490277,-0.650229,1.50617,1.83556,0.235704,-1.83071,-0.0352644,-0.626077,1.51075,-1.93314,0.213487,-1.86375,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.72389,-0.864741,1.19224,0.168884,-1.07387,0.836912,0,0,0,0,0,0,0,0,0,0,0,0,-0.148566,-1.17044,1.5567,-52.9777,-9.09856,-630.33,50.6597,-1.72775,-394.127,-139.597,-541.319,1570.05,-162.838,-553.352,1515.42,-132.557,-579.328,1610.42,186.507,-632.734,1554.51,171.927,-649.838,1586.41,195.743,-648.364,1502.35,-149.852,-370.429,822.702,-228.21,-373.161,773.638,-197.656,-328.331,800.943,-216.416,-336.103,837.707,197.561,-501.543,804.972,245.037,-468.466,798.056,273.034,-519.493,752.419,289.158,-536.147,780.806,-795.551,-730.966,1290.45,-779.306,-729.747,1245.89,-748.696,-732.556,1275.25,-764.777,852.247,1246.83,-795.17,852.348,1275.47,-751.001,853.12,1294.69,-799.63,-371.79,1266.37,-754.271,-372.872,1254.44,-767.121,-371.424,1296.33,0.357247,-1.33062,1.70863,1,0
2332682,-89.9934,90.0012,-14.9951,44.9931,4.99922,4.99385,-174.997,89.9897,89.9959,15.0015,44.9928,5.00063,4.99049,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000909461,0.000303839,0.00212526,-0.00106104,0,-0.00272838,0.000455763,-0.00189756,0.000303839,-0.000757884,-0.00652267,0.000607678,-0.0113683,0,4.74336,-0.263913,1.95135,-6.2896,-0.269715,-2.09092,-0.55467,-5.89121,2.69646,-2.17625,-6.24412,-1.058,-1.61275,-0.609265,0.0490277,-0.650229,1.50617,1.83556,0.235704,-1.83071,-0.0352644,-0.626077,1.51075,-1.93314,0.213487,-1.86375,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.72389,-0.864741,1.19224,0.168884,-1.07387,0.836912,0,0,0,0,0,0,0,0,0,0,0,0,-0.148566,-1.17044,1.5567,-52.9777,-9.09856,-630.33,50.6597,-1.72775,-394.127,-139.663,-541.323,1570.06,-162.894,-553.349,1515.43,-132.592,-579.317,1610.39,186.472,-632.679,1554.48,171.91,-649.78,1586.4,195.706,-648.27,1502.33,-149.995,-370.347,822.726,-228.364,-373.107,773.683,-197.836,-328.212,801.006,-216.563,-336.048,837.744,197.239,-501.911,804.565,244.94,-468.326,798.072,272.878,-519.239,752.472,288.987,-535.958,780.732,-795.711,-730.977,1290.45,-779.578,-729.755,1245.93,-749.247,-732.288,1274.89,-764.622,852.259,1246.73,-795.007,852.387,1275.5,-750.647,853.056,1294.57,-799.797,-371.808,1266.49,-754.819,-372.637,1254.44,-767.257,-371.429,1296.33,0.357247,-1.33062,1.70863,1,0
2332683,-89.9934,90.0012,-14.9951,44.9931,4.99922,4.99374,-174.997,89.9896,89.9959,15.0015,44.9928,5.00063,4.99017,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000909461,0.000303151,0.00212366,-0.00106103,0,-0.00379225,0.00106344,-0.00173775,0.000607678,-0.000454726,-0.00651774,0.000607678,-0.0145403,0,4.74969,-0.285284,1.96223,-6.27984,-0.264504,-2.07827,-0.562353,-5.8919,2.70648,-2.14334,-6.27606,-1.03991,-1.6,-0.641415,0.0489682,-0.650276,1.50617,1.83522,0.235637,-1.83044,-0.0352554,-0.625939,1.51071,-1.93334,0.21408,-1.86296,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.723779,-0.864685,1.19221,0.168906,-1.07384,0.83698,0,0,0,0,0,0,0,0,0,0,0,0,-0.148626,-1.1703,1.55683,-54.626,-8.84827,-632.762,50.0575,-1.58949,-394.873,-139.684,-541.336,1570.1,-162.936,-553.349,1515.48,-132.64,-579.361,1610.45,186.444,-632.637,1554.48,171.869,-649.744,1586.38,195.675,-648.24,1502.33,-150.115,-370.273,822.807,-228.516,-373.022,773.75,-197.998,-328.106,801.084,-216.704,-335.959,837.819,197.167,-501.755,804.566,244.825,-468.129,798.091,272.771,-519.097,752.449,288.886,-535.74,780.735,-795.896,-731.01,1290.39,-779.944,-729.69,1245.87,-749.249,-732.566,1274.93,-764.476,852.218,1246.67,-794.881,852.465,1275.51,-750.879,853.087,1294.33,-799.939,-371.709,1266.43,-755.193,-372.549,1254.4,-767.449,-371.467,1296.34,0.35724,-1.33063,1.70862,1,0
2332684,-89.9934,90.0012,-14.9951,44.9931,4.99922,4.99353,-174.997,89.9896,89.996,15.0015,44.9928,5.00063,4.98984,4.99925,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000910827,0.000303151,0.00212366,-0.00121169,0,-0.00591144,0.00106343,-0.000707015,0.000455758,-0.000758457,-0.00651774,0.000607218,-0.0178861,0,4.70083,-0.396875,1.9018,-6.27708,-0.271697,-2.07492,-0.580672,-5.84667,2.86059,-2.15913,-6.19088,-1.02513,-1.579,-0.617672,0.048953,-0.650127,1.50615,1.83535,0.235956,-1.83081,-0.0353653,-0.626058,1.51074,-1.9335,0.213818,-1.86389,-0.760414,0.0596144,1.25842,-0.00221136,0.999987,0.00466163,-0.723652,-0.864631,1.19217,0.168929,-1.07381,0.837046,0,0,0,0,0,0,0,0,0,0,0,0,-0.148687,-1.17015,1.55695,-54.1886,-8.23747,-632.881,49.7688,-1.13569,-394.256,-139.751,-541.372,1570.14,-162.987,-553.39,1515.5,-132.662,-579.396,1610.5,186.411,-632.606,1554.47,171.844,-649.717,1586.38,195.634,-648.208,1502.31,-150.28,-370.17,822.869,-228.646,-372.914,773.833,-198.132,-328.017,801.162,-216.829,-335.883,837.886,197.192,-501,804.996,244.72,-467.942,798.107,272.704,-518.956,752.429,288.889,-535.62,780.764,-796.026,-731.069,1290.36,-780.054,-729.611,1246.09,-749.461,-732.633,1274.8,-764.414,852.182,1246.65,-794.65,852.376,1275.5,-750.697,853.061,1294.25,-800.118,-371.668,1266.5,-755.356,-372.614,1254.41,-767.534,-371.526,1296.36,0.357239,-1.33063,1.70862,1,0
