frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
2465794,-89.9855,90.0033,-14.9905,44.9881,5.00366,4.99191,-174.999,89.9879,90.0078,14.9948,44.99,5.00264,4.99449,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.13804,-0.867503,2.06789,-6.35583,-0.71409,-1.90999,0.189318,-6.37662,3.06478,-2.33245,-5.46274,-1.12284,-1.46608,-0.396167,0.0735348,-0.492566,1.39703,1.84755,0.262821,-1.59654,-0.0155264,-0.48944,1.40236,-1.96625,0.238611,-1.6531,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.171498,-0.848693,0.771571,0.227417,-0.881199,0.756472,0,0,0,0,0,0,0,0,0,0,0,0,0.00157299,-0.922222,1.62221,-133.751,-429.708,1467.21,-117.312,-466.029,1506.49,-155.544,-444.284,1412.65,202.746,-444.813,1448.4,192.165,-465.264,1479.47,215.963,-456.12,1396.22,-277.062,-262.996,677.245,-253.312,-212.91,710.379,-198.972,-245.432,725.945,-290.049,-273.778,707.43,189.756,-302.17,700.241,235.233,-259.086,690.153,266.065,-300.972,648.898,285.44,-314.544,677.163,-747.605,-808.686,1254.88,-731.126,-806.064,1292.9,-698.746,-808.267,1259.54,-717.307,776.908,1244.31,-685.171,774.845,1280.66,-724.309,775.114,1293.56,-700.548,-448.861,1288.26,-745.539,-447.352,1276.69,-716.087,-447.292,1242.84,0.374304,-1.35444,1.71017,0
2465795,-89.9855,90.0033,-14.9905,44.9881,5.00366,4.99191,-174.999,89.9879,90.0078,14.9948,44.99,5.00264,4.99449,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.13804,-0.867503,2.06789,-6.35583,-0.71409,-1.90999,0.189318,-6.37662,3.06478,-2.33245,-5.46274,-1.12284,-1.46608,-0.396167,0.0733159,-0.492098,1.39688,1.84723,0.262325,-1.59754,-0.0155276,-0.489243,1.40213,-1.9673,0.235349,-1.6492,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.17159,-0.848743,0.771705,0.22733,-0.881187,0.756506,0,0,0,0,0,0,0,0,0,0,0,0,0.00160301,-0.922208,1.62221,-133.88,-429.326,1467.05,-117.203,-465.242,1506.52,-155.711,-443.933,1412.5,202.587,-444.447,1448.19,191.994,-464.886,1479.28,215.777,-455.796,1396,-277.368,-263.311,676.953,-253.59,-213.214,710.029,-199.027,-245.326,725.812,-290.335,-274.087,707.129,189.125,-302.171,700.288,234.964,-259.36,689.79,265.742,-301.343,648.564,285.147,-314.873,676.812,-747.605,-808.714,1254.9,-731.137,-806.053,1292.88,-698.767,-808.259,1259.53,-717.317,776.926,1244.31,-685.146,774.833,1280.67,-724.308,775.1,1293.57,-700.569,-448.833,1288.23,-745.557,-447.358,1276.71,-716.127,-447.264,1242.87,0.374241,-1.3544,1.71026,0
2465796,-89.9854,90.0033,-14.9903,44.988,5.00366,4.99186,-174.999,89.9874,90.0081,14.9947,44.9894,5.00264,4.99438,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.68183,-0.787979,1.92118,-6.22779,-0.687263,-1.92153,0.160245,-6.10729,3.30934,-2.23805,-5.34523,-1.12222,-1.43024,-0.389945,0.0732175,-0.491979,1.39671,1.84706,0.261664,-1.59554,-0.0157227,-0.488889,1.40188,-1.96751,0.235824,-1.64969,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.171693,-0.848791,0.771839,0.227243,-0.881177,0.756542,0,0,0,0,0,0,0,0,0,0,0,0,0.00162502,-0.922199,1.6222,-134.036,-428.932,1466.85,-117.37,-464.85,1506.3,-155.899,-443.531,1412.26,202.399,-444.075,1447.95,191.86,-464.504,1479.04,215.6,-455.452,1395.78,-277.658,-263.638,676.642,-253.848,-213.452,709.654,-199.288,-245.617,725.502,-290.569,-274.347,706.87,188.768,-302.388,699.9,234.639,-259.613,689.393,265.457,-301.558,648.212,284.857,-315.176,676.437,-747.598,-808.72,1254.87,-731.141,-806.077,1292.88,-698.74,-808.316,1259.55,-717.304,776.917,1244.29,-685.162,774.819,1280.66,-724.306,775.086,1293.56,-700.577,-448.828,1288.24,-745.554,-447.372,1276.7,-716.182,-447.352,1242.88,0.374296,-1.35443,1.71017,0
2465797,-89.9855,90.0033,-14.9903,44.9879,5.00366,4.99181,-174.999,89.9874,90.0082,14.9947,44.9894,5.00264,4.99432,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.35641,-0.759131,1.80237,-6.2079,-0.692865,-1.91878,0.194043,-5.88438,3.3889,-2.18599,-5.28937,-1.13334,-1.41583,-0.395871,0.0730181,-0.491637,1.39656,1.84665,0.260526,-1.59582,-0.0156974,-0.488269,1.40183,-1.96651,0.235428,-1.64759,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.171807,-0.848838,0.771974,0.227156,-0.881171,0.756578,0,0,0,0,0,0,0,0,0,0,0,0,0.00163791,-0.922195,1.62218,-134.186,-428.531,1466.66,-117.475,-464.493,1506.17,-155.969,-443.21,1412.06,202.229,-443.705,1447.69,191.698,-464.103,1478.8,215.404,-455.14,1395.53,-277.925,-263.931,676.31,-254.116,-213.726,709.287,-199.527,-245.841,725.133,-290.982,-274.594,706.647,188.469,-302.582,699.397,234.065,-260.006,688.765,265.186,-301.784,647.856,284.575,-315.386,676.091,-747.612,-808.741,1254.88,-731.143,-806.096,1292.87,-698.764,-808.322,1259.51,-717.303,776.88,1244.29,-685.15,774.807,1280.7,-724.317,775.071,1293.56,-700.602,-448.86,1288.24,-745.541,-447.4,1276.7,-716.189,-447.408,1242.9,0.374308,-1.35444,1.71018,0
2465798,-89.9855,90.0033,-14.9903,44.9879,5.00366,4.99175,-174.999,89.9874,90.0083,14.9947,44.9894,5.00264,4.99427,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.00557,-0.751698,1.69702,-6.1529,-0.687593,-1.89081,0.193716,-5.654,3.46965,-2.11801,-5.24569,-1.1189,-1.3902,-0.405333,0.0728068,-0.491226,1.39633,1.84647,0.259583,-1.59694,-0.0159279,-0.48763,1.40178,-1.96674,0.234356,-1.64948,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.171933,-0.848884,0.772111,0.227069,-0.881168,0.756616,0,0,0,0,0,0,0,0,0,0,0,0,0.00164099,-0.922197,1.62216,-134.329,-428.147,1466.46,-117.756,-464.129,1505.8,-156.17,-443.234,1411.82,202.081,-443.335,1447.4,191.531,-463.694,1478.55,215.234,-454.801,1395.26,-278.205,-264.193,675.98,-254.378,-213.988,708.916,-200.062,-246.39,724.589,-291.196,-274.86,706.32,188.173,-302.774,699.045,233.69,-260.266,688.294,264.915,-301.962,647.454,284.284,-315.538,675.706,-747.619,-808.76,1254.89,-731.142,-806.115,1292.88,-698.781,-808.318,1259.51,-717.342,776.864,1244.34,-685.142,774.794,1280.68,-724.314,775.033,1293.57,-700.584,-448.896,1288.2,-745.553,-447.431,1276.69,-716.212,-447.356,1242.96,0.374303,-1.35444,1.71017,0
2465799,-89.9856,90.0033,-14.9903,44.9879,5.00366,4.9917,-174.999,89.9875,90.0083,14.9947,44.9894,5.00264,4.99411,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.67446,-0.802594,1.54185,-6.14137,-0.692178,-1.91118,0.193042,-5.47032,3.52487,-2.07138,-5.21269,-1.125,-1.39766,-0.412241,0.0726827,-0.490958,1.3961,1.84648,0.258583,-1.59592,-0.0162629,-0.487721,1.40154,-1.96767,0.232484,-1.65193,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.172071,-0.848928,0.772249,0.226982,-0.881168,0.756654,0,0,0,0,0,0,0,0,0,0,0,0,0.00163332,-0.922204,1.62214,-134.458,-427.803,1466.25,-117.919,-463.725,1505.64,-156.403,-442.936,1411.63,201.908,-442.927,1447.11,191.379,-463.274,1478.28,215.069,-454.448,1394.99,-278.537,-264.479,675.641,-254.73,-214.244,708.503,-200.094,-246.337,724.394,-291.41,-275.081,705.879,187.945,-302.927,698.795,233.402,-260.392,687.895,264.609,-302.191,647.053,284.024,-315.645,675.371,-747.643,-808.773,1254.89,-731.148,-806.132,1292.87,-698.75,-808.348,1259.54,-717.288,776.812,1244.31,-685.158,774.794,1280.71,-724.328,775.04,1293.57,-700.6,-448.958,1288.24,-745.562,-447.429,1276.69,-716.188,-447.36,1242.93,0.374233,-1.3544,1.71026,0
2465800,-89.9856,90.0033,-14.9903,44.9879,5.00366,4.9917,-174.999,89.9875,90.0083,14.9947,44.9894,5.00264,4.99411,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.67446,-0.802594,1.54185,-6.14137,-0.692178,-1.91118,0.193042,-5.47032,3.52487,-2.07138,-5.21269,-1.125,-1.39766,-0.412241,0.0725925,-0.490774,1.39587,1.84653,0.257215,-1.59446,-0.016392,-0.487533,1.40128,-1.96753,0.232634,-1.65172,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.17222,-0.848971,0.772387,0.226894,-0.88117,0.756693,0,0,0,0,0,0,0,0,0,0,0,0,0.00161437,-0.922216,1.62211,-134.59,-427.431,1466.03,-118.023,-463.318,1505.49,-156.508,-442.38,1411.45,201.747,-442.514,1446.81,191.243,-462.852,1478.01,214.922,-454.097,1394.71,-278.883,-264.82,675.197,-255.02,-214.576,708.109,-200.888,-246.8,723.819,-291.697,-275.401,705.514,187.631,-303.113,698.325,233.106,-260.555,687.49,264.335,-302.351,646.689,283.722,-315.814,674.985,-747.639,-808.793,1254.9,-731.152,-806.127,1292.86,-698.76,-808.358,1259.53,-717.337,776.844,1244.3,-685.165,774.771,1280.7,-724.321,775.002,1293.57,-700.448,-449.047,1288.42,-745.574,-447.42,1276.68,-716.198,-447.356,1242.94,0.374295,-1.35444,1.71018,0
2465801,-89.9857,90.0033,-14.9904,44.9879,5.00366,4.99159,-174.999,89.9875,90.0084,14.9948,44.9894,5.00264,4.99361,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.3069,-0.880348,1.42881,-6.1626,-0.683431,-1.91654,0.178199,-5.15326,3.62053,-1.93476,-5.22642,-1.11082,-1.37809,-0.395952,0.0724385,-0.490601,1.39564,1.84629,0.25616,-1.5941,-0.0162735,-0.486376,1.40132,-1.96641,0.231736,-1.64841,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.172379,-0.849013,0.772526,0.226806,-0.881175,0.756733,0,0,0,0,0,0,0,0,0,0,0,0,0.00158332,-0.922234,1.62208,-134.76,-427.076,1465.76,-118.182,-463,1505.13,-156.569,-442.461,1411.18,201.588,-442.135,1446.52,191.11,-462.393,1477.73,214.765,-453.743,1394.39,-279.234,-265.14,674.861,-255.336,-214.8,707.737,-200.739,-246.788,723.678,-292.052,-275.668,705.193,187.712,-303.579,697.634,233.126,-260.468,687.315,264.019,-302.56,646.407,283.412,-315.967,674.563,-747.617,-808.781,1254.88,-731.135,-806.126,1292.86,-698.764,-808.336,1259.52,-717.33,776.851,1244.31,-685.176,774.772,1280.69,-724.326,775.045,1293.58,-700.576,-448.943,1288.21,-745.555,-447.429,1276.67,-716.194,-447.365,1242.91,0.37424,-1.35441,1.71025,0
2465802,-89.9858,90.0033,-14.9904,44.9878,5.00366,4.99126,-174.999,89.9876,90.0084,14.9948,44.9894,5.00264,4.99345,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.76833,-1.0842,1.21422,-6.20848,-0.693024,-1.94777,0.181956,-5.05264,3.64419,-1.91506,-5.18454,-1.0986,-1.37003,-0.404814,0.0723458,-0.490539,1.39545,1.84593,0.254755,-1.59241,-0.0166139,-0.485901,1.4008,-1.96701,0.236729,-1.65211,-0.710213,-0.0159314,1.25827,0.0106666,0.99994,0.00238249,-0.17255,-0.849052,0.772667,0.226717,-0.881182,0.756772,0,0,0,0,0,0,0,0,0,0,0,0,0.00153947,-0.922256,1.62204,-134.895,-426.732,1465.51,-118.458,-463.015,1504.64,-156.782,-441.953,1410.82,201.429,-441.729,1446.22,191.006,-461.933,1477.45,214.609,-453.365,1394.1,-279.539,-265.542,674.481,-255.654,-215.152,707.322,-200.944,-247.18,723.123,-292.323,-276.031,704.849,187.405,-303.756,697.278,232.552,-260.883,686.645,263.711,-302.779,645.912,283.118,-316.123,674.172,-747.644,-808.77,1254.89,-731.146,-806.116,1292.86,-698.76,-808.339,1259.52,-717.326,776.856,1244.32,-685.158,774.778,1280.71,-724.324,775.037,1293.59,-700.576,-448.896,1288.26,-745.562,-447.42,1276.67,-716.203,-447.366,1242.96,0.374288,-1.35446,1.71018,0
2465803,-89.9858,90.0033,-14.9905,44.9878,5.00366,4.9911,-174.999,89.9876,90.0084,14.9948,44.9893,5.00264,4.99318,4.99902,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.5993,-1.1217,1.1388,-6.26166,-0.695089,-1.93046,0.179316,-4.98196,3.59902,-1.89473,-5.21082,-1.13586,-1.37154,-0.393147,0.0721893,-0.490161,1.39525,1.84545,0.253821,-1.59229,-0.0161243,-0.484676,1.40134,-1.96493,0.227342,-1.64289,-0.710213,-0.0159305,1.25827,0.0106682,0.99994,0.00238217,-0.172731,-0.84909,0.772808,0.226627,-0.881191,0.756811,0,0,0,0,0,0,0,0,0,0,0,0,0.0014822,-0.922283,1.62199,-135.037,-426.381,1465.23,-118.376,-462.333,1504.62,-156.602,-442.317,1410.95,201.284,-441.317,1445.9,190.873,-461.53,1477.17,214.44,-453.019,1393.79,-279.951,-265.975,674.099,-255.966,-215.615,706.855,-201.331,-247.466,722.877,-292.666,-276.362,704.461,187.074,-303.982,696.817,232.263,-261.106,686.236,263.398,-303.007,645.514,282.82,-316.376,673.723,-747.613,-808.756,1254.88,-731.135,-806.112,1292.87,-698.769,-808.331,1259.52,-717.338,776.871,1244.32,-685.143,774.808,1280.71,-724.323,775.068,1293.58,-700.582,-448.888,1288.23,-745.555,-447.403,1276.67,-716.202,-447.352,1242.93,0.374304,-1.35446,1.71018,0
