frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
1851190,-89.9917,90.0002,-14.9944,44.9896,5.00315,4.99246,-174.997,89.9909,90.0385,15.0261,45.0427,5.03469,5.05392,5.01243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.59599,-0.687379,1.34829,-6.822,-0.703368,-2.31049,-0.739005,-5.58781,2.46443,-2.26775,-6.04461,-1.24679,-1.60193,-0.526754,0.0757383,-0.554842,1.47903,1.83152,0.240163,-1.87579,-0.00715109,-0.529264,1.48673,-1.97139,0.205227,-1.90308,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.34185,-0.830844,0.80891,0.0355613,-0.920929,1.39497,-0.216994,-0.655536,0.927257,0.163389,-0.755835,0.946884,-0.0857635,-0.908739,1.22084,-0.0767839,-0.898771,1.27423,-0.151804,-1.05079,1.50332,-106.514,-441.764,1550.17,-99.2021,-480.408,1590.14,-132.161,-452.901,1496.53,214.114,-543.239,1527.21,199.048,-559.524,1558.88,222.599,-558.974,1474.69,-215.504,-256.896,759.658,-179.305,-213.854,791.594,-134.626,-258.497,807.151,-230.374,-263.268,790.229,225.932,-418.392,775.632,281.322,-388.569,764.112,299.342,-437.969,723.401,314.853,-455.17,751.777,-721.632,-818.505,1295.13,-699.205,-815.609,1259.91,-745.28,-817.142,1252.41,-727.587,767.631,1292.93,-716.896,765.995,1246.57,-683.208,765.291,1270.81,-716.092,-459.53,1241.38,-699.75,-456.687,1284.7,-743.812,-455.93,1279.16,0.373977,-1.35582,1.71072,0
1851191,-89.9917,90.0002,-14.9944,44.9896,5.00315,4.99246,-174.997,89.9909,90.0385,15.0261,45.0427,5.03469,5.05392,5.01243,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.59599,-0.687379,1.34829,-6.822,-0.703368,-2.31049,-0.739005,-5.58781,2.46443,-2.26775,-6.04461,-1.24679,-1.60193,-0.526754,0.0760455,-0.554781,1.47895,1.83171,0.240246,-1.87791,-0.00681609,-0.529239,1.4867,-1.97139,0.204087,-1.90416,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.341385,-0.829492,0.807195,0.0354456,-0.920941,1.39499,-0.216889,-0.65531,0.92726,0.163344,-0.7561,0.946883,-0.0859558,-0.908624,1.22085,-0.0769545,-0.898686,1.27426,-0.152332,-1.05047,1.50392,-106.049,-441.531,1550.1,-98.7603,-480.15,1590.12,-131.719,-452.67,1496.48,214.432,-543.493,1527.16,199.314,-559.763,1558.84,222.892,-559.238,1474.66,-214.853,-256.7,759.597,-178.483,-213.707,791.503,-133.959,-258.421,807.069,-229.709,-263.054,790.14,226.321,-418.84,775.527,281.765,-389.207,763.979,299.927,-438.463,723.375,315.247,-455.729,751.73,-721.612,-818.509,1295.11,-699.18,-815.626,1259.89,-745.267,-817.141,1252.41,-727.57,767.625,1292.93,-716.845,765.991,1246.57,-683.181,765.294,1270.8,-715.828,-458.598,1242.16,-699.729,-456.663,1284.42,-743.8,-455.926,1279.17,0.373981,-1.35582,1.71073,0
1851192,-89.9916,90.0003,-14.9942,44.9894,5.00315,4.99246,-174.997,89.9901,90.0388,15.0261,45.0421,5.03469,5.05386,5.01232,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.69078,-0.635295,1.39325,-6.84026,-0.701845,-2.29863,-0.733192,-5.51984,2.60299,-2.25997,-5.96924,-1.22779,-1.5464,-0.527727,0.0763062,-0.554751,1.47892,1.83155,0.239879,-1.88049,-0.00650407,-0.529202,1.48667,-1.9715,0.205123,-1.90618,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.340935,-0.828133,0.80549,0.0353378,-0.92095,1.39501,-0.216807,-0.655067,0.927279,0.163342,-0.756437,0.946868,-0.0861543,-0.908503,1.22083,-0.0771208,-0.89857,1.27425,-0.152854,-1.05015,1.50452,-105.574,-441.352,1550.13,-98.3666,-479.983,1590.1,-131.274,-452.411,1496.46,214.747,-543.758,1527.1,199.591,-559.984,1558.81,223.162,-559.506,1474.62,-214.292,-256.566,759.621,-177.73,-213.577,791.372,-133.211,-258.326,807.017,-229.021,-262.811,790.031,226.752,-419.391,775.454,282.207,-389.76,763.901,300.12,-439.118,723.313,315.853,-456.416,751.74,-721.596,-818.51,1295.12,-699.175,-815.639,1259.89,-745.256,-817.132,1252.42,-727.611,767.631,1292.96,-716.864,766.007,1246.57,-683.167,765.318,1270.81,-715.823,-458.507,1241.82,-699.717,-456.642,1284.42,-743.798,-455.903,1279.18,0.374195,-1.35564,1.71063,0
1851193,-89.9915,90.0003,-14.9942,44.9894,5.00315,4.9924,-174.997,89.9901,90.0388,15.0261,45.0421,5.03469,5.05381,5.01227,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.69306,-0.530288,1.41259,-6.82324,-0.667102,-2.29215,-0.7309,-5.49128,2.64204,-2.26789,-5.9446,-1.20957,-1.55998,-0.539937,0.076605,-0.554908,1.47892,1.83169,0.239516,-1.88067,-0.00649166,-0.529325,1.48621,-1.97261,0.209304,-1.91037,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.340502,-0.826766,0.803795,0.0352356,-0.920961,1.39503,-0.216702,-0.654845,0.927321,0.163386,-0.756798,0.946835,-0.0863728,-0.908361,1.22085,-0.0773157,-0.898443,1.27427,-0.153371,-1.04982,1.50512,-105.143,-441.094,1550.08,-98.044,-479.791,1589.95,-130.776,-451.575,1496.42,215.021,-544.007,1527.08,199.859,-560.23,1558.78,223.415,-559.855,1474.56,-213.591,-256.348,759.563,-176.913,-213.439,791.271,-132.956,-258.604,806.607,-228.276,-262.566,789.955,227.214,-419.901,775.378,282.763,-390.287,763.851,300.689,-439.797,723.207,316.126,-457.069,751.499,-721.584,-818.519,1295.13,-699.197,-815.576,1259.87,-745.242,-817.134,1252.4,-727.523,767.661,1292.93,-716.892,766.028,1246.58,-683.15,765.296,1270.8,-715.992,-459.404,1241.41,-699.693,-456.667,1284.43,-743.746,-455.907,1279.16,0.373985,-1.35582,1.71072,0
1851194,-89.9915,90.0003,-14.9942,44.9894,5.00315,4.9924,-174.997,89.9901,90.0388,15.026,45.0421,5.03469,5.05376,5.01227,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.67098,-0.374883,1.40273,-6.69456,-0.70039,-2.26986,-0.731425,-5.47532,2.62343,-2.25817,-5.95835,-1.22739,-1.54277,-0.522213,0.0768759,-0.555121,1.47892,1.83156,0.238798,-1.88164,-0.00586085,-0.529078,1.48657,-1.97143,0.204086,-1.90839,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.340088,-0.825393,0.802112,0.0351394,-0.920972,1.39505,-0.216541,-0.654641,0.927322,0.163421,-0.757132,0.946825,-0.0866126,-0.908276,1.22084,-0.0774995,-0.898307,1.27428,-0.153883,-1.04949,1.50573,-104.685,-440.851,1550,-97.5394,-479.511,1590.07,-130.385,-451.809,1496.38,215.325,-544.3,1527.03,200.158,-560.486,1558.74,223.693,-560.144,1474.56,-212.804,-256.114,759.45,-176.122,-213.178,791.238,-131.542,-258.102,806.956,-227.542,-262.274,789.901,227.712,-420.342,775.348,283.256,-390.826,763.781,301.101,-440.4,723.123,316.536,-457.684,751.571,-721.593,-818.489,1295.12,-699.175,-815.61,1259.91,-745.255,-817.132,1252.42,-727.532,767.642,1292.93,-716.824,766.01,1246.55,-683.141,765.29,1270.8,-715.846,-459.416,1241.36,-699.695,-456.654,1284.4,-743.756,-455.923,1279.19,0.373978,-1.35582,1.71072,0
1851195,-89.9915,90.0003,-14.9942,44.9894,5.00315,4.9924,-174.997,89.9901,90.0388,15.026,45.0421,5.03469,5.05376,5.01227,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.67098,-0.374883,1.40273,-6.69456,-0.70039,-2.26986,-0.731425,-5.47532,2.62343,-2.25817,-5.95835,-1.22739,-1.54277,-0.522213,0.0771797,-0.555142,1.47886,1.83192,0.239292,-1.88314,-0.00563413,-0.528898,1.48645,-1.97205,0.205503,-1.91247,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.339692,-0.824012,0.800442,0.0350495,-0.920988,1.39506,-0.214025,-0.655801,0.926337,0.16343,-0.757491,0.946811,-0.0868078,-0.908169,1.22085,-0.077668,-0.89811,1.27427,-0.154391,-1.04915,1.50633,-104.186,-440.613,1549.97,-97.2304,-479.344,1589.87,-129.97,-451.542,1496.35,215.614,-544.585,1527.03,200.412,-560.752,1558.72,223.976,-560.452,1474.54,-212.054,-255.884,759.377,-175.234,-213.016,791.132,-130.874,-258.007,806.892,-226.816,-261.997,789.821,228.258,-420.945,775.439,283.762,-391.389,763.709,301.399,-440.973,723.083,316.761,-458.234,751.509,-721.574,-818.527,1295.12,-699.155,-815.664,1259.93,-745.256,-817.139,1252.43,-727.507,767.637,1292.92,-716.843,766.017,1246.56,-683.147,765.282,1270.8,-715.823,-459.392,1241.43,-699.683,-456.652,1284.41,-743.748,-455.926,1279.18,0.373997,-1.35583,1.71072,0
1851196,-89.9915,90.0003,-14.9941,44.9894,5.00315,4.9924,-174.997,89.9901,90.0388,15.026,45.0421,5.03469,5.05365,5.01222,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.65116,-0.301387,1.42007,-6.64151,-0.67454,-2.25592,-0.729699,-5.46203,2.65088,-2.27887,-5.95177,-1.23855,-1.53674,-0.508138,0.0774294,-0.555238,1.47882,1.83198,0.239144,-1.88511,-0.00530422,-0.528866,1.48644,-1.97197,0.205024,-1.91399,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.339319,-0.822624,0.798785,0.0350595,-0.923074,1.39823,-0.213922,-0.655575,0.926347,0.163409,-0.757803,0.946801,-0.0869778,-0.908049,1.2209,-0.0778428,-0.897995,1.2743,-0.154896,-1.0488,1.50694,-103.71,-440.387,1549.93,-96.8076,-479.097,1589.85,-129.519,-451.301,1496.3,215.907,-544.874,1527.01,200.676,-560.994,1558.71,224.253,-560.725,1474.52,-211.299,-255.628,759.285,-174.477,-212.866,791.004,-130.132,-257.865,806.74,-226.068,-261.765,789.75,228.729,-421.321,775.358,284.286,-391.905,763.691,301.895,-441.416,723.138,317.282,-458.739,751.496,-721.561,-818.522,1295.09,-699.128,-815.697,1259.93,-745.24,-817.132,1252.42,-727.59,767.635,1292.96,-716.853,765.994,1246.56,-683.149,765.29,1270.81,-715.921,-458.636,1242.04,-699.698,-456.699,1284.68,-743.756,-455.932,1279.17,0.373976,-1.35583,1.71072,0
1851197,-89.9915,90.0003,-14.9941,44.9894,5.00315,4.9924,-174.997,89.9901,90.0388,15.026,45.042,5.03469,5.05343,5.01211,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.63577,-0.265448,1.39426,-6.63659,-0.694208,-2.25175,-0.738787,-5.42089,2.65733,-2.27767,-5.94666,-1.19986,-1.55436,-0.535858,0.0777183,-0.555342,1.47884,1.83193,0.238623,-1.88594,-0.0049511,-0.528792,1.48647,-1.97143,0.20518,-1.91511,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.338967,-0.821229,0.797143,0.0349774,-0.923087,1.39823,-0.212579,-0.656548,0.925997,0.163049,-0.757541,0.947078,-0.0871625,-0.907913,1.22095,-0.0780368,-0.897864,1.27432,-0.155398,-1.04845,1.50754,-103.281,-440.186,1549.9,-96.4442,-478.872,1589.82,-129.058,-451.046,1496.29,216.197,-545.121,1526.98,200.941,-561.247,1558.71,224.509,-561.032,1474.5,-210.526,-255.379,759.214,-173.665,-212.644,790.933,-130.174,-258.296,806.286,-225.297,-261.459,789.68,229.266,-421.753,775.313,284.841,-392.435,763.643,302.325,-441.693,723.302,317.695,-459.339,751.467,-721.589,-818.516,1295.11,-699.172,-815.63,1259.92,-745.259,-817.161,1252.42,-727.554,767.617,1292.94,-716.884,765.995,1246.56,-683.168,765.274,1270.81,-716.006,-458.708,1241.9,-699.72,-456.722,1284.65,-743.764,-455.955,1279.17,0.373991,-1.35584,1.71073,0
1851198,-89.9915,90.0003,-14.9941,44.9894,5.00315,4.99235,-174.997,89.9901,90.0388,15.026,45.042,5.03464,5.05332,5.01211,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.51682,-0.402316,1.32175,-6.68429,-0.691299,-2.25963,-0.741246,-5.37655,2.69337,-2.26661,-5.93523,-1.24656,-1.53691,-0.526652,0.0779759,-0.555592,1.47885,1.8319,0.238041,-1.88657,-0.00460899,-0.528863,1.48643,-1.97156,0.204467,-1.9153,-0.708452,-0.0251374,1.25693,0.00812159,0.999967,0.000604755,-0.339559,-0.821664,0.797373,0.0348977,-0.923102,1.39824,-0.212427,-0.656281,0.925945,0.163269,-0.75824,0.946873,-0.0873098,-0.907745,1.22099,-0.0782615,-0.897774,1.27436,-0.155897,-1.04809,1.50815,-102.822,-439.979,1549.89,-95.9327,-478.59,1589.9,-128.611,-450.757,1496.24,216.481,-545.4,1526.97,201.238,-561.471,1558.7,224.777,-561.345,1474.48,-209.747,-255.091,759.137,-172.772,-212.417,790.892,-128.394,-257.611,806.677,-224.516,-261.179,789.591,229.773,-422.079,775.29,285.458,-392.954,763.613,302.799,-442.682,723.012,318.497,-460.183,751.319,-721.603,-818.536,1295.1,-699.166,-815.682,1259.9,-745.252,-817.177,1252.42,-727.578,767.604,1292.93,-716.882,765.974,1246.55,-683.178,765.266,1270.81,-715.848,-458.675,1241.87,-699.745,-456.735,1284.64,-743.793,-455.943,1279.15,0.373996,-1.35585,1.71073,0
1851199,-89.9915,90.0003,-14.9942,44.9894,5.00315,4.99229,-174.997,89.9901,90.0388,15.026,45.042,5.03464,5.05327,5.01205,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.47782,-0.534664,1.28407,-6.7396,-0.681467,-2.26087,-0.72022,-5.34256,2.7138,-2.25223,-5.92128,-1.22183,-1.54093,-0.522819,0.078299,-0.555453,1.47877,1.83245,0.238337,-1.88932,-0.00434127,-0.528843,1.48636,-1.9716,0.204316,-1.91789,-0.708454,-0.025138,1.25693,0.00811614,0.999967,0.000603602,-0.340184,-0.822097,0.797626,0.0348227,-0.923116,1.39825,-0.214903,-0.653894,0.926152,0.16318,-0.758512,0.946904,-0.0875276,-0.90757,1.22103,-0.0785006,-0.897673,1.27442,-0.156394,-1.04773,1.50876,-102.344,-439.766,1549.8,-95.5684,-478.449,1589.81,-128.166,-450.516,1496.18,216.796,-545.689,1526.96,201.483,-561.729,1558.68,225.072,-561.679,1474.46,-208.934,-254.87,759.087,-171.933,-212.197,790.804,-128.637,-258.043,806.156,-223.71,-260.912,789.481,230.361,-422.443,775.282,286.076,-393.475,763.576,303.409,-443.181,722.981,318.666,-460.56,751.364,-721.601,-818.56,1295.13,-699.192,-815.639,1259.91,-745.269,-817.188,1252.4,-727.602,767.596,1292.95,-716.883,765.956,1246.55,-683.184,765.278,1270.82,-716.003,-458.714,1242.01,-699.754,-456.749,1284.65,-743.834,-455.956,1279.18,0.373991,-1.35584,1.71072,0
