frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
1922713,-90.0009,90.0005,-14.9995,44.9965,4.99982,4.99758,-175.001,89.9581,89.9811,15.0329,45.0496,5.02126,5.12718,5.04664,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000303151,0,0,0,0,0,0,0,-0.000303839,0,0,0,0,0,-4.46921,0.571887,-0.501405,-5.39076,-0.313563,-1.93851,0.174962,3.9363,2.84149,0.210898,-5.87306,-0.906459,-1.42354,-0.74687,0.0296744,-0.315985,1.33562,1.85486,-0.101919,-1.52474,-0.0573426,-0.314876,1.33763,-1.92531,-0.129893,-1.58235,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0143948,-0.722401,1.57771,0,0,0,0,0,0,-181.268,-244.493,1375.19,-164.072,-262.938,1425,-200.129,-279.282,1329.47,154.107,-242.801,1366.19,144.1,-251.448,1402.82,169.195,-270.066,1321.48,-310.397,-370.585,577.104,-293.829,-313.158,586.412,-237.114,-332.359,615.808,-310.246,-313.369,625.821,152.472,-364.293,615.081,187.453,-322.689,595.576,230.425,-374.299,567.041,249.713,-376.358,598.145,-781.228,-703.008,1298.38,-811.074,-700.843,1262.21,-771.653,-704.179,1250.31,-776.072,879.607,1294.37,0,0,0,-736.177,879.211,1267.3,-800.851,-344.846,1289.99,-789.256,-344.907,1245.95,-757.084,-344.106,1277.85,0.35944,-1.33292,1.70603,0,0
1922714,-90.0009,90.0005,-14.9995,44.9964,4.99982,4.99758,-175.001,89.9583,89.9813,15.033,45.0493,5.0212,5.12718,5.04664,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,0,0,-0.00106263,0,0,0,0.00121536,0.00182303,0.000454726,-0.00333466,-0.000607678,0,0,-4.47883,0.535819,-0.506954,-5.41216,-0.348036,-1.9201,0.174364,3.9049,2.82588,0.246063,-5.83776,-0.927409,-1.43592,-0.745075,0.0296969,-0.315973,1.3356,1.85502,-0.101931,-1.5252,-0.0571673,-0.314875,1.33756,-1.92717,-0.131423,-1.57908,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0143784,-0.722404,1.57771,0,0,0,0,0,0,-181.232,-244.501,1375.2,-163.83,-262.814,1425.16,-200.104,-279.309,1329.47,154.155,-242.805,1366.19,144.137,-251.443,1402.82,169.236,-270.051,1321.48,-310.398,-370.584,577.119,-293.838,-313.151,586.452,-237.138,-332.355,615.806,-310.21,-313.408,625.776,152.532,-364.163,615.137,187.429,-322.67,595.572,230.371,-374.453,567.04,249.706,-376.331,598.123,-781.232,-702.99,1298.37,-811.088,-700.843,1262.22,-771.663,-704.179,1250.28,-776.104,879.638,1294.4,0,0,0,-736.184,879.185,1267.33,-800.859,-344.847,1289.99,-789.233,-344.904,1245.94,-757.087,-344.099,1277.88,0.35947,-1.3329,1.7061,0,0
1922715,-90.0009,90.0005,-14.9995,44.9964,4.99982,4.99758,-175.001,89.9583,89.9814,15.033,45.0488,5.02115,5.12718,5.04664,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,0,0,-0.00106263,0,0,0,0.00182028,0.00258263,0.000454726,-0.00864632,-0.00106424,0,0,-4.47883,0.535819,-0.506954,-5.41216,-0.348036,-1.9201,0.174364,3.89522,2.87579,0.217267,-5.83515,-0.932131,-1.44736,-0.752981,0.0296969,-0.315973,1.3356,1.85502,-0.101931,-1.5252,-0.0571673,-0.314875,1.33756,-1.92717,-0.131423,-1.57908,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0143784,-0.722404,1.57771,0,0,0,0,0,0,-181.202,-244.496,1375.22,-163.754,-262.761,1425.18,-200.338,-279.235,1329.33,154.208,-242.786,1366.17,144.19,-251.435,1402.82,169.274,-270.056,1321.47,-310.404,-370.598,577.143,-293.86,-313.163,586.481,-237.135,-332.385,615.829,-310.291,-313.366,625.877,152.526,-364.145,615.122,187.425,-322.644,595.562,230.372,-374.431,567.011,249.691,-376.285,598.12,-781.243,-702.996,1298.37,-811.088,-700.834,1262.21,-771.66,-704.173,1250.3,-776.173,879.703,1294.39,0,0,0,-736.154,879.181,1267.31,-800.857,-344.843,1289.99,-789.279,-344.88,1245.96,-757.096,-344.119,1277.87,0.35947,-1.3329,1.7061,0,0
1922716,-90.0009,90.0005,-14.9995,44.9962,4.99982,4.99753,-175.001,89.9583,89.9814,15.0329,45.0487,5.02115,5.12718,5.04664,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,0,0.00030338,-0.00288211,0,-0.000607218,0,0.00182028,0.00334476,0.000303154,-0.00910827,-0.00106344,0,0,-4.53035,0.543426,-0.509472,-5.38879,-0.34912,-1.91552,0.180853,3.86328,2.85514,0.208836,-5.85601,-0.941378,-1.42033,-0.76701,0.029728,-0.315893,1.33561,1.85485,-0.102108,-1.52538,-0.0574518,-0.315623,1.33737,-1.92891,-0.130902,-1.58234,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0143616,-0.722407,1.57771,0,0,0,0,0,0,-181.142,-244.513,1375.22,-163.771,-262.965,1425.09,-200.292,-279.247,1329.34,154.253,-242.773,1366.17,144.219,-251.426,1402.83,169.333,-270.009,1321.45,-310.419,-370.617,577.179,-293.856,-313.175,586.494,-237.174,-332.355,615.843,-309.983,-313.542,625.541,152.512,-364.122,615.107,187.419,-322.621,595.549,230.361,-374.407,566.997,249.678,-376.269,598.117,-781.244,-702.998,1298.38,-811.099,-700.831,1262.22,-771.65,-704.189,1250.31,-776.059,879.587,1294.41,0,0,0,-736.135,879.202,1267.29,-800.866,-344.833,1289.99,-789.278,-344.884,1245.95,-757.094,-344.094,1277.86,0.359466,-1.3329,1.7061,0,0
1922717,-90.0009,90.0005,-14.9995,44.9961,4.99982,4.99753,-175.001,89.9583,89.9814,15.0329,45.0487,5.02109,5.12718,5.04664,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0,0,0.000303383,-0.00364056,0,-0.000607678,0,0.00182028,0.00334223,0.000302922,-0.00911517,-0.00167238,0,0,-4.5968,0.610627,-0.518267,-5.36978,-0.323332,-1.89112,0.173007,3.85692,2.87398,0.212682,-5.81484,-0.908198,-1.42781,-0.743814,0.0298399,-0.315919,1.33557,1.85503,-0.101979,-1.5252,-0.0573541,-0.315731,1.33745,-1.92865,-0.131253,-1.58273,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0143277,-0.722414,1.57771,0,0,0,0,0,0,-181.087,-244.515,1375.24,-163.655,-262.762,1425.22,-200.229,-279.258,1329.34,154.298,-242.756,1366.16,144.274,-251.407,1402.81,169.384,-270.025,1321.44,-310.429,-370.634,577.187,-293.868,-313.193,586.524,-237.141,-332.399,615.849,-309.987,-313.559,625.564,152.496,-364.085,615.104,187.406,-322.582,595.539,230.368,-374.392,567.001,249.683,-376.235,598.078,-781.229,-703.007,1298.38,-811.078,-700.835,1262.21,-771.698,-704.081,1250.37,-776.157,879.699,1294.37,0,0,0,-736.114,879.183,1267.31,-800.87,-344.848,1289.99,-789.262,-344.895,1245.97,-757.089,-344.1,1277.87,0.359469,-1.3329,1.7061,0,0
1922718,-90.0009,90.0005,-14.9995,44.9961,4.99982,4.99747,-175.001,89.9583,89.9815,15.0329,45.0487,5.02109,5.12718,5.04664,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000303839,0,0,-0.00394394,0,-0.00106263,0,0.0018189,0.00334476,0.000303154,-0.00941901,-0.00167238,0,0,-4.63418,0.606492,-0.553244,-5.38154,-0.3407,-1.91492,0.170321,3.83985,2.87253,0.225015,-5.84715,-0.924713,-1.41234,-0.751782,0.0299047,-0.316013,1.33561,1.85476,-0.102477,-1.5249,-0.0572716,-0.315703,1.33742,-1.92931,-0.131597,-1.58178,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0143108,-0.722417,1.57771,0,0,0,0,0,0,-181.041,-244.507,1375.26,-163.542,-262.734,1425.29,-200.188,-279.249,1329.37,154.348,-242.75,1366.13,144.326,-251.395,1402.83,169.428,-270.005,1321.42,-310.441,-370.635,577.238,-293.868,-313.21,586.532,-237.155,-332.407,615.869,-309.98,-313.585,625.596,152.505,-364.077,615.085,187.416,-322.559,595.514,230.335,-374.345,566.966,249.699,-376.207,598.05,-781.221,-703.002,1298.37,-811.085,-700.846,1262.21,-771.437,-704.5,1250.36,-776.062,879.589,1294.42,0,0,0,-736.166,879.196,1267.28,-800.854,-344.857,1289.98,-789.258,-344.913,1245.95,-757.076,-344.148,1277.87,0.359469,-1.3329,1.7061,0,0
1922719,-90.0009,90.0005,-14.9995,44.9961,4.99982,4.99747,-175.001,89.9583,89.9815,15.0329,45.0487,5.02104,5.12718,5.04658,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000303839,0,0,-0.00424732,0,-0.00106344,0,0.0018203,0.00394987,0.000302922,-0.00941901,-0.00212687,-0.000606301,-0.000607678,-4.66731,0.618129,-0.529571,-5.40003,-0.333943,-1.91647,0.170994,3.86773,2.88497,0.202204,-5.86438,-0.941647,-1.43054,-0.740351,0.0299974,-0.316154,1.33561,1.85464,-0.101956,-1.52439,-0.0572479,-0.315757,1.33745,-1.92919,-0.131526,-1.58228,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0142939,-0.722421,1.57771,0,0,0,0,0,0,-180.987,-244.506,1375.27,-163.511,-262.719,1425.27,-200.147,-279.244,1329.37,154.404,-242.751,1366.14,144.395,-251.388,1402.81,169.482,-269.895,1321.42,-310.445,-370.658,577.245,-293.873,-313.256,586.56,-237.146,-332.417,615.882,-309.987,-313.596,625.61,152.502,-364.056,615.071,187.409,-322.532,595.506,230.347,-374.314,566.94,249.693,-376.161,598.023,-781.207,-703,1298.36,-811.085,-700.846,1262.22,-771.658,-704.237,1250.31,-776.127,879.666,1294.38,0,0,0,-736.183,879.192,1267.3,-800.86,-344.841,1289.99,-789.319,-344.856,1245.98,-757.066,-344.113,1277.85,0.359459,-1.33289,1.70611,0,0
1922720,-90.0009,90.0005,-14.9995,44.9961,4.99982,4.99747,-175.001,89.9583,89.9815,15.0329,45.0487,5.02104,5.12718,5.04658,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000303839,0,0,-0.00424732,0,-0.00106344,0,0.0018203,0.00394987,0.000302922,-0.00941901,-0.00212687,-0.000606301,-0.000607678,-4.66731,0.618129,-0.529571,-5.40003,-0.333943,-1.91647,0.170994,3.86773,2.88497,0.202204,-5.86438,-0.941647,-1.43054,-0.740351,0.0299974,-0.316154,1.33561,1.85464,-0.101956,-1.52439,-0.0572479,-0.315757,1.33745,-1.92919,-0.131526,-1.58228,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0142939,-0.722421,1.57771,0,0,0,0,0,0,-180.918,-244.51,1375.27,-163.387,-262.731,1425.28,-200.1,-279.268,1329.39,154.466,-242.728,1366.12,144.449,-251.348,1402.83,169.558,-269.89,1321.39,-310.454,-370.695,577.258,-293.877,-313.271,586.596,-237.146,-332.429,615.93,-309.98,-313.621,625.647,152.499,-364.029,615.049,187.402,-322.502,595.487,230.33,-374.288,566.921,249.684,-376.134,597.987,-781.221,-703.008,1298.37,-811.083,-700.845,1262.21,-771.622,-704.18,1250.33,-776.276,879.8,1294.35,0,0,0,-736.139,879.202,1267.29,-800.852,-344.849,1290,-789.252,-344.93,1245.96,-757.076,-344.092,1277.85,0.359459,-1.33289,1.70611,0,0
1922721,-90.0009,90.0005,-14.9995,44.996,4.99982,4.99742,-175.001,89.9583,89.9815,15.0329,45.0487,5.02098,5.12712,5.04658,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000303839,0,0,-0.00439901,0,-0.00166985,-0.000607218,0.0018189,0.00364607,0.000303151,-0.00941901,-0.00273452,-0.00106104,-0.000607678,-4.67935,0.571052,-0.560004,-5.3731,-0.344155,-1.90315,0.164984,3.79467,2.89483,0.188898,-5.82804,-0.929305,-1.42883,-0.748367,0.0300813,-0.316254,1.33564,1.85461,-0.102603,-1.52413,-0.0571721,-0.315688,1.33734,-1.93003,-0.13144,-1.58164,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0142772,-0.722424,1.57771,0,0,0,0,0,0,-180.853,-244.499,1375.29,-163.353,-262.722,1425.3,-200.04,-279.24,1329.39,154.539,-242.725,1366.09,144.515,-251.327,1402.82,169.608,-269.85,1321.38,-310.452,-370.708,577.297,-293.875,-313.282,586.614,-237.139,-332.432,615.933,-309.984,-313.63,625.656,152.502,-364.013,615.031,187.417,-322.489,595.453,230.342,-374.254,566.891,249.689,-376.102,597.967,-781.209,-703.01,1298.37,-811.085,-700.849,1262.22,-771.65,-704.235,1250.31,-776.088,879.624,1294.39,0,0,0,-736.117,879.156,1267.29,-800.866,-344.854,1289.99,-789.283,-344.897,1245.97,-757.11,-344.17,1277.89,0.359433,-1.33292,1.70603,0,0
1922722,-90.0009,90.0005,-14.9995,44.996,4.99982,4.99736,-175.001,89.9583,89.9815,15.033,45.0487,5.02098,5.12712,5.04653,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-0.000607678,0,0,-0.00469884,0,-0.00212206,-0.000607212,0.0018189,0.00424732,0.000455414,-0.00941901,-0.00273455,-0.00106183,-0.00106343,-4.69028,0.595944,-0.574083,-5.40381,-0.345696,-1.91223,0.168308,3.79461,2.88947,0.207106,-5.84341,-0.923945,-1.42452,-0.730717,0.0301143,-0.316256,1.33565,1.85454,-0.102763,-1.52469,-0.0571329,-0.315764,1.33741,-1.92963,-0.131351,-1.58226,-0.764322,0.0874695,1.26282,0.0154628,0.999877,0.0027257,6.74307e-310,6.74307e-310,6.74307e-310,4.77226e-310,6.74312e-310,4.77226e-310,0,0,0,0,0,0,0,0,0,0,0,0,0.0142607,-0.722428,1.57771,0,0,0,0,0,0,-180.79,-244.486,1375.3,-163.285,-262.732,1425.27,-199.982,-279.254,1329.4,154.604,-242.704,1366.08,144.583,-251.294,1402.78,169.692,-269.871,1321.38,-310.446,-370.733,577.316,-293.876,-313.296,586.625,-237.159,-332.44,615.933,-309.968,-313.655,625.683,152.507,-364.011,615.016,187.441,-322.464,595.444,230.344,-374.245,566.889,249.708,-376.117,597.938,-781.219,-703.006,1298.37,-811.074,-700.839,1262.23,-771.625,-704.138,1250.28,-776.186,879.716,1294.37,0,0,0,-736.142,879.201,1267.3,-800.845,-344.844,1289.99,-789.263,-344.897,1245.95,-757.069,-344.113,1277.88,0.359461,-1.33289,1.7061,0,0
