frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
2684109,-89.9962,90.0025,-14.9943,44.9917,4.99857,5.00004,-175.001,89.9873,90.0044,15.0016,44.9945,4.9997,4.99074,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000910139,0.000606301,0.000607678,0,0,0,0,0.000911517,-0.000606766,0.00030338,0,0.000606307,0,0,5.66618,-0.171319,1.95042,-6.80655,-0.481435,-2.44519,0.203849,-5.11341,2.91523,-1.92355,-6.08494,-0.989085,-1.51392,-0.608383,0.0327079,-0.672505,1.49423,1.82081,0.217498,-1.72802,-0.053772,-0.657576,1.50056,-1.95053,0.192324,-1.75986,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.592103,-0.665382,0.966255,0.216382,-1.09676,0.850842,0,0,0,0,0,0,0,0,0,0,0,0,-0.155935,-1.19563,1.50491,-43.6997,-14.2878,-624.882,44.3414,2.70813,-396.398,-165.267,-582.994,1560.97,-153.304,-618.948,1601.78,-188.224,-598.206,1506.96,168.402,-639.584,1539.81,156.278,-657.549,1572.21,178.371,-654.733,1487.85,-287.326,-438.542,764.578,-261.066,-390.315,790.109,-208.832,-427.009,811.319,-278.107,-399.495,827.418,151.517,-522.239,786.88,194.881,-484.162,778.778,227.242,-532.667,733.977,245.531,-547.168,762.161,-798.559,-729.865,1273.69,-758.016,-728.182,1249.53,-751.843,-731.214,1290.52,0,0,0,-747.416,853.13,1254.69,-767.047,854.581,1299.54,-788.147,-370.962,1253.07,-744.431,-371.695,1270.97,-780.726,-370.252,1296.14,0.356957,-1.33005,1.70842,0,0
2684110,-89.9962,90.0025,-14.9943,44.9917,4.99857,5.00004,-175.001,89.9873,90.0044,15.0016,44.9945,4.9997,4.99074,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.000910139,0.000606301,0.000607678,0,0,0,0,0.000911517,-0.000606766,0.00030338,0,0.000606307,0,0,5.66618,-0.171319,1.95042,-6.80655,-0.481435,-2.44519,0.203849,-5.11341,2.91523,-1.92355,-6.08494,-0.989085,-1.51392,-0.608383,0.0327079,-0.672505,1.49423,1.82081,0.217498,-1.72802,-0.053772,-0.657576,1.50056,-1.95053,0.192324,-1.75986,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.592103,-0.665382,0.966255,0.216382,-1.09676,0.850842,0,0,0,0,0,0,0,0,0,0,0,0,-0.155935,-1.19563,1.50491,-43.6997,-14.2878,-624.882,44.3414,2.70813,-396.398,-165.159,-582.965,1561,-153.178,-618.965,1601.8,-188.131,-598.184,1506.99,168.528,-639.661,1539.78,156.373,-657.627,1572.2,178.475,-654.79,1487.82,-287.259,-438.536,764.596,-260.95,-390.289,790.126,-208.719,-427.039,811.351,-278.02,-399.49,827.431,151.554,-522.376,786.866,194.944,-484.297,778.744,227.283,-532.844,733.902,245.591,-547.343,762.123,-798.557,-729.882,1273.69,-757.981,-728.201,1249.55,-751.843,-731.2,1290.5,0,0,0,-747.401,853.225,1254.76,-767.076,854.587,1299.51,-788.146,-370.968,1253.06,-744.428,-371.684,1270.97,-780.715,-370.271,1296.15,0.356957,-1.33005,1.70842,0,0
2684111,-89.9962,90.0025,-14.9943,44.9917,4.99857,5.00004,-175.001,89.987,90.0046,15.0016,44.9939,4.9997,4.99058,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00121352,0.000606301,0.000607218,0,0,0,0,-0.00273042,0.00106183,0,-0.0054691,0,-0.00212366,0,5.68259,-0.191333,1.97993,-6.80857,-0.494719,-2.42582,0.22768,-5.1535,2.96414,-1.93856,-6.05787,-0.98926,-1.51161,-0.599335,0.0327769,-0.672425,1.4942,1.82069,0.217619,-1.72947,-0.0536645,-0.657491,1.50054,-1.95088,0.192499,-1.75974,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.59363,-0.667136,0.96901,0.216393,-1.09673,0.85072,0,0,0,0,0,0,0,0,0,0,0,0,-0.155493,-1.19594,1.50487,-43.8452,-15.6647,-623.866,44.658,2.57679,-395.368,-165.034,-582.955,1561.03,-153.088,-618.962,1601.78,-188.009,-598.171,1507.03,168.604,-639.749,1539.77,156.482,-657.71,1572.2,178.556,-654.894,1487.85,-287.183,-438.525,764.626,-260.856,-390.275,790.179,-208.646,-427.043,811.392,-277.922,-399.457,827.465,151.602,-522.446,786.847,195.014,-484.446,778.716,227.328,-533.026,733.848,245.616,-547.454,762.12,-798.557,-729.879,1273.69,-757.989,-728.212,1249.54,-751.838,-731.222,1290.51,0,0,0,-747.411,853.121,1254.73,-767.069,854.566,1299.53,-788.149,-370.969,1253.08,-744.442,-371.679,1270.99,-780.739,-370.267,1296.16,0.356948,-1.33004,1.70841,0,0
2684112,-89.996,90.0025,-14.994,44.9913,4.99857,5.00004,-175.001,89.9869,90.0046,15.0016,44.9939,4.9997,4.99052,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00303383,0.000303383,0.00333466,-0.00439901,0,0,0,-0.00303609,0.00136418,-0.000303151,-0.00607684,0,-0.00272836,0,5.68974,-0.319864,1.99737,-6.88001,-0.491775,-2.46093,0.22303,-5.1543,3.00925,-1.95624,-6.04807,-0.962561,-1.5,-0.588307,0.0329452,-0.672538,1.49425,1.82035,0.21748,-1.72976,-0.0539243,-0.65875,1.50043,-1.95172,0.188242,-1.76524,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.596683,-0.670643,0.974516,0.216396,-1.09671,0.850486,0,0,0,0,0,0,0,0,0,0,0,0,-0.154611,-1.19654,1.50482,-43.5532,-13.9437,-622.078,47.1881,3.9965,-396.769,-164.877,-583.164,1560.81,-152.992,-618.956,1601.78,-187.92,-598.164,1507.06,168.714,-639.834,1539.77,156.569,-657.796,1572.19,178.633,-654.956,1487.84,-287.081,-438.501,764.651,-260.757,-390.247,790.22,-208.517,-427.054,811.405,-277.827,-399.443,827.501,151.671,-522.531,786.856,195.084,-484.567,778.708,227.456,-533.191,733.809,245.708,-547.588,762.083,-798.625,-729.944,1273.79,-757.992,-728.231,1249.53,-751.852,-731.209,1290.5,0,0,0,-747.426,853.112,1254.72,-767.077,854.579,1299.52,-788.165,-370.979,1253.08,-744.432,-371.626,1270.99,-780.746,-370.28,1296.16,0.356951,-1.33003,1.70841,0,0
2684113,-89.996,90.0025,-14.994,44.9912,4.99857,5.00004,-175.001,89.9869,90.0047,15.0016,44.9939,4.9997,4.99036,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00303151,0,0.00333718,-0.00500577,0,0,0,-0.00364056,0.0018189,-0.000303151,-0.00607678,0,-0.00439573,0,5.69585,-0.382923,1.96653,-6.86278,-0.510466,-2.45703,0.20962,-5.16835,3.08924,-1.94367,-5.95295,-0.983391,-1.48152,-0.606068,0.0330596,-0.67279,1.49425,1.82035,0.217287,-1.72883,-0.0538108,-0.658327,1.50043,-1.95119,0.19187,-1.7666,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.598209,-0.672395,0.977268,0.216387,-1.0967,0.850373,0,0,0,0,0,0,0,0,0,0,0,0,-0.154172,-1.19684,1.5048,-43.3782,-14.0578,-620.982,44.023,3.61424,-397.747,-164.801,-583.163,1560.86,-153.078,-619.111,1601.56,-187.804,-598.143,1507.08,168.802,-639.932,1539.77,156.679,-657.887,1572.19,178.737,-655.066,1487.82,-286.98,-438.473,764.674,-260.634,-390.223,790.253,-208.427,-427.038,811.427,-277.728,-399.405,827.552,151.724,-522.58,786.843,195.166,-484.634,778.7,227.52,-533.297,733.792,245.785,-547.731,762.029,-798.571,-729.889,1273.68,-758.025,-728.219,1249.55,-751.841,-731.233,1290.5,0,0,0,-747.403,853.092,1254.72,-767.055,854.552,1299.53,-788.153,-371.008,1253.07,-744.433,-371.724,1270.97,-780.753,-370.281,1296.14,0.356935,-1.33004,1.70842,0,0
2684114,-89.9959,90.0025,-14.994,44.9911,4.99857,5.00004,-175.001,89.9869,90.0047,15.0016,44.9939,4.9997,4.99009,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00333721,0.00030338,0.0030338,-0.00576422,0,0,0,-0.00364056,0.00242706,-0.000303609,-0.00607678,0,-0.00698301,0,5.63406,-0.380048,1.91583,-6.86086,-0.480702,-2.46143,0.197976,-5.18779,3.14938,-1.96396,-5.91754,-0.976271,-1.49675,-0.592691,0.0331762,-0.672891,1.49427,1.82039,0.216935,-1.72856,-0.0537515,-0.658424,1.50047,-1.95117,0.191671,-1.76719,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.599735,-0.674147,0.98002,0.216372,-1.0967,0.850264,0,0,0,0,0,0,0,0,0,0,0,0,-0.153736,-1.19714,1.50478,-43.6685,-14.2345,-622.77,45.3716,2.6768,-399.1,-164.695,-583.179,1560.89,-152.993,-619.121,1601.6,-187.707,-598.152,1507.11,168.905,-640.019,1539.77,156.78,-657.986,1572.2,178.839,-655.175,1487.84,-286.894,-438.446,764.731,-260.538,-390.19,790.298,-208.346,-426.999,811.475,-277.676,-399.446,827.737,151.803,-522.611,786.83,195.243,-484.698,778.723,227.584,-533.353,733.804,245.847,-547.784,762.059,-798.579,-729.874,1273.67,-758.005,-728.28,1249.51,-751.887,-731.215,1290.52,0,0,0,-747.394,853.102,1254.72,-767.066,854.559,1299.51,-788.158,-370.999,1253.05,-744.444,-371.67,1270.97,-780.756,-370.282,1296.13,0.356936,-1.33002,1.70841,0,0
2684115,-89.9959,90.0025,-14.994,44.9911,4.99857,5.00004,-175.001,89.9869,90.0048,15.0016,44.9939,4.9997,4.98976,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00333721,0.00030338,0.0030338,-0.00576422,0,0,0,-0.00394696,0.00333466,-0.000303609,-0.00577288,0,-0.0103306,0,5.63406,-0.380048,1.91583,-6.86086,-0.480702,-2.46143,0.197976,-5.22091,3.22346,-1.97749,-5.93461,-0.989445,-1.48905,-0.620451,0.0331762,-0.672891,1.49427,1.82039,0.216935,-1.72856,-0.0537515,-0.658424,1.50047,-1.95117,0.191671,-1.76719,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.599735,-0.674147,0.98002,0.216372,-1.0967,0.850264,0,0,0,0,0,0,0,0,0,0,0,0,-0.153736,-1.19714,1.50478,-43.6685,-14.2345,-622.77,45.3716,2.6768,-399.1,-164.597,-583.177,1560.91,-152.9,-619.1,1601.62,-187.609,-598.145,1507.14,169.011,-640.132,1539.75,156.86,-658.095,1572.19,178.912,-655.272,1487.82,-286.812,-438.389,764.778,-260.429,-390.174,790.357,-208.249,-426.974,811.515,-277.604,-399.409,827.78,151.855,-522.642,786.882,195.345,-484.73,778.73,227.639,-533.372,733.838,245.921,-547.863,762.056,-798.596,-729.877,1273.67,-758.015,-728.294,1249.53,-751.895,-731.208,1290.53,0,0,0,-747.313,853.075,1254.71,-767.037,854.562,1299.53,-788.165,-370.992,1253.05,-744.456,-371.642,1270.96,-780.776,-370.264,1296.13,0.356936,-1.33002,1.70841,0,0
2684116,-89.9959,90.0025,-14.994,44.9911,4.99857,5.00004,-175.001,89.9869,90.0049,15.0016,44.9939,4.99975,4.98954,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00303154,0,0.00303148,-0.00621929,0,0,0.00045507,-0.00425053,0.00394394,-0.000303609,-0.00607678,0.000607218,-0.0119926,0,5.56927,-0.434675,1.91924,-6.90555,-0.476798,-2.4841,0.211278,-5.2276,3.27242,-1.98605,-5.92833,-0.982193,-1.47201,-0.601373,0.0332157,-0.672789,1.49427,1.82013,0.21722,-1.73026,-0.0536642,-0.658452,1.5005,-1.95113,0.191606,-1.76733,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.601262,-0.675897,0.982771,0.21635,-1.09671,0.850159,0,0,0,0,0,0,0,0,0,0,0,0,-0.153302,-1.19743,1.50476,-43.9786,-13.7081,-619.045,44.6404,4.55787,-396.871,-164.533,-583.04,1561.14,-152.782,-619.16,1601.64,-187.528,-598.155,1507.19,169.076,-640.233,1539.77,156.958,-658.199,1572.2,178.988,-655.367,1487.84,-286.714,-438.334,764.829,-260.33,-390.103,790.418,-208.114,-426.972,811.571,-277.493,-399.33,827.839,151.916,-522.653,786.895,195.428,-484.742,778.759,227.705,-533.397,733.817,246.031,-547.915,762.038,-798.7,-729.923,1273.78,-758.016,-728.234,1249.52,-751.897,-731.191,1290.54,0,0,0,-747.327,853.117,1254.74,-767.049,854.588,1299.53,-788.159,-370.979,1253.04,-744.428,-371.651,1270.98,-780.779,-370.253,1296.11,0.356932,-1.33002,1.70843,0,0
2684117,-89.9959,90.0025,-14.994,44.991,4.99857,5.00004,-175.001,89.9869,90.0049,15.0016,44.9939,4.99975,4.98927,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.0030338,-0.00030338,0.00333718,-0.00697247,0,0,0,-0.00424736,0.00485775,-0.000303612,-0.00606301,0.000607678,-0.0145732,0,5.41131,-0.425648,1.83804,-6.84951,-0.504654,-2.47045,0.206827,-5.20727,3.30891,-1.96826,-5.89317,-0.996939,-1.48733,-0.59234,0.0334042,-0.673118,1.49431,1.81991,0.217486,-1.72921,-0.0531087,-0.657723,1.50064,-1.9513,0.193401,-1.76228,-0.755574,0.0614458,1.26141,-0.00427569,0.999976,0.00549078,-0.604315,-0.679398,0.988273,0.216283,-1.09674,0.849955,0,0,0,0,0,0,0,0,0,0,0,0,-0.152442,-1.19802,1.50474,-42.7527,-13.8679,-619.185,44.7662,4.22764,-398.509,-164.423,-583.07,1561.17,-152.539,-619.068,1601.87,-187.417,-598.169,1507.23,169.169,-640.343,1539.78,157.05,-658.316,1572.2,179.075,-655.471,1487.84,-286.645,-438.249,764.891,-260.248,-390.038,790.485,-208.027,-426.883,811.63,-277.396,-399.252,827.9,151.973,-522.656,786.917,195.504,-484.758,778.798,227.757,-533.394,733.847,246.066,-547.94,762.063,-798.701,-729.902,1273.77,-758.016,-728.225,1249.54,-751.935,-731.181,1290.56,0,0,0,-747.283,853.118,1254.74,-767.035,854.588,1299.53,-788.138,-370.963,1253.03,-744.445,-371.618,1270.98,-780.774,-370.234,1296.11,0.35683,-1.32989,1.70855,0,0
2684118,-89.9959,90.0025,-14.994,44.9909,4.99857,5.00004,-175.001,89.9869,90.005,15.0016,44.9938,4.99975,4.98905,4.99854,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00273455,-0.000303839,0.00273248,-0.00757877,0,0,-0.000455409,-0.00425049,0.0054691,-0.000303609,-0.00637098,0.000607678,-0.0168503,0,5.31743,-0.408457,1.78501,-6.83469,-0.475818,-2.47796,0.224591,-5.21602,3.3361,-2.02163,-5.90773,-0.972249,-1.4507,-0.592135,0.0334681,-0.673121,1.49435,1.81962,0.217704,-1.72977,-0.0529937,-0.657048,1.50051,-1.95165,0.1982,-1.76417,-0.755626,0.061431,1.26142,-0.00425621,0.999976,0.00548388,-0.605842,-0.68115,0.991024,0.216239,-1.09677,0.849859,0,0,0,0,0,0,0,0,0,0,0,0,-0.152017,-1.19831,1.50473,-43.9391,-14.8276,-620.715,46.5462,2.99333,-400.621,-164.322,-583.069,1561.22,-152.629,-619.171,1601.46,-187.325,-598.207,1507.26,169.256,-640.453,1539.79,157.131,-658.442,1572.21,179.139,-655.582,1487.84,-286.564,-438.17,764.945,-260.179,-389.945,790.556,-207.919,-426.823,811.718,-277.292,-399.174,827.998,152.06,-522.64,786.949,195.563,-484.754,778.83,227.822,-533.141,734.004,246.103,-547.942,762.063,-798.643,-729.835,1273.65,-758.013,-728.228,1249.54,-751.957,-731.171,1290.55,0,0,0,-747.264,853.146,1254.74,-767.08,854.625,1299.55,-788.123,-370.95,1253.01,-744.429,-371.64,1271.01,-780.775,-370.233,1296.12,0.356922,-1.33001,1.70842,0,0
