frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
3422271,-89.9944,90.0024,-14.994,44.9907,4.99971,4.99365,-174.996,89.9892,90.0057,14.9979,44.9898,5.00034,4.98874,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.05856,0.786961,1.42811,-5.67859,-0.235845,-2.25176,-0.849878,-5.62383,1.53886,-2.14188,-6.18435,-0.788424,-1.52541,-0.500808,-0.0314303,-0.467659,1.46721,1.87791,0.259597,-1.13291,-0.112312,-0.50725,1.47008,-1.97038,0.253852,-1.20959,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.110998,-0.971414,0.788828,0.385139,-0.732376,0.779385,0.10464,-1.02385,1.60444,0.17321,-1.016,1.60236,-244.347,-504.443,1536.32,-213.685,-530.287,1575.07,-258.433,-525.619,1481.93,61.9328,-368.084,1522.25,60.5304,-391.293,1553.07,80.1004,-371.689,1470.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.394,-890.782,1288.56,-827.727,-892.309,1240.4,-860.911,-888.92,1265.21,-808.297,693.637,1257.42,-834.858,692.16,1296.8,-857.781,692.226,1262.92,-809.126,-530.194,1264.78,-850.177,-529.783,1245.68,-847.103,-532.851,1290.4,0.280795,-0.917839,1.63439,0.380183,-1.35632,1.71113,0
3422272,-89.9943,90.0024,-14.994,44.9906,4.99971,4.99365,-174.996,89.9893,90.0057,14.9979,44.9898,5.00034,4.98874,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.18454,0.838366,1.51452,-5.67285,-0.244359,-2.26343,-0.864225,-5.5101,1.42995,-2.08274,-6.17867,-0.81747,-1.53207,-0.495176,-0.030914,-0.467191,1.4671,1.87711,0.259393,-1.13643,-0.111839,-0.506774,1.47024,-1.97054,0.252033,-1.21458,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.112169,-0.97061,0.788818,0.384942,-0.733244,0.779392,0.0993326,-1.02401,1.60429,0.168058,-1.01801,1.60147,-243.878,-503.231,1536.4,-213.361,-529.171,1575.2,-258.034,-524.411,1482.08,62.823,-367.92,1522.02,61.3631,-391.098,1552.85,80.9764,-371.652,1470.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.415,-890.84,1288.58,-827.732,-892.35,1240.46,-860.927,-888.971,1265.21,-808.291,693.574,1257.42,-834.857,692.111,1296.79,-857.799,692.177,1262.93,-809.148,-530.301,1264.81,-849.982,-529.871,1245.59,-847.108,-532.913,1290.41,0.279541,-0.918722,1.63408,0.380073,-1.35646,1.71114,0
3422273,-89.9943,90.0025,-14.9937,44.9906,4.99971,4.99365,-174.996,89.9888,90.0057,14.9979,44.989,5.00034,4.98858,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.33037,0.920434,1.53374,-5.66399,-0.213406,-2.23893,-0.857366,-5.53394,1.41226,-2.11011,-6.15002,-0.815775,-1.55401,-0.507067,-0.0304339,-0.466619,1.46702,1.87572,0.25878,-1.14132,-0.111421,-0.506359,1.47021,-1.97177,0.25117,-1.22062,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.11324,-0.970216,0.788922,0.38474,-0.734245,0.779441,0.0942448,-1.02395,1.60413,0.163032,-1.0198,1.60068,-243.39,-501.958,1536.48,-213.017,-527.983,1575.27,-257.716,-523.15,1482.15,63.8224,-367.75,1521.73,62.2907,-390.895,1552.58,81.9021,-371.625,1470.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.416,-890.87,1288.58,-827.719,-892.395,1240.43,-860.915,-889.024,1265.21,-808.264,693.343,1257.46,-834.857,692.046,1296.8,-857.79,692.115,1262.94,-809.154,-530.326,1264.8,-850.234,-529.877,1245.67,-847.105,-532.966,1290.42,0.278256,-0.91961,1.63376,0.380194,-1.35633,1.71114,0
3422274,-89.9943,90.0025,-14.9937,44.9906,4.99971,4.9936,-174.996,89.9888,90.0057,14.9979,44.989,5.00034,4.98847,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.47606,1.14215,1.56087,-5.58044,-0.245554,-2.24015,-0.858341,-5.58191,1.41009,-2.14596,-6.12997,-0.818562,-1.53784,-0.500437,-0.029961,-0.466195,1.46689,1.87457,0.257877,-1.14728,-0.111029,-0.504694,1.4699,-1.97402,0.252203,-1.21745,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.114438,-0.969459,0.788957,0.384481,-0.735284,0.779482,0.0894005,-1.02392,1.604,0.158212,-1.02132,1.59999,-242.876,-500.741,1536.5,-212.242,-526.741,1575.28,-257.271,-521.92,1482.23,64.8281,-367.657,1521.45,63.1726,-390.733,1552.35,82.809,-371.611,1469.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.416,-890.929,1288.57,-827.753,-892.47,1240.44,-860.9,-889.097,1265.2,-808.335,693.192,1257.46,-834.852,691.987,1296.79,-857.808,692.062,1262.93,-809.145,-530.378,1264.78,-849.976,-529.981,1245.57,-847.1,-533.018,1290.39,0.276941,-0.920501,1.63345,0.380088,-1.35647,1.71113,0
3422275,-89.9943,90.0025,-14.9938,44.9906,4.99971,4.9936,-174.996,89.9889,90.0057,14.9979,44.989,5.00034,4.98836,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.50107,1.25469,1.57733,-5.51792,-0.255756,-2.18097,-0.840225,-5.68913,1.48753,-2.15505,-6.09864,-0.800686,-1.50266,-0.502861,-0.0294135,-0.465666,1.4668,1.87379,0.256925,-1.15165,-0.110606,-0.504593,1.47004,-1.97449,0.250419,-1.22671,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.115585,-0.968969,0.789052,0.384132,-0.736346,0.779565,0.0848432,-1.0237,1.60387,0.153618,-1.02258,1.59937,-242.377,-499.442,1536.58,-212.051,-525.599,1575.33,-256.919,-520.682,1482.33,65.8396,-367.545,1521.2,64.1075,-390.612,1552.13,83.7984,-371.671,1469.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.421,-890.961,1288.57,-827.768,-892.485,1240.39,-860.91,-889.131,1265.21,-808.337,693.24,1257.42,-834.86,691.958,1296.82,-857.829,692.042,1262.96,-809.14,-530.453,1264.81,-850.201,-529.975,1245.62,-847.109,-533.057,1290.4,0.2756,-0.921394,1.63313,0.380076,-1.35646,1.71116,0
3422276,-89.9943,90.0025,-14.9937,44.9906,4.99971,4.9936,-174.996,89.9888,90.0057,14.9979,44.989,5.00034,4.98814,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.45705,1.2571,1.55341,-5.47369,-0.250152,-2.16973,-0.837887,-5.81064,1.56505,-2.22725,-6.11166,-0.805517,-1.52527,-0.513364,-0.0286992,-0.465229,1.4667,1.8732,0.256248,-1.15351,-0.110001,-0.504316,1.47004,-1.97501,0.248508,-1.23174,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.116743,-0.968617,0.789237,0.383829,-0.737542,0.779639,0.0805222,-1.02355,1.60387,0.149237,-1.02366,1.59886,-241.821,-498.202,1536.6,-211.649,-524.349,1575.45,-256.509,-519.355,1482.4,66.8186,-367.412,1520.94,65.0784,-390.531,1551.9,84.7906,-371.708,1469.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.413,-890.931,1288.57,-827.772,-892.464,1240.41,-860.896,-889.117,1265.21,-808.29,693.218,1257.48,-834.848,691.973,1296.82,-857.819,692.036,1262.95,-809.163,-530.373,1264.76,-849.921,-530.018,1245.53,-847.095,-533.057,1290.38,0.274233,-0.922288,1.63281,0.380083,-1.35646,1.71114,0
3422277,-89.9943,90.0025,-14.9938,44.9906,4.99971,4.99354,-174.996,89.9887,90.0058,14.9979,44.989,5.00034,4.98787,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.38758,1.22643,1.52715,-5.51884,-0.222037,-2.19542,-0.852021,-5.93722,1.59936,-2.27971,-6.07944,-0.844869,-1.51155,-0.505448,-0.0280613,-0.464905,1.46654,1.87235,0.255827,-1.15779,-0.10991,-0.502192,1.46953,-1.97904,0.252056,-1.23045,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.117919,-0.968232,0.789365,0.383436,-0.738743,0.779683,0.0765347,-1.02337,1.6038,0.145123,-1.02457,1.59842,-241.291,-496.874,1536.64,-210.835,-523.189,1575.2,-256.098,-518.111,1482.51,67.8567,-367.375,1520.66,66.0343,-390.453,1551.65,85.7804,-371.761,1469.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.424,-890.921,1288.59,-827.703,-892.519,1240.44,-860.895,-889.1,1265.2,-808.325,693.257,1257.41,-834.861,691.997,1296.81,-857.84,692.077,1262.94,-809.12,-530.392,1264.76,-850.108,-529.972,1245.59,-847.087,-533.035,1290.38,0.272842,-0.923182,1.63249,0.380088,-1.35647,1.71112,0
3422278,-89.9943,90.0025,-14.9938,44.9906,4.99971,4.99354,-174.996,89.9887,90.0058,14.9979,44.989,5.00034,4.98787,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.38758,1.22643,1.52715,-5.51884,-0.222037,-2.19542,-0.852021,-5.93722,1.59936,-2.27971,-6.07944,-0.844869,-1.51155,-0.505448,-0.0276037,-0.464387,1.46657,1.87064,0.255374,-1.16327,-0.109195,-0.502429,1.47002,-1.97658,0.248076,-1.2383,-0.826653,-0.0981466,1.25588,0.00170304,0.999987,0.00484505,-0.119024,-0.967574,0.7895,0.383008,-0.73999,0.779746,0.0727588,-1.02326,1.60377,0.141297,-1.02535,1.59805,-240.836,-495.591,1536.7,-210.768,-521.945,1575.49,-255.685,-516.788,1482.54,68.8976,-367.33,1520.45,66.9995,-390.326,1551.43,86.7456,-371.894,1468.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.427,-890.869,1288.59,-827.756,-892.415,1240.38,-860.915,-889.038,1265.2,-808.269,693.331,1257.41,-834.858,692.039,1296.79,-857.821,692.113,1262.94,-809.135,-530.303,1264.78,-850.111,-529.914,1245.6,-847.106,-532.973,1290.4,0.271429,-0.924075,1.63217,0.380083,-1.35646,1.71115,0
3422279,-89.9943,90.0025,-14.9938,44.9906,4.99971,4.99354,-174.996,89.9886,90.0058,14.9978,44.9889,5.00034,4.98733,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.37569,1.10063,1.45961,-5.53446,-0.244647,-2.20131,-0.841853,-6.12505,1.74003,-2.36303,-6.07819,-0.819822,-1.53425,-0.50177,-0.0267467,-0.464149,1.46637,1.87072,0.254255,-1.16459,-0.10871,-0.501798,1.47002,-1.97752,0.246371,-1.24367,-0.826655,-0.0981427,1.25588,0.00170401,0.999987,0.00484547,-0.12012,-0.967367,0.789807,0.382534,-0.741285,0.779798,0.0692929,-1.023,1.60363,0.137975,-1.02628,1.59784,-240.268,-494.23,1536.71,-210.349,-520.65,1575.5,-255.223,-515.505,1482.58,69.8881,-367.239,1520.18,67.9527,-390.236,1551.19,87.7962,-371.948,1468.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.399,-890.825,1288.6,-827.776,-892.267,1240.44,-860.884,-888.973,1265.2,-808.259,693.428,1257.48,-834.867,692.115,1296.8,-857.791,692.166,1262.92,-809.113,-530.242,1264.77,-850.1,-529.865,1245.63,-847.088,-532.904,1290.39,0.269997,-0.924968,1.63185,0.380084,-1.35647,1.71113,0
3422280,-89.9943,90.0025,-14.9938,44.9906,4.99971,4.99338,-174.996,89.9885,90.0059,14.9978,44.9889,5.00034,4.98711,4.99937,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,3.28295,0.784721,1.38556,-5.68384,-0.257961,-2.22984,-0.85584,-6.14636,1.82928,-2.3598,-6.0321,-0.817904,-1.53628,-0.492767,-0.0261606,-0.463832,1.46637,1.86939,0.252834,-1.16936,-0.108454,-0.499716,1.46958,-1.98037,0.249282,-1.24008,-0.826655,-0.0981427,1.25588,0.00170401,0.999987,0.00484547,-0.121195,-0.966966,0.790109,0.381992,-0.742539,0.779857,0.0661088,-1.02292,1.60339,0.134529,-1.02668,1.59721,-239.791,-492.88,1536.74,-209.496,-519.437,1575.45,-254.836,-514.124,1482.65,70.9173,-367.208,1519.96,68.8938,-390.12,1551.01,88.755,-372.056,1468.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-820.426,-890.774,1288.61,-827.726,-892.303,1240.46,-860.91,-888.927,1265.21,-808.218,693.618,1257.42,-834.85,692.154,1296.77,-857.791,692.215,1262.89,-809.134,-530.251,1264.8,-850.119,-529.798,1245.63,-847.092,-532.875,1290.41,0.268546,-0.92586,1.63153,0.380088,-1.35648,1.71112,0
