frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
1699311,-90.0041,90.002,-14.998,44.9906,4.99822,4.9936,-175.001,90.003,90.0069,15.0041,44.9938,5.00139,4.99142,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.10963,-0.172387,-1.16849,-5.74748,-0.378131,-2.02304,-0.151545,4.09273,3.66847,0.0785947,-5.18716,-0.958622,-1.27274,-0.472054,0.0152296,-0.184336,1.3078,1.83648,-0.113247,-1.48366,-0.0718342,-0.188801,1.31191,-1.95429,-0.128583,-1.55646,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.154,-121.305,1353.13,-177.031,-139.759,1402.68,-215.538,-156.495,1307.95,137.339,-107.494,1335.45,128.385,-116.28,1372.17,152.93,-136.135,1290.62,-343.499,-272.243,560.991,-324.787,-210.12,570.799,-268.655,-229.959,595.722,-356.006,-270.859,591.805,128.79,-244.077,586.992,169.875,-202.442,561.084,205.883,-251.767,537.36,225.633,-252.411,567.994,-700.272,-903.542,1248.13,-740.318,-900.401,1258.32,-712.711,-902.291,1295.91,-691.613,681.911,1265.99,-731.718,680.538,1291.9,-738.976,680.532,1251.91,-739.674,-544.53,1285.23,-722.173,-542.168,1243.06,-693.148,-540.92,1277.84,0.0171269,-0.485758,1.62374,0.382229,-1.41194,1.71068,0
1699312,-90.0041,90.002,-14.998,44.9906,4.99822,4.9936,-175.001,90.003,90.0071,15.0041,44.9936,5.00139,4.99131,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.10963,-0.172387,-1.16849,-5.74748,-0.378131,-2.02304,-0.151545,4.09685,3.6694,0.0385387,-5.2106,-0.967143,-1.26656,-0.459437,0.0152169,-0.184374,1.30782,1.83644,-0.113564,-1.48398,-0.0718193,-0.18876,1.31186,-1.95453,-0.128393,-1.55608,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.153,-121.321,1353.12,-177.016,-139.766,1402.65,-215.532,-156.496,1307.94,137.347,-107.516,1335.44,128.389,-116.282,1372.18,152.923,-136.133,1290.63,-343.474,-272.215,560.988,-324.822,-210.097,570.832,-268.627,-229.972,595.738,-355.989,-270.86,591.816,128.764,-244.037,586.975,169.859,-202.447,561.077,205.874,-251.801,537.35,225.629,-252.404,567.992,-700.27,-903.53,1248.12,-740.313,-900.4,1258.3,-712.714,-902.284,1295.9,-691.608,681.895,1265.98,-731.735,680.625,1291.87,-739.028,680.552,1251.92,-739.655,-544.534,1285.22,-722.2,-542.118,1243.07,-693.214,-541.066,1277.77,0.0171269,-0.485758,1.62374,0.382216,-1.41193,1.71069,0
1699313,-90.0041,90.002,-14.998,44.9906,4.99822,4.9936,-175.001,90.003,90.0073,15.0042,44.9929,5.00139,4.99125,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.11195,-0.14797,-1.17217,-5.71705,-0.376162,-2.00953,-0.134977,4.09989,3.65575,0.0567217,-5.17754,-0.952251,-1.26352,-0.484087,0.0152226,-0.184337,1.30781,1.83638,-0.113213,-1.48374,-0.0718189,-0.18871,1.31186,-1.95444,-0.128128,-1.55599,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.162,-121.312,1353.13,-177.035,-139.759,1402.64,-215.533,-156.487,1307.95,137.342,-107.505,1335.45,128.39,-116.295,1372.18,152.921,-136.128,1290.63,-343.475,-272.222,560.982,-324.794,-210.117,570.789,-268.645,-229.946,595.738,-356.009,-270.854,591.803,128.754,-244.08,586.984,169.878,-202.452,561.095,205.884,-251.772,537.354,225.631,-252.393,568.009,-700.259,-903.532,1248.12,-740.327,-900.398,1258.31,-712.712,-902.297,1295.89,-691.61,681.894,1266,-731.721,680.556,1291.9,-738.945,680.523,1251.9,-739.715,-544.445,1285.33,-722.159,-542.165,1243.05,-693.221,-541.037,1277.79,0.0171271,-0.485759,1.62374,0.382214,-1.41192,1.71069,0
1699314,-90.0041,90.002,-14.998,44.9906,4.99822,4.9936,-175.001,90.003,90.0073,15.0042,44.9929,5.00139,4.99125,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.11195,-0.14797,-1.17217,-5.71705,-0.376162,-2.00953,-0.134977,4.09989,3.65575,0.0567217,-5.17754,-0.952251,-1.26352,-0.484087,0.0152355,-0.184395,1.3078,1.83646,-0.113364,-1.48361,-0.0717928,-0.188685,1.31188,-1.95446,-0.128368,-1.55552,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.168,-121.294,1353.13,-177.011,-139.755,1402.7,-215.529,-156.482,1307.94,137.339,-107.511,1335.44,128.383,-116.293,1372.17,152.924,-136.118,1290.62,-343.49,-272.214,561.004,-324.776,-210.14,570.786,-268.641,-229.973,595.718,-355.996,-270.867,591.801,128.761,-244.041,586.986,169.872,-202.448,561.091,205.887,-251.777,537.359,225.657,-252.422,568.005,-700.272,-903.536,1248.12,-740.321,-900.396,1258.31,-712.714,-902.286,1295.89,-691.611,681.889,1265.99,-731.717,680.549,1291.89,-738.944,680.51,1251.91,-739.598,-544.48,1285.25,-722.182,-542.162,1243.05,-693.193,-541.067,1277.84,0.0171271,-0.485758,1.62374,0.382214,-1.41192,1.71071,0
1699315,-90.0041,90.002,-14.998,44.9906,4.99822,4.99355,-175.001,90.003,90.0073,15.0042,44.9929,5.00139,4.99109,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.11588,-0.188378,-1.166,-5.74689,-0.371238,-2.03426,-0.135848,4.09938,3.65945,0.0683546,-5.19766,-0.947342,-1.27501,-0.46375,0.0152479,-0.184438,1.30783,1.83638,-0.113715,-1.48351,-0.0718269,-0.188792,1.31187,-1.95444,-0.128584,-1.55618,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.158,-121.312,1353.11,-177.015,-139.772,1402.68,-215.535,-156.47,1307.94,137.344,-107.522,1335.43,128.389,-116.292,1372.18,152.93,-136.136,1290.62,-343.48,-272.224,560.992,-324.801,-210.103,570.805,-268.638,-229.966,595.719,-355.999,-270.859,591.8,128.768,-244.084,586.99,169.874,-202.454,561.088,205.876,-251.78,537.359,225.628,-252.382,567.988,-700.263,-903.525,1248.12,-740.317,-900.384,1258.29,-712.714,-902.3,1295.89,-691.614,681.902,1266,-731.718,680.547,1291.9,-738.945,680.521,1251.91,-739.682,-544.529,1285.23,-722.189,-542.171,1243.06,-693.177,-540.97,1277.78,0.017127,-0.485759,1.62374,0.382225,-1.41193,1.71071,0
1699316,-90.0041,90.002,-14.998,44.9906,4.99822,4.99349,-175.001,90.003,90.0073,15.0043,44.9928,5.00139,4.9906,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.13695,-0.158144,-1.16585,-5.70882,-0.385735,-2.02495,-0.147359,4.07684,3.66131,0.0733914,-5.16863,-0.980119,-1.26174,-0.465038,0.0152076,-0.184336,1.30779,1.83653,-0.11321,-1.48415,-0.071795,-0.188786,1.31192,-1.95423,-0.128522,-1.556,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.149,-121.314,1353.13,-177.019,-139.744,1402.68,-215.514,-156.477,1307.94,137.349,-107.508,1335.44,128.386,-116.288,1372.18,152.919,-136.103,1290.62,-343.488,-272.233,560.972,-324.822,-210.093,570.82,-268.655,-229.975,595.729,-356,-270.876,591.806,128.765,-244.098,586.973,169.877,-202.451,561.091,205.884,-251.777,537.369,225.643,-252.4,568.008,-700.251,-903.55,1248.12,-740.306,-900.392,1258.3,-712.707,-902.297,1295.9,-691.605,681.894,1265.97,-731.715,680.554,1291.9,-738.967,680.529,1251.91,-739.669,-544.526,1285.22,-722.161,-542.184,1243.05,-693.197,-541.051,1277.82,0.0171269,-0.485759,1.62374,0.382223,-1.41193,1.71068,0
1699317,-90.0041,90.002,-14.998,44.9906,4.99822,4.99344,-175.001,90.003,90.0073,15.0043,44.9928,5.00139,4.99,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.10686,-0.157626,-1.17926,-5.72003,-0.354896,-2.01979,-0.146542,4.10378,3.68774,0.0829905,-5.19954,-0.959304,-1.27156,-0.473534,0.0152217,-0.184309,1.30781,1.83637,-0.11309,-1.48374,-0.0718272,-0.188802,1.3119,-1.95441,-0.128866,-1.55642,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.144,-121.301,1353.12,-177.009,-139.759,1402.69,-215.529,-156.49,1307.96,137.343,-107.495,1335.45,128.393,-116.29,1372.18,152.918,-136.108,1290.64,-343.496,-272.25,560.972,-324.816,-210.112,570.79,-268.652,-229.957,595.72,-356.027,-270.847,591.813,128.733,-244.068,586.956,169.866,-202.447,561.086,205.896,-251.79,537.357,225.643,-252.401,568.008,-700.245,-903.526,1248.12,-740.313,-900.398,1258.31,-712.703,-902.285,1295.9,-691.602,681.877,1266,-731.726,680.554,1291.91,-738.958,680.518,1251.91,-739.724,-544.466,1285.32,-722.207,-542.161,1243.06,-693.18,-541.032,1277.82,0.0171269,-0.485759,1.62374,0.382226,-1.41191,1.7107,0
1699318,-90.0041,90.002,-14.998,44.9906,4.99822,4.99339,-175.001,90.003,90.0074,15.0043,44.9928,5.00139,4.98962,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.11109,-0.194851,-1.16245,-5.70264,-0.352542,-2.00084,-0.141513,4.08588,3.67968,0.0724346,-5.19729,-0.961331,-1.2718,-0.474674,0.0152255,-0.184352,1.3078,1.83657,-0.113301,-1.4839,-0.0718342,-0.188789,1.31184,-1.95469,-0.128425,-1.55641,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.137,-121.312,1353.12,-177.004,-139.751,1402.63,-215.532,-156.472,1307.96,137.347,-107.506,1335.45,128.387,-116.281,1372.17,152.93,-136.117,1290.63,-343.468,-272.188,560.995,-324.823,-210.074,570.827,-268.654,-229.974,595.73,-355.988,-270.877,591.817,128.801,-244.079,587.035,169.87,-202.453,561.089,205.888,-251.787,537.36,225.649,-252.392,568.006,-700.251,-903.534,1248.12,-740.307,-900.385,1258.31,-712.698,-902.289,1295.9,-691.615,681.88,1265.97,-731.709,680.548,1291.9,-739.031,680.552,1251.93,-739.605,-544.472,1285.24,-722.165,-542.161,1243.07,-693.113,-540.944,1277.91,0.0171268,-0.485759,1.62374,0.382384,-1.41186,1.71061,0
1699319,-90.0041,90.002,-14.998,44.9906,4.99822,4.99333,-175.001,90.003,90.0074,15.0043,44.9928,5.00139,4.98951,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.10263,-0.185953,-1.17096,-5.73072,-0.396509,-2.01139,-0.131393,4.07556,3.65898,0.0648414,-5.20247,-0.973335,-1.30229,-0.482132,0.0152312,-0.184339,1.3078,1.83645,-0.113157,-1.48382,-0.0718358,-0.188823,1.31191,-1.95428,-0.128458,-1.55671,-0.712067,-0.109428,1.256,-0.00189872,0.999997,0.00157303,0,0,0,0,0,0,0,0,0,0,0,0,-196.139,-121.287,1353.14,-177.019,-139.747,1402.68,-215.535,-156.466,1307.94,137.353,-107.499,1335.45,128.399,-116.283,1372.17,152.931,-136.107,1290.63,-343.493,-272.25,560.98,-324.787,-210.127,570.791,-268.625,-229.983,595.709,-356.007,-270.856,591.796,128.753,-244.066,586.993,169.876,-202.463,561.09,205.893,-251.789,537.367,225.648,-252.396,567.988,-700.243,-903.524,1248.12,-740.309,-900.393,1258.31,-712.706,-902.284,1295.89,-691.611,681.886,1265.99,-731.719,680.535,1291.9,-738.957,680.528,1251.92,-739.673,-544.401,1285.37,-722.205,-542.132,1243.02,-693.206,-541.038,1277.73,0.0171269,-0.485759,1.62374,0.382222,-1.41191,1.71068,0
1699320,-90.0041,90.002,-14.998,44.9906,4.99822,4.99328,-175.001,90.0031,90.0074,15.0043,44.9928,5.00139,4.9894,4.99982,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,-5.12044,-0.120075,-1.17117,-5.75816,-0.352161,-2.00962,-0.132128,4.08896,3.64726,0.0577098,-5.18262,-0.968217,-1.25554,-0.490924,0.0152255,-0.18438,1.30783,1.83634,-0.11331,-1.48389,-0.0718282,-0.188851,1.31194,-1.95409,-0.129057,-1.55662,-0.712068,-0.109428,1.256,-0.00189875,0.999997,0.00157322,0,0,0,0,0,0,0,0,0,0,0,0,-196.147,-121.309,1353.1,-177.027,-139.764,1402.69,-215.52,-156.478,1307.94,137.353,-107.508,1335.45,128.398,-116.282,1372.19,152.923,-136.103,1290.63,-343.499,-272.219,560.983,-324.796,-210.105,570.805,-268.628,-229.979,595.73,-356.001,-270.847,591.813,128.757,-244.058,586.967,169.876,-202.455,561.093,205.878,-251.774,537.363,225.642,-252.376,567.997,-700.255,-903.521,1248.12,-740.308,-900.392,1258.32,-712.712,-902.284,1295.9,-691.602,681.909,1265.99,-731.726,680.543,1291.91,-738.938,680.513,1251.9,-739.68,-544.412,1285.39,-722.326,-541.954,1242.84,-693.157,-540.96,1277.81,0.0171268,-0.485759,1.62374,0.382237,-1.41192,1.71072,0
