frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,dq_cur_left_0,dq_cur_left_1,dq_cur_left_2,dq_cur_left_3,dq_cur_left_4,dq_cur_left_5,dq_cur_left_6,dq_cur_right_0,dq_cur_right_1,dq_cur_right_2,dq_cur_right_3,dq_cur_right_4,dq_cur_right_5,dq_cur_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,left_fplate_x,left_fplate_y,left_fplate_z,right_fplate_x,right_fplate_y,right_fplate_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx,sub_action_idx
2393243,-89.9945,89.9986,-14.9943,44.9901,5.00336,4.99353,-175.001,89.9891,90.0063,14.9982,44.9917,5.00101,4.98886,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00424732,-0.00121353,0.00121353,-0.000454726,0,-0.000606307,0,0.0111386,0.00182303,0.00242523,0.00394394,0,0.000606301,0,6.45406,-2.28951,2.5371,-6.68725,-0.6432,-2.20573,0.154781,-5.00992,3.06485,-2.07424,-5.17997,-0.853409,-1.40491,-0.642827,0.0887882,-0.579556,1.50868,1.84042,0.251318,-1.82193,0.00357146,-0.557008,1.51245,-1.93033,0.224635,-1.85729,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.290633,-0.856392,0.964511,0.356914,-1.28979,1.24637,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932717,-1.08114,1.48085,-21.677,7.73079,-379.29,34.7992,-29.0875,-651.05,-101.277,-472.356,1572.24,-123.954,-483.211,1517.4,-94.0602,-510.424,1612.61,225.776,-561.465,1558.5,211.086,-579.041,1590.03,235.611,-576.104,1506.3,-105.146,-291.74,827.036,-172.046,-258.135,841.88,-182.829,-294.378,777.292,-153.011,-249.618,805.465,241.959,-419.674,810.826,289.327,-386.326,804.781,317.876,-436.145,758.88,333.995,-453.509,786.886,-786.42,-717.708,1246.67,-751.718,-716.722,1278.38,-789.43,-719.178,1295.66,-757.337,865.549,1246.92,-741.626,864.903,1286.35,-790.712,866.587,1279.95,-764.971,-359.623,1295.96,-759.782,-359.85,1249.3,-799.202,-358.383,1268.43,0.356048,-1.33032,1.70839,0,0
2393244,-89.9944,89.9986,-14.9943,44.9901,5.00336,4.99353,-175.001,89.9893,90.0062,14.9982,44.9917,5.00101,4.98886,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00485408,-0.00060676,0.0018189,-0.000454726,0,-0.000605844,0,0.0195592,0.000760172,0.00258263,0.00181892,0,0.000606307,0,6.61358,-1.9593,2.65016,-6.62195,-0.64425,-2.21888,0.139775,-4.58043,2.86319,-1.92706,-5.26379,-0.852865,-1.44888,-0.664837,0.0889062,-0.579854,1.50855,1.84066,0.251572,-1.82396,0.00372743,-0.557231,1.51248,-1.93028,0.22444,-1.85922,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.289438,-0.855817,0.965026,0.3557,-1.28881,1.24613,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937886,-1.08145,1.48072,-22.8904,7.29059,-385.895,33.0809,-30.2734,-645.185,-100.992,-472.488,1572.22,-123.711,-483.395,1517.38,-93.8699,-510.579,1612.55,225.912,-562.079,1558.4,211.181,-579.626,1589.92,235.728,-576.739,1506.21,-104.775,-292.032,826.953,-171.63,-258.31,841.796,-182.47,-294.551,777.237,-152.582,-249.864,805.408,242.02,-420.88,810.645,289.436,-387.61,804.528,317.937,-437.545,758.621,333.843,-454.32,787.039,-786.42,-717.688,1246.65,-751.679,-716.787,1278.38,-789.413,-719.171,1295.65,-757.34,865.568,1246.91,-741.568,864.906,1286.34,-790.753,866.636,1279.96,-764.952,-359.617,1295.95,-759.59,-359.915,1249.36,-799.185,-358.374,1268.43,0.356256,-1.32999,1.70855,0,0
2393245,-89.9942,89.9987,-14.994,44.9898,5.00336,4.99353,-175.001,89.9892,90.0063,14.9983,44.9912,5.00101,4.9887,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00666932,0.00060676,0.00455074,-0.00257678,0,-0.000605844,0,0.0148494,0.00136728,0.00333967,-0.00288211,0,-0.00106103,0,6.79295,-1.65569,2.78075,-6.49456,-0.629105,-2.15382,0.167926,-4.15195,2.62068,-1.79012,-5.32799,-0.849465,-1.46385,-0.64411,0.0889573,-0.580213,1.50852,1.84006,0.251126,-1.82607,0.00385295,-0.557971,1.51291,-1.92907,0.216317,-1.85875,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.288253,-0.855258,0.965552,0.354395,-1.2878,1.24591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943144,-1.08178,1.4806,-24.4172,6.2537,-391.309,32.3927,-31.7298,-639.813,-100.685,-472.331,1572.18,-123.483,-483.529,1517.32,-93.4578,-510.417,1613.13,226.047,-562.63,1558.3,211.293,-580.147,1589.85,235.81,-577.292,1506.1,-104.458,-292.349,826.847,-171.281,-258.457,841.721,-182.182,-294.766,777.155,-152.208,-250.149,805.284,242.051,-422.117,810.409,289.466,-388.831,804.287,317.843,-438.838,758.404,333.9,-456.103,786.464,-786.391,-717.7,1246.65,-751.664,-716.78,1278.38,-789.391,-719.209,1295.65,-757.313,865.52,1246.93,-741.57,864.899,1286.35,-790.83,866.667,1279.98,-764.935,-359.633,1295.96,-759.707,-359.897,1249.31,-799.193,-358.381,1268.45,0.356724,-1.32992,1.70837,0,0
2393246,-89.9942,89.9987,-14.994,44.9898,5.00336,4.99353,-175.001,89.9894,90.0063,14.9983,44.9912,5.00101,4.98864,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00666932,0.00060676,0.00455074,-0.00257678,0,-0.000605844,0,0.0157996,0.00106424,0.00364607,-0.00257875,0,-0.00166733,0,6.79295,-1.65569,2.78075,-6.49456,-0.629105,-2.15382,0.167926,-3.7958,2.46277,-1.74995,-5.39256,-0.866936,-1.50888,-0.643919,0.0889573,-0.580213,1.50852,1.84006,0.251126,-1.82607,0.00385295,-0.557971,1.51291,-1.92907,0.216317,-1.85875,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.288253,-0.855258,0.965552,0.354395,-1.2878,1.24591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943144,-1.08178,1.4806,-24.4172,6.2537,-391.309,32.3927,-31.7298,-639.813,-100.495,-472.723,1572.11,-123.258,-483.699,1517.25,-93.4118,-510.675,1612.72,226.131,-563.123,1558.19,211.386,-580.589,1589.76,235.917,-577.836,1506,-104.224,-292.671,826.759,-170.967,-258.717,841.635,-181.945,-295.017,777.081,-151.91,-250.419,805.173,242.041,-423.126,810.191,289.488,-389.86,804.027,317.843,-439.819,758.253,333.805,-457.2,786.298,-786.366,-717.749,1246.63,-751.632,-716.839,1278.37,-789.347,-719.242,1295.65,-757.339,865.481,1246.92,-741.512,864.872,1286.36,-790.792,866.597,1279.98,-764.91,-359.679,1295.98,-759.687,-359.955,1249.36,-799.167,-358.424,1268.46,0.356724,-1.32992,1.70837,0,0
2393247,-89.9941,89.9987,-14.9937,44.9898,5.00336,4.99353,-175.001,89.9895,90.0062,14.9984,44.9912,5.00101,4.98853,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00788795,0.00106183,0.00758449,-0.00303151,0,-0.000606301,-0.000606307,0.0128935,0.000759597,0.00394692,-0.00288214,0,-0.00273042,0,6.85017,-1.3816,2.84065,-6.38852,-0.654806,-2.128,0.141243,-3.46302,2.3729,-1.6291,-5.43856,-0.80344,-1.4879,-0.665355,0.089048,-0.580872,1.5084,1.84059,0.249964,-1.82549,0.00392611,-0.558231,1.51264,-1.92932,0.220305,-1.86139,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.287076,-0.854713,0.966088,0.352991,-1.28679,1.24569,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948484,-1.08213,1.4805,-22.9592,7.09704,-395.066,33.381,-30.9996,-633.099,-100.29,-472.83,1572.06,-123.088,-483.805,1517.23,-93.2778,-510.819,1612.6,226.222,-563.54,1558.08,211.484,-580.987,1589.67,235.99,-578.323,1505.89,-104.018,-293.02,826.661,-170.747,-259.034,841.537,-181.798,-295.325,776.971,-151.701,-250.709,805.05,242.017,-424.035,810.018,289.517,-390.905,803.774,317.711,-441.092,757.924,334.004,-458.31,786.18,-786.328,-717.769,1246.64,-751.613,-716.886,1278.33,-789.302,-719.32,1295.63,-757.376,865.414,1246.93,-741.518,864.785,1286.38,-790.744,866.487,1279.97,-764.896,-359.747,1296,-759.68,-360.013,1249.34,-799.147,-358.482,1268.47,0.357145,-1.32957,1.70841,0,0
2393248,-89.9941,89.9988,-14.9937,44.9897,5.00336,4.99342,-175.001,89.9895,90.0062,14.9984,44.9912,5.00101,4.98837,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00728111,0.000910148,0.00820365,-0.00394394,0,-0.00166861,-0.000606766,0.0108432,0.000759605,0.00440233,-0.00288211,0,-0.00439569,0,6.71873,-1.1795,2.79927,-6.43882,-0.635949,-2.15534,0.159828,-3.19628,2.34402,-1.56349,-5.37672,-0.856369,-1.4692,-0.665758,0.0892263,-0.581171,1.50818,1.84075,0.25025,-1.82793,0.00422346,-0.558068,1.51237,-1.93035,0.222957,-1.8644,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.284745,-0.853666,0.967197,0.349899,-1.28468,1.24528,0,0,0,0,0,0,0,0,0,0,0,0,-0.095937,-1.0829,1.48034,-24.8211,4.72916,-406.432,34.1551,-32.0316,-619.816,-100.099,-472.936,1571.99,-122.923,-483.94,1517.19,-93.1908,-511.036,1612.29,226.305,-563.914,1557.97,211.523,-581.346,1589.48,236.043,-578.721,1505.76,-103.908,-293.469,826.516,-170.594,-259.392,841.415,-181.668,-295.742,776.859,-151.515,-251.116,804.919,241.981,-424.957,809.823,289.462,-391.799,803.539,317.773,-441.986,757.712,333.9,-459.411,785.886,-786.333,-717.818,1246.64,-751.602,-716.931,1278.37,-789.286,-719.37,1295.63,-757.358,865.353,1246.95,-741.553,864.778,1286.38,-790.826,866.469,1280,-764.901,-359.798,1296.01,-759.675,-360.08,1249.36,-799.168,-358.546,1268.49,0.357941,-1.329,1.70843,0,0
2393249,-89.9941,89.9988,-14.9937,44.9897,5.00336,4.99331,-175.001,89.9896,90.0063,14.9985,44.9912,5.00101,4.9882,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00667442,0.0012126,0.00789981,-0.00469884,0,-0.00273248,-0.000607678,0.00810831,0.00106263,0.00440233,-0.00288214,0,-0.00592032,0,6.5518,-1.14576,2.74394,-6.43365,-0.635679,-2.12664,0.152704,-3.06066,2.30791,-1.51012,-5.37524,-0.843027,-1.45034,-0.669518,0.0892833,-0.581586,1.5081,1.84051,0.249065,-1.82826,0.00419402,-0.558696,1.51247,-1.92954,0.220912,-1.86624,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.28359,-0.853162,0.967769,0.348209,-1.28359,1.2451,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964896,-1.08331,1.48029,-26.9546,6.43001,-413.351,33.9485,-31.6511,-614.153,-99.9168,-473.064,1571.92,-122.759,-484.079,1517.09,-93.0671,-511.079,1612.36,226.414,-564.233,1557.82,211.636,-581.63,1589.39,236.134,-579.042,1505.65,-103.813,-293.933,826.388,-170.486,-259.84,841.274,-181.611,-296.199,776.732,-151.398,-251.57,804.754,241.926,-425.807,809.567,289.479,-392.661,803.285,317.674,-442.874,757.516,333.568,-459.933,785.765,-786.329,-717.88,1246.62,-751.831,-716.889,1278.21,-789.302,-719.407,1295.62,-757.458,865.314,1246.92,-741.589,864.778,1286.36,-790.798,866.403,1279.99,-764.912,-359.831,1296.01,-759.667,-360.177,1249.34,-799.175,-358.583,1268.48,0.3583,-1.32889,1.70843,0,0
2393250,-89.9941,89.9988,-14.9937,44.9896,5.00336,4.99314,-175.001,89.9896,90.0062,14.9985,44.9911,5.00101,4.98771,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.0060676,0.00212206,0.00729206,-0.00515746,0,-0.00440566,-0.000607218,0.00444657,0.000303839,0.00440229,-0.00364607,0,-0.0107781,0,6.37702,-1.05277,2.66958,-6.41733,-0.631273,-2.17678,0.134007,-2.99074,2.25042,-1.45523,-5.41127,-0.858405,-1.45824,-0.64565,0.0893728,-0.58203,1.50802,1.84059,0.248028,-1.82786,0.00432373,-0.558841,1.51237,-1.9299,0.220523,-1.86663,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.282441,-0.852671,0.96835,0.346429,-1.28247,1.24494,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970475,-1.08374,1.48025,-24.278,6.059,-417.069,31.9561,-29.4078,-605.757,-99.7418,-473.187,1571.83,-122.61,-484.218,1517.03,-92.8892,-511.187,1612.27,226.517,-564.531,1557.71,211.755,-581.889,1589.3,236.24,-579.388,1505.53,-103.77,-294.503,826.171,-170.406,-260.351,841.081,-181.565,-296.724,776.606,-151.307,-252.113,804.565,241.524,-426.344,809.838,289.445,-393.455,803.083,317.482,-443.652,757.316,333.476,-460.872,785.449,-786.413,-717.995,1246.47,-751.882,-716.787,1278.18,-789.335,-719.413,1295.62,-757.473,865.31,1246.91,-741.641,864.716,1286.39,-790.865,866.434,1280,-764.929,-359.848,1295.99,-759.744,-360.074,1249.31,-799.204,-358.57,1268.48,0.358592,-1.32882,1.70844,0,0
2393251,-89.9941,89.9988,-14.9937,44.9896,5.00336,4.99314,-175.001,89.9896,90.0062,14.9985,44.9911,5.00101,4.98771,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.0060676,0.00212206,0.00729206,-0.00515746,0,-0.00440566,-0.000607218,0.00444657,0.000303839,0.00440229,-0.00364607,0,-0.0107781,0,6.37702,-1.05277,2.66958,-6.41733,-0.631273,-2.17678,0.134007,-2.99074,2.25042,-1.45523,-5.41127,-0.858405,-1.45824,-0.64565,0.0893728,-0.58203,1.50802,1.84059,0.248028,-1.82786,0.00432373,-0.558841,1.51237,-1.9299,0.220523,-1.86663,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.282441,-0.852671,0.96835,0.346429,-1.28247,1.24494,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970475,-1.08374,1.48025,-24.278,6.059,-417.069,31.9561,-29.4078,-605.757,-99.5827,-473.323,1571.77,-122.808,-484.019,1516.91,-92.7069,-511.242,1612.33,226.658,-564.784,1557.62,211.927,-582.078,1589.29,236.349,-579.675,1505.43,-103.803,-295.175,825.981,-170.383,-260.945,840.88,-181.596,-297.387,776.427,-151.359,-252.761,804.349,241.85,-427.142,809.199,289.413,-394.133,802.869,317.499,-444.476,757.075,333.391,-461.611,785.161,-786.397,-717.839,1246.63,-751.688,-716.978,1278.36,-789.385,-719.369,1295.63,-757.476,865.342,1246.93,-741.672,864.772,1286.36,-790.886,866.475,1279.99,-764.96,-359.81,1295.98,-759.798,-359.983,1249.28,-799.202,-358.543,1268.46,0.358592,-1.32882,1.70844,0,0
2393252,-89.9942,89.9988,-14.9937,44.9896,5.00341,4.99304,-175.001,89.9896,90.0062,14.9985,44.9911,5.00101,4.98728,5.00001,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,0.00485412,0.00258263,0.00698829,-0.00500199,0.000607218,-0.00485775,-0.000607218,0.00636987,-0.000606301,0.00394991,-0.00516526,0,-0.0157996,0,6.14943,-0.925428,2.61077,-6.29564,-0.62046,-2.10788,0.140946,-3.035,2.12986,-1.47003,-5.4629,-0.827411,-1.48384,-0.657943,0.0894186,-0.58253,1.50808,1.83992,0.246077,-1.82797,0.0034676,-0.56017,1.51169,-1.93454,0.219262,-1.87434,-0.761813,0.0731499,1.2596,0.00792918,0.999967,-0.00160205,-0.281298,-0.852193,0.968942,0.344561,-1.28132,1.2448,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976094,-1.0842,1.48023,-24.8987,5.65942,-421.704,31.923,-30.4036,-599.049,-99.4157,-473.452,1571.69,-122.567,-484.243,1516.87,-92.5428,-511.416,1612.1,226.761,-565.009,1557.52,212.055,-582.266,1589.22,236.457,-579.934,1505.32,-103.88,-295.927,825.767,-170.454,-261.665,840.675,-181.697,-298.101,776.234,-151.469,-253.51,804.096,241.783,-427.716,809.073,289.367,-394.804,802.669,317.439,-445.162,756.898,333.239,-462.32,785.027,-786.434,-717.834,1246.62,-751.728,-716.933,1278.34,-789.422,-719.316,1295.64,-757.483,865.398,1246.92,-741.688,864.83,1286.39,-790.894,866.53,1279.97,-764.997,-359.736,1295.99,-759.79,-360,1249.3,-799.235,-358.482,1268.45,0.358798,-1.32885,1.70846,0,0
