frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
1808840,-89.9892,90.0014,-14.9924,44.9911,5.0038,4.99289,-174.996,89.9963,90.0078,15.0034,44.9993,4.9981,4.99511,4.99732,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.17519,-0.235543,1.20312,-6.62798,-0.703215,-2.27045,-0.764349,-7.83839,3.64803,-2.15266,-5.74483,-1.1725,-1.46841,-0.400256,0.0693042,-0.656467,1.48135,1.85389,0.235241,-1.69398,-0.018374,-0.644677,1.4853,-1.97693,0.242522,-1.75697,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.0823342,-1.14164,1.02829,-0.297032,-1.00634,0.798819,-0.194601,-0.8029,0.935035,0.196118,-0.848104,0.947192,-0.016642,-1.03306,1.23552,-0.0115915,-1.02207,1.29427,-0.0552797,-1.19519,1.56154,-129.457,-574.35,1551.44,-116.53,-612.233,1590.05,-153.228,-586.889,1496.9,202.45,-620.404,1532.05,189.767,-638.96,1563.7,214.609,-634.451,1480.31,-280.584,-428.496,786.767,-186.707,-408.139,803.448,-238.228,-371.215,787.274,-266.995,-419.801,756.459,207.816,-500.927,780.096,257.812,-463.055,768.853,284.889,-508.786,729.146,302.657,-523.063,757.922,-709.117,-809.071,1290.72,-705.899,-806.254,1249.24,-750.788,-807.827,1264.34,-715.47,776.812,1299.11,-727.776,775.729,1253.72,-686.739,774.735,1258.6,-729.789,-449.528,1242.47,-694.823,-447.552,1272.18,-735.856,-446.577,1288.96,0.37397,-1.35586,1.7107,0
1808841,-89.9892,90.0014,-14.9924,44.9911,5.0038,4.99289,-174.996,89.9963,90.0078,15.0034,44.9993,4.9981,4.99511,4.99732,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.15219,-0.240443,1.21759,-6.66079,-0.694346,-2.27928,-0.745337,-7.82873,3.6215,-2.1755,-5.792,-1.18361,-1.47929,-0.423899,0.0694589,-0.656295,1.48127,1.8537,0.234169,-1.69235,-0.0183393,-0.644168,1.48523,-1.9771,0.244017,-1.76029,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.0810051,-1.14147,1.02849,-0.296793,-1.00649,0.798837,-0.194571,-0.802834,0.935051,0.196193,-0.847871,0.947193,-0.0165609,-1.03277,1.2356,-0.011506,-1.02177,1.29437,-0.0550061,-1.19511,1.56156,-129.271,-573.948,1551.37,-116.554,-611.658,1589.67,-153.078,-586.54,1496.85,202.563,-619.939,1531.9,189.918,-638.486,1563.57,214.73,-634.015,1480.17,-280.65,-428.436,786.658,-186.75,-408.104,803.305,-238.31,-371.152,787.13,-267.085,-419.76,756.341,207.755,-500.813,779.919,257.755,-462.923,768.623,284.821,-508.65,728.955,302.599,-522.942,757.704,-709.095,-809.09,1290.71,-705.84,-806.324,1249.25,-750.784,-807.833,1264.35,-715.475,776.807,1299.1,-727.711,775.752,1253.69,-686.734,774.77,1258.6,-729.78,-449.606,1242.51,-694.775,-447.54,1272.18,-735.858,-446.58,1288.96,0.37395,-1.35585,1.7107,0
1808842,-89.9892,90.0014,-14.9923,44.9908,5.0038,4.99289,-174.996,89.9951,90.008,15.0034,44.9985,4.9981,4.99494,4.99732,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.14901,-0.177746,1.21653,-6.65073,-0.695662,-2.25742,-0.75015,-7.80858,3.59334,-2.1747,-5.78912,-1.17717,-1.47965,-0.417643,0.0695872,-0.65601,1.48123,1.85339,0.23362,-1.69152,-0.0179212,-0.644419,1.48523,-1.97756,0.235463,-1.75126,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.079686,-1.14128,1.02867,-0.296556,-1.00664,0.798854,-0.194573,-0.80264,0.934997,0.196268,-0.847638,0.94719,-0.0164716,-1.03245,1.23566,-0.0113905,-1.02141,1.29443,-0.0547363,-1.19502,1.56157,-129.152,-573.525,1551.28,-115.8,-611.079,1590.44,-152.953,-586.161,1496.79,202.678,-619.495,1531.79,190.072,-638.012,1563.47,214.847,-633.625,1480.01,-280.757,-428.36,786.564,-186.844,-407.947,803.172,-238.419,-371.086,786.991,-267.169,-419.686,756.215,207.692,-500.693,779.746,257.694,-462.784,768.393,284.759,-508.521,728.758,302.549,-522.818,757.51,-709.105,-809.072,1290.71,-705.844,-806.34,1249.25,-750.797,-807.829,1264.35,-715.476,776.801,1299.1,-727.805,775.723,1253.72,-686.763,774.745,1258.6,-729.79,-449.535,1242.47,-694.791,-447.545,1272.14,-735.888,-446.592,1289.06,0.373971,-1.35586,1.7107,0
1808843,-89.9892,90.0014,-14.9923,44.9908,5.0038,4.99284,-174.996,89.9952,90.008,15.0034,44.9986,4.9981,4.99467,4.99732,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.23784,-0.115491,1.25044,-6.66114,-0.690343,-2.26091,-0.75773,-7.85153,3.57013,-2.16788,-5.87989,-1.1865,-1.49081,-0.412904,0.0697225,-0.655631,1.48125,1.85314,0.232468,-1.69061,-0.0179218,-0.643598,1.48547,-1.97503,0.239802,-1.758,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.0783815,-1.14107,1.02885,-0.296321,-1.00679,0.79887,-0.194395,-0.802588,0.935011,0.196316,-0.847394,0.947198,-0.0163788,-1.03215,1.23576,-0.0112843,-1.02107,1.2945,-0.0544701,-1.19492,1.56158,-129.021,-573.089,1551.2,-116.231,-610.863,1589.87,-152.727,-585.834,1496.72,202.782,-619.054,1531.69,190.212,-637.556,1563.36,214.932,-633.28,1479.93,-280.805,-428.278,786.463,-186.964,-407.948,803.12,-238.493,-370.999,786.885,-267.223,-419.605,756.097,207.639,-500.593,779.523,257.596,-462.666,768.2,284.664,-508.428,728.556,302.459,-522.698,757.31,-709.089,-809.099,1290.7,-705.854,-806.32,1249.23,-751.205,-807.661,1264.76,-715.464,776.793,1299.1,-727.757,775.725,1253.71,-686.761,774.733,1258.6,-729.791,-449.508,1242.49,-694.8,-447.571,1272.16,-735.865,-446.597,1288.96,0.373974,-1.35587,1.7107,0
1808844,-89.9892,90.0014,-14.9923,44.9908,5.0038,4.99284,-174.996,89.9952,90.008,15.0034,44.9986,4.9981,4.99467,4.99732,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.23784,-0.115491,1.25044,-6.66114,-0.690343,-2.26091,-0.75773,-7.85153,3.57013,-2.16788,-5.87989,-1.1865,-1.49081,-0.412904,0.0698215,-0.654938,1.48117,1.85268,0.233235,-1.69196,-0.0177383,-0.643053,1.48547,-1.97451,0.240553,-1.75733,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.0770946,-1.14085,1.02902,-0.296087,-1.00693,0.798885,-0.194367,-0.802442,0.935072,0.196365,-0.847148,0.947205,-0.0162887,-1.03181,1.23581,-0.0111661,-1.02074,1.29457,-0.0542081,-1.19482,1.56159,-128.922,-572.669,1551.17,-116.144,-610.416,1589.8,-152.579,-585.391,1496.69,202.943,-618.578,1531.59,190.351,-637.113,1563.27,215.056,-632.779,1479.82,-280.849,-428.201,786.371,-187.021,-407.829,803.027,-238.542,-370.917,786.766,-267.272,-419.532,756.02,207.558,-500.467,779.375,257.52,-462.55,768.01,284.57,-508.292,728.393,302.414,-522.6,757.123,-709.084,-809.123,1290.72,-705.899,-806.283,1249.24,-751.186,-807.669,1264.76,-715.463,776.786,1299.11,-727.727,775.716,1253.7,-686.731,774.738,1258.59,-729.801,-449.555,1242.47,-694.779,-447.585,1272.17,-735.848,-446.608,1288.96,0.373953,-1.35587,1.71071,0
1808845,-89.9891,90.0014,-14.9923,44.9907,5.0038,4.99284,-174.996,89.9953,90.008,15.0034,44.9986,4.99815,4.99407,4.99738,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.28891,-0.0536358,1.26355,-6.61476,-0.698378,-2.27348,-0.76104,-7.92421,3.60491,-2.17457,-5.85342,-1.1843,-1.47808,-0.412421,0.0699074,-0.654263,1.48103,1.85263,0.233789,-1.69381,-0.0175925,-0.642999,1.48502,-1.97718,0.238385,-1.75296,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.0758302,-1.14062,1.02918,-0.295855,-1.00707,0.798901,-0.19447,-0.802264,0.935019,0.196449,-0.846888,0.947209,-0.0161954,-1.03147,1.23587,-0.0110697,-1.0204,1.2946,-0.0539504,-1.19472,1.5616,-128.793,-572.301,1551.13,-115.588,-609.875,1590.06,-152.566,-584.848,1496.61,203.099,-618.139,1531.49,190.473,-636.662,1563.16,215.193,-632.33,1479.7,-280.899,-428.105,786.295,-187.026,-407.667,802.832,-238.619,-370.808,786.681,-267.345,-419.441,755.922,207.501,-500.337,779.224,257.446,-462.426,767.847,284.487,-508.174,728.223,302.347,-522.484,756.942,-709.093,-809.121,1290.71,-705.85,-806.349,1249.26,-751.211,-807.706,1264.77,-715.463,776.77,1299.1,-727.75,775.694,1253.72,-686.766,774.698,1258.59,-729.784,-449.506,1242.47,-694.753,-447.56,1272.16,-735.863,-446.653,1289.06,0.373953,-1.35587,1.71071,0
1808846,-89.9891,90.0014,-14.9922,44.9907,5.0038,4.99278,-174.996,89.9952,90.008,15.0034,44.9986,4.99815,4.99364,4.99738,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.40048,-0.0287128,1.30983,-6.6081,-0.695991,-2.25713,-0.742986,-7.99075,3.64476,-2.20263,-5.83381,-1.18714,-1.49311,-0.397291,0.0700248,-0.653861,1.48097,1.85266,0.23297,-1.69412,-0.0175507,-0.642551,1.48494,-1.97814,0.237655,-1.75323,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.074593,-1.14038,1.02934,-0.295624,-1.0072,0.798916,-0.194552,-0.801895,0.934965,0.196531,-0.846648,0.947229,-0.0160854,-1.03113,1.23593,-0.0109536,-1.02008,1.29466,-0.0536971,-1.19462,1.5616,-128.689,-571.871,1551.1,-115.449,-609.487,1590.05,-152.517,-584.474,1496.63,203.234,-617.717,1531.39,190.602,-636.213,1563.09,215.318,-631.923,1479.63,-280.934,-427.997,786.226,-187.082,-407.503,802.768,-238.663,-370.689,786.6,-267.374,-419.346,755.866,207.432,-500.206,779.083,257.391,-462.301,767.662,284.443,-508.095,728.063,302.298,-522.342,756.8,-709.077,-809.139,1290.69,-705.831,-806.401,1249.27,-750.758,-807.885,1264.34,-715.457,776.748,1299.1,-727.776,775.699,1253.72,-686.746,774.701,1258.6,-729.826,-449.485,1242.48,-694.761,-447.6,1272.15,-735.839,-446.64,1288.96,0.373949,-1.35587,1.7107,0
1808847,-89.989,90.0014,-14.9922,44.9905,5.0038,4.99267,-174.996,89.9952,90.0081,15.0034,44.9986,4.99815,4.99336,4.99738,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.53214,-0.0782767,1.40916,-6.70536,-0.696606,-2.29136,-0.750704,-7.99203,3.67211,-2.20489,-5.78821,-1.20976,-1.48028,-0.399857,0.0701861,-0.653737,1.48096,1.85282,0.231586,-1.69213,-0.0173998,-0.642402,1.48491,-1.97879,0.234819,-1.75148,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.0733869,-1.14014,1.0295,-0.295396,-1.00733,0.79893,-0.193644,-0.803141,0.936324,0.196609,-0.846392,0.947234,-0.0159883,-1.03078,1.23599,-0.0108438,-1.01976,1.29475,-0.0534488,-1.19451,1.5616,-128.539,-571.431,1551.09,-115.129,-608.908,1590.25,-152.426,-584.09,1496.6,203.321,-617.299,1531.32,190.729,-635.772,1563.03,215.431,-631.589,1479.56,-280.97,-427.875,786.189,-187.099,-407.396,802.709,-238.742,-370.542,786.551,-267.405,-419.228,755.817,207.414,-500.064,778.966,257.313,-462.174,767.522,284.38,-507.979,727.932,302.24,-522.226,756.651,-709.08,-809.129,1290.7,-705.859,-806.343,1249.25,-750.774,-807.889,1264.35,-715.467,776.76,1299.11,-727.778,775.701,1253.73,-686.744,774.682,1258.6,-729.713,-449.58,1242.44,-694.764,-447.577,1272.14,-735.833,-446.638,1288.97,0.37396,-1.35587,1.71068,0
1808848,-89.989,90.0014,-14.9922,44.9905,5.0038,4.99262,-174.996,89.9952,90.0081,15.0033,44.9986,4.99815,4.99304,4.99738,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.60385,-0.0785502,1.37636,-6.68887,-0.702367,-2.29532,-0.750224,-8.02983,3.72197,-2.25491,-5.80764,-1.1908,-1.50264,-0.395086,0.0703046,-0.653355,1.48092,1.85303,0.230575,-1.69231,-0.0169673,-0.642302,1.48512,-1.97802,0.229526,-1.74572,-0.708832,-0.0158358,1.25663,0.00757769,0.99997,0.00146672,0.0722193,-1.13989,1.02966,-0.295168,-1.00745,0.798945,-0.194359,-0.802056,0.936068,0.196681,-0.846153,0.94726,-0.0158889,-1.03045,1.23608,-0.0107286,-1.01939,1.2948,-0.0532056,-1.19439,1.56159,-128.39,-571.044,1551.08,-114.668,-608.289,1590.67,-152.202,-583.8,1496.64,203.442,-616.908,1531.25,190.849,-635.335,1562.97,215.55,-631.245,1479.52,-281.013,-427.725,786.183,-187.142,-407.242,802.665,-238.775,-370.383,786.474,-267.265,-419.291,755.526,207.378,-499.907,778.867,257.285,-462.011,767.401,284.304,-507.796,727.826,302.232,-522.082,756.531,-709.082,-809.118,1290.7,-705.898,-806.307,1249.22,-751.164,-807.698,1264.76,-715.458,776.756,1299.1,-727.735,775.71,1253.72,-686.766,774.69,1258.58,-729.739,-449.614,1242.47,-694.744,-447.581,1272.16,-735.83,-446.639,1288.97,0.373929,-1.35587,1.7107,0
1808849,-89.989,90.0014,-14.9922,44.9905,5.0038,4.99256,-174.996,89.9952,90.0081,15.0033,44.9986,4.99815,4.99298,4.99738,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.6472,-0.0859919,1.42441,-6.68457,-0.691533,-2.26957,-0.741022,-8.02856,3.70703,-2.27093,-5.78634,-1.19769,-1.48532,-0.42282,0.0704335,-0.653117,1.48091,1.85269,0.230657,-1.69122,-0.0168743,-0.641334,1.48543,-1.97578,0.232736,-1.75001,-0.708831,-0.0158335,1.25663,0.00757461,0.99997,0.00146737,0.0710908,-1.13963,1.02982,-0.294943,-1.00758,0.79896,-0.193598,-0.802675,0.936437,0.196742,-0.845921,0.947299,-0.0157917,-1.03011,1.23616,-0.0106259,-1.01905,1.29488,-0.0529679,-1.19427,1.56158,-128.297,-570.628,1551.07,-114.998,-608.21,1590.3,-151.988,-583.54,1496.68,203.545,-616.512,1531.2,190.988,-634.946,1562.91,215.652,-630.808,1479.49,-281.027,-427.555,786.172,-187.154,-407.075,802.633,-238.835,-370.191,786.453,-267.314,-419.138,755.519,207.344,-499.741,778.771,257.278,-461.824,767.308,284.28,-507.634,727.732,302.216,-521.919,756.444,-709.068,-809.125,1290.7,-705.85,-806.355,1249.27,-750.755,-807.875,1264.35,-715.458,776.771,1299.1,-727.704,775.729,1253.71,-686.754,774.725,1258.6,-729.759,-449.455,1242.46,-694.758,-447.545,1272.12,-735.857,-446.61,1289.06,0.37379,-1.35589,1.71078,0
