frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RHIP_x,human_RHIP_y,human_RHIP_z,human_LHIP_x,human_LHIP_y,human_LHIP_z,human_CLAV_x,human_CLAV_y,human_CLAV_z,human_STRN_x,human_STRN_y,human_STRN_z,human_HEAD_x,human_HEAD_y,human_HEAD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,target_x,target_y,target_z,state_idx
2732807,-89.9982,90.001,-14.9911,44.9903,4.99846,4.99235,-174.998,89.9877,90.0132,14.9942,44.9899,5.00269,4.99693,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.31346,-1.15785,2.04576,-7.01452,-0.364596,-2.16643,-0.573698,-7.1866,3.62155,-2.64918,-5.53732,-0.881729,-1.16237,-0.0980894,0.0503456,-0.657844,1.39305,1.82315,0.316727,-1.59396,-0.0388043,-0.656929,1.39889,-1.98245,0.298137,-1.6376,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.531,-605.583,1467.88,-140.307,-643.624,1503.83,-179.491,-618.238,1413.07,180.215,-612.631,1443.79,170.412,-635.44,1474.09,192.272,-621.257,1391.05,-315.868,-405.754,688.113,-292.767,-356.599,723.281,-237.363,-387.917,736.895,-328.299,-418.221,717.759,149.345,-429.679,705.747,194.934,-385.431,696.697,225.559,-424.562,652.682,245.769,-439.134,679.773,-698.711,-803.618,1258.53,-729.905,-801.154,1293.24,-748.058,-803.687,1255.95,-717.461,782.007,1244.88,-683.884,779.651,1279.79,-722.467,780.038,1294.25,-700.419,-444.121,1287.33,-744.86,-442.165,1277.91,-717.26,-444.062,1242.6,0.374282,-1.35577,1.71103,0
2732808,-89.9982,90.001,-14.9911,44.9903,4.99846,4.99235,-174.998,89.9877,90.0132,14.9942,44.9899,5.00269,4.99693,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.31777,-1.10465,2.07759,-7.00579,-0.353027,-2.14565,-0.581523,-7.20175,3.70088,-2.64545,-5.51191,-0.874334,-1.16388,-0.108314,0.0503296,-0.657693,1.393,1.8234,0.316568,-1.59416,-0.0385982,-0.656913,1.3988,-1.98292,0.294886,-1.63222,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.53,-605.487,1467.85,-140.007,-643.208,1504.09,-179.491,-618.14,1413.06,180.199,-612.53,1443.76,170.381,-635.34,1474.06,192.264,-621.175,1391.03,-315.916,-405.68,688.122,-292.794,-356.55,723.257,-237.371,-387.905,736.893,-328.341,-418.186,717.752,149.284,-429.654,705.715,194.86,-385.374,696.646,225.495,-424.543,652.643,245.697,-439.086,679.734,-698.682,-803.631,1258.54,-729.906,-801.152,1293.23,-748.057,-803.683,1255.96,-717.478,782.027,1244.86,-683.811,779.7,1279.82,-722.484,780.031,1294.25,-700.426,-444.114,1287.38,-744.798,-442.148,1277.88,-717.292,-444.037,1242.59,0.374273,-1.35576,1.71102,0
2732809,-89.9982,90.001,-14.991,44.9903,4.99846,4.99235,-174.998,89.9871,90.0138,14.9941,44.9892,5.00269,4.99677,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.27833,-1.04806,2.04732,-6.979,-0.364682,-2.15205,-0.590144,-7.17217,3.85197,-2.66571,-5.49777,-0.88094,-1.15639,-0.093016,0.0502835,-0.657478,1.393,1.82318,0.317049,-1.59466,-0.0386225,-0.656771,1.39882,-1.98287,0.295176,-1.63276,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.535,-605.373,1467.85,-140.053,-643.093,1504.04,-179.497,-618.049,1413.05,180.182,-612.42,1443.75,170.362,-635.242,1474.04,192.233,-621.064,1391,-315.945,-405.652,688.081,-292.851,-356.516,723.234,-237.435,-387.849,736.849,-328.373,-418.137,717.736,149.2,-429.618,705.649,194.787,-385.351,696.604,225.435,-424.501,652.597,245.636,-439.031,679.695,-698.698,-803.612,1258.5,-729.913,-801.125,1293.24,-748.062,-803.681,1255.96,-717.41,781.998,1244.84,-683.864,779.737,1279.82,-722.499,780.056,1294.25,-700.379,-444.188,1287.35,-744.802,-442.131,1277.86,-717.264,-444.052,1242.58,0.374261,-1.35575,1.71102,0
2732810,-89.9982,90.001,-14.9909,44.9903,4.99846,4.99235,-174.998,89.9871,90.0137,14.9941,44.9892,5.00264,4.99666,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.30823,-0.999116,2.0712,-6.96502,-0.370199,-2.15785,-0.585298,-7.14124,3.81619,-2.64619,-5.43597,-0.878405,-1.15102,-0.0943274,0.0502731,-0.657241,1.393,1.82323,0.317188,-1.59482,-0.0387478,-0.656874,1.39879,-1.98337,0.294385,-1.63434,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.55,-605.253,1467.85,-140.093,-643.019,1504.08,-179.562,-617.946,1413.07,180.175,-612.291,1443.74,170.351,-635.129,1474.01,192.226,-620.981,1390.98,-315.978,-405.622,688.078,-292.89,-356.474,723.197,-237.487,-387.799,736.839,-328.409,-418.074,717.719,149.14,-429.599,705.56,194.733,-385.291,696.56,225.367,-424.458,652.567,245.587,-438.993,679.65,-698.652,-803.624,1258.53,-729.912,-801.122,1293.25,-748.061,-803.654,1255.95,-717.458,782.023,1244.87,-683.825,779.761,1279.83,-722.493,780.065,1294.25,-700.423,-444.091,1287.37,-744.875,-442.11,1277.92,-717.298,-444.014,1242.6,0.374274,-1.35576,1.71103,0
2732811,-89.9982,90.001,-14.9909,44.9903,4.99846,4.99235,-174.998,89.9871,90.0137,14.994,44.9892,5.00264,4.99655,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.30434,-0.991959,2.04458,-6.9244,-0.358999,-2.11427,-0.59087,-7.15388,3.83156,-2.64767,-5.42078,-0.855671,-1.13571,-0.0889584,0.0502175,-0.656904,1.39299,1.82311,0.317958,-1.59579,-0.0387285,-0.656746,1.39877,-1.98341,0.294326,-1.63369,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.559,-605.155,1467.85,-140.075,-642.876,1504.08,-179.567,-617.837,1413.06,180.165,-612.173,1443.74,170.322,-635.036,1473.98,192.201,-620.874,1390.95,-316.031,-405.578,688.049,-292.953,-356.437,723.179,-237.555,-387.769,736.821,-328.472,-418.049,717.699,149.077,-429.544,705.542,194.671,-385.255,696.508,225.317,-424.425,652.518,245.548,-438.991,679.606,-698.659,-803.645,1258.54,-729.909,-801.11,1293.26,-748.06,-803.649,1255.96,-717.518,782.081,1244.91,-683.702,779.773,1279.91,-722.379,780.064,1294.25,-700.4,-444.152,1287.37,-744.808,-442.093,1277.88,-717.274,-444.023,1242.59,0.37427,-1.35574,1.71103,0
2732812,-89.9982,90.001,-14.9909,44.9903,4.99846,4.99235,-174.998,89.9871,90.0137,14.994,44.9892,5.00264,4.99639,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.26209,-1.03958,2.03064,-6.92857,-0.372593,-2.13141,-0.590951,-7.15224,3.80441,-2.65054,-5.4576,-0.895274,-1.14176,-0.0897934,0.0501553,-0.656496,1.39298,1.82307,0.3186,-1.59717,-0.0388051,-0.656902,1.39874,-1.98371,0.293368,-1.63499,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.545,-605.042,1467.83,-140.087,-642.728,1504.11,-179.594,-617.72,1413.05,180.163,-612.041,1443.73,170.29,-634.924,1473.95,192.186,-620.767,1390.92,-316.079,-405.565,688.023,-293.017,-356.403,723.138,-237.617,-387.742,736.789,-328.528,-417.991,717.673,149.05,-429.546,705.486,194.616,-385.213,696.463,225.268,-424.393,652.48,245.487,-438.95,679.54,-698.667,-803.63,1258.54,-729.891,-801.116,1293.24,-748.056,-803.652,1255.95,-717.485,782.054,1244.9,-683.782,779.762,1279.83,-722.462,780.083,1294.24,-700.429,-444.088,1287.35,-744.801,-442.108,1277.89,-717.257,-444.027,1242.62,0.37426,-1.35574,1.71103,0
2732813,-89.9982,90.001,-14.9909,44.9903,4.99846,4.99235,-174.998,89.9871,90.0137,14.994,44.9892,5.00264,4.99639,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.26209,-1.03958,2.03064,-6.92857,-0.372593,-2.13141,-0.590951,-7.15224,3.80441,-2.65054,-5.4576,-0.895274,-1.14176,-0.0897934,0.0501817,-0.656759,1.39291,1.82335,0.317397,-1.59573,-0.038852,-0.656778,1.39874,-1.98386,0.293405,-1.63559,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.557,-604.91,1467.83,-140.125,-642.609,1504.09,-179.623,-617.621,1413.04,180.12,-611.964,1443.66,170.269,-634.805,1473.92,192.166,-620.661,1390.9,-316.138,-405.541,687.991,-293.077,-356.383,723.088,-237.675,-387.717,736.72,-328.586,-417.937,717.662,149.076,-429.576,705.454,194.596,-385.183,696.401,225.223,-424.351,652.422,245.436,-438.893,679.506,-698.644,-803.653,1258.55,-729.886,-801.112,1293.23,-748.046,-803.65,1255.96,-717.451,782.056,1244.86,-683.746,779.77,1279.88,-722.456,780.072,1294.24,-700.405,-444.079,1287.36,-744.777,-442.097,1277.88,-717.255,-444.026,1242.61,0.374268,-1.35574,1.71103,0
2732814,-89.9982,90.001,-14.9909,44.9903,4.99846,4.99235,-174.998,89.987,90.0137,14.994,44.9892,5.00264,4.99628,4.99965,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.24941,-1.04681,2.02627,-6.98118,-0.372804,-2.13583,-0.582098,-7.16269,3.76314,-2.64308,-5.46111,-0.872164,-1.14895,-0.089185,0.0501132,-0.656412,1.39294,1.82305,0.317872,-1.5967,-0.0388764,-0.65673,1.39877,-1.98365,0.293256,-1.63597,-0.709564,-0.0109993,1.25839,0.0111146,0.999935,0.00234425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.571,-604.789,1467.83,-140.159,-642.496,1504.1,-179.636,-617.503,1413.03,180.103,-611.819,1443.66,170.242,-634.677,1473.9,192.126,-620.547,1390.87,-316.201,-405.523,687.95,-293.152,-356.366,723.054,-237.952,-388.145,736.464,-328.662,-417.923,717.621,149.007,-429.515,705.395,194.557,-385.142,696.368,225.177,-424.329,652.375,245.405,-438.86,679.459,-698.645,-803.664,1258.54,-729.911,-801.138,1293.28,-748.035,-803.65,1255.97,-717.426,782.01,1244.86,-683.78,779.753,1279.86,-722.44,780.073,1294.26,-700.369,-444.045,1287.43,-744.846,-442.11,1277.93,-717.249,-444.018,1242.63,0.374261,-1.35574,1.71102,0
2732815,-89.9982,90.001,-14.9909,44.9903,4.99846,4.99235,-174.998,89.987,90.0137,14.994,44.9891,5.00264,4.99606,4.99959,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.24385,-1.16909,2.00716,-6.98808,-0.36418,-2.14517,-0.597157,-7.13173,3.63883,-2.66061,-5.52714,-0.877071,-1.14353,-0.0950959,0.0501576,-0.656478,1.39287,1.82352,0.31768,-1.59498,-0.0388546,-0.656377,1.39857,-1.98473,0.293544,-1.63396,-0.709563,-0.0109972,1.25839,0.0111174,0.999935,0.00234635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.595,-604.674,1467.79,-140.048,-642.358,1504.06,-179.688,-617.378,1413.01,180.054,-611.695,1443.63,170.217,-634.561,1473.87,192.113,-620.424,1390.86,-316.265,-405.481,687.896,-293.239,-356.353,723.003,-238.01,-388.119,736.45,-328.718,-417.914,717.583,149.034,-429.531,705.368,194.506,-385.112,696.322,225.129,-424.303,652.328,245.346,-438.848,679.403,-698.663,-803.606,1258.53,-729.883,-801.131,1293.26,-748.052,-803.658,1255.97,-717.444,782.047,1244.88,-683.767,779.711,1279.88,-722.426,780.072,1294.26,-700.356,-444.085,1287.41,-744.767,-442.108,1277.89,-717.247,-444.025,1242.61,0.37427,-1.35573,1.71103,0
2732816,-89.9982,90.001,-14.9909,44.9903,4.99846,4.99235,-174.998,89.9869,90.0137,14.994,44.9891,5.00264,4.99595,4.99959,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.23625,-1.1707,2.03701,-7.00057,-0.370661,-2.13768,-0.598447,-7.13463,3.57247,-2.61649,-5.52074,-0.877146,-1.15415,-0.0900036,0.050089,-0.656164,1.39289,1.82331,0.317841,-1.59593,-0.0388368,-0.656135,1.39856,-1.98462,0.293371,-1.63276,-0.709563,-0.0109972,1.25839,0.0111174,0.999935,0.00234635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.644,-604.546,1467.76,-140.051,-642.216,1504.05,-179.715,-617.27,1412.99,180.034,-611.547,1443.62,170.181,-634.424,1473.85,192.073,-620.304,1390.83,-316.337,-405.472,687.872,-293.314,-356.341,722.947,-238.071,-388.082,736.37,-328.792,-417.889,717.534,148.982,-429.513,705.312,194.443,-385.088,696.247,225.093,-424.29,652.275,245.306,-438.812,679.358,-698.652,-803.616,1258.55,-729.908,-801.105,1293.27,-748.038,-803.661,1255.96,-717.396,782.031,1244.81,-683.732,779.77,1279.86,-722.435,780.059,1294.27,-700.358,-444.128,1287.4,-744.77,-442.104,1277.88,-717.228,-444.04,1242.62,0.374263,-1.35572,1.71103,0
